# R0[kpc]  alpha  rhos[GeV/cm3]  Rs[kpc]  chi2
7.6  0.9  0.9600  9.2148  295.7452
7.6  0.9  0.9600  9.7958  391.3848
7.6  0.9  0.9600  10.4133  501.7327
7.6  0.9  0.9600  11.0698  626.3652
7.6  0.9  0.9600  11.7677  764.7412
7.6  0.9  0.9600  12.5096  916.2156
7.6  0.9  0.9600  13.2983  1080.0530
7.6  0.9  0.9600  14.1367  1255.4422
7.6  0.9  0.9600  15.0279  1441.5100
7.6  0.9  0.9600  15.9754  1637.3353
7.6  0.9  0.9600  16.9825  1841.9623
7.6  0.9  0.9600  18.0532  2054.4133
7.6  0.9  0.9600  19.1914  2273.7005
7.6  0.9  0.9600  20.4013  2498.8368
7.6  0.9  0.9600  21.6875  2728.8461
7.6  0.9  0.9600  23.0548  2962.7721
7.6  0.9  0.9600  24.5083  3199.6858
7.6  0.9  0.9600  26.0534  3438.6927
7.6  0.9  0.9600  27.6959  3678.9382
7.6  0.9  0.9600  29.4420  3919.6122
7.6  0.9  0.9600  31.2982  4159.9527
7.6  0.9  0.9600  33.2714  4399.2485
7.6  0.9  0.9600  35.3690  4636.8412
7.6  0.9  0.9600  37.5988  4872.1256
7.6  0.9  0.9600  39.9692  5104.5509
7.6  0.9  0.9600  42.4891  5333.6194
7.6  0.9  0.9600  45.1678  5558.8864
7.6  0.9  0.9600  48.0154  5779.9583
7.6  0.9  0.9600  51.0425  5996.4912
7.6  0.9  0.9600  54.2605  6208.1887
7.6  0.9  0.9600  57.6813  6414.7995
7.6  0.9  0.9600  61.3179  6616.1150
7.6  0.9  0.9600  65.1836  6811.9667
7.6  0.9  0.9600  69.2931  7002.2234
7.6  0.9  0.9600  73.6617  7186.7886
7.6  0.9  0.9600  78.3057  7365.5975
7.6  0.9  0.9600  83.2425  7538.6144
7.6  0.9  0.9600  88.4905  7705.8302
7.6  0.9  0.9600  94.0694  7867.2595
7.6  0.9  0.9600  100.0000  8022.9384
7.6  0.9  1.0000  5.0000  25.2341
7.6  0.9  1.0000  5.3152  21.2098
7.6  0.9  1.0000  5.6503  20.4872
7.6  0.9  1.0000  6.0065  24.1112
7.6  0.9  1.0000  6.3852  33.3272
7.6  0.9  1.0000  6.7878  50.4860
7.6  0.9  1.0000  7.2157  78.9997
7.6  0.9  1.0000  7.6706  123.0105
7.6  0.9  1.0000  8.1542  182.8183
7.6  0.9  1.0000  8.6683  258.5528
7.6  0.9  1.0000  9.2148  350.1793
7.6  0.9  1.0000  9.7958  457.5067
7.6  0.9  1.0000  10.4133  580.1985
7.6  0.9  1.0000  11.0698  717.7844
7.6  0.9  1.0000  11.7677  869.6735
7.6  0.9  1.0000  12.5096  1035.1687
7.6  0.9  1.0000  13.2983  1213.4811
7.6  0.9  1.0000  14.1367  1403.7448
7.6  0.9  1.0000  15.0279  1605.0317
7.6  0.9  1.0000  15.9754  1816.3654
7.6  0.9  1.0000  16.9825  2036.7359
7.6  0.9  1.0000  18.0532  2265.1120
7.6  0.9  1.0000  19.1914  2500.4536
7.6  0.9  1.0000  20.4013  2741.7235
7.6  0.9  1.0000  21.6875  2987.8973
7.6  0.9  1.0000  23.0548  3237.9726
7.6  0.9  1.0000  24.5083  3490.9770
7.6  0.9  1.0000  26.0534  3745.9754
7.6  0.9  1.0000  27.6959  4002.0749
7.6  0.9  1.0000  29.4420  4258.4305
7.6  0.9  1.0000  31.2982  4514.2481
7.6  0.9  1.0000  33.2714  4768.7872
7.6  0.9  1.0000  35.3690  5021.3630
7.6  0.9  1.0000  37.5988  5271.3473
7.6  0.9  1.0000  39.9692  5518.1684
7.6  0.9  1.0000  42.4891  5761.3110
7.6  0.9  1.0000  45.1678  6000.3151
7.6  0.9  1.0000  48.0154  6234.7743
7.6  0.9  1.0000  51.0425  6464.3346
7.6  0.9  1.0000  54.2605  6688.6912
7.6  0.9  1.0000  57.6813  6907.5870
7.6  0.9  1.0000  61.3179  7120.8093
7.6  0.9  1.0000  65.1836  7328.1872
7.6  0.9  1.0000  69.2931  7529.5890
7.6  0.9  1.0000  73.6617  7724.9189
7.6  0.9  1.0000  78.3057  7914.1143
7.6  0.9  1.0000  83.2425  8097.1429
7.6  0.9  1.0000  88.4905  8274.0000
7.6  0.9  1.0000  94.0694  8444.7058
7.6  0.9  1.0000  100.0000  8609.3024
7.6  0.9  1.0400  5.0000  24.1917
7.6  0.9  1.0400  5.3152  21.3087
7.6  0.9  1.0400  5.6503  22.1402
7.6  0.9  1.0400  6.0065  27.2973
7.6  0.9  1.0400  6.3852  39.7368
7.6  0.9  1.0400  6.7878  61.1380
7.6  0.9  1.0400  7.2157  97.7776
7.6  0.9  1.0400  7.6706  150.7354
7.6  0.9  1.0400  8.1542  220.2889
7.6  0.9  1.0400  8.6683  306.5391
7.6  0.9  1.0400  9.2148  409.4167
7.6  0.9  1.0400  9.7958  528.6912
7.6  0.9  1.0400  10.4133  663.9824
7.6  0.9  1.0400  11.0698  814.7725
7.6  0.9  1.0400  11.7677  980.4207
7.6  0.9  1.0400  12.5096  1160.1773
7.6  0.9  1.0400  13.2983  1353.1997
7.6  0.9  1.0400  14.1367  1558.5669
7.6  0.9  1.0400  15.0279  1775.2955
7.6  0.9  1.0400  15.9754  2002.3542
7.6  0.9  1.0400  16.9825  2238.6781
7.6  0.9  1.0400  18.0532  2483.1826
7.6  0.9  1.0400  19.1914  2734.7756
7.6  0.9  1.0400  20.4013  2992.3695
7.6  0.9  1.0400  21.6875  3254.8915
7.6  0.9  1.0400  23.0548  3521.2934
7.6  0.9  1.0400  24.5083  3790.5595
7.6  0.9  1.0400  26.0534  4061.7136
7.6  0.9  1.0400  27.6959  4333.8254
7.6  0.9  1.0400  29.4420  4606.0147
7.6  0.9  1.0400  31.2982  4877.4553
7.6  0.9  1.0400  33.2714  5147.3777
7.6  0.9  1.0400  35.3690  5415.0712
7.6  0.9  1.0400  37.5988  5679.8841
7.6  0.9  1.0400  39.9692  5941.2243
7.6  0.9  1.0400  42.4891  6198.5590
7.6  0.9  1.0400  45.1678  6451.4130
7.6  0.9  1.0400  48.0154  6699.3675
7.6  0.9  1.0400  51.0425  6942.0582
7.6  0.9  1.0400  54.2605  7179.1725
7.6  0.9  1.0400  57.6813  7410.4474
7.6  0.9  1.0400  61.3179  7635.6661
7.6  0.9  1.0400  65.1836  7854.6559
7.6  0.9  1.0400  69.2931  8067.2844
7.6  0.9  1.0400  73.6617  8273.4567
7.6  0.9  1.0400  78.3057  8473.1127
7.6  0.9  1.0400  83.2425  8666.2236
7.6  0.9  1.0400  88.4905  8852.7892
7.6  0.9  1.0400  94.0694  9032.8353
7.6  0.9  1.0400  100.0000  9206.4106
7.6  0.9  1.0800  5.0000  23.6726
7.6  0.9  1.0800  5.3152  21.5980
7.6  0.9  1.0800  5.6503  23.8395
7.6  0.9  1.0800  6.0065  31.3459
7.6  0.9  1.0800  6.3852  46.8113
7.6  0.9  1.0800  6.7878  75.1319
7.6  0.9  1.0800  7.2157  120.1504
7.6  0.9  1.0800  7.6706  182.3085
7.6  0.9  1.0800  8.1542  261.8602
7.6  0.9  1.0800  8.6683  358.8769
7.6  0.9  1.0800  9.2148  473.2539
7.6  0.9  1.0800  9.7958  604.7207
7.6  0.9  1.0800  10.4133  752.8525
7.6  0.9  1.0800  11.0698  917.0839
7.6  0.9  1.0800  11.7677  1096.7232
7.6  0.9  1.0800  12.5096  1290.9684
7.6  0.9  1.0800  13.2983  1498.9222
7.6  0.9  1.0800  14.1367  1719.6089
7.6  0.9  1.0800  15.0279  1951.9894
7.6  0.9  1.0800  15.9754  2194.9771
7.6  0.9  1.0800  16.9825  2447.4524
7.6  0.9  1.0800  18.0532  2708.2772
7.6  0.9  1.0800  19.1914  2976.3071
7.6  0.9  1.0800  20.4013  3250.4043
7.6  0.9  1.0800  21.6875  3529.4477
7.6  0.9  1.0800  23.0548  3812.3433
7.6  0.9  1.0800  24.5083  4098.0318
7.6  0.9  1.0800  26.0534  4385.4968
7.6  0.9  1.0800  27.6959  4673.7698
7.6  0.9  1.0800  29.4420  4961.9359
7.6  0.9  1.0800  31.2982  5249.1370
7.6  0.9  1.0800  33.2714  5534.5749
7.6  0.9  1.0800  35.3690  5817.5124
7.6  0.9  1.0800  37.5988  6097.2751
7.6  0.9  1.0800  39.9692  6373.2507
7.6  0.9  1.0800  42.4891  6644.8885
7.6  0.9  1.0800  45.1678  6911.6988
7.6  0.9  1.0800  48.0154  7173.2503
7.6  0.9  1.0800  51.0425  7429.1685
7.6  0.9  1.0800  54.2605  7679.1333
7.6  0.9  1.0800  57.6813  7922.8757
7.6  0.9  1.0800  61.3179  8160.1755
7.6  0.9  1.0800  65.1836  8390.8577
7.6  0.9  1.0800  69.2931  8614.7896
7.6  0.9  1.0800  73.6617  8831.8777
7.6  0.9  1.0800  78.3057  9042.0640
7.6  0.9  1.0800  83.2425  9245.3236
7.6  0.9  1.0800  88.4905  9441.6610
7.6  0.9  1.0800  94.0694  9631.1078
7.6  0.9  1.0800  100.0000  9813.7189
7.6  0.9  1.1200  5.0000  23.4374
7.6  0.9  1.1200  5.3152  22.8587
7.6  0.9  1.1200  5.6503  26.3754
7.6  0.9  1.1200  6.0065  36.6758
7.6  0.9  1.1200  6.3852  56.2416
7.6  0.9  1.1200  6.7878  92.3429
7.6  0.9  1.1200  7.2157  145.9809
7.6  0.9  1.1200  7.6706  217.5796
7.6  0.9  1.1200  8.1542  307.3691
7.6  0.9  1.1200  8.6683  415.3900
7.6  0.9  1.1200  9.2148  541.5017
7.6  0.9  1.1200  9.7958  685.3928
7.6  0.9  1.1200  10.4133  846.5936
7.6  0.9  1.1200  11.0698  1024.4903
7.6  0.9  1.1200  11.7677  1218.3405
7.6  0.9  1.1200  12.5096  1427.2888
7.6  0.9  1.1200  13.2983  1650.3837
7.6  0.9  1.1200  14.1367  1886.5939
7.6  0.9  1.1200  15.0279  2134.8248
7.6  0.9  1.1200  15.9754  2393.9343
7.6  0.9  1.1200  16.9825  2662.7481
7.6  0.9  1.1200  18.0532  2940.0743
7.6  0.9  1.1200  19.1914  3224.7164
7.6  0.9  1.1200  20.4013  3515.4863
7.6  0.9  1.1200  21.6875  3811.2147
7.6  0.9  1.1200  23.0548  4110.7615
7.6  0.9  1.1200  24.5083  4413.0245
7.6  0.9  1.1200  26.0534  4716.9465
7.6  0.9  1.1200  27.6959  5021.5214
7.6  0.9  1.1200  29.4420  5325.7995
7.6  0.9  1.1200  31.2982  5628.8911
7.6  0.9  1.1200  33.2714  5929.9688
7.6  0.9  1.1200  35.3690  6228.2699
7.6  0.9  1.1200  37.5988  6523.0969
7.6  0.9  1.1200  39.9692  6813.8173
7.6  0.9  1.1200  42.4891  7099.8633
7.6  0.9  1.1200  45.1678  7380.7301
7.6  0.9  1.1200  48.0154  7655.9744
7.6  0.9  1.1200  51.0425  7925.2119
7.6  0.9  1.1200  54.2605  8188.1146
7.6  0.9  1.1200  57.6813  8444.4082
7.6  0.9  1.1200  61.3179  8693.8688
7.6  0.9  1.1200  65.1836  8936.3195
7.6  0.9  1.1200  69.2931  9171.6274
7.6  0.9  1.1200  73.6617  9399.7002
7.6  0.9  1.1200  78.3057  9620.4827
7.6  0.9  1.1200  83.2425  9833.9537
7.6  0.9  1.1200  88.4905  10040.1227
7.6  0.9  1.1200  94.0694  10239.0268
7.6  0.9  1.1200  100.0000  10430.7280
7.6  0.9  1.1600  5.0000  23.3114
7.6  0.9  1.1600  5.3152  23.7952
7.6  0.9  1.1600  5.6503  29.3678
7.6  0.9  1.1600  6.0065  42.2018
7.6  0.9  1.1600  6.3852  68.5442
7.6  0.9  1.1600  6.7878  112.6541
7.6  0.9  1.1600  7.2157  175.1402
7.6  0.9  1.1600  7.6706  256.4082
7.6  0.9  1.1600  8.1542  356.6630
7.6  0.9  1.1600  8.6683  475.9138
7.6  0.9  1.1600  9.2148  613.9834
7.6  0.9  1.1600  9.7958  770.5189
7.6  0.9  1.1600  10.4133  945.0052
7.6  0.9  1.1600  11.0698  1136.7798
7.6  0.9  1.1600  11.7677  1345.0489
7.6  0.9  1.1600  12.5096  1568.9037
7.6  0.9  1.1600  13.2983  1807.3381
7.6  0.9  1.1600  14.1367  2059.2651
7.6  0.9  1.1600  15.0279  2323.5343
7.6  0.9  1.1600  15.9754  2598.9481
7.6  0.9  1.1600  16.9825  2884.2774
7.6  0.9  1.1600  18.0532  3178.2765
7.6  0.9  1.1600  19.1914  3479.6967
7.6  0.9  1.1600  20.4013  3787.2995
7.6  0.9  1.1600  21.6875  4099.8675
7.6  0.9  1.1600  23.0548  4416.2149
7.6  0.9  1.1600  24.5083  4735.1961
7.6  0.9  1.1600  26.0534  5055.7134
7.6  0.9  1.1600  27.6959  5376.7233
7.6  0.9  1.1600  29.4420  5697.2413
7.6  0.9  1.1600  31.2982  6016.3460
7.6  0.9  1.1600  33.2714  6333.1814
7.6  0.9  1.1600  35.3690  6646.9590
7.6  0.9  1.1600  37.5988  6956.9585
7.6  0.9  1.1600  39.9692  7262.5275
7.6  0.9  1.1600  42.4891  7563.0808
7.6  0.9  1.1600  45.1678  7858.0991
7.6  0.9  1.1600  48.0154  8147.1270
7.6  0.9  1.1600  51.0425  8429.7704
7.6  0.9  1.1600  54.2605  8705.6938
7.6  0.9  1.1600  57.6813  8974.6177
7.6  0.9  1.1600  61.3179  9236.3143
7.6  0.9  1.1600  65.1836  9490.6054
7.6  0.9  1.1600  69.2931  9737.3579
7.6  0.9  1.1600  73.6617  9976.4809
7.6  0.9  1.1600  78.3057  10207.9218
7.6  0.9  1.1600  83.2425  10431.6636
7.6  0.9  1.1600  88.4905  10647.7205
7.6  0.9  1.1600  94.0694  10856.1358
7.6  0.9  1.1600  100.0000  11056.9780
7.6  0.9  1.2000  5.0000  23.9901
7.6  0.9  1.2000  5.3152  25.6479
7.6  0.9  1.2000  5.6503  33.1946
7.6  0.9  1.2000  6.0065  49.9032
7.6  0.9  1.2000  6.3852  83.6196
7.6  0.9  1.2000  6.7878  135.9554
7.6  0.9  1.2000  7.2157  207.5076
7.6  0.9  1.2000  7.6706  298.6625
7.6  0.9  1.2000  8.1542  409.5990
7.6  0.9  1.2000  8.6683  540.2944
7.6  0.9  1.2000  9.2148  690.5340
7.6  0.9  1.2000  9.7958  859.9230
7.6  0.9  1.2000  10.4133  1047.9004
7.6  0.9  1.2000  11.0698  1253.7546
7.6  0.9  1.2000  11.7677  1476.6401
7.6  0.9  1.2000  12.5096  1715.5945
7.6  0.9  1.2000  13.2983  1969.5565
7.6  0.9  1.2000  14.1367  2237.3837
7.6  0.9  1.2000  15.0279  2517.8695
7.6  0.9  1.2000  15.9754  2809.7607
7.6  0.9  1.2000  16.9825  3111.7733
7.6  0.9  1.2000  18.0532  3422.6078
7.6  0.9  1.2000  19.1914  3740.9633
7.6  0.9  1.2000  20.4013  4065.5510
7.6  0.9  1.2000  21.6875  4395.1053
7.6  0.9  1.2000  23.0548  4728.3946
7.6  0.9  1.2000  24.5083  5064.2302
7.6  0.9  1.2000  26.0534  5401.4740
7.6  0.9  1.2000  27.6959  5739.0450
7.6  0.9  1.2000  29.4420  6075.9241
7.6  0.9  1.2000  31.2982  6411.1583
7.6  0.9  1.2000  33.2714  6743.8630
7.6  0.9  1.2000  35.3690  7073.2242
7.6  0.9  1.2000  37.5988  7398.4988
7.6  0.9  1.2000  39.9692  7719.0145
7.6  0.9  1.2000  42.4891  8034.1691
7.6  0.9  1.2000  45.1678  8343.4288
7.6  0.9  1.2000  48.0154  8646.3262
7.6  0.9  1.2000  51.0425  8942.4576
7.6  0.9  1.2000  54.2605  9231.4803
7.6  0.9  1.2000  57.6813  9513.1092
7.6  0.9  1.2000  61.3179  9787.1135
7.6  0.9  1.2000  65.1836  10053.3131
7.6  0.9  1.2000  69.2931  10311.5751
7.6  0.9  1.2000  73.6617  10561.8101
7.6  0.9  1.2000  78.3057  10803.9686
7.6  0.9  1.2000  83.2425  11038.0372
7.6  0.9  1.2000  88.4905  11264.0356
7.6  0.9  1.2000  94.0694  11482.0129
7.6  0.9  1.2000  100.0000  11692.0446
7.6  0.9  1.2400  5.0000  24.3712
7.6  0.9  1.2400  5.3152  27.8021
7.6  0.9  1.2400  5.6503  37.4535
7.6  0.9  1.2400  6.0065  60.0777
7.6  0.9  1.2400  6.3852  101.3741
7.6  0.9  1.2400  6.7878  162.1433
7.6  0.9  1.2400  7.2157  242.9693
7.6  0.9  1.2400  7.6706  344.2185
7.6  0.9  1.2400  8.1542  466.0430
7.6  0.9  1.2400  8.6683  608.3873
7.6  0.9  1.2400  9.2148  770.9989
7.6  0.9  1.2400  9.7958  953.4404
7.6  0.9  1.2400  10.4133  1155.1045
7.6  0.9  1.2400  11.0698  1375.2302
7.6  0.9  1.2400  11.7677  1612.9198
7.6  0.9  1.2400  12.5096  1867.1572
7.6  0.9  1.2400  13.2983  2136.8258
7.6  0.9  1.2400  14.1367  2420.7273
7.6  0.9  1.2400  15.0279  2717.5991
7.6  0.9  1.2400  15.9754  3026.1322
7.6  0.9  1.2400  16.9825  3344.9875
7.6  0.9  1.2400  18.0532  3672.8117
7.6  0.9  1.2400  19.1914  4008.2519
7.6  0.9  1.2400  20.4013  4349.9688
7.6  0.9  1.2400  21.6875  4696.6486
7.6  0.9  1.2400  23.0548  5047.0141
7.6  0.9  1.2400  24.5083  5399.8334
7.6  0.9  1.2400  26.0534  5753.9282
7.6  0.9  1.2400  27.6959  6108.1800
7.6  0.9  1.2400  29.4420  6461.5352
7.6  0.9  1.2400  31.2982  6813.0093
7.6  0.9  1.2400  33.2714  7161.6893
7.6  0.9  1.2400  35.3690  7506.7357
7.6  0.9  1.2400  37.5988  7847.3827
7.6  0.9  1.2400  39.9692  8182.9384
7.6  0.9  1.2400  42.4891  8512.7836
7.6  0.9  1.2400  45.1678  8836.3701
7.6  0.9  1.2400  48.0154  9153.2186
7.6  0.9  1.2400  51.0425  9462.9160
7.6  0.9  1.2400  54.2605  9765.1123
7.6  0.9  1.2400  57.6813  10059.5173
7.6  0.9  1.2400  61.3179  10345.8970
7.6  0.9  1.2400  65.1836  10624.0699
7.6  0.9  1.2400  69.2931  10893.9031
7.6  0.9  1.2400  73.6617  11155.3089
7.6  0.9  1.2400  78.3057  11408.2408
7.6  0.9  1.2400  83.2425  11652.6896
7.6  0.9  1.2400  88.4905  11888.6802
7.6  0.9  1.2400  94.0694  12116.2679
7.6  0.9  1.2400  100.0000  12335.5352
7.6  0.9  1.2800  5.0000  25.4298
7.6  0.9  1.2800  5.3152  30.2272
7.6  0.9  1.2800  5.6503  43.1047
7.6  0.9  1.2800  6.0065  72.6456
7.6  0.9  1.2800  6.3852  121.7190
7.6  0.9  1.2800  6.7878  191.1199
7.6  0.9  1.2800  7.2157  281.4183
7.6  0.9  1.2800  7.6706  392.9599
7.6  0.9  1.2800  8.1542  525.8691
7.6  0.9  1.2800  8.6683  680.0572
7.6  0.9  1.2800  9.2148  855.2332
7.6  0.9  1.2800  9.7958  1050.9168
7.6  0.9  1.2800  10.4133  1266.4540
7.6  0.9  1.2800  11.0698  1501.0338
7.6  0.9  1.2800  11.7677  1753.7064
7.6  0.9  1.2800  12.5096  2023.4013
7.6  0.9  1.2800  13.2983  2308.9469
7.6  0.9  1.2800  14.1367  2609.0884
7.6  0.9  1.2800  15.0279  2922.5074
7.6  0.9  1.2800  15.9754  3247.8387
7.6  0.9  1.2800  16.9825  3583.6884
7.6  0.9  1.2800  18.0532  3928.6492
7.6  0.9  1.2800  19.1914  4281.3161
7.6  0.9  1.2800  20.4013  4640.2993
7.6  0.9  1.2800  21.6875  5004.2371
7.6  0.9  1.2800  23.0548  5371.8065
7.6  0.9  1.2800  24.5083  5741.7326
7.6  0.9  1.2800  26.0534  6112.7968
7.6  0.9  1.2800  27.6959  6483.8432
7.6  0.9  1.2800  29.4420  6853.7839
7.6  0.9  1.2800  31.2982  7221.6030
7.6  0.9  1.2800  33.2714  7586.3591
7.6  0.9  1.2800  35.3690  7947.1873
7.6  0.9  1.2800  37.5988  8303.2993
7.6  0.9  1.2800  39.9692  8653.9837
7.6  0.9  1.2800  42.4891  8998.6042
7.6  0.9  1.2800  45.1678  9336.5986
7.6  0.9  1.2800  48.0154  9667.4757
7.6  0.9  1.2800  51.0425  9990.8133
7.6  0.9  1.2800  54.2605  10306.2540
7.6  0.9  1.2800  57.6813  10613.5028
7.6  0.9  1.2800  61.3179  10912.3224
7.6  0.9  1.2800  65.1836  11202.5299
7.6  0.9  1.2800  69.2931  11483.9930
7.6  0.9  1.2800  73.6617  11756.6255
7.6  0.9  1.2800  78.3057  12020.3841
7.6  0.9  1.2800  83.2425  12275.2638
7.6  0.9  1.2800  88.4905  12521.2949
7.6  0.9  1.2800  94.0694  12758.5389
7.6  0.9  1.2800  100.0000  12987.0854
7.6  0.9  1.3200  5.0000  27.0247
7.6  0.9  1.3200  5.3152  33.6220
7.6  0.9  1.3200  5.6503  50.8869
7.6  0.9  1.3200  6.0065  87.5314
7.6  0.9  1.3200  6.3852  144.5708
7.6  0.9  1.3200  6.7878  222.7929
7.6  0.9  1.3200  7.2157  322.7537
7.6  0.9  1.3200  7.6706  444.7768
7.6  0.9  1.3200  8.1542  588.9586
7.6  0.9  1.3200  8.6683  755.1767
7.6  0.9  1.3200  9.2148  943.1008
7.6  0.9  1.3200  9.7958  1152.2074
7.6  0.9  1.3200  10.4133  1381.7954
7.6  0.9  1.3200  11.0698  1631.0036
7.6  0.9  1.3200  11.7677  1898.8296
7.6  0.9  1.3200  12.5096  2184.1486
7.6  0.9  1.3200  13.2983  2485.7333
7.6  0.9  1.3200  14.1367  2802.2730
7.6  0.9  1.3200  15.0279  3132.3926
7.6  0.9  1.3200  15.9754  3474.6713
7.6  0.9  1.3200  16.9825  3827.6598
7.6  0.9  1.3200  18.0532  4189.8972
7.6  0.9  1.3200  19.1914  4559.9260
7.6  0.9  1.3200  20.4013  4936.3064
7.6  0.9  1.3200  21.6875  5317.6283
7.6  0.9  1.3200  23.0548  5702.5232
7.6  0.9  1.3200  24.5083  6089.6732
7.6  0.9  1.3200  26.0534  6477.8195
7.6  0.9  1.3200  27.6959  6865.7689
7.6  0.9  1.3200  29.4420  7252.3993
7.6  0.9  1.3200  31.2982  7636.6634
7.6  0.9  1.3200  33.2714  8017.5916
7.6  0.9  1.3200  35.3690  8394.2936
7.6  0.9  1.3200  37.5988  8765.9588
7.6  0.9  1.3200  39.9692  9131.8562
7.6  0.9  1.3200  42.4891  9491.3330
7.6  0.9  1.3200  45.1678  9843.8125
7.6  0.9  1.3200  48.0154  10188.7922
7.6  0.9  1.3200  51.0425  10525.8405
7.6  0.9  1.3200  54.2605  10854.5931
7.6  0.9  1.3200  57.6813  11174.7499
7.6  0.9  1.3200  61.3179  11486.0707
7.6  0.9  1.3200  65.1836  11788.3716
7.6  0.9  1.3200  69.2931  12081.5203
7.6  0.9  1.3200  73.6617  12365.4328
7.6  0.9  1.3200  78.3057  12640.0687
7.6  0.9  1.3200  83.2425  12905.4276
7.6  0.9  1.3200  88.4905  13161.5452
7.6  0.9  1.3200  94.0694  13408.4893
7.6  0.9  1.3200  100.0000  13646.3566
7.6  0.9  1.3600  5.0000  28.4489
7.6  0.9  1.3600  5.3152  37.0519
7.6  0.9  1.3600  5.6503  60.7363
7.6  0.9  1.3600  6.0065  104.6636
7.6  0.9  1.3600  6.3852  169.8499
7.6  0.9  1.3600  6.7878  257.0752
7.6  0.9  1.3600  7.2157  366.8800
7.6  0.9  1.3600  7.6706  499.5657
7.6  0.9  1.3600  8.1542  655.2000
7.6  0.9  1.3600  8.6683  833.6258
7.6  0.9  1.3600  9.2148  1034.4737
7.6  0.9  1.3600  9.7958  1257.1762
7.6  0.9  1.3600  10.4133  1500.9847
7.6  0.9  1.3600  11.0698  1764.9876
7.6  0.9  1.3600  11.7677  2048.1298
7.6  0.9  1.3600  12.5096  2349.2318
7.6  0.9  1.3600  13.2983  2667.0106
7.6  0.9  1.3600  14.1367  3000.0992
7.6  0.9  1.3600  15.0279  3347.0660
7.6  0.9  1.3600  15.9754  3706.4342
7.6  0.9  1.3600  16.9825  4076.6994
7.6  0.9  1.3600  18.0532  4456.3469
7.6  0.9  1.3600  19.1914  4843.8668
7.6  0.9  1.3600  20.4013  5237.7689
7.6  0.9  1.3600  21.6875  5636.5953
7.6  0.9  1.3600  23.0548  6038.9317
7.6  0.9  1.3600  24.5083  6443.4174
7.6  0.9  1.3600  26.0534  6848.7534
7.6  0.9  1.3600  27.6959  7253.7093
7.6  0.9  1.3600  29.4420  7657.1287
7.6  0.9  1.3600  31.2982  8057.9332
7.6  0.9  1.3600  33.2714  8455.1250
7.6  0.9  1.3600  35.3690  8847.7886
7.6  0.9  1.3600  37.5988  9235.0911
7.6  0.9  1.3600  39.9692  9616.2821
7.6  0.9  1.3600  42.4891  9990.6920
7.6  0.9  1.3600  45.1678  10357.7304
7.6  0.9  1.3600  48.0154  10716.8832
7.6  0.9  1.3600  51.0425  11067.7094
7.6  0.9  1.3600  54.2605  11409.8382
7.6  0.9  1.3600  57.6813  11742.9644
7.6  0.9  1.3600  61.3179  12066.8451
7.6  0.9  1.3600  65.1836  12381.2951
7.6  0.9  1.3600  69.2931  12686.1827
7.6  0.9  1.3600  73.6617  12981.4259
7.6  0.9  1.3600  78.3057  13266.9875
7.6  0.9  1.3600  83.2425  13542.8716
7.6  0.9  1.3600  88.4905  13809.1195
7.6  0.9  1.3600  94.0694  14065.8054
7.6  0.9  1.3600  100.0000  14313.0333
7.6  0.9  1.4000  5.0000  30.6747
7.6  0.9  1.4000  5.3152  42.3184
7.6  0.9  1.4000  5.6503  72.5920
7.6  0.9  1.4000  6.0065  123.9745
7.6  0.9  1.4000  6.3852  197.4812
7.6  0.9  1.4000  6.7878  293.8839
7.6  0.9  1.4000  7.2157  413.7070
7.6  0.9  1.4000  7.6706  557.2287
7.6  0.9  1.4000  8.1542  724.4876
7.6  0.9  1.4000  8.6683  915.2916
7.6  0.9  1.4000  9.2148  1129.2312
7.6  0.9  1.4000  9.7958  1365.6949
7.6  0.9  1.4000  10.4133  1623.8862
7.6  0.9  1.4000  11.0698  1902.8431
7.6  0.9  1.4000  11.7677  2201.4569
7.6  0.9  1.4000  12.5096  2518.4939
7.6  0.9  1.4000  13.2983  2852.6149
7.6  0.9  1.4000  14.1367  3202.3963
7.6  0.9  1.4000  15.0279  3566.3504
7.6  0.9  1.4000  15.9754  3942.9440
7.6  0.9  1.4000  16.9825  4330.6177
7.6  0.9  1.4000  18.0532  4727.8027
7.6  0.9  1.4000  19.1914  5132.9370
7.6  0.9  1.4000  20.4013  5544.4800
7.6  0.9  1.4000  21.6875  5960.9258
7.6  0.9  1.4000  23.0548  6380.8146
7.6  0.9  1.4000  24.5083  6802.7427
7.6  0.9  1.4000  26.0534  7225.3711
7.6  0.9  1.4000  27.6959  7647.4322
7.6  0.9  1.4000  29.4420  8067.7356
7.6  0.9  1.4000  31.2982  8485.1717
7.6  0.9  1.4000  33.2714  8898.7144
7.6  0.9  1.4000  35.3690  9307.4234
7.6  0.9  1.4000  37.5988  9710.4435
7.6  0.9  1.4000  39.9692  10107.0050
7.6  0.9  1.4000  42.4891  10496.4217
7.6  0.9  1.4000  45.1678  10878.0894
7.6  0.9  1.4000  48.0154  11251.4825
7.6  0.9  1.4000  51.0425  11616.1510
7.6  0.9  1.4000  54.2605  11971.7173
7.6  0.9  1.4000  57.6813  12317.8716
7.6  0.9  1.4000  61.3179  12654.3681
7.6  0.9  1.4000  65.1836  12981.0205
7.6  0.9  1.4000  69.2931  13297.6979
7.6  0.9  1.4000  73.6617  13604.3202
7.6  0.9  1.4000  78.3057  13900.8537
7.6  0.9  1.4000  83.2425  14187.3071
