# R0[kpc]  alpha  rhos[GeV/cm3]  Rs[kpc]  chi2
7.7  0.1  0.6800  6.3852  26.1052
7.7  0.1  0.6800  6.7878  56.4731
7.7  0.1  0.6800  7.2157  122.5728
7.7  0.1  0.6800  7.6706  231.6169
7.7  0.1  0.6800  8.1542  391.7195
7.7  0.1  0.6800  8.6683  611.9747
7.7  0.1  0.6800  9.2148  902.5401
7.7  0.1  0.6800  9.7958  1274.7283
7.7  0.1  0.6800  10.4133  1741.1054
7.7  0.1  0.6800  11.0698  2315.5978
7.7  0.1  0.6800  11.7677  3013.6089
7.7  0.1  0.6800  12.5096  3852.1444
7.7  0.1  0.6800  13.2983  4849.9491
7.7  0.1  0.6800  14.1367  6027.6534
7.7  0.1  0.6800  15.0279  7407.9336
7.7  0.1  0.6800  15.9754  9015.6830
7.7  0.1  0.6800  16.9825  10878.1977
7.7  0.1  0.6800  18.0532  13025.3761
7.7  0.1  0.6800  19.1914  15489.9332
7.7  0.1  0.6800  20.4013  18307.6318
7.7  0.1  0.6800  21.6875  21517.5298
7.7  0.1  0.6800  23.0548  25162.2458
7.7  0.1  0.6800  24.5083  29288.2435
7.7  0.1  0.6800  26.0534  33946.1364
7.7  0.1  0.6800  27.6959  39191.0135
7.7  0.1  0.6800  29.4420  45082.7875
7.7  0.1  0.6800  31.2982  51686.5664
7.7  0.1  0.6800  33.2714  59073.0503
7.7  0.1  0.6800  35.3690  67318.9547
7.7  0.1  0.6800  37.5988  76507.4612
7.7  0.1  0.6800  39.9692  86728.6975
7.7  0.1  0.6800  42.4891  98080.2483
7.7  0.1  0.6800  45.1678  110667.6991
7.7  0.1  0.6800  48.0154  124605.2128
7.7  0.1  0.6800  51.0425  140016.1441
7.7  0.1  0.6800  54.2605  157033.6895
7.7  0.1  0.6800  57.6813  175801.5787
7.7  0.1  0.6800  61.3179  196474.8061
7.7  0.1  0.6800  65.1836  219220.4067
7.7  0.1  0.6800  69.2931  244218.2773
7.7  0.1  0.6800  73.6617  271662.0455
7.7  0.1  0.6800  78.3057  301759.9889
7.7  0.1  0.6800  83.2425  334736.0058
7.7  0.1  0.6800  88.4905  370830.6419
7.7  0.1  0.6800  94.0694  410302.1728
7.7  0.1  0.6800  100.0000  453427.7466
7.7  0.1  0.7200  5.0000  27.0635
7.7  0.1  0.7200  5.3152  22.0732
7.7  0.1  0.7200  5.6503  18.9194
7.7  0.1  0.7200  6.0065  20.6422
7.7  0.1  0.7200  6.3852  37.9180
7.7  0.1  0.7200  6.7878  85.8884
7.7  0.1  0.7200  7.2157  173.4110
7.7  0.1  0.7200  7.6706  308.2216
7.7  0.1  0.7200  8.1542  499.0091
7.7  0.1  0.7200  8.6683  755.4979
7.7  0.1  0.7200  9.2148  1088.5368
7.7  0.1  0.7200  9.7958  1510.1958
7.7  0.1  0.7200  10.4133  2033.8711
7.7  0.1  0.7200  11.0698  2674.3983
7.7  0.1  0.7200  11.7677  3448.1761
7.7  0.1  0.7200  12.5096  4373.2998
7.7  0.1  0.7200  13.2983  5469.7061
7.7  0.1  0.7200  14.1367  6759.3292
7.7  0.1  0.7200  15.0279  8266.2703
7.7  0.1  0.7200  15.9754  10016.9800
7.7  0.1  0.7200  16.9825  12040.4543
7.7  0.1  0.7200  18.0532  14368.4471
7.7  0.1  0.7200  19.1914  17035.6970
7.7  0.1  0.7200  20.4013  20080.1724
7.7  0.1  0.7200  21.6875  23543.3338
7.7  0.1  0.7200  23.0548  27470.4149
7.7  0.1  0.7200  24.5083  31910.7245
7.7  0.1  0.7200  26.0534  36917.9687
7.7  0.1  0.7200  27.6959  42550.5962
7.7  0.1  0.7200  29.4420  48872.1673
7.7  0.1  0.7200  31.2982  55951.7472
7.7  0.1  0.7200  33.2714  63864.3266
7.7  0.1  0.7200  35.3690  72691.2695
7.7  0.1  0.7200  37.5988  82520.7910
7.7  0.1  0.7200  39.9692  93448.4654
7.7  0.1  0.7200  42.4891  105577.7673
7.7  0.1  0.7200  45.1678  119020.6473
7.7  0.1  0.7200  48.0154  133898.1430
7.7  0.1  0.7200  51.0425  150341.0290
7.7  0.1  0.7200  54.2605  168490.5057
7.7  0.1  0.7200  57.6813  188498.9313
7.7  0.1  0.7200  61.3179  210530.5961
7.7  0.1  0.7200  65.1836  234762.5446
7.7  0.1  0.7200  69.2931  261385.4446
7.7  0.1  0.7200  73.6617  290604.5076
7.7  0.1  0.7200  78.3057  322640.4619
7.7  0.1  0.7200  83.2425  357730.5810
7.7  0.1  0.7200  88.4905  396129.7698
7.7  0.1  0.7200  94.0694  438111.7116
7.7  0.1  0.7200  100.0000  483970.0778
7.7  0.1  0.7600  5.0000  25.0535
7.7  0.1  0.7600  5.3152  20.8266
7.7  0.1  0.7600  5.6503  18.4846
7.7  0.1  0.7600  6.0065  26.6340
7.7  0.1  0.7600  6.3852  56.9536
7.7  0.1  0.7600  6.7878  123.3672
7.7  0.1  0.7600  7.2157  233.2101
7.7  0.1  0.7600  7.6706  394.7414
7.7  0.1  0.7600  8.1542  617.2247
7.7  0.1  0.7600  8.6683  911.0147
7.7  0.1  0.7600  9.2148  1287.6515
7.7  0.1  0.7600  9.7958  1759.9630
7.7  0.1  0.7600  10.4133  2342.1756
7.7  0.1  0.7600  11.0698  3050.0346
7.7  0.1  0.7600  11.7677  3900.9348
7.7  0.1  0.7600  12.5096  4914.0621
7.7  0.1  0.7600  13.2983  6110.5463
7.7  0.1  0.7600  14.1367  7513.6269
7.7  0.1  0.7600  15.0279  9148.8318
7.7  0.1  0.7600  15.9754  11044.1703
7.7  0.1  0.7600  16.9825  13230.3408
7.7  0.1  0.7600  18.0532  15740.9547
7.7  0.1  0.7600  19.1914  18612.7768
7.7  0.1  0.7600  20.4013  21885.9839
7.7  0.1  0.7600  21.6875  25604.4417
7.7  0.1  0.7600  23.0548  29816.0022
7.7  0.1  0.7600  24.5083  34572.8223
7.7  0.1  0.7600  26.0534  39931.7040
7.7  0.1  0.7600  27.6959  45954.4594
7.7  0.1  0.7600  29.4420  52708.2998
7.7  0.1  0.7600  31.2982  60266.2515
7.7  0.1  0.7600  33.2714  68707.5995
7.7  0.1  0.7600  35.3690  78118.3604
7.7  0.1  0.7600  37.5988  88591.7870
7.7  0.1  0.7600  39.9692  100228.9042
7.7  0.1  0.7600  42.4891  113139.0812
7.7  0.1  0.7600  45.1678  127440.6379
7.7  0.1  0.7600  48.0154  143261.4915
7.7  0.1  0.7600  51.0425  160739.8410
7.7  0.1  0.7600  54.2605  180024.8958
7.7  0.1  0.7600  57.6813  201277.6473
7.7  0.1  0.7600  61.3179  224671.6872
7.7  0.1  0.7600  65.1836  250394.0743
7.7  0.1  0.7600  69.2931  278646.2530
7.7  0.1  0.7600  73.6617  309645.0242
7.7  0.1  0.7600  78.3057  343623.5724
7.7  0.1  0.7600  83.2425  380832.5519
7.7  0.1  0.7600  88.4905  421541.2330
7.7  0.1  0.7600  94.0694  466038.7125
7.7  0.1  0.7600  100.0000  514635.1913
7.7  0.1  0.8000  5.0000  22.9858
7.7  0.1  0.8000  5.3152  19.7415
7.7  0.1  0.8000  5.6503  20.7875
7.7  0.1  0.8000  6.0065  36.7374
7.7  0.1  0.8000  6.3852  82.8297
7.7  0.1  0.8000  6.7878  168.4678
7.7  0.1  0.8000  7.2157  301.4634
7.7  0.1  0.8000  7.6706  490.5991
7.7  0.1  0.8000  8.1542  745.7131
7.7  0.1  0.8000  8.6683  1077.7905
7.7  0.1  0.8000  9.2148  1499.0628
7.7  0.1  0.8000  9.7958  2023.1160
7.7  0.1  0.8000  10.4133  2665.0072
7.7  0.1  0.8000  11.0698  3441.3919
7.7  0.1  0.8000  11.7677  4370.6621
7.7  0.1  0.8000  12.5096  5473.0949
7.7  0.1  0.8000  13.2983  6771.0146
7.7  0.1  0.8000  14.1367  8288.9673
7.7  0.1  0.8000  15.0279  10053.9092
7.7  0.1  0.8000  15.9754  12095.4102
7.7  0.1  0.8000  16.9825  14445.8729
7.7  0.1  0.8000  18.0532  17140.7687
7.7  0.1  0.8000  19.1914  20218.8907
7.7  0.1  0.8000  20.4013  23722.6265
7.7  0.1  0.8000  21.6875  27698.2499
7.7  0.1  0.8000  23.0548  32196.2338
7.7  0.1  0.8000  24.5083  37271.5862
7.7  0.1  0.8000  26.0534  42984.2083
7.7  0.1  0.8000  27.6959  49399.2786
7.7  0.1  0.8000  29.4420  56587.6628
7.7  0.1  0.8000  31.2982  64626.3517
7.7  0.1  0.8000  33.2714  73598.9281
7.7  0.1  0.8000  35.3690  83596.0652
7.7  0.1  0.8000  37.5988  94716.0569
7.7  0.1  0.8000  39.9692  107065.3832
7.7  0.1  0.8000  42.4891  120759.3114
7.7  0.1  0.8000  45.1678  135922.5353
7.7  0.1  0.8000  48.0154  152689.8554
7.7  0.1  0.8000  51.0425  171206.9001
7.7  0.1  0.8000  54.2605  191630.8918
7.7  0.1  0.8000  57.6813  214131.4599
7.7  0.1  0.8000  61.3179  238891.5019
7.7  0.1  0.8000  65.1836  266108.0963
7.7  0.1  0.8000  69.2931  295993.4687
7.7  0.1  0.8000  73.6617  328776.0143
7.7  0.1  0.8000  78.3057  364701.3793
7.7  0.1  0.8000  83.2425  404033.6038
7.7  0.1  0.8000  88.4905  447056.3289
7.7  0.1  0.8000  94.0694  494074.0707
7.7  0.1  0.8000  100.0000  545413.5649
7.7  0.1  0.8400  5.0000  21.8646
7.7  0.1  0.8400  5.3152  18.9644
7.7  0.1  0.8400  5.6503  25.5505
7.7  0.1  0.8400  6.0065  52.6500
7.7  0.1  0.8400  6.3852  115.1967
7.7  0.1  0.8400  6.7878  220.7875
7.7  0.1  0.8400  7.2157  377.7104
7.7  0.1  0.8400  7.6706  595.2717
7.7  0.1  0.8400  8.1542  883.8840
7.7  0.1  0.8400  8.6683  1255.1629
7.7  0.1  0.8400  9.2148  1722.0317
7.7  0.1  0.8400  9.7958  2298.8344
7.7  0.1  0.8400  10.4133  3001.4596
7.7  0.1  0.8400  11.0698  3847.4737
7.7  0.1  0.8400  11.7677  4856.2663
7.7  0.1  0.8400  12.5096  6049.2071
7.7  0.1  0.8400  13.2983  7449.8159
7.7  0.1  0.8400  14.1367  9083.9467
7.7  0.1  0.8400  15.0279  10979.9856
7.7  0.1  0.8400  15.9754  13169.0649
7.7  0.1  0.8400  16.9825  15685.2934
7.7  0.1  0.8400  18.0532  18566.0041
7.7  0.1  0.8400  19.1914  21852.0211
7.7  0.1  0.8400  20.4013  25587.9449
7.7  0.1  0.8400  21.6875  29822.4598
7.7  0.1  0.8400  23.0548  34608.6626
7.7  0.1  0.8400  24.5083  40004.4149
7.7  0.1  0.8400  26.0534  46072.7199
7.7  0.1  0.8400  27.6959  52882.1255
7.7  0.1  0.8400  29.4420  60507.1551
7.7  0.1  0.8400  31.2982  69028.7671
7.7  0.1  0.8400  33.2714  78534.8456
7.7  0.1  0.8400  35.3690  89120.7235
7.7  0.1  0.8400  37.5988  100889.7397
7.7  0.1  0.8400  39.9692  113953.8326
7.7  0.1  0.8400  42.4891  128434.1714
7.7  0.1  0.8400  45.1678  144461.8278
7.7  0.1  0.8400  48.0154  162178.4895
7.7  0.1  0.8400  51.0425  181737.2181
7.7  0.1  0.8400  54.2605  203303.2535
7.7  0.1  0.8400  57.6813  227054.8673
7.7  0.1  0.8400  61.3179  253184.2672
7.7  0.1  0.8400  65.1836  281898.5555
7.7  0.1  0.8400  69.2931  313420.7437
7.7  0.1  0.8400  73.6617  347990.8261
7.7  0.1  0.8400  78.3057  385866.9153
7.7  0.1  0.8400  83.2425  427326.4423
7.7  0.1  0.8400  88.4905  472667.4237
7.7  0.1  0.8400  94.0694  522209.8000
7.7  0.1  0.8400  100.0000  576296.8471
7.7  0.1  0.8800  5.0000  20.7354
7.7  0.1  0.8800  5.3152  20.2220
7.7  0.1  0.8800  5.6503  33.2542
7.7  0.1  0.8800  6.0065  74.0946
7.7  0.1  0.8800  6.3852  153.7338
7.7  0.1  0.8800  6.7878  279.9578
7.7  0.1  0.8800  7.2157  461.5310
7.7  0.1  0.8800  7.6706  708.2831
7.7  0.1  0.8800  8.1542  1031.2013
7.7  0.1  0.8800  8.6683  1442.5320
7.7  0.1  0.8800  9.2148  1955.8901
7.7  0.1  0.8800  9.7958  2586.3784
7.7  0.1  0.8800  10.4133  3350.7172
7.7  0.1  0.8800  11.0698  4267.3844
7.7  0.1  0.8800  11.7677  5356.7682
7.7  0.1  0.8800  12.5096  6641.3316
7.7  0.1  0.8800  13.2983  8145.7916
7.7  0.1  0.8800  14.1367  9897.3110
7.7  0.1  0.8800  15.0279  11925.7073
7.7  0.1  0.8800  15.9754  14263.6770
7.7  0.1  0.8800  16.9825  16947.0367
7.7  0.1  0.8800  18.0532  20014.9834
7.7  0.1  0.8800  19.1914  23510.3737
7.7  0.1  0.8800  20.4013  27480.0236
7.7  0.1  0.8800  21.6875  31975.0303
7.7  0.1  0.8800  23.0548  37051.1166
7.7  0.1  0.8800  24.5083  42769.0006
7.7  0.1  0.8800  26.0534  49194.7900
7.7  0.1  0.8800  27.6959  56400.4051
7.7  0.1  0.8800  29.4420  64464.0297
7.7  0.1  0.8800  31.2982  73470.5928
7.7  0.1  0.8800  33.2714  83512.2830
7.7  0.1  0.8800  35.3690  94689.0960
7.7  0.1  0.8800  37.5988  107109.4191
7.7  0.1  0.8800  39.9692  120890.6522
7.7  0.1  0.8800  42.4891  136159.8704
7.7  0.1  0.8800  45.1678  153054.5264
7.7  0.1  0.8800  48.0154  171723.1990
7.7  0.1  0.8800  51.0425  192326.3867
7.7  0.1  0.8800  54.2605  215037.3506
7.7  0.1  0.8800  57.6813  240043.0086
7.7  0.1  0.8800  61.3179  267544.8826
7.7  0.1  0.8800  65.1836  297760.1029
7.7  0.1  0.8800  69.2931  330922.4712
7.7  0.1  0.8800  73.6617  367283.5851
7.7  0.1  0.8800  78.3057  407114.0280
7.7  0.1  0.8800  83.2425  450704.6264
7.7  0.1  0.8800  88.4905  498367.7771
7.7  0.1  0.8800  94.0694  550438.8496
7.7  0.1  0.8800  100.0000  607277.6650
7.7  0.1  0.9200  5.0000  19.6770
7.7  0.1  0.9200  5.3152  23.6892
7.7  0.1  0.9200  5.6503  45.4293
7.7  0.1  0.9200  6.0065  100.8152
7.7  0.1  0.9200  6.3852  198.1459
7.7  0.1  0.9200  6.7878  345.6406
7.7  0.1  0.9200  7.2157  552.5406
7.7  0.1  0.9200  7.6706  829.1987
7.7  0.1  0.9200  8.1542  1187.1769
7.7  0.1  0.9200  8.6683  1639.3524
7.7  0.1  0.9200  9.2148  2200.0321
7.7  0.1  0.9200  9.7958  2885.0780
7.7  0.1  0.9200  10.4133  3712.0424
7.7  0.1  0.9200  11.0698  4700.3156
7.7  0.1  0.9200  11.7677  5871.2850
7.7  0.1  0.9200  12.5096  7248.5083
7.7  0.1  0.9200  13.2983  8857.9001
7.7  0.1  0.9200  14.1367  10727.9339
7.7  0.1  0.9200  15.0279  12889.8600
7.7  0.1  0.9200  15.9754  15377.9404
7.7  0.1  0.9200  16.9825  18229.7014
7.7  0.1  0.9200  18.0532  21486.2057
7.7  0.1  0.9200  19.1914  25192.3446
7.7  0.1  0.9200  20.4013  29397.1516
7.7  0.1  0.9200  21.6875  34154.1388
7.7  0.1  0.9200  23.0548  39521.6577
7.7  0.1  0.9200  24.5083  45563.2850
7.7  0.1  0.9200  26.0534  52348.2356
7.7  0.1  0.9200  27.6959  59951.8047
7.7  0.1  0.9200  29.4420  68455.8392
7.7  0.1  0.9200  31.2982  77949.2417
7.7  0.1  0.9200  33.2714  88528.5079
7.7  0.1  0.9200  35.3690  100298.2996
7.7  0.1  0.9200  37.5988  113372.0551
7.7  0.1  0.9200  39.9692  127872.6397
7.7  0.1  0.9200  42.4891  143933.0368
7.7  0.1  0.9200  45.1678  161697.0839
7.7  0.1  0.9200  48.0154  181320.2542
7.7  0.1  0.9200  51.0425  202970.4868
7.7  0.1  0.9200  54.2605  226829.0674
7.7  0.1  0.9200  57.6813  253091.5638
7.7  0.1  0.9200  61.3179  281968.8160
7.7  0.1  0.9200  65.1836  313687.9861
7.7  0.1  0.9200  69.2931  348493.6698
7.7  0.1  0.9200  73.6617  386649.0724
7.7  0.1  0.9200  78.3057  428437.2522
7.7  0.1  0.9200  83.2425  474162.4349
7.7  0.1  0.9200  88.4905  524151.4024
7.7  0.1  0.9200  94.0694  578754.9576
7.7  0.1  0.9200  100.0000  638349.4708
7.7  0.1  0.9600  5.0000  19.8135
7.7  0.1  0.9600  5.3152  29.1091
7.7  0.1  0.9600  5.6503  62.1162
7.7  0.1  0.9600  6.0065  132.5752
7.7  0.1  0.9600  6.3852  248.1605
7.7  0.1  0.9600  6.7878  417.5249
7.7  0.1  0.9600  7.2157  650.3861
7.7  0.1  0.9600  7.6706  957.6204
7.7  0.1  0.9600  8.1542  1351.3646
7.7  0.1  0.9600  8.6683  1845.1268
7.7  0.1  0.9600  9.2148  2453.9062
7.7  0.1  0.9600  9.7958  3194.3243
7.7  0.1  0.9600  10.4133  4084.7661
7.7  0.1  0.9600  11.0698  5145.5349
7.7  0.1  0.9600  11.7677  6399.0182
7.7  0.1  0.9600  12.5096  7869.8691
7.7  0.1  0.9600  13.2983  9585.2012
7.7  0.1  0.9600  14.1367  11574.7999
7.7  0.1  0.9600  15.0279  13871.3496
7.7  0.1  0.9600  15.9754  16510.6793
7.7  0.1  0.9600  16.9825  19532.0267
7.7  0.1  0.9600  18.0532  22978.3220
7.7  0.1  0.9600  19.1914  26896.4930
7.7  0.1  0.9600  20.4013  31337.7926
7.7  0.1  0.9600  21.6875  36358.1501
7.7  0.1  0.9600  23.0548  42018.5477
7.7  0.1  0.9600  24.5083  48385.4229
7.7  0.1  0.9600  26.0534  55531.1004
7.7  0.1  0.9600  27.6959  63534.2527
7.7  0.1  0.9600  29.4420  72480.3923
7.7  0.1  0.9600  31.2982  82462.3979
7.7  0.1  0.9600  33.2714  93581.0752
7.7  0.1  0.9600  35.3690  105945.7547
7.7  0.1  0.9600  37.5988  119674.9289
7.7  0.1  0.9600  39.9692  134896.9309
7.7  0.1  0.9600  42.4891  151750.6559
7.7  0.1  0.9600  45.1678  170386.3293
7.7  0.1  0.9600  48.0154  190966.3217
7.7  0.1  0.9600  51.0425  213666.0158
7.7  0.1  0.9600  54.2605  238674.7259
7.7  0.1  0.9600  57.6813  266196.6728
7.7  0.1  0.9600  61.3179  296452.0181
7.7  0.1  0.9600  65.1836  329677.9594
7.7  0.1  0.9600  69.2931  366129.8902
7.7  0.1  0.9600  73.6617  406082.6269
7.7  0.1  0.9600  78.3057  449831.7067
7.7  0.1  0.9600  83.2425  497694.7588
7.7  0.1  0.9600  88.4905  550012.9538
7.7  0.1  0.9600  94.0694  607152.5322
7.7  0.1  0.9600  100.0000  669506.4181
7.7  0.1  1.0000  5.0000  21.7440
7.7  0.1  1.0000  5.3152  37.3675
7.7  0.1  1.0000  5.6503  83.1252
7.7  0.1  1.0000  6.0065  169.1551
7.7  0.1  1.0000  6.3852  303.5258
7.7  0.1  1.0000  6.7878  495.3235
7.7  0.1  1.0000  7.2157  754.7424
7.7  0.1  1.0000  7.6706  1093.1824
7.7  0.1  1.0000  8.1542  1523.3551
7.7  0.1  1.0000  8.6683  2059.3998
7.7  0.1  1.0000  9.2148  2717.0082
7.7  0.1  1.0000  9.7958  3513.5617
7.7  0.1  1.0000  10.4133  4468.2788
7.7  0.1  1.0000  11.0698  5602.3760
7.7  0.1  1.0000  11.7677  6939.2421
7.7  0.1  1.0000  12.5096  8504.6264
7.7  0.1  1.0000  13.2983  10326.8427
7.7  0.1  1.0000  14.1367  12436.9892
7.7  0.1  1.0000  15.0279  14869.1860
7.7  0.1  1.0000  15.9754  17660.8307
7.7  0.1  1.0000  16.9825  20852.8737
7.7  0.1  1.0000  18.0532  24490.1143
7.7  0.1  1.0000  19.1914  28621.5188
7.7  0.1  1.0000  20.4013  33300.5613
7.7  0.1  1.0000  21.6875  38585.5903
7.7  0.1  1.0000  23.0548  44540.2205
7.7  0.1  1.0000  24.5083  51233.7528
7.7  0.1  1.0000  26.0534  58741.6236
7.7  0.1  1.0000  27.6959  67145.8849
7.7  0.1  1.0000  29.4420  76535.7175
7.7  0.1  1.0000  31.2982  87007.9786
7.7  0.1  1.0000  33.2714  98667.7863
7.7  0.1  1.0000  35.3690  111629.1425
7.7  0.1  1.0000  37.5988  126015.5965
7.7  0.1  1.0000  39.9692  141960.9522
7.7  0.1  1.0000  42.4891  159610.0194
7.7  0.1  1.0000  45.1678  179119.4139
7.7  0.1  1.0000  48.0154  200658.4071
7.7  0.1  1.0000  51.0425  224409.8286
7.7  0.1  1.0000  54.2605  250571.0238
7.7  0.1  1.0000  57.6813  279354.8701
7.7  0.1  1.0000  61.3179  310990.8539
7.7  0.1  1.0000  65.1836  345726.2118
7.7  0.1  1.0000  69.2931  383827.1384
7.7  0.1  1.0000  73.6617  425580.0649
7.7  0.1  1.0000  78.3057  471293.0109
7.7  0.1  1.0000  83.2425  521297.0130
7.7  0.1  1.0000  88.4905  575947.6341
7.7  0.1  1.0000  94.0694  635626.5561
7.7  0.1  1.0000  100.0000  700743.2610
7.7  0.1  1.0400  5.0000  25.3063
7.7  0.1  1.0400  5.3152  49.3307
7.7  0.1  1.0400  5.6503  108.2793
7.7  0.1  1.0400  6.0065  210.3509
7.7  0.1  1.0400  6.3852  364.0081
7.7  0.1  1.0400  6.7878  578.7708
7.7  0.1  1.0400  7.2157  865.3095
7.7  0.1  1.0400  7.6706  1235.5478
7.7  0.1  1.0400  8.1542  1702.7723
7.7  0.1  1.0400  8.6683  2281.7535
7.7  0.1  1.0400  9.2148  2988.8762
7.7  0.1  1.0400  9.7958  3842.2820
7.7  0.1  1.0400  10.4133  4862.0233
7.7  0.1  1.0400  11.0698  6070.2308
7.7  0.1  1.0400  11.7677  7491.2951
7.7  0.1  1.0400  12.5096  9152.0629
7.7  0.1  1.0400  13.2983  11082.0490
7.7  0.1  1.0400  14.1367  13313.6659
7.7  0.1  1.0400  15.0279  15882.4703
7.7  0.1  1.0400  15.9754  18827.4298
7.7  0.1  1.0400  16.9825  22191.2093
7.7  0.1  1.0400  18.0532  26020.4787
7.7  0.1  1.0400  19.1914  30366.2442
7.7  0.1  1.0400  20.4013  35284.2033
7.7  0.1  1.0400  21.6875  40835.1252
7.7  0.1  1.0400  23.0548  47085.2594
7.7  0.1  1.0400  24.5083  54106.7720
7.7  0.1  1.0400  26.0534  61978.2131
7.7  0.1  1.0400  27.6959  70785.0166
7.7  0.1  1.0400  29.4420  80620.0337
7.7  0.1  1.0400  31.2982  91584.1025
7.7  0.1  1.0400  33.2714  103786.6558
7.7  0.1  1.0400  35.3690  117346.3694
7.7  0.1  1.0400  37.5988  132391.8522
7.7  0.1  1.0400  39.9692  149062.3810
7.7  0.1  1.0400  42.4891  167508.6830
7.7  0.1  1.0400  45.1678  187893.7676
7.7  0.1  1.0400  48.0154  210393.8094
7.7  0.1  1.0400  51.0425  235199.0878
7.7  0.1  1.0400  54.2605  262514.9823
7.7  0.1  1.0400  57.6813  292563.0300
7.7  0.1  1.0400  61.3179  325582.0453
7.7  0.1  1.0400  65.1836  361829.3068
7.7  0.1  1.0400  69.2931  401581.8134
7.7  0.1  1.0400  73.6617  445137.6147
7.7  0.1  1.0400  78.3057  492817.2158
7.7  0.1  1.0400  83.2425  544965.0642
7.7  0.1  1.0400  88.4905  601951.1188
7.7  0.1  1.0400  94.0694  664172.5068
7.7  0.1  1.0400  100.0000  732055.2712
7.7  0.1  1.0800  5.0000  30.4513
7.7  0.1  1.0800  5.3152  64.8564
7.7  0.1  1.0800  5.6503  137.4135
7.7  0.1  1.0800  6.0065  255.9726
7.7  0.1  1.0800  6.3852  429.3906
7.7  0.1  1.0800  6.7878  667.6205
7.7  0.1  1.0800  7.2157  981.8098
7.7  0.1  1.0800  7.6706  1384.4054
7.7  0.1  1.0800  8.1542  1889.2691
7.7  0.1  1.0800  8.6683  2511.8032
7.7  0.1  1.0800  9.2148  3269.0855
7.7  0.1  1.0800  9.7958  4180.0185
7.7  0.1  1.0800  10.4133  5265.4889
7.7  0.1  1.0800  11.0698  6548.5424
7.7  0.1  1.0800  11.7677  8054.5722
7.7  0.1  1.0800  12.5096  9811.5231
7.7  0.1  1.0800  13.2983  11850.1122
7.7  0.1  1.0800  14.1367  14204.0671
7.7  0.1  1.0800  15.0279  16910.3827
7.7  0.1  1.0800  15.9754  20009.5978
7.7  0.1  1.0800  16.9825  23546.0930
7.7  0.1  1.0800  18.0532  27568.4106
7.7  0.1  1.0800  19.1914  32129.5983
7.7  0.1  1.0800  20.4013  37287.5784
7.7  0.1  1.0800  21.6875  43105.5429
7.7  0.1  1.0800  23.0548  49652.3777
7.7  0.1  1.0800  24.5083  57003.1161
7.7  0.1  1.0800  26.0534  65239.4240
7.7  0.1  1.0800  27.6959  74450.1192
7.7  0.1  1.0800  29.4420  84731.7252
7.7  0.1  1.0800  31.2982  96189.0633
7.7  0.1  1.0800  33.2714  108935.8835
7.7  0.1  1.0800  35.3690  123095.5376
7.7  0.1  1.0800  37.5988  138801.6963
7.7  0.1  1.0800  39.9692  156199.1122
7.7  0.1  1.0800  42.4891  175444.4324
7.7  0.1  1.0800  45.1678  196707.0620
7.7  0.1  1.0800  48.0154  220170.0818
7.7  0.1  1.0800  51.0425  246031.2235
7.7  0.1  1.0800  54.2605  274503.9039
7.7  0.1  1.0800  57.6813  305818.3224
7.7  0.1  1.0800  61.3179  340222.6241
7.7  0.1  1.0800  65.1836  377984.1328
7.7  0.1  1.0800  69.2931  419390.6550
7.7  0.1  1.0800  73.6617  464751.8614
7.7  0.1  1.0800  78.3057  514400.7462
7.7  0.1  1.0800  83.2425  568695.1709
7.7  0.1  1.0800  88.4905  628019.4938
7.7  0.1  1.0800  94.0694  692786.2905
7.7  0.1  1.0800  100.0000  763438.1691
7.7  0.1  1.1200  5.0000  37.9480
7.7  0.1  1.1200  5.3152  83.8110
7.7  0.1  1.1200  5.6503  170.3733
7.7  0.1  1.1200  6.0065  305.8430
7.7  0.1  1.1200  6.3852  499.4709
7.7  0.1  1.1200  6.7878  761.6439
7.7  0.1  1.1200  7.2157  1103.9856
7.7  0.1  1.1200  7.6706  1539.4669
7.7  0.1  1.1200  8.1542  2082.5250
7.7  0.1  1.1200  8.6683  2749.1937
7.7  0.1  1.1200  9.2148  3557.2448
7.7  0.1  1.1200  9.7958  4526.3416
7.7  0.1  1.1200  10.4133  5678.2061
7.7  0.1  1.1200  11.0698  7036.7994
7.7  0.1  1.1200  11.7677  8628.5182
7.7  0.1  1.1200  12.5096  10482.4062
7.7  0.1  1.1200  13.2983  12630.3838
7.7  0.1  1.1200  14.1367  15107.4949
7.7  0.1  1.1200  15.0279  17952.1736
7.7  0.1  1.1200  15.9754  21206.5313
7.7  0.1  1.1200  16.9825  24916.6658
7.7  0.1  1.1200  18.0532  29132.9929
7.7  0.1  1.1200  19.1914  33910.6037
7.7  0.1  1.1200  20.4013  39309.6467
7.7  0.1  1.1200  21.6875  45395.7383
7.7  0.1  1.1200  23.0548  52240.4027
7.7  0.1  1.1200  24.5083  59921.5421
7.7  0.1  1.1200  26.0534  68523.9401
7.7  0.1  1.1200  27.6959  78139.8004
7.7  0.1  1.1200  29.4420  88869.3209
7.7  0.1  1.1200  31.2982  100821.3081
7.7  0.1  1.1200  33.2714  114113.8311
7.7  0.1  1.1200  35.3690  128874.9203
7.7  0.1  1.1200  37.5988  145243.3102
7.7  0.1  1.1200  39.9692  163369.2315
7.7  0.1  1.1200  42.4891  183415.2535
7.7  0.1  1.1200  45.1678  205557.1796
7.7  0.1  1.1200  48.0154  229984.9994
7.7  0.1  1.1200  51.0425  256903.8995
