# R0[kpc]  alpha  rhos[GeV/cm3]  Rs[kpc]  chi2
7.6  1.3  0.0000  9.7958  107.4880
7.6  1.3  0.0000  10.4133  107.4880
7.6  1.3  0.0000  11.0698  107.4880
7.6  1.3  0.0000  11.7677  107.4880
7.6  1.3  0.0000  12.5096  107.4880
7.6  1.3  0.0000  13.2983  107.4880
7.6  1.3  0.0000  14.1367  107.4880
7.6  1.3  0.0000  15.0279  107.4880
7.6  1.3  0.0000  15.9754  107.4880
7.6  1.3  0.0000  16.9825  107.4880
7.6  1.3  0.0000  18.0532  107.4880
7.6  1.3  0.0000  19.1914  107.4880
7.6  1.3  0.0000  20.4013  107.4880
7.6  1.3  0.0000  21.6875  107.4880
7.6  1.3  0.0000  23.0548  107.4880
7.6  1.3  0.0000  24.5083  107.4880
7.6  1.3  0.0000  26.0534  107.4880
7.6  1.3  0.0000  27.6959  107.4880
7.6  1.3  0.0000  29.4420  107.4880
7.6  1.3  0.0000  31.2982  107.4880
7.6  1.3  0.0000  33.2714  107.4880
7.6  1.3  0.0000  35.3690  107.4880
7.6  1.3  0.0000  37.5988  107.4880
7.6  1.3  0.0000  39.9692  107.4880
7.6  1.3  0.0000  42.4891  107.4880
7.6  1.3  0.0000  45.1678  107.4880
7.6  1.3  0.0000  48.0154  107.4880
7.6  1.3  0.0000  51.0425  107.4880
7.6  1.3  0.0000  54.2605  107.4880
7.6  1.3  0.0000  57.6813  107.4880
7.6  1.3  0.0000  61.3179  107.4880
7.6  1.3  0.0000  65.1836  107.4880
7.6  1.3  0.0000  69.2931  107.4880
7.6  1.3  0.0000  73.6617  107.4880
7.6  1.3  0.0000  78.3057  107.4880
7.6  1.3  0.0000  83.2425  107.4880
7.6  1.3  0.0000  88.4905  107.4880
7.6  1.3  0.0000  94.0694  107.4880
7.6  1.3  0.0000  100.0000  107.4880
7.6  1.3  0.0400  5.0000  101.0894
7.6  1.3  0.0400  5.3152  100.0804
7.6  1.3  0.0400  5.6503  98.9648
7.6  1.3  0.0400  6.0065  97.7390
7.6  1.3  0.0400  6.3852  96.2205
7.6  1.3  0.0400  6.7878  94.4972
7.6  1.3  0.0400  7.2157  92.6600
7.6  1.3  0.0400  7.6706  90.7134
7.6  1.3  0.0400  8.1542  88.6642
7.6  1.3  0.0400  8.6683  86.5212
7.6  1.3  0.0400  9.2148  84.2960
7.6  1.3  0.0400  9.7958  82.0019
7.6  1.3  0.0400  10.4133  79.6540
7.6  1.3  0.0400  11.0698  77.2690
7.6  1.3  0.0400  11.7677  74.8642
7.6  1.3  0.0400  12.5096  72.4573
7.6  1.3  0.0400  13.2983  70.0657
7.6  1.3  0.0400  14.1367  67.7058
7.6  1.3  0.0400  15.0279  65.3930
7.6  1.3  0.0400  15.9754  63.1409
7.6  1.3  0.0400  16.9825  60.9613
7.6  1.3  0.0400  18.0532  58.8639
7.6  1.3  0.0400  19.1914  56.8564
7.6  1.3  0.0400  20.4013  54.9445
7.6  1.3  0.0400  21.6875  53.1319
7.6  1.3  0.0400  23.0548  51.4206
7.6  1.3  0.0400  24.5083  49.8110
7.6  1.3  0.0400  26.0534  48.3024
7.6  1.3  0.0400  27.6959  46.8927
7.6  1.3  0.0400  29.4420  45.5790
7.6  1.3  0.0400  31.2982  44.3578
7.6  1.3  0.0400  33.2714  43.2250
7.6  1.3  0.0400  35.3690  42.1762
7.6  1.3  0.0400  37.5988  41.2067
7.6  1.3  0.0400  39.9692  40.3118
7.6  1.3  0.0400  42.4891  39.4867
7.6  1.3  0.0400  45.1678  38.7268
7.6  1.3  0.0400  48.0154  38.0274
7.6  1.3  0.0400  51.0425  37.3841
7.6  1.3  0.0400  54.2605  36.7929
7.6  1.3  0.0400  57.6813  36.2497
7.6  1.3  0.0400  61.3179  35.7507
7.6  1.3  0.0400  65.1836  35.2924
7.6  1.3  0.0400  69.2931  34.8717
7.6  1.3  0.0400  73.6617  34.4854
7.6  1.3  0.0400  78.3057  34.1307
7.6  1.3  0.0400  83.2425  33.8050
7.6  1.3  0.0400  88.4905  33.5060
7.6  1.3  0.0400  94.0694  33.2313
7.6  1.3  0.0400  100.0000  32.9791
7.6  1.3  0.0800  5.0000  94.2752
7.6  1.3  0.0800  5.3152  92.1061
7.6  1.3  0.0800  5.6503  89.7671
7.6  1.3  0.0800  6.0065  87.2601
7.6  1.3  0.0800  6.3852  84.5893
7.6  1.3  0.0800  6.7878  81.7629
7.6  1.3  0.0800  7.2157  78.7926
7.6  1.3  0.0800  7.6706  75.6945
7.6  1.3  0.0800  8.1542  72.4888
7.6  1.3  0.0800  8.6683  69.1998
7.6  1.3  0.0800  9.2148  65.8557
7.6  1.3  0.0800  9.7958  61.9757
7.6  1.3  0.0800  10.4133  58.1161
7.6  1.3  0.0800  11.0698  54.3124
7.6  1.3  0.0800  11.7677  50.5982
7.6  1.3  0.0800  12.5096  47.0051
7.6  1.3  0.0800  13.2983  43.5613
7.6  1.3  0.0800  14.1367  40.2911
7.6  1.3  0.0800  15.0279  37.2138
7.6  1.3  0.0800  15.9754  34.3439
7.6  1.3  0.0800  16.9825  31.6911
7.6  1.3  0.0800  18.0532  29.2602
7.6  1.3  0.0800  19.1914  27.0515
7.6  1.3  0.0800  20.4013  25.0618
7.6  1.3  0.0800  21.6875  23.2843
7.6  1.3  0.0800  23.0548  21.7099
7.6  1.3  0.0800  24.5083  20.3273
7.6  1.3  0.0800  26.0534  18.9705
7.6  1.3  0.0800  27.6959  17.7803
7.6  1.3  0.0800  29.4420  16.7516
7.6  1.3  0.0800  31.2982  15.8699
7.6  1.3  0.0800  33.2714  15.1208
7.6  1.3  0.0800  35.3690  14.4905
7.6  1.3  0.0800  37.5988  13.9656
7.6  1.3  0.0800  39.9692  13.5340
7.6  1.3  0.0800  42.4891  13.1840
7.6  1.3  0.0800  45.1678  12.9050
7.6  1.3  0.0800  48.0154  12.6876
7.6  1.3  0.0800  51.0425  12.5230
7.6  1.3  0.0800  54.2605  12.4034
7.6  1.3  0.0800  57.6813  12.3219
7.6  1.3  0.0800  61.3179  12.2723
7.6  1.3  0.0800  65.1836  12.2494
7.6  1.3  0.0800  69.2931  12.2484
7.6  1.3  0.0800  73.6617  12.2652
7.6  1.3  0.0800  78.3057  12.2963
7.6  1.3  0.0800  83.2425  12.3387
7.6  1.3  0.0800  88.4905  12.3785
7.6  1.3  0.0800  94.0694  12.4005
7.6  1.3  0.0800  100.0000  12.4299
7.6  1.3  0.1200  5.0000  88.2336
7.6  1.3  0.1200  5.3152  85.4926
7.6  1.3  0.1200  5.6503  82.5765
7.6  1.3  0.1200  6.0065  79.4954
7.6  1.3  0.1200  6.3852  75.5761
7.6  1.3  0.1200  6.7878  71.4341
7.6  1.3  0.1200  7.2157  67.1890
7.6  1.3  0.1200  7.6706  62.8758
7.6  1.3  0.1200  8.1542  58.5344
7.6  1.3  0.1200  8.6683  54.2093
7.6  1.3  0.1200  9.2148  49.9481
7.6  1.3  0.1200  9.7958  45.7997
7.6  1.3  0.1200  10.4133  41.8128
7.6  1.3  0.1200  11.0698  37.7682
7.6  1.3  0.1200  11.7677  33.7407
7.6  1.3  0.1200  12.5096  29.8587
7.6  1.3  0.1200  13.2983  26.3204
7.6  1.3  0.1200  14.1367  23.1475
7.6  1.3  0.1200  15.0279  20.3527
7.6  1.3  0.1200  15.9754  17.9407
7.6  1.3  0.1200  16.9825  15.6057
7.6  1.3  0.1200  18.0532  13.6253
7.6  1.3  0.1200  19.1914  12.0175
7.6  1.3  0.1200  20.4013  10.7612
7.6  1.3  0.1200  21.6875  9.8315
7.6  1.3  0.1200  23.0548  9.2011
7.6  1.3  0.1200  24.5083  8.7114
7.6  1.3  0.1200  26.0534  8.3725
7.6  1.3  0.1200  27.6959  8.2603
7.6  1.3  0.1200  29.4420  8.3457
7.6  1.3  0.1200  31.2982  8.6008
7.6  1.3  0.1200  33.2714  8.9992
7.6  1.3  0.1200  35.3690  9.5168
7.6  1.3  0.1200  37.5988  10.1312
7.6  1.3  0.1200  39.9692  10.8224
7.6  1.3  0.1200  42.4891  11.5724
7.6  1.3  0.1200  45.1678  12.3443
7.6  1.3  0.1200  48.0154  13.1009
7.6  1.3  0.1200  51.0425  13.8631
7.6  1.3  0.1200  54.2605  14.6149
7.6  1.3  0.1200  57.6813  15.3715
7.6  1.3  0.1200  61.3179  16.1253
7.6  1.3  0.1200  65.1836  16.8699
7.6  1.3  0.1200  69.2931  17.6001
7.6  1.3  0.1200  73.6617  18.3115
7.6  1.3  0.1200  78.3057  19.0011
7.6  1.3  0.1200  83.2425  19.6663
7.6  1.3  0.1200  88.4905  20.3054
7.6  1.3  0.1200  94.0694  20.9170
7.6  1.3  0.1200  100.0000  21.5005
7.6  1.3  0.1600  5.0000  83.2613
7.6  1.3  0.1600  5.3152  79.2993
7.6  1.3  0.1600  5.6503  75.1880
7.6  1.3  0.1600  6.0065  70.9548
7.6  1.3  0.1600  6.3852  66.6332
7.6  1.3  0.1600  6.7878  62.2626
7.6  1.3  0.1600  7.2157  57.8889
7.6  1.3  0.1600  7.6706  53.3296
7.6  1.3  0.1600  8.1542  48.1071
7.6  1.3  0.1600  8.6683  43.0734
7.6  1.3  0.1600  9.2148  38.2945
7.6  1.3  0.1600  9.7958  33.8348
7.6  1.3  0.1600  10.4133  29.4014
7.6  1.3  0.1600  11.0698  25.1794
7.6  1.3  0.1600  11.7677  21.4580
7.6  1.3  0.1600  12.5096  18.0717
7.6  1.3  0.1600  13.2983  14.9306
7.6  1.3  0.1600  14.1367  12.3838
7.6  1.3  0.1600  15.0279  10.4295
7.6  1.3  0.1600  15.9754  8.7544
7.6  1.3  0.1600  16.9825  7.5167
7.6  1.3  0.1600  18.0532  6.8290
7.6  1.3  0.1600  19.1914  6.6521
7.6  1.3  0.1600  20.4013  6.9088
7.6  1.3  0.1600  21.6875  7.2880
7.6  1.3  0.1600  23.0548  8.0602
7.6  1.3  0.1600  24.5083  9.1756
7.6  1.3  0.1600  26.0534  10.5849
7.6  1.3  0.1600  27.6959  12.2409
7.6  1.3  0.1600  29.4420  14.0989
7.6  1.3  0.1600  31.2982  15.9291
7.6  1.3  0.1600  33.2714  17.8737
7.6  1.3  0.1600  35.3690  19.9201
7.6  1.3  0.1600  37.5988  22.0368
7.6  1.3  0.1600  39.9692  24.1958
7.6  1.3  0.1600  42.4891  26.3726
7.6  1.3  0.1600  45.1678  28.5397
7.6  1.3  0.1600  48.0154  30.6863
7.6  1.3  0.1600  51.0425  32.7975
7.6  1.3  0.1600  54.2605  34.8606
7.6  1.3  0.1600  57.6813  36.7713
7.6  1.3  0.1600  61.3179  38.6239
7.6  1.3  0.1600  65.1836  40.4119
7.6  1.3  0.1600  69.2931  42.1308
7.6  1.3  0.1600  73.6617  43.7773
7.6  1.3  0.1600  78.3057  45.3493
7.6  1.3  0.1600  83.2425  46.8458
7.6  1.3  0.1600  88.4905  48.2668
7.6  1.3  0.1600  94.0694  49.6130
7.6  1.3  0.1600  100.0000  50.8854
7.6  1.3  0.2000  5.0000  77.5335
7.6  1.3  0.2000  5.3152  73.4155
7.6  1.3  0.2000  5.6503  69.2311
7.6  1.3  0.2000  6.0065  65.0234
7.6  1.3  0.2000  6.3852  59.8713
7.6  1.3  0.2000  6.7878  54.5243
7.6  1.3  0.2000  7.2157  49.3367
7.6  1.3  0.2000  7.6706  44.3827
7.6  1.3  0.2000  8.1542  39.2187
7.6  1.3  0.2000  8.6683  34.2053
7.6  1.3  0.2000  9.2148  29.4568
7.6  1.3  0.2000  9.7958  24.7601
7.6  1.3  0.2000  10.4133  20.7191
7.6  1.3  0.2000  11.0698  16.8311
7.6  1.3  0.2000  11.7677  13.5905
7.6  1.3  0.2000  12.5096  11.0958
7.6  1.3  0.2000  13.2983  8.8700
7.6  1.3  0.2000  14.1367  7.4878
7.6  1.3  0.2000  15.0279  6.8358
7.6  1.3  0.2000  15.9754  6.6026
7.6  1.3  0.2000  16.9825  7.0634
7.6  1.3  0.2000  18.0532  8.1998
7.6  1.3  0.2000  19.1914  9.7412
7.6  1.3  0.2000  20.4013  11.8099
7.6  1.3  0.2000  21.6875  14.2979
7.6  1.3  0.2000  23.0548  17.2157
7.6  1.3  0.2000  24.5083  20.3437
7.6  1.3  0.2000  26.0534  23.7528
7.6  1.3  0.2000  27.6959  27.3776
7.6  1.3  0.2000  29.4420  31.2059
7.6  1.3  0.2000  31.2982  35.1811
7.6  1.3  0.2000  33.2714  39.2051
7.6  1.3  0.2000  35.3690  43.1686
7.6  1.3  0.2000  37.5988  47.1215
7.6  1.3  0.2000  39.9692  51.0636
7.6  1.3  0.2000  42.4891  54.9645
7.6  1.3  0.2000  45.1678  58.7987
7.6  1.3  0.2000  48.0154  62.5451
7.6  1.3  0.2000  51.0425  66.1867
7.6  1.3  0.2000  54.2605  69.7100
7.6  1.3  0.2000  57.6813  73.1048
7.6  1.3  0.2000  61.3179  76.2817
7.6  1.3  0.2000  65.1836  79.3096
7.6  1.3  0.2000  69.2931  82.1987
7.6  1.3  0.2000  73.6617  84.9492
7.6  1.3  0.2000  78.3057  87.5611
7.6  1.3  0.2000  83.2425  90.0356
7.6  1.3  0.2000  88.4905  92.3749
7.6  1.3  0.2000  94.0694  94.5823
7.6  1.3  0.2000  100.0000  96.6615
7.6  1.3  0.2400  5.0000  73.3773
7.6  1.3  0.2400  5.3152  69.0882
7.6  1.3  0.2400  5.6503  63.7205
7.6  1.3  0.2400  6.0065  58.4647
7.6  1.3  0.2400  6.3852  53.3961
7.6  1.3  0.2400  6.7878  48.2440
7.6  1.3  0.2400  7.2157  42.8840
7.6  1.3  0.2400  7.6706  37.6097
7.6  1.3  0.2400  8.1542  32.3588
7.6  1.3  0.2400  8.6683  27.4070
7.6  1.3  0.2400  9.2148  22.7172
7.6  1.3  0.2400  9.7958  18.5197
7.6  1.3  0.2400  10.4133  14.7924
7.6  1.3  0.2400  11.0698  11.8400
7.6  1.3  0.2400  11.7677  9.3875
7.6  1.3  0.2400  12.5096  7.9939
7.6  1.3  0.2400  13.2983  7.1985
7.6  1.3  0.2400  14.1367  7.4127
7.6  1.3  0.2400  15.0279  8.4122
7.6  1.3  0.2400  15.9754  10.1596
7.6  1.3  0.2400  16.9825  12.8374
7.6  1.3  0.2400  18.0532  16.0125
7.6  1.3  0.2400  19.1914  19.8873
7.6  1.3  0.2400  20.4013  24.2772
7.6  1.3  0.2400  21.6875  29.1485
7.6  1.3  0.2400  23.0548  34.5285
7.6  1.3  0.2400  24.5083  40.1581
7.6  1.3  0.2400  26.0534  45.9309
7.6  1.3  0.2400  27.6959  51.9651
7.6  1.3  0.2400  29.4420  58.1815
7.6  1.3  0.2400  31.2982  64.5090
7.6  1.3  0.2400  33.2714  70.6082
7.6  1.3  0.2400  35.3690  76.6290
7.6  1.3  0.2400  37.5988  82.4738
7.6  1.3  0.2400  39.9692  88.2545
7.6  1.3  0.2400  42.4891  93.9341
7.6  1.3  0.2400  45.1678  99.4823
7.6  1.3  0.2400  48.0154  104.8744
7.6  1.3  0.2400  51.0425  110.0908
7.6  1.3  0.2400  54.2605  115.0928
7.6  1.3  0.2400  57.6813  119.8319
7.6  1.3  0.2400  61.3179  124.3689
7.6  1.3  0.2400  65.1836  128.6991
7.6  1.3  0.2400  69.2931  132.8205
7.6  1.3  0.2400  73.6617  136.7334
7.6  1.3  0.2400  78.3057  140.4398
7.6  1.3  0.2400  83.2425  143.9433
7.6  1.3  0.2400  88.4905  147.2488
7.6  1.3  0.2400  94.0694  150.3621
7.6  1.3  0.2400  100.0000  153.2898
7.6  1.3  0.2800  5.0000  69.0411
7.6  1.3  0.2800  5.3152  63.8716
7.6  1.3  0.2800  5.6503  58.9049
7.6  1.3  0.2800  6.0065  53.8327
7.6  1.3  0.2800  6.3852  48.4565
7.6  1.3  0.2800  6.7878  42.9906
7.6  1.3  0.2800  7.2157  37.5110
7.6  1.3  0.2800  7.6706  31.9964
7.6  1.3  0.2800  8.1542  26.7502
7.6  1.3  0.2800  8.6683  21.8277
7.6  1.3  0.2800  9.2148  17.6679
7.6  1.3  0.2800  9.7958  14.0458
7.6  1.3  0.2800  10.4133  11.2965
7.6  1.3  0.2800  11.0698  9.4304
7.6  1.3  0.2800  11.7677  8.6036
7.6  1.3  0.2800  12.5096  8.5471
7.6  1.3  0.2800  13.2983  9.7281
7.6  1.3  0.2800  14.1367  11.7982
7.6  1.3  0.2800  15.0279  14.9317
7.6  1.3  0.2800  15.9754  19.0772
7.6  1.3  0.2800  16.9825  23.7187
7.6  1.3  0.2800  18.0532  28.8929
7.6  1.3  0.2800  19.1914  34.9863
7.6  1.3  0.2800  20.4013  41.5907
7.6  1.3  0.2800  21.6875  48.8947
7.6  1.3  0.2800  23.0548  56.6427
7.6  1.3  0.2800  24.5083  64.7070
7.6  1.3  0.2800  26.0534  73.1253
7.6  1.3  0.2800  27.6959  81.7224
7.6  1.3  0.2800  29.4420  90.3290
7.6  1.3  0.2800  31.2982  99.0159
7.6  1.3  0.2800  33.2714  107.7059
7.6  1.3  0.2800  35.3690  116.2888
7.6  1.3  0.2800  37.5988  124.6360
7.6  1.3  0.2800  39.9692  132.8247
7.6  1.3  0.2800  42.4891  140.8142
7.6  1.3  0.2800  45.1678  148.5712
7.6  1.3  0.2800  48.0154  156.0696
7.6  1.3  0.2800  51.0425  163.2014
7.6  1.3  0.2800  54.2605  169.9601
7.6  1.3  0.2800  57.6813  176.4292
7.6  1.3  0.2800  61.3179  182.6026
7.6  1.3  0.2800  65.1836  188.4548
7.6  1.3  0.2800  69.2931  193.9576
7.6  1.3  0.2800  73.6617  199.1716
7.6  1.3  0.2800  78.3057  204.1017
7.6  1.3  0.2800  83.2425  208.7543
7.6  1.3  0.2800  88.4905  213.1375
7.6  1.3  0.2800  94.0694  217.2603
7.6  1.3  0.2800  100.0000  221.1325
7.6  1.3  0.3200  5.0000  65.1391
7.6  1.3  0.3200  5.3152  60.2561
7.6  1.3  0.3200  5.6503  55.1658
7.6  1.3  0.3200  6.0065  49.6623
7.6  1.3  0.3200  6.3852  43.8210
7.6  1.3  0.3200  6.7878  38.1085
7.6  1.3  0.3200  7.2157  32.5415
7.6  1.3  0.3200  7.6706  27.1503
7.6  1.3  0.3200  8.1542  22.3398
7.6  1.3  0.3200  8.6683  17.9848
7.6  1.3  0.3200  9.2148  14.5358
7.6  1.3  0.3200  9.7958  11.9427
7.6  1.3  0.3200  10.4133  10.3092
7.6  1.3  0.3200  11.0698  9.8957
7.6  1.3  0.3200  11.7677  10.6104
7.6  1.3  0.3200  12.5096  11.9616
7.6  1.3  0.3200  13.2983  14.4533
7.6  1.3  0.3200  14.1367  18.4021
7.6  1.3  0.3200  15.0279  23.4782
7.6  1.3  0.3200  15.9754  29.8652
7.6  1.3  0.3200  16.9825  37.3037
7.6  1.3  0.3200  18.0532  45.7458
7.6  1.3  0.3200  19.1914  54.9099
7.6  1.3  0.3200  20.4013  64.5677
7.6  1.3  0.3200  21.6875  74.8463
7.6  1.3  0.3200  23.0548  85.4755
7.6  1.3  0.3200  24.5083  96.5832
7.6  1.3  0.3200  26.0534  107.9103
7.6  1.3  0.3200  27.6959  119.3264
7.6  1.3  0.3200  29.4420  130.8610
7.6  1.3  0.3200  31.2982  142.4121
7.6  1.3  0.3200  33.2714  153.8902
7.6  1.3  0.3200  35.3690  164.9380
7.6  1.3  0.3200  37.5988  175.7336
7.6  1.3  0.3200  39.9692  186.2829
7.6  1.3  0.3200  42.4891  196.5401
7.6  1.3  0.3200  45.1678  206.4687
7.6  1.3  0.3200  48.0154  216.0404
7.6  1.3  0.3200  51.0425  225.2347
7.6  1.3  0.3200  54.2605  234.0372
7.6  1.3  0.3200  57.6813  242.4396
7.6  1.3  0.3200  61.3179  250.4383
7.6  1.3  0.3200  65.1836  258.0339
7.6  1.3  0.3200  69.2931  265.2305
7.6  1.3  0.3200  73.6617  272.0349
7.6  1.3  0.3200  78.3057  278.4564
7.6  1.3  0.3200  83.2425  284.5061
7.6  1.3  0.3200  88.4905  290.1967
7.6  1.3  0.3200  94.0694  295.5415
7.6  1.3  0.3200  100.0000  300.5550
7.6  1.3  0.3600  5.0000  62.2357
7.6  1.3  0.3600  5.3152  56.8952
7.6  1.3  0.3600  5.6503  51.3906
7.6  1.3  0.3600  6.0065  45.5040
7.6  1.3  0.3600  6.3852  39.6719
7.6  1.3  0.3600  6.7878  34.0562
7.6  1.3  0.3600  7.2157  28.5448
7.6  1.3  0.3600  7.6706  23.4999
7.6  1.3  0.3600  8.1542  19.2048
7.6  1.3  0.3600  8.6683  15.6947
7.6  1.3  0.3600  9.2148  13.1038
7.6  1.3  0.3600  9.7958  11.7051
7.6  1.3  0.3600  10.4133  10.5881
7.6  1.3  0.3600  11.0698  11.0882
7.6  1.3  0.3600  11.7677  13.2601
7.6  1.3  0.3600  12.5096  17.1248
7.6  1.3  0.3600  13.2983  22.1396
7.6  1.3  0.3600  14.1367  28.4942
7.6  1.3  0.3600  15.0279  36.2121
7.6  1.3  0.3600  15.9754  45.4113
7.6  1.3  0.3600  16.9825  55.8087
7.6  1.3  0.3600  18.0532  67.2922
7.6  1.3  0.3600  19.1914  79.5073
7.6  1.3  0.3600  20.4013  92.4778
7.6  1.3  0.3600  21.6875  106.0304
7.6  1.3  0.3600  23.0548  120.2142
7.6  1.3  0.3600  24.5083  134.8551
7.6  1.3  0.3600  26.0534  149.7932
7.6  1.3  0.3600  27.6959  164.7331
7.6  1.3  0.3600  29.4420  179.4025
7.6  1.3  0.3600  31.2982  193.9678
7.6  1.3  0.3600  33.2714  208.3548
7.6  1.3  0.3600  35.3690  222.4998
7.6  1.3  0.3600  37.5988  236.3297
7.6  1.3  0.3600  39.9692  249.7845
7.6  1.3  0.3600  42.4891  262.8160
7.6  1.3  0.3600  45.1678  275.1373
7.6  1.3  0.3600  48.0154  286.9419
7.6  1.3  0.3600  51.0425  298.2595
7.6  1.3  0.3600  54.2605  309.0766
7.6  1.3  0.3600  57.6813  319.3861
7.6  1.3  0.3600  61.3179  329.1868
7.6  1.3  0.3600  65.1836  338.4820
7.6  1.3  0.3600  69.2931  347.2790
7.6  1.3  0.3600  73.6617  355.5881
7.6  1.3  0.3600  78.3057  363.4224
7.6  1.3  0.3600  83.2425  370.7969
7.6  1.3  0.3600  88.4905  377.7281
7.6  1.3  0.3600  94.0694  384.2338
7.6  1.3  0.3600  100.0000  390.3323
7.6  1.3  0.4000  5.0000  59.1284
7.6  1.3  0.4000  5.3152  53.6065
7.6  1.3  0.4000  5.6503  47.8202
7.6  1.3  0.4000  6.0065  41.9073
7.6  1.3  0.4000  6.3852  36.1360
7.6  1.3  0.4000  6.7878  30.6720
7.6  1.3  0.4000  7.2157  25.5812
7.6  1.3  0.4000  7.6706  21.0492
7.6  1.3  0.4000  8.1542  17.4397
7.6  1.3  0.4000  8.6683  14.2885
7.6  1.3  0.4000  9.2148  11.9946
7.6  1.3  0.4000  9.7958  11.3996
7.6  1.3  0.4000  10.4133  12.1906
7.6  1.3  0.4000  11.0698  14.5148
7.6  1.3  0.4000  11.7677  18.6226
7.6  1.3  0.4000  12.5096  24.6252
7.6  1.3  0.4000  13.2983  32.3761
7.6  1.3  0.4000  14.1367  41.7072
7.6  1.3  0.4000  15.0279  52.6167
7.6  1.3  0.4000  15.9754  65.1126
7.6  1.3  0.4000  16.9825  79.1277
7.6  1.3  0.4000  18.0532  94.2783
7.6  1.3  0.4000  19.1914  110.1815
7.6  1.3  0.4000  20.4013  127.1017
7.6  1.3  0.4000  21.6875  144.5472
7.6  1.3  0.4000  23.0548  162.3967
7.6  1.3  0.4000  24.5083  180.3773
7.6  1.3  0.4000  26.0534  198.6319
7.6  1.3  0.4000  27.6959  216.9945
7.6  1.3  0.4000  29.4420  235.3176
7.6  1.3  0.4000  31.2982  253.4719
7.6  1.3  0.4000  33.2714  271.3463
7.6  1.3  0.4000  35.3690  288.8466
7.6  1.3  0.4000  37.5988  305.8392
7.6  1.3  0.4000  39.9692  322.0001
7.6  1.3  0.4000  42.4891  337.6231
7.6  1.3  0.4000  45.1678  352.6685
7.6  1.3  0.4000  48.0154  367.1073
7.6  1.3  0.4000  51.0425  380.9204
7.6  1.3  0.4000  54.2605  394.0971
7.6  1.3  0.4000  57.6813  406.6336
7.6  1.3  0.4000  61.3179  418.5328
7.6  1.3  0.4000  65.1836  429.8022
7.6  1.3  0.4000  69.2931  440.4539
7.6  1.3  0.4000  73.6617  450.5033
7.6  1.3  0.4000  78.3057  459.9684
7.6  1.3  0.4000  83.2425  468.8695
7.6  1.3  0.4000  88.4905  477.2284
7.6  1.3  0.4000  94.0694  485.0677
7.6  1.3  0.4000  100.0000  492.4111
7.6  1.3  0.4400  5.0000  56.3960
7.6  1.3  0.4400  5.3152  50.6317
7.6  1.3  0.4400  5.6503  44.7528
7.6  1.3  0.4400  6.0065  38.9508
7.6  1.3  0.4400  6.3852  33.3922
7.6  1.3  0.4400  6.7878  28.1083
7.6  1.3  0.4400  7.2157  23.3941
7.6  1.3  0.4400  7.6706  18.9553
7.6  1.3  0.4400  8.1542  15.1160
7.6  1.3  0.4400  8.6683  12.8146
7.6  1.3  0.4400  9.2148  11.9089
7.6  1.3  0.4400  9.7958  12.5492
7.6  1.3  0.4400  10.4133  15.3560
7.6  1.3  0.4400  11.0698  19.8334
7.6  1.3  0.4400  11.7677  26.4731
7.6  1.3  0.4400  12.5096  35.3700
7.6  1.3  0.4400  13.2983  46.4411
7.6  1.3  0.4400  14.1367  59.1570
7.6  1.3  0.4400  15.0279  73.7012
7.6  1.3  0.4400  15.9754  89.7989
7.6  1.3  0.4400  16.9825  107.3002
7.6  1.3  0.4400  18.0532  126.1094
7.6  1.3  0.4400  19.1914  146.2461
7.6  1.3  0.4400  20.4013  167.4410
7.6  1.3  0.4400  21.6875  189.2156
7.6  1.3  0.4400  23.0548  211.0167
7.6  1.3  0.4400  24.5083  233.2140
7.6  1.3  0.4400  26.0534  255.6028
7.6  1.3  0.4400  27.6959  277.9994
7.6  1.3  0.4400  29.4420  300.2416
7.6  1.3  0.4400  31.2982  322.1887
7.6  1.3  0.4400  33.2714  343.7201
7.6  1.3  0.4400  35.3690  364.5280
7.6  1.3  0.4400  37.5988  384.5204
7.6  1.3  0.4400  39.9692  403.8785
7.6  1.3  0.4400  42.4891  422.5488
7.6  1.3  0.4400  45.1678  440.4916
7.6  1.3  0.4400  48.0154  457.6791
7.6  1.3  0.4400  51.0425  474.0946
7.6  1.3  0.4400  54.2605  489.7303
7.6  1.3  0.4400  57.6813  504.5866
7.6  1.3  0.4400  61.3179  518.6704
7.6  1.3  0.4400  65.1836  531.9943
7.6  1.3  0.4400  69.2931  544.5753
7.6  1.3  0.4400  73.6617  556.4342
7.6  1.3  0.4400  78.3057  567.5945
7.6  1.3  0.4400  83.2425  578.0819
7.6  1.3  0.4400  88.4905  587.9237
7.6  1.3  0.4400  94.0694  597.1482
7.6  1.3  0.4400  100.0000  605.7841
7.6  1.3  0.4800  5.0000  53.7948
7.6  1.3  0.4800  5.3152  48.0267
7.6  1.3  0.4800  5.6503  42.2385
7.6  1.3  0.4800  6.0065  36.5674
7.6  1.3  0.4800  6.3852  31.0750
7.6  1.3  0.4800  6.7878  26.0217
7.6  1.3  0.4800  7.2157  20.5575
7.6  1.3  0.4800  7.6706  16.4132
7.6  1.3  0.4800  8.1542  13.8251
7.6  1.3  0.4800  8.6683  12.5036
7.6  1.3  0.4800  9.2148  13.0190
7.6  1.3  0.4800  9.7958  15.5214
7.6  1.3  0.4800  10.4133  20.5925
7.6  1.3  0.4800  11.0698  28.1754
7.6  1.3  0.4800  11.7677  37.7220
7.6  1.3  0.4800  12.5096  49.4902
7.6  1.3  0.4800  13.2983  63.7206
7.6  1.3  0.4800  14.1367  79.8495
