# R0=8.178 kpc
# V0[km/s]  gamma  rho0[GeV/cm3]  Rs[kpc]  chi2
220.0  0.8  0.4391  14.7961  54.8082
220.0  0.8  0.4391  15.2488  52.6207
220.0  0.8  0.4391  15.7153  52.2999
220.0  0.8  0.4391  16.1962  53.9338
220.0  0.8  0.4391  16.6917  51.8346
220.0  0.8  0.4391  17.2024  50.8403
220.0  0.8  0.4391  17.7287  50.6862
220.0  0.8  0.4391  18.2711  52.2810
220.0  0.8  0.4391  18.8301  51.2046
220.0  0.8  0.4391  19.4063  49.7365
220.0  0.8  0.4391  20.0000  49.0731
220.0  0.8  0.4391  20.6119  50.5527
220.0  0.8  0.4391  21.2425  49.5186
220.0  0.8  0.4391  21.8925  48.6424
220.0  0.8  0.4391  22.5623  48.4391
220.0  0.8  0.4391  23.2526  48.7017
220.0  0.8  0.4391  23.9640  49.7290
220.0  0.8  0.4391  24.6972  47.5330
220.0  0.8  0.4391  25.4528  48.7116
220.0  0.8  0.4391  26.2316  46.3138
220.0  0.8  0.4391  27.0341  47.3193
220.0  0.8  0.4391  27.8613  47.6019
220.0  0.8  0.4391  28.7137  48.4595
220.0  0.8  0.4391  29.5922  46.8960
220.0  0.8  0.4391  30.4976  46.9754
220.0  0.8  0.4391  31.4307  44.9061
220.0  0.8  0.4391  32.3923  45.7900
220.0  0.8  0.4391  33.3834  46.6683
220.0  0.8  0.4391  34.4048  46.1355
220.0  0.8  0.4391  35.4574  46.4347
220.0  0.8  0.4391  36.5422  47.1953
220.0  0.8  0.4391  37.6603  45.2283
220.0  0.8  0.4391  38.8125  45.8480
220.0  0.8  0.4391  40.0000  44.6484
220.0  0.8  0.4500  5.0000  100000.0000
220.0  0.8  0.4500  5.1530  100000.0000
220.0  0.8  0.4500  5.3106  100000.0000
220.0  0.8  0.4500  5.4731  100000.0000
220.0  0.8  0.4500  5.6406  100000.0000
220.0  0.8  0.4500  5.8131  100000.0000
220.0  0.8  0.4500  5.9910  100000.0000
220.0  0.8  0.4500  6.1743  100000.0000
220.0  0.8  0.4500  6.3632  100000.0000
220.0  0.8  0.4500  6.5579  100000.0000
220.0  0.8  0.4500  6.7585  100000.0000
220.0  0.8  0.4500  6.9653  88.9192
220.0  0.8  0.4500  7.1784  82.0322
220.0  0.8  0.4500  7.3981  83.0112
220.0  0.8  0.4500  7.6244  82.1654
220.0  0.8  0.4500  7.8577  86.3577
220.0  0.8  0.4500  8.0981  73.4638
220.0  0.8  0.4500  8.3458  77.2917
220.0  0.8  0.4500  8.6012  74.4911
220.0  0.8  0.4500  8.8644  68.5030
220.0  0.8  0.4500  9.1356  70.6064
220.0  0.8  0.4500  9.4151  70.7614
220.0  0.8  0.4500  9.7031  63.5754
220.0  0.8  0.4500  10.0000  63.7929
220.0  0.8  0.4500  10.3060  65.5974
220.0  0.8  0.4500  10.6213  63.4927
220.0  0.8  0.4500  10.9462  62.1519
220.0  0.8  0.4500  11.2811  61.6073
220.0  0.8  0.4500  11.6263  61.7255
220.0  0.8  0.4500  11.9820  57.4863
220.0  0.8  0.4500  12.3486  59.7476
220.0  0.8  0.4500  12.7264  58.9926
220.0  0.8  0.4500  13.1158  56.2208
220.0  0.8  0.4500  13.5171  58.7451
220.0  0.8  0.4500  13.9306  58.1246
220.0  0.8  0.4500  14.3568  55.8230
220.0  0.8  0.4500  14.7961  57.4964
220.0  0.8  0.4500  15.2488  56.3876
220.0  0.8  0.4500  15.7153  52.9194
220.0  0.8  0.4500  16.1962  54.2323
220.0  0.8  0.4500  16.6917  56.0188
220.0  0.8  0.4500  17.2024  51.5052
220.0  0.8  0.4500  17.7287  53.1964
220.0  0.8  0.4500  18.2711  53.3579
220.0  0.8  0.4500  18.8301  52.5973
220.0  0.8  0.4500  19.4063  50.9113
220.0  0.8  0.4500  20.0000  50.9287
220.0  0.8  0.4500  20.6119  52.4564
220.0  0.8  0.4500  21.2425  52.6213
220.0  0.8  0.4500  21.8925  49.5282
220.0  0.8  0.4500  22.5623  48.9496
220.0  0.8  0.4500  23.2526  50.3494
220.0  0.8  0.4500  23.9640  49.0287
220.0  0.8  0.4500  24.6972  49.8464
220.0  0.8  0.4500  25.4528  47.5806
220.0  0.8  0.4500  26.2316  48.6291
220.0  0.8  0.4500  27.0341  49.3942
220.0  0.8  0.4500  27.8613  50.1011
220.0  0.8  0.4500  28.7137  48.5179
220.0  0.8  0.4500  29.5922  48.8265
220.0  0.8  0.4500  30.4976  46.0697
220.0  0.8  0.4500  31.4307  47.0006
220.0  0.8  0.4500  32.3923  47.9268
220.0  0.8  0.4500  33.3834  47.8124
220.0  0.8  0.4500  34.4048  48.6024
220.0  0.8  0.4500  35.4574  47.5677
220.0  0.8  0.4500  36.5422  47.2926
220.0  0.8  0.4500  37.6603  47.9517
220.0  0.8  0.4500  38.8125  45.7833
220.0  0.8  0.4500  40.0000  46.5732
220.0  0.8  0.4609  5.0000  100000.0000
220.0  0.8  0.4609  5.1530  100000.0000
220.0  0.8  0.4609  5.3106  100000.0000
220.0  0.8  0.4609  5.4731  100000.0000
220.0  0.8  0.4609  5.6406  100000.0000
220.0  0.8  0.4609  5.8131  100000.0000
220.0  0.8  0.4609  5.9910  100000.0000
220.0  0.8  0.4609  6.1743  100000.0000
220.0  0.8  0.4609  6.3632  100000.0000
220.0  0.8  0.4609  6.5579  100000.0000
220.0  0.8  0.4609  6.7585  100000.0000
220.0  0.8  0.4609  6.9653  100000.0000
220.0  0.8  0.4609  7.1784  100000.0000
220.0  0.8  0.4609  7.3981  89.8362
220.0  0.8  0.4609  7.6244  96.3762
220.0  0.8  0.4609  7.8577  88.6103
220.0  0.8  0.4609  8.0981  84.2259
220.0  0.8  0.4609  8.3458  88.1098
220.0  0.8  0.4609  8.6012  77.9836
220.0  0.8  0.4609  8.8644  78.2297
220.0  0.8  0.4609  9.1356  82.0118
220.0  0.8  0.4609  9.4151  78.3255
220.0  0.8  0.4609  9.7031  72.1031
220.0  0.8  0.4609  10.0000  74.0125
220.0  0.8  0.4609  10.3060  74.0025
220.0  0.8  0.4609  10.6213  66.1096
220.0  0.8  0.4609  10.9462  66.1274
220.0  0.8  0.4609  11.2811  67.8960
220.0  0.8  0.4609  11.6263  65.3299
220.0  0.8  0.4609  11.9820  63.7062
220.0  0.8  0.4609  12.3486  63.0387
220.0  0.8  0.4609  12.7264  62.8996
220.0  0.8  0.4609  13.1158  61.0377
220.0  0.8  0.4609  13.5171  60.8912
220.0  0.8  0.4609  13.9306  59.4853
220.0  0.8  0.4609  14.3568  56.5302
220.0  0.8  0.4609  14.7961  58.9401
220.0  0.8  0.4609  15.2488  58.0276
220.0  0.8  0.4609  15.7153  56.4311
220.0  0.8  0.4609  16.1962  58.0606
220.0  0.8  0.4609  16.6917  57.1389
220.0  0.8  0.4609  17.2024  54.9284
220.0  0.8  0.4609  17.7287  54.1387
220.0  0.8  0.4609  18.2711  55.5314
220.0  0.8  0.4609  18.8301  57.2590
220.0  0.8  0.4609  19.4063  52.4298
220.0  0.8  0.4609  20.0000  54.1946
220.0  0.8  0.4609  20.6119  55.6500
220.0  0.8  0.4609  21.2425  53.1670
220.0  0.8  0.4609  21.8925  50.8668
220.0  0.8  0.4609  22.5623  51.0071
220.0  0.8  0.4609  23.2526  52.4564
220.0  0.8  0.4609  23.9640  52.3858
220.0  0.8  0.4609  24.6972  53.2593
220.0  0.8  0.4609  25.4528  50.4317
220.0  0.8  0.4609  26.2316  49.9733
220.0  0.8  0.4609  27.0341  51.2829
220.0  0.8  0.4609  27.8613  51.6286
220.0  0.8  0.4609  28.7137  49.7639
220.0  0.8  0.4609  29.5922  49.7696
220.0  0.8  0.4609  30.4976  48.5871
220.0  0.8  0.4609  31.4307  49.5612
220.0  0.8  0.4609  32.3923  50.5307
220.0  0.8  0.4609  33.3834  51.2240
220.0  0.8  0.4609  34.4048  48.3363
220.0  0.8  0.4609  35.4574  49.0534
220.0  0.8  0.4609  36.5422  46.4572
220.0  0.8  0.4609  37.6603  47.3029
220.0  0.8  0.4609  38.8125  48.1410
220.0  0.8  0.4609  40.0000  48.9710
220.0  0.8  0.4717  5.0000  100000.0000
220.0  0.8  0.4717  5.1530  100000.0000
220.0  0.8  0.4717  5.3106  100000.0000
220.0  0.8  0.4717  5.4731  100000.0000
220.0  0.8  0.4717  5.6406  100000.0000
220.0  0.8  0.4717  5.8131  100000.0000
220.0  0.8  0.4717  5.9910  100000.0000
220.0  0.8  0.4717  6.1743  100000.0000
220.0  0.8  0.4717  6.3632  100000.0000
220.0  0.8  0.4717  6.5579  100000.0000
220.0  0.8  0.4717  6.7585  100000.0000
220.0  0.8  0.4717  6.9653  100000.0000
220.0  0.8  0.4717  7.1784  100000.0000
220.0  0.8  0.4717  7.3981  100000.0000
220.0  0.8  0.4717  7.6244  100000.0000
220.0  0.8  0.4717  7.8577  100000.0000
220.0  0.8  0.4717  8.0981  97.3604
220.0  0.8  0.4717  8.3458  103.9833
220.0  0.8  0.4717  8.6012  89.8277
220.0  0.8  0.4717  8.8644  88.4016
220.0  0.8  0.4717  9.1356  92.8646
220.0  0.8  0.4717  9.4151  83.0521
220.0  0.8  0.4717  9.7031  81.7140
220.0  0.8  0.4717  10.0000  78.2680
220.0  0.8  0.4717  10.3060  82.8095
220.0  0.8  0.4717  10.6213  75.6988
220.0  0.8  0.4717  10.9462  73.0394
220.0  0.8  0.4717  11.2811  74.4466
220.0  0.8  0.4717  11.6263  68.6143
220.0  0.8  0.4717  11.9820  68.4197
220.0  0.8  0.4717  12.3486  70.1305
220.0  0.8  0.4717  12.7264  67.1107
220.0  0.8  0.4717  13.1158  65.2002
220.0  0.8  0.4717  13.5171  64.3994
220.0  0.8  0.4717  13.9306  64.0027
220.0  0.8  0.4717  14.3568  65.2029
220.0  0.8  0.4717  14.7961  61.4929
220.0  0.8  0.4717  15.2488  64.1482
220.0  0.8  0.4717  15.7153  62.4342
220.0  0.8  0.4717  16.1962  59.0398
220.0  0.8  0.4717  16.6917  57.8755
220.0  0.8  0.4717  17.2024  60.0404
220.0  0.8  0.4717  17.7287  57.7477
220.0  0.8  0.4717  18.2711  59.8405
220.0  0.8  0.4717  18.8301  57.6352
220.0  0.8  0.4717  19.4063  53.3904
220.0  0.8  0.4717  20.0000  55.1780
220.0  0.8  0.4717  20.6119  56.6126
220.0  0.8  0.4717  21.2425  58.2699
220.0  0.8  0.4717  21.8925  53.1526
220.0  0.8  0.4717  22.5623  54.8321
220.0  0.8  0.4717  23.2526  56.1101
220.0  0.8  0.4717  23.9640  54.2648
220.0  0.8  0.4717  24.6972  53.6204
220.0  0.8  0.4717  25.4528  51.9592
220.0  0.8  0.4717  26.2316  52.2745
220.0  0.8  0.4717  27.0341  53.6343
220.0  0.8  0.4717  27.8613  53.2260
220.0  0.8  0.4717  28.7137  54.2400
220.0  0.8  0.4717  29.5922  51.0380
220.0  0.8  0.4717  30.4976  50.6481
220.0  0.8  0.4717  31.4307  51.8580
220.0  0.8  0.4717  32.3923  53.0584
220.0  0.8  0.4717  33.3834  50.8361
220.0  0.8  0.4717  34.4048  49.8835
220.0  0.8  0.4717  35.4574  48.3101
220.0  0.8  0.4717  36.5422  49.2041
220.0  0.8  0.4717  37.6603  50.0913
220.0  0.8  0.4717  38.8125  50.9707
220.0  0.8  0.4717  40.0000  51.8418
220.0  0.8  0.4826  5.0000  100000.0000
220.0  0.8  0.4826  5.1530  100000.0000
220.0  0.8  0.4826  5.3106  100000.0000
220.0  0.8  0.4826  5.4731  100000.0000
220.0  0.8  0.4826  5.6406  100000.0000
220.0  0.8  0.4826  5.8131  100000.0000
220.0  0.8  0.4826  5.9910  100000.0000
220.0  0.8  0.4826  6.1743  100000.0000
220.0  0.8  0.4826  6.3632  100000.0000
220.0  0.8  0.4826  6.5579  100000.0000
220.0  0.8  0.4826  6.7585  100000.0000
220.0  0.8  0.4826  6.9653  100000.0000
220.0  0.8  0.4826  7.1784  100000.0000
220.0  0.8  0.4826  7.3981  100000.0000
220.0  0.8  0.4826  7.6244  100000.0000
220.0  0.8  0.4826  7.8577  100000.0000
220.0  0.8  0.4826  8.0981  100000.0000
220.0  0.8  0.4826  8.3458  100000.0000
220.0  0.8  0.4826  8.6012  98.4418
220.0  0.8  0.4826  8.8644  104.9758
220.0  0.8  0.4826  9.1356  95.9754
220.0  0.8  0.4826  9.4151  90.7330
220.0  0.8  0.4826  9.7031  94.3956
220.0  0.8  0.4826  10.0000  87.1624
220.0  0.8  0.4826  10.3060  82.7992
220.0  0.8  0.4826  10.6213  86.4041
220.0  0.8  0.4826  10.9462  82.4871
220.0  0.8  0.4826  11.2811  87.1905
220.0  0.8  0.4826  11.6263  79.2256
220.0  0.8  0.4826  11.9820  76.1934
220.0  0.8  0.4826  12.3486  77.6246
220.0  0.8  0.4826  12.7264  71.0394
220.0  0.8  0.4826  13.1158  70.6239
220.0  0.8  0.4826  13.5171  72.2584
220.0  0.8  0.4826  13.9306  68.7968
220.0  0.8  0.4826  14.3568  66.5996
220.0  0.8  0.4826  14.7961  65.6583
220.0  0.8  0.4826  15.2488  65.0069
220.0  0.8  0.4826  15.7153  66.2335
220.0  0.8  0.4826  16.1962  62.0062
220.0  0.8  0.4826  16.6917  64.5763
220.0  0.8  0.4826  17.2024  62.6938
220.0  0.8  0.4826  17.7287  59.2462
220.0  0.8  0.4826  18.2711  61.3156
220.0  0.8  0.4826  18.8301  59.7381
220.0  0.8  0.4826  19.4063  61.8299
220.0  0.8  0.4826  20.0000  59.3678
220.0  0.8  0.4826  20.6119  61.3765
220.0  0.8  0.4826  21.2425  58.9940
220.0  0.8  0.4826  21.8925  56.9415
220.0  0.8  0.4826  22.5623  56.0043
220.0  0.8  0.4826  23.2526  57.4502
220.0  0.8  0.4826  23.9640  59.1970
220.0  0.8  0.4826  24.6972  57.4119
220.0  0.8  0.4826  25.4528  55.2407
220.0  0.8  0.4826  26.2316  56.7946
220.0  0.8  0.4826  27.0341  57.5670
220.0  0.8  0.4826  27.8613  55.3159
220.0  0.8  0.4826  28.7137  54.8316
220.0  0.8  0.4826  29.5922  52.7555
220.0  0.8  0.4826  30.4976  53.1811
220.0  0.8  0.4826  31.4307  54.4402
220.0  0.8  0.4826  32.3923  55.6899
220.0  0.8  0.4826  33.3834  54.8790
220.0  0.8  0.4826  34.4048  51.3376
220.0  0.8  0.4826  35.4574  52.4024
220.0  0.8  0.4826  36.5422  52.0820
220.0  0.8  0.4826  37.6603  53.1769
220.0  0.8  0.4826  38.8125  54.2594
220.0  0.8  0.4826  40.0000  51.6477
220.0  0.8  0.4935  5.0000  100000.0000
220.0  0.8  0.4935  5.1530  100000.0000
220.0  0.8  0.4935  5.3106  100000.0000
220.0  0.8  0.4935  5.4731  100000.0000
220.0  0.8  0.4935  5.6406  100000.0000
220.0  0.8  0.4935  5.8131  100000.0000
220.0  0.8  0.4935  5.9910  100000.0000
220.0  0.8  0.4935  6.1743  100000.0000
220.0  0.8  0.4935  6.3632  100000.0000
220.0  0.8  0.4935  6.5579  100000.0000
220.0  0.8  0.4935  6.7585  100000.0000
220.0  0.8  0.4935  6.9653  100000.0000
220.0  0.8  0.4935  7.1784  100000.0000
220.0  0.8  0.4935  7.3981  100000.0000
220.0  0.8  0.4935  7.6244  100000.0000
220.0  0.8  0.4935  7.8577  100000.0000
220.0  0.8  0.4935  8.0981  100000.0000
220.0  0.8  0.4935  8.3458  100000.0000
220.0  0.8  0.4935  8.6012  100000.0000
220.0  0.8  0.4935  8.8644  100000.0000
220.0  0.8  0.4935  9.1356  100000.0000
220.0  0.8  0.4935  9.4151  106.0333
220.0  0.8  0.4935  9.7031  112.5716
220.0  0.8  0.4935  10.0000  102.6734
220.0  0.8  0.4935  10.3060  94.7234
220.0  0.8  0.4935  10.6213  100.3200
220.0  0.8  0.4935  10.9462  87.9910
220.0  0.8  0.4935  11.2811  87.5074
220.0  0.8  0.4935  11.6263  90.9890
220.0  0.8  0.4935  11.9820  86.5973
220.0  0.8  0.4935  12.3486  78.3933
220.0  0.8  0.4935  12.7264  79.7398
220.0  0.8  0.4935  13.1158  79.2236
220.0  0.8  0.4935  13.5171  80.6509
220.0  0.8  0.4935  13.9306  73.3423
220.0  0.8  0.4935  14.3568  72.7012
220.0  0.8  0.4935  14.7961  74.2448
220.0  0.8  0.4935  15.2488  71.1700
220.0  0.8  0.4935  15.7153  67.8763
220.0  0.8  0.4935  16.1962  66.7910
220.0  0.8  0.4935  16.6917  65.8904
220.0  0.8  0.4935  17.2024  68.6697
220.0  0.8  0.4935  17.7287  69.9538
220.0  0.8  0.4935  18.2711  64.8903
220.0  0.8  0.4935  18.8301  67.3740
220.0  0.8  0.4935  19.4063  65.1978
220.0  0.8  0.4935  20.0000  61.1509
220.0  0.8  0.4935  20.6119  63.3179
220.0  0.8  0.4935  21.2425  61.3537
220.0  0.8  0.4935  21.8925  63.3534
220.0  0.8  0.4935  22.5623  60.7283
220.0  0.8  0.4935  23.2526  62.6378
220.0  0.8  0.4935  23.9640  61.3670
220.0  0.8  0.4935  24.6972  61.9107
220.0  0.8  0.4935  25.4528  56.6002
220.0  0.8  0.4935  26.2316  58.2103
220.0  0.8  0.4935  27.0341  59.6736
220.0  0.8  0.4935  27.8613  61.1511
220.0  0.8  0.4935  28.7137  57.5340
220.0  0.8  0.4935  29.5922  56.7676
220.0  0.8  0.4935  30.4976  58.1580
220.0  0.8  0.4935  31.4307  58.3879
220.0  0.8  0.4935  32.3923  56.0483
220.0  0.8  0.4935  33.3834  57.2102
220.0  0.8  0.4935  34.4048  53.2403
220.0  0.8  0.4935  35.4574  53.7236
220.0  0.8  0.4935  36.5422  54.8773
220.0  0.8  0.4935  37.6603  56.0006
220.0  0.8  0.4935  38.8125  57.0526
220.0  0.8  0.4935  40.0000  56.0204
220.0  0.8  0.5043  5.0000  100000.0000
220.0  0.8  0.5043  5.1530  100000.0000
220.0  0.8  0.5043  5.3106  100000.0000
220.0  0.8  0.5043  5.4731  100000.0000
220.0  0.8  0.5043  5.6406  100000.0000
220.0  0.8  0.5043  5.8131  100000.0000
220.0  0.8  0.5043  5.9910  100000.0000
220.0  0.8  0.5043  6.1743  100000.0000
220.0  0.8  0.5043  6.3632  100000.0000
220.0  0.8  0.5043  6.5579  100000.0000
220.0  0.8  0.5043  6.7585  100000.0000
220.0  0.8  0.5043  6.9653  100000.0000
220.0  0.8  0.5043  7.1784  100000.0000
220.0  0.8  0.5043  7.3981  100000.0000
220.0  0.8  0.5043  7.6244  100000.0000
220.0  0.8  0.5043  7.8577  100000.0000
220.0  0.8  0.5043  8.0981  100000.0000
220.0  0.8  0.5043  8.3458  100000.0000
220.0  0.8  0.5043  8.6012  100000.0000
220.0  0.8  0.5043  8.8644  100000.0000
220.0  0.8  0.5043  9.1356  100000.0000
220.0  0.8  0.5043  9.4151  100000.0000
220.0  0.8  0.5043  9.7031  100000.0000
220.0  0.8  0.5043  10.0000  107.1345
220.0  0.8  0.5043  10.3060  113.5526
220.0  0.8  0.5043  10.6213  103.3171
220.0  0.8  0.5043  10.9462  97.1924
220.0  0.8  0.5043  11.2811  100.5624
220.0  0.8  0.5043  11.6263  105.2850
220.0  0.8  0.5043  11.9820  92.8660
220.0  0.8  0.5043  12.3486  92.0716
220.0  0.8  0.5043  12.7264  95.4058
220.0  0.8  0.5043  13.1158  90.5411
220.0  0.8  0.5043  13.5171  81.7131
220.0  0.8  0.5043  13.9306  82.8187
220.0  0.8  0.5043  14.3568  82.0865
220.0  0.8  0.5043  14.7961  83.4860
220.0  0.8  0.5043  15.2488  75.4880
220.0  0.8  0.5043  15.7153  74.6204
220.0  0.8  0.5043  16.1962  77.9863
220.0  0.8  0.5043  16.6917  79.3830
220.0  0.8  0.5043  17.2024  74.8293
220.0  0.8  0.5043  17.7287  71.9168
220.0  0.8  0.5043  18.2711  70.5889
220.0  0.8  0.5043  18.8301  69.3099
220.0  0.8  0.5043  19.4063  71.9852
220.0  0.8  0.5043  20.0000  69.2840
220.0  0.8  0.5043  20.6119  67.4579
220.0  0.8  0.5043  21.2425  69.8328
220.0  0.8  0.5043  21.8925  67.3786
220.0  0.8  0.5043  22.5623  62.9511
220.0  0.8  0.5043  23.2526  65.0119
220.0  0.8  0.5043  23.9640  62.6921
220.0  0.8  0.5043  24.6972  64.5864
220.0  0.8  0.5043  25.4528  62.8343
220.0  0.8  0.5043  26.2316  63.6098
220.0  0.8  0.5043  27.0341  65.4009
220.0  0.8  0.5043  27.8613  62.6115
220.0  0.8  0.5043  28.7137  59.6094
220.0  0.8  0.5043  29.5922  58.4687
220.0  0.8  0.5043  30.4976  59.9666
220.0  0.8  0.5043  31.4307  61.4112
220.0  0.8  0.5043  32.3923  62.9164
220.0  0.8  0.5043  33.3834  60.6560
220.0  0.8  0.5043  34.4048  58.1042
220.0  0.8  0.5043  35.4574  59.1081
220.0  0.8  0.5043  36.5422  60.0688
220.0  0.8  0.5043  37.6603  59.9756
220.0  0.8  0.5043  38.8125  57.5239
220.0  0.8  0.5043  40.0000  58.5786
220.0  0.8  0.5152  5.0000  100000.0000
220.0  0.8  0.5152  5.1530  100000.0000
220.0  0.8  0.5152  5.3106  100000.0000
220.0  0.8  0.5152  5.4731  100000.0000
220.0  0.8  0.5152  5.6406  100000.0000
220.0  0.8  0.5152  5.8131  100000.0000
220.0  0.8  0.5152  5.9910  100000.0000
220.0  0.8  0.5152  6.1743  100000.0000
220.0  0.8  0.5152  6.3632  100000.0000
220.0  0.8  0.5152  6.5579  100000.0000
220.0  0.8  0.5152  6.7585  100000.0000
220.0  0.8  0.5152  6.9653  100000.0000
220.0  0.8  0.5152  7.1784  100000.0000
220.0  0.8  0.5152  7.3981  100000.0000
220.0  0.8  0.5152  7.6244  100000.0000
220.0  0.8  0.5152  7.8577  100000.0000
220.0  0.8  0.5152  8.0981  100000.0000
220.0  0.8  0.5152  8.3458  100000.0000
220.0  0.8  0.5152  8.6012  100000.0000
220.0  0.8  0.5152  8.8644  100000.0000
220.0  0.8  0.5152  9.1356  100000.0000
220.0  0.8  0.5152  9.4151  100000.0000
220.0  0.8  0.5152  9.7031  100000.0000
220.0  0.8  0.5152  10.0000  100000.0000
220.0  0.8  0.5152  10.3060  100000.0000
220.0  0.8  0.5152  10.6213  100000.0000
220.0  0.8  0.5152  10.9462  114.5496
220.0  0.8  0.5152  11.2811  120.9036
220.0  0.8  0.5152  11.6263  109.7874
220.0  0.8  0.5152  11.9820  103.0484
220.0  0.8  0.5152  12.3486  106.2156
220.0  0.8  0.5152  12.7264  110.9924
220.0  0.8  0.5152  13.1158  97.5507
220.0  0.8  0.5152  13.5171  94.9230
220.0  0.8  0.5152  13.9306  99.6011
220.0  0.8  0.5152  14.3568  94.2704
220.0  0.8  0.5152  14.7961  84.8412
220.0  0.8  0.5152  15.2488  88.8702
220.0  0.8  0.5152  15.7153  84.7474
220.0  0.8  0.5152  16.1962  88.5378
220.0  0.8  0.5152  16.6917  81.3908
220.0  0.8  0.5152  17.2024  80.8303
220.0  0.8  0.5152  17.7287  79.6042
220.0  0.8  0.5152  18.2711  80.8856
220.0  0.8  0.5152  18.8301  75.9536
220.0  0.8  0.5152  19.4063  72.7754
220.0  0.8  0.5152  20.0000  75.5674
220.0  0.8  0.5152  20.6119  73.9955
220.0  0.8  0.5152  21.2425  72.3529
220.0  0.8  0.5152  21.8925  73.6209
220.0  0.8  0.5152  22.5623  71.9455
220.0  0.8  0.5152  23.2526  69.6702
220.0  0.8  0.5152  23.9640  71.9209
220.0  0.8  0.5152  24.6972  69.2091
220.0  0.8  0.5152  25.4528  64.9085
220.0  0.8  0.5152  26.2316  66.3802
220.0  0.8  0.5152  27.0341  68.3130
220.0  0.8  0.5152  27.8613  65.5196
220.0  0.8  0.5152  28.7137  67.2892
220.0  0.8  0.5152  29.5922  64.2910
220.0  0.8  0.5152  30.4976  65.9638
220.0  0.8  0.5152  31.4307  67.6225
220.0  0.8  0.5152  32.3923  64.6161
220.0  0.8  0.5152  33.3834  61.1466
220.0  0.8  0.5152  34.4048  59.8864
220.0  0.8  0.5152  35.4574  61.2642
220.0  0.8  0.5152  36.5422  62.6279
220.0  0.8  0.5152  37.6603  63.9766
220.0  0.8  0.5152  38.8125  65.2812
220.0  0.8  0.5152  40.0000  62.8765
220.0  0.8  0.5261  5.0000  100000.0000
220.0  0.8  0.5261  5.1530  100000.0000
220.0  0.8  0.5261  5.3106  100000.0000
220.0  0.8  0.5261  5.4731  100000.0000
220.0  0.8  0.5261  5.6406  100000.0000
220.0  0.8  0.5261  5.8131  100000.0000
220.0  0.8  0.5261  5.9910  100000.0000
220.0  0.8  0.5261  6.1743  100000.0000
220.0  0.8  0.5261  6.3632  100000.0000
220.0  0.8  0.5261  6.5579  100000.0000
220.0  0.8  0.5261  6.7585  100000.0000
220.0  0.8  0.5261  6.9653  100000.0000
220.0  0.8  0.5261  7.1784  100000.0000
220.0  0.8  0.5261  7.3981  100000.0000
220.0  0.8  0.5261  7.6244  100000.0000
220.0  0.8  0.5261  7.8577  100000.0000
220.0  0.8  0.5261  8.0981  100000.0000
220.0  0.8  0.5261  8.3458  100000.0000
220.0  0.8  0.5261  8.6012  100000.0000
220.0  0.8  0.5261  8.8644  100000.0000
220.0  0.8  0.5261  9.1356  100000.0000
220.0  0.8  0.5261  9.4151  100000.0000
220.0  0.8  0.5261  9.7031  100000.0000
220.0  0.8  0.5261  10.0000  100000.0000
220.0  0.8  0.5261  10.3060  100000.0000
220.0  0.8  0.5261  10.6213  100000.0000
220.0  0.8  0.5261  10.9462  100000.0000
220.0  0.8  0.5261  11.2811  100000.0000
220.0  0.8  0.5261  11.6263  100000.0000
220.0  0.8  0.5261  11.9820  121.7527
220.0  0.8  0.5261  12.3486  128.0021
220.0  0.8  0.5261  12.7264  116.0250
220.0  0.8  0.5261  13.1158  108.6758
220.0  0.8  0.5261  13.5171  111.6188
220.0  0.8  0.5261  13.9306  116.1721
220.0  0.8  0.5261  14.3568  101.9920
220.0  0.8  0.5261  14.7961  98.9838
220.0  0.8  0.5261  15.2488  103.5310
220.0  0.8  0.5261  15.7153  97.7464
220.0  0.8  0.5261  16.1962  102.0177
220.0  0.8  0.5261  16.6917  91.6423
220.0  0.8  0.5261  17.2024  92.1234
220.0  0.8  0.5261  17.7287  90.8340
220.0  0.8  0.5261  18.2711  92.1274
220.0  0.8  0.5261  18.8301  82.4576
220.0  0.8  0.5261  19.4063  81.0131
220.0  0.8  0.5261  20.0000  84.1266
220.0  0.8  0.5261  20.6119  85.2316
220.0  0.8  0.5261  21.2425  79.7055
220.0  0.8  0.5261  21.8925  76.1241
220.0  0.8  0.5261  22.5623  74.4148
220.0  0.8  0.5261  23.2526  76.9694
220.0  0.8  0.5261  23.9640  74.9836
220.0  0.8  0.5261  24.6972  76.2263
220.0  0.8  0.5261  25.4528  74.1982
220.0  0.8  0.5261  26.2316  71.5078
220.0  0.8  0.5261  27.0341  73.6244
220.0  0.8  0.5261  27.8613  70.6791
220.0  0.8  0.5261  28.7137  72.6597
220.0  0.8  0.5261  29.5922  67.4200
220.0  0.8  0.5261  30.4976  69.2259
220.0  0.8  0.5261  31.4307  66.1561
220.0  0.8  0.5261  32.3923  67.8048
220.0  0.8  0.5261  33.3834  69.4381
220.0  0.8  0.5261  34.4048  67.5460
220.0  0.8  0.5261  35.4574  67.7808
220.0  0.8  0.5261  36.5422  69.3010
220.0  0.8  0.5261  37.6603  67.5087
220.0  0.8  0.5261  38.8125  67.5342
220.0  0.8  0.5261  40.0000  63.5219
220.0  0.8  0.5370  5.0000  100000.0000
220.0  0.8  0.5370  5.1530  100000.0000
220.0  0.8  0.5370  5.3106  100000.0000
220.0  0.8  0.5370  5.4731  100000.0000
220.0  0.8  0.5370  5.6406  100000.0000
