# R0=8.178 kpc
# V0[km/s]  gamma  rho0[GeV/cm3]  Rs[kpc]  chi2
224.0  0.3  0.2326  13.5171  46.4389
224.0  0.3  0.2326  13.9306  46.3706
224.0  0.3  0.2326  14.3568  46.3128
224.0  0.3  0.2326  14.7961  46.2644
224.0  0.3  0.2326  15.2488  46.2245
224.0  0.3  0.2326  15.7153  46.1921
224.0  0.3  0.2326  16.1962  46.1665
224.0  0.3  0.2326  16.6917  46.1468
224.0  0.3  0.2326  17.2024  46.1324
224.0  0.3  0.2326  17.7287  46.1226
224.0  0.3  0.2326  18.2711  46.1168
224.0  0.3  0.2326  18.8301  46.1145
224.0  0.3  0.2326  19.4063  46.1151
224.0  0.3  0.2326  20.0000  46.1183
224.0  0.3  0.2326  20.6119  46.1235
224.0  0.3  0.2326  21.2425  45.6773
224.0  0.3  0.2326  21.8925  45.4914
224.0  0.3  0.2326  22.5623  45.3122
224.0  0.3  0.2326  23.2526  45.1392
224.0  0.3  0.2326  23.9640  44.9720
224.0  0.3  0.2326  24.6972  44.8103
224.0  0.3  0.2326  25.4528  44.6538
224.0  0.3  0.2326  26.2316  44.5021
224.0  0.3  0.2326  27.0341  44.3550
224.0  0.3  0.2326  27.8613  44.2123
224.0  0.3  0.2326  28.7137  44.0736
224.0  0.3  0.2326  29.5922  43.9389
224.0  0.3  0.2326  30.4976  43.8079
224.0  0.3  0.2326  31.4307  43.6804
224.0  0.3  0.2326  32.3923  43.5563
224.0  0.3  0.2326  33.3834  43.4354
224.0  0.3  0.2326  34.4048  43.3176
224.0  0.3  0.2326  35.4574  43.2028
224.0  0.3  0.2326  36.5422  43.0908
224.0  0.3  0.2326  37.6603  42.9816
224.0  0.3  0.2326  38.8125  42.8750
224.0  0.3  0.2326  40.0000  42.7710
224.0  0.3  0.2435  5.0000  48.8823
224.0  0.3  0.2435  5.1530  48.9528
224.0  0.3  0.2435  5.3106  48.4502
224.0  0.3  0.2435  5.4731  48.4174
224.0  0.3  0.2435  5.6406  48.1852
224.0  0.3  0.2435  5.8131  48.1277
224.0  0.3  0.2435  5.9910  48.3685
224.0  0.3  0.2435  6.1743  47.8726
224.0  0.3  0.2435  6.3632  47.7687
224.0  0.3  0.2435  6.5579  47.4754
224.0  0.3  0.2435  6.7585  47.7667
224.0  0.3  0.2435  6.9653  47.5163
224.0  0.3  0.2435  7.1784  46.9649
224.0  0.3  0.2435  7.3981  47.1731
224.0  0.3  0.2435  7.6244  47.0222
224.0  0.3  0.2435  7.8577  47.3398
224.0  0.3  0.2435  8.0981  46.9441
224.0  0.3  0.2435  8.3458  46.5202
224.0  0.3  0.2435  8.6012  46.4998
224.0  0.3  0.2435  8.8644  45.9385
224.0  0.3  0.2435  9.1356  46.1298
224.0  0.3  0.2435  9.4151  46.3462
224.0  0.3  0.2435  9.7031  46.4281
224.0  0.3  0.2435  10.0000  46.4225
224.0  0.3  0.2435  10.3060  46.0513
224.0  0.3  0.2435  10.6213  45.9682
224.0  0.3  0.2435  10.9462  45.8892
224.0  0.3  0.2435  11.2811  45.0399
224.0  0.3  0.2435  11.6263  45.1751
224.0  0.3  0.2435  11.9820  44.8398
224.0  0.3  0.2435  12.3486  44.8146
224.0  0.3  0.2435  12.7264  44.8044
224.0  0.3  0.2435  13.1158  44.8077
224.0  0.3  0.2435  13.5171  44.5772
224.0  0.3  0.2435  13.9306  44.5997
224.0  0.3  0.2435  14.3568  44.6317
224.0  0.3  0.2435  14.7961  44.1534
224.0  0.3  0.2435  15.2488  43.9993
224.0  0.3  0.2435  15.7153  43.9444
224.0  0.3  0.2435  16.1962  42.8884
224.0  0.3  0.2435  16.6917  42.8223
224.0  0.3  0.2435  17.2024  42.7638
224.0  0.3  0.2435  17.7287  42.7122
224.0  0.3  0.2435  18.2711  42.6668
224.0  0.3  0.2435  18.8301  42.6270
224.0  0.3  0.2435  19.4063  42.5921
224.0  0.3  0.2435  20.0000  42.5617
224.0  0.3  0.2435  20.6119  42.5351
224.0  0.3  0.2435  21.2425  42.5120
224.0  0.3  0.2435  21.8925  42.4920
224.0  0.3  0.2435  22.5623  42.4746
224.0  0.3  0.2435  23.2526  42.4596
224.0  0.3  0.2435  23.9640  42.4466
224.0  0.3  0.2435  24.6972  42.4353
224.0  0.3  0.2435  25.4528  42.4254
224.0  0.3  0.2435  26.2316  42.4169
224.0  0.3  0.2435  27.0341  42.4093
224.0  0.3  0.2435  27.8613  41.3754
224.0  0.3  0.2435  28.7137  41.2143
224.0  0.3  0.2435  29.5922  41.0582
224.0  0.3  0.2435  30.4976  40.9070
224.0  0.3  0.2435  31.4307  40.7603
224.0  0.3  0.2435  32.3923  40.6181
224.0  0.3  0.2435  33.3834  40.4801
224.0  0.3  0.2435  34.4048  40.3461
224.0  0.3  0.2435  35.4574  40.2160
224.0  0.3  0.2435  36.5422  40.0896
224.0  0.3  0.2435  37.6603  39.9668
224.0  0.3  0.2435  38.8125  39.8474
224.0  0.3  0.2435  40.0000  39.7313
224.0  0.3  0.2543  5.0000  48.0436
224.0  0.3  0.2543  5.1530  46.8366
224.0  0.3  0.2543  5.3106  46.7524
224.0  0.3  0.2543  5.4731  46.3005
224.0  0.3  0.2543  5.6406  46.6787
224.0  0.3  0.2543  5.8131  46.4509
224.0  0.3  0.2543  5.9910  46.1839
224.0  0.3  0.2543  6.1743  46.4067
224.0  0.3  0.2543  6.3632  46.0448
224.0  0.3  0.2543  6.5579  45.9147
224.0  0.3  0.2543  6.7585  45.5702
224.0  0.3  0.2543  6.9653  45.3735
224.0  0.3  0.2543  7.1784  45.2322
224.0  0.3  0.2543  7.3981  44.8527
224.0  0.3  0.2543  7.6244  45.1754
224.0  0.3  0.2543  7.8577  44.7784
224.0  0.3  0.2543  8.0981  44.1652
224.0  0.3  0.2543  8.3458  44.3938
224.0  0.3  0.2543  8.6012  44.6573
224.0  0.3  0.2543  8.8644  44.7262
224.0  0.3  0.2543  9.1356  44.2552
224.0  0.3  0.2543  9.4151  44.5599
224.0  0.3  0.2543  9.7031  43.6554
224.0  0.3  0.2543  10.0000  43.8731
224.0  0.3  0.2543  10.3060  43.2349
224.0  0.3  0.2543  10.6213  43.4406
224.0  0.3  0.2543  10.9462  43.5779
224.0  0.3  0.2543  11.2811  43.4524
224.0  0.3  0.2543  11.6263  43.5614
224.0  0.3  0.2543  11.9820  42.9712
224.0  0.3  0.2543  12.3486  43.0402
224.0  0.3  0.2543  12.7264  42.6537
224.0  0.3  0.2543  13.1158  42.6550
224.0  0.3  0.2543  13.5171  42.2431
224.0  0.3  0.2543  13.9306  41.5331
224.0  0.3  0.2543  14.3568  41.5092
224.0  0.3  0.2543  14.7961  41.4969
224.0  0.3  0.2543  15.2488  41.4951
224.0  0.3  0.2543  15.7153  41.5027
224.0  0.3  0.2543  16.1962  41.3631
224.0  0.3  0.2543  16.6917  41.3825
224.0  0.3  0.2543  17.2024  41.4084
224.0  0.3  0.2543  17.7287  40.7855
224.0  0.3  0.2543  18.2711  40.7578
224.0  0.3  0.2543  18.8301  40.5061
224.0  0.3  0.2543  19.4063  40.4577
224.0  0.3  0.2543  20.0000  39.3535
224.0  0.3  0.2543  20.6119  39.2924
224.0  0.3  0.2543  21.2425  39.2365
224.0  0.3  0.2543  21.8925  39.1855
224.0  0.3  0.2543  22.5623  39.1389
224.0  0.3  0.2543  23.2526  39.0961
224.0  0.3  0.2543  23.9640  39.0570
224.0  0.3  0.2543  24.6972  39.0210
224.0  0.3  0.2543  25.4528  38.9879
224.0  0.3  0.2543  26.2316  38.9573
224.0  0.3  0.2543  27.0341  38.9292
224.0  0.3  0.2543  27.8613  38.9030
224.0  0.3  0.2543  28.7137  38.8788
224.0  0.3  0.2543  29.5922  38.8563
224.0  0.3  0.2543  30.4976  38.8352
224.0  0.3  0.2543  31.4307  38.8155
224.0  0.3  0.2543  32.3923  38.7970
224.0  0.3  0.2543  33.3834  38.7796
224.0  0.3  0.2543  34.4048  38.6787
224.0  0.3  0.2543  35.4574  38.5636
224.0  0.3  0.2543  36.5422  38.4521
224.0  0.3  0.2543  37.6603  37.2525
224.0  0.3  0.2543  38.8125  37.1193
224.0  0.3  0.2543  40.0000  36.9902
224.0  0.3  0.2652  5.0000  45.6349
224.0  0.3  0.2652  5.1530  45.5081
224.0  0.3  0.2652  5.3106  45.0861
224.0  0.3  0.2652  5.4731  45.3547
224.0  0.3  0.2652  5.6406  45.8024
224.0  0.3  0.2652  5.8131  45.0912
224.0  0.3  0.2652  5.9910  44.9417
224.0  0.3  0.2652  6.1743  44.2524
224.0  0.3  0.2652  6.3632  44.5516
224.0  0.3  0.2652  6.5579  44.1633
224.0  0.3  0.2652  6.7585  43.7872
224.0  0.3  0.2652  6.9653  44.2025
224.0  0.3  0.2652  7.1784  43.7577
224.0  0.3  0.2652  7.3981  43.4083
224.0  0.3  0.2652  7.6244  42.9273
224.0  0.3  0.2652  7.8577  43.2137
224.0  0.3  0.2652  8.0981  42.8143
224.0  0.3  0.2652  8.3458  43.2100
224.0  0.3  0.2652  8.6012  42.6852
224.0  0.3  0.2652  8.8644  42.1404
224.0  0.3  0.2652  9.1356  41.9536
224.0  0.3  0.2652  9.4151  41.7013
224.0  0.3  0.2652  9.7031  41.9697
224.0  0.3  0.2652  10.0000  42.0431
224.0  0.3  0.2652  10.3060  42.1874
224.0  0.3  0.2652  10.6213  41.9234
224.0  0.3  0.2652  10.9462  41.7376
224.0  0.3  0.2652  11.2811  41.0829
224.0  0.3  0.2652  11.6263  41.3085
224.0  0.3  0.2652  11.9820  40.5912
224.0  0.3  0.2652  12.3486  40.4429
224.0  0.3  0.2652  12.7264  40.4660
224.0  0.3  0.2652  13.1158  40.5058
224.0  0.3  0.2652  13.5171  40.5606
224.0  0.3  0.2652  13.9306  39.9566
224.0  0.3  0.2652  14.3568  40.0239
224.0  0.3  0.2652  14.7961  40.1022
224.0  0.3  0.2652  15.2488  39.4973
224.0  0.3  0.2652  15.7153  39.3404
224.0  0.3  0.2652  16.1962  39.2871
224.0  0.3  0.2652  16.6917  38.2807
224.0  0.3  0.2652  17.2024  38.2637
224.0  0.3  0.2652  17.7287  38.2550
224.0  0.3  0.2652  18.2711  38.2536
224.0  0.3  0.2652  18.8301  38.2588
224.0  0.3  0.2652  19.4063  38.2025
224.0  0.3  0.2652  20.0000  38.2149
224.0  0.3  0.2652  20.6119  38.2320
224.0  0.3  0.2652  21.2425  38.2531
224.0  0.3  0.2652  21.8925  37.4664
224.0  0.3  0.2652  22.5623  37.4395
224.0  0.3  0.2652  23.2526  37.1140
224.0  0.3  0.2652  23.9640  37.0678
224.0  0.3  0.2652  24.6972  35.9318
224.0  0.3  0.2652  25.4528  35.8734
224.0  0.3  0.2652  26.2316  35.8189
224.0  0.3  0.2652  27.0341  35.7682
224.0  0.3  0.2652  27.8613  35.7209
224.0  0.3  0.2652  28.7137  35.6766
224.0  0.3  0.2652  29.5922  35.6352
224.0  0.3  0.2652  30.4976  35.5965
224.0  0.3  0.2652  31.4307  35.5601
224.0  0.3  0.2652  32.3923  35.5260
224.0  0.3  0.2652  33.3834  35.4940
224.0  0.3  0.2652  34.4048  35.4638
224.0  0.3  0.2652  35.4574  35.4354
224.0  0.3  0.2652  36.5422  35.4086
224.0  0.3  0.2652  37.6603  35.3833
224.0  0.3  0.2652  38.8125  35.3594
224.0  0.3  0.2652  40.0000  35.3369
224.0  0.3  0.2761  5.0000  44.6855
224.0  0.3  0.2761  5.1530  44.3990
224.0  0.3  0.2761  5.3106  44.5539
224.0  0.3  0.2761  5.4731  43.9824
224.0  0.3  0.2761  5.6406  43.1758
224.0  0.3  0.2761  5.8131  43.8880
224.0  0.3  0.2761  5.9910  42.9476
224.0  0.3  0.2761  6.1743  43.2570
224.0  0.3  0.2761  6.3632  43.0287
224.0  0.3  0.2761  6.5579  42.6166
224.0  0.3  0.2761  6.7585  42.6937
224.0  0.3  0.2761  6.9653  42.2604
224.0  0.3  0.2761  7.1784  42.0442
224.0  0.3  0.2761  7.3981  42.0535
224.0  0.3  0.2761  7.6244  41.5587
224.0  0.3  0.2761  7.8577  42.0198
224.0  0.3  0.2761  8.0981  41.4590
224.0  0.3  0.2761  8.3458  40.9265
224.0  0.3  0.2761  8.6012  40.4144
224.0  0.3  0.2761  8.8644  40.7293
224.0  0.3  0.2761  9.1356  41.0800
224.0  0.3  0.2761  9.4151  40.8973
224.0  0.3  0.2761  9.7031  40.2761
224.0  0.3  0.2761  10.0000  40.6544
224.0  0.3  0.2761  10.3060  39.8730
224.0  0.3  0.2761  10.6213  39.0828
224.0  0.3  0.2761  10.9462  39.3488
224.0  0.3  0.2761  11.2811  39.6355
224.0  0.3  0.2761  11.6263  39.3622
224.0  0.3  0.2761  11.9820  39.3366
224.0  0.3  0.2761  12.3486  38.8311
224.0  0.3  0.2761  12.7264  38.7250
224.0  0.3  0.2761  13.1158  38.5590
224.0  0.3  0.2761  13.5171  38.4856
224.0  0.3  0.2761  13.9306  37.9869
224.0  0.3  0.2761  14.3568  37.4098
224.0  0.3  0.2761  14.7961  37.4399
224.0  0.3  0.2761  15.2488  37.4827
224.0  0.3  0.2761  15.7153  37.5369
224.0  0.3  0.2761  16.1962  37.6011
224.0  0.3  0.2761  16.6917  37.0677
224.0  0.3  0.2761  17.2024  37.1370
224.0  0.3  0.2761  17.7287  37.2135
224.0  0.3  0.2761  18.2711  36.4268
224.0  0.3  0.2761  18.8301  36.4415
224.0  0.3  0.2761  19.4063  36.4630
224.0  0.3  0.2761  20.0000  35.1232
224.0  0.3  0.2761  20.6119  35.1077
224.0  0.3  0.2761  21.2425  35.0983
224.0  0.3  0.2761  21.8925  35.0943
224.0  0.3  0.2761  22.5623  35.0952
224.0  0.3  0.2761  23.2526  35.1004
224.0  0.3  0.2761  23.9640  35.1095
224.0  0.3  0.2761  24.6972  35.1221
224.0  0.3  0.2761  25.4528  35.1376
224.0  0.3  0.2761  26.2316  35.1559
224.0  0.3  0.2761  27.0341  34.2583
224.0  0.3  0.2761  27.8613  34.2313
224.0  0.3  0.2761  28.7137  34.2075
224.0  0.3  0.2761  29.5922  33.8140
224.0  0.3  0.2761  30.4976  33.7736
224.0  0.3  0.2761  31.4307  33.7362
224.0  0.3  0.2761  32.3923  32.5590
224.0  0.3  0.2761  33.3834  32.5109
224.0  0.3  0.2761  34.4048  32.4658
224.0  0.3  0.2761  35.4574  32.4233
224.0  0.3  0.2761  36.5422  32.3834
224.0  0.3  0.2761  37.6603  32.3458
224.0  0.3  0.2761  38.8125  32.3105
224.0  0.3  0.2761  40.0000  32.2772
224.0  0.3  0.2870  5.0000  44.1195
224.0  0.3  0.2870  5.1530  42.9112
224.0  0.3  0.2870  5.3106  42.6887
224.0  0.3  0.2870  5.4731  42.4751
224.0  0.3  0.2870  5.6406  42.2274
224.0  0.3  0.2870  5.8131  42.1399
224.0  0.3  0.2870  5.9910  41.9067
224.0  0.3  0.2870  6.1743  41.9933
224.0  0.3  0.2870  6.3632  41.7265
224.0  0.3  0.2870  6.5579  41.2774
224.0  0.3  0.2870  6.7585  41.2209
224.0  0.3  0.2870  6.9653  41.4062
224.0  0.3  0.2870  7.1784  40.6250
224.0  0.3  0.2870  7.3981  41.1278
224.0  0.3  0.2870  7.6244  40.5314
224.0  0.3  0.2870  7.8577  40.0665
224.0  0.3  0.2870  8.0981  39.7166
224.0  0.3  0.2870  8.3458  40.0842
224.0  0.3  0.2870  8.6012  39.4642
224.0  0.3  0.2870  8.8644  39.9545
224.0  0.3  0.2870  9.1356  39.2733
224.0  0.3  0.2870  9.4151  38.5587
224.0  0.3  0.2870  9.7031  38.0082
224.0  0.3  0.2870  10.0000  38.3392
224.0  0.3  0.2870  10.3060  38.6990
224.0  0.3  0.2870  10.6213  38.5847
224.0  0.3  0.2870  10.9462  37.9325
224.0  0.3  0.2870  11.2811  38.0949
224.0  0.3  0.2870  11.6263  37.3866
224.0  0.3  0.2870  11.9820  37.0030
224.0  0.3  0.2870  12.3486  36.7882
224.0  0.3  0.2870  12.7264  36.8063
224.0  0.3  0.2870  13.1158  36.8878
224.0  0.3  0.2870  13.5171  36.7667
224.0  0.3  0.2870  13.9306  36.9374
224.0  0.3  0.2870  14.3568  36.1104
224.0  0.3  0.2870  14.7961  36.2312
224.0  0.3  0.2870  15.2488  36.0696
224.0  0.3  0.2870  15.7153  35.5980
224.0  0.3  0.2870  16.1962  35.4163
224.0  0.3  0.2870  16.6917  35.5999
224.0  0.3  0.2870  17.2024  34.4996
224.0  0.3  0.2870  17.7287  34.5408
224.0  0.3  0.2870  18.2711  34.5906
224.0  0.3  0.2870  18.8301  34.6481
224.0  0.3  0.2870  19.4063  34.7125
224.0  0.3  0.2870  20.0000  34.2440
224.0  0.3  0.2870  20.6119  34.3089
224.0  0.3  0.2870  21.2425  34.3787
224.0  0.3  0.2870  21.8925  33.4491
224.0  0.3  0.2870  22.5623  33.4626
224.0  0.3  0.2870  23.2526  33.4810
224.0  0.3  0.2870  23.9640  33.0192
224.0  0.3  0.2870  24.6972  32.0641
224.0  0.3  0.2870  25.4528  32.0535
224.0  0.3  0.2870  26.2316  32.0471
224.0  0.3  0.2870  27.0341  32.0445
224.0  0.3  0.2870  27.8613  32.0453
224.0  0.3  0.2870  28.7137  32.0493
224.0  0.3  0.2870  29.5922  32.0560
224.0  0.3  0.2870  30.4976  32.0653
224.0  0.3  0.2870  31.4307  32.0769
224.0  0.3  0.2870  32.3923  32.0905
224.0  0.3  0.2870  33.3834  32.1059
224.0  0.3  0.2870  34.4048  32.1229
224.0  0.3  0.2870  35.4574  31.1593
224.0  0.3  0.2870  36.5422  31.1394
224.0  0.3  0.2870  37.6603  31.1218
224.0  0.3  0.2870  38.8125  30.6757
224.0  0.3  0.2870  40.0000  30.6447
224.0  0.3  0.2978  5.0000  42.9696
224.0  0.3  0.2978  5.1530  42.4292
224.0  0.3  0.2978  5.3106  42.1867
224.0  0.3  0.2978  5.4731  41.9538
224.0  0.3  0.2978  5.6406  42.6385
224.0  0.3  0.2978  5.8131  41.9233
224.0  0.3  0.2978  5.9910  41.5697
224.0  0.3  0.2978  6.1743  41.2417
224.0  0.3  0.2978  6.3632  40.6459
224.0  0.3  0.2978  6.5579  40.5044
224.0  0.3  0.2978  6.7585  40.8499
224.0  0.3  0.2978  6.9653  39.6918
224.0  0.3  0.2978  7.1784  39.9987
224.0  0.3  0.2978  7.3981  39.0130
224.0  0.3  0.2978  7.6244  39.1166
224.0  0.3  0.2978  7.8577  39.7516
224.0  0.3  0.2978  8.0981  38.7486
224.0  0.3  0.2978  8.3458  38.1058
224.0  0.3  0.2978  8.6012  38.4675
224.0  0.3  0.2978  8.8644  37.8745
224.0  0.3  0.2978  9.1356  37.5338
224.0  0.3  0.2978  9.4151  37.7658
224.0  0.3  0.2978  9.7031  37.4727
224.0  0.3  0.2978  10.0000  37.9775
224.0  0.3  0.2978  10.3060  37.1751
224.0  0.3  0.2978  10.6213  36.2832
224.0  0.3  0.2978  10.9462  36.6441
224.0  0.3  0.2978  11.2811  36.0263
224.0  0.3  0.2978  11.6263  36.3777
224.0  0.3  0.2978  11.9820  36.0330
224.0  0.3  0.2978  12.3486  36.2626
224.0  0.3  0.2978  12.7264  36.0045
224.0  0.3  0.2978  13.1158  35.6178
224.0  0.3  0.2978  13.5171  35.2488
224.0  0.3  0.2978  13.9306  34.7522
224.0  0.3  0.2978  14.3568  34.5453
224.0  0.3  0.2978  14.7961  34.0831
224.0  0.3  0.2978  15.2488  34.1770
224.0  0.3  0.2978  15.7153  34.2388
224.0  0.3  0.2978  16.1962  34.4037
224.0  0.3  0.2978  16.6917  34.5338
224.0  0.3  0.2978  17.2024  33.5841
224.0  0.3  0.2978  17.7287  33.7114
224.0  0.3  0.2978  18.2711  33.8092
224.0  0.3  0.2978  18.8301  32.8576
224.0  0.3  0.2978  19.4063  32.9220
224.0  0.3  0.2978  20.0000  32.9937
224.0  0.3  0.2978  20.6119  31.6936
224.0  0.3  0.2978  21.2425  31.7379
224.0  0.3  0.2978  21.8925  31.7882
224.0  0.3  0.2978  22.5623  31.8440
224.0  0.3  0.2978  23.2526  31.9044
224.0  0.3  0.2978  23.9640  31.5011
224.0  0.3  0.2978  24.6972  31.5598
224.0  0.3  0.2978  25.4528  31.6219
224.0  0.3  0.2978  26.2316  31.6870
224.0  0.3  0.2978  27.0341  30.6008
224.0  0.3  0.2978  27.8613  30.6165
224.0  0.3  0.2978  28.7137  30.6356
224.0  0.3  0.2978  29.5922  30.6577
224.0  0.3  0.2978  30.4976  30.0773
224.0  0.3  0.2978  31.4307  29.1489
224.0  0.3  0.2978  32.3923  29.1452
224.0  0.3  0.2978  33.3834  29.1444
224.0  0.3  0.2978  34.4048  29.1463
224.0  0.3  0.2978  35.4574  29.1506
224.0  0.3  0.2978  36.5422  29.1571
224.0  0.3  0.2978  37.6603  29.1657
224.0  0.3  0.2978  38.8125  29.1761
224.0  0.3  0.2978  40.0000  29.1882
224.0  0.3  0.3087  5.0000  42.4242
224.0  0.3  0.3087  5.1530  42.3137
224.0  0.3  0.3087  5.3106  41.4393
224.0  0.3  0.3087  5.4731  41.2840
224.0  0.3  0.3087  5.6406  40.5987
224.0  0.3  0.3087  5.8131  41.5340
224.0  0.3  0.3087  5.9910  41.0666
224.0  0.3  0.3087  6.1743  40.6573
224.0  0.3  0.3087  6.3632  40.2374
224.0  0.3  0.3087  6.5579  39.7959
224.0  0.3  0.3087  6.7585  39.3904
224.0  0.3  0.3087  6.9653  38.7868
224.0  0.3  0.3087  7.1784  38.4148
224.0  0.3  0.3087  7.3981  39.0539
224.0  0.3  0.3087  7.6244  38.3291
224.0  0.3  0.3087  7.8577  38.6014
224.0  0.3  0.3087  8.0981  37.8329
224.0  0.3  0.3087  8.3458  37.5241
224.0  0.3  0.3087  8.6012  37.3844
224.0  0.3  0.3087  8.8644  37.4882
224.0  0.3  0.3087  9.1356  37.0186
224.0  0.3  0.3087  9.4151  36.2274
224.0  0.3  0.3087  9.7031  36.7480
224.0  0.3  0.3087  10.0000  35.8091
224.0  0.3  0.3087  10.3060  35.4652
224.0  0.3  0.3087  10.6213  35.5255
224.0  0.3  0.3087  10.9462  35.5585
224.0  0.3  0.3087  11.2811  36.0266
224.0  0.3  0.3087  11.6263  35.1445
224.0  0.3  0.3087  11.9820  35.4261
224.0  0.3  0.3087  12.3486  34.4442
224.0  0.3  0.3087  12.7264  33.7429
224.0  0.3  0.3087  13.1158  33.9442
224.0  0.3  0.3087  13.5171  34.0945
224.0  0.3  0.3087  13.9306  33.7878
224.0  0.3  0.3087  14.3568  33.7509
224.0  0.3  0.3087  14.7961  33.0490
224.0  0.3  0.3087  15.2488  33.2319
224.0  0.3  0.3087  15.7153  33.1487
224.0  0.3  0.3087  16.1962  32.4631
224.0  0.3  0.3087  16.6917  32.3400
224.0  0.3  0.3087  17.2024  31.4614
224.0  0.3  0.3087  17.7287  31.5594
224.0  0.3  0.3087  18.2711  31.6675
224.0  0.3  0.3087  18.8301  31.7845
224.0  0.3  0.3087  19.4063  31.9094
224.0  0.3  0.3087  20.0000  31.0137
224.0  0.3  0.3087  20.6119  31.1328
224.0  0.3  0.3087  21.2425  31.2575
224.0  0.3  0.3087  21.8925  31.3871
224.0  0.3  0.3087  22.5623  30.2209
224.0  0.3  0.3087  23.2526  30.2860
224.0  0.3  0.3087  23.9640  30.3561
224.0  0.3  0.3087  24.6972  29.0017
224.0  0.3  0.3087  25.4528  29.0460
224.0  0.3  0.3087  26.2316  29.0947
224.0  0.3  0.3087  27.0341  29.1473
224.0  0.3  0.3087  27.8613  29.2033
224.0  0.3  0.3087  28.7137  29.2625
224.0  0.3  0.3087  29.5922  28.9220
224.0  0.3  0.3087  30.4976  28.9778
224.0  0.3  0.3087  31.4307  29.0360
224.0  0.3  0.3087  32.3923  29.0960
224.0  0.3  0.3087  33.3834  29.1578
224.0  0.3  0.3087  34.4048  27.9237
224.0  0.3  0.3087  35.4574  27.9440
224.0  0.3  0.3087  36.5422  27.9665
224.0  0.3  0.3087  37.6603  27.9912
224.0  0.3  0.3087  38.8125  28.0178
224.0  0.3  0.3087  40.0000  27.3401
224.0  0.3  0.3196  5.0000  42.0562
224.0  0.3  0.3196  5.1530  42.0080
224.0  0.3  0.3196  5.3106  41.7198
224.0  0.3  0.3196  5.4731  40.8779
224.0  0.3  0.3196  5.6406  40.5305
224.0  0.3  0.3196  5.8131  40.0777
224.0  0.3  0.3196  5.9910  39.8008
224.0  0.3  0.3196  6.1743  40.5011
224.0  0.3  0.3196  6.3632  39.9604
224.0  0.3  0.3196  6.5579  39.4875
224.0  0.3  0.3196  6.7585  38.8376
224.0  0.3  0.3196  6.9653  38.2768
224.0  0.3  0.3196  7.1784  38.1590
224.0  0.3  0.3196  7.3981  37.6692
224.0  0.3  0.3196  7.6244  38.1566
224.0  0.3  0.3196  7.8577  36.9732
224.0  0.3  0.3196  8.0981  37.1911
224.0  0.3  0.3196  8.3458  37.9921
224.0  0.3  0.3196  8.6012  36.8516
224.0  0.3  0.3196  8.8644  36.0271
224.0  0.3  0.3196  9.1356  36.2508
224.0  0.3  0.3196  9.4151  35.0801
224.0  0.3  0.3196  9.7031  35.5759
224.0  0.3  0.3196  10.0000  34.8102
224.0  0.3  0.3196  10.3060  35.3964
224.0  0.3  0.3196  10.6213  34.4562
224.0  0.3  0.3196  10.9462  34.9930
224.0  0.3  0.3196  11.2811  33.8427
224.0  0.3  0.3196  11.6263  33.4863
224.0  0.3  0.3196  11.9820  33.3817
224.0  0.3  0.3196  12.3486  33.4778
224.0  0.3  0.3196  12.7264  33.7830
224.0  0.3  0.3196  13.1158  33.1683
224.0  0.3  0.3196  13.5171  33.0619
224.0  0.3  0.3196  13.9306  32.3038
224.0  0.3  0.3196  14.3568  32.5177
224.0  0.3  0.3196  14.7961  31.7898
224.0  0.3  0.3196  15.2488  31.5684
224.0  0.3  0.3196  15.7153  31.7355
224.0  0.3  0.3196  16.1962  31.6204
224.0  0.3  0.3196  16.6917  31.8628
224.0  0.3  0.3196  17.2024  30.7395
224.0  0.3  0.3196  17.7287  30.9234
224.0  0.3  0.3196  18.2711  31.0798
224.0  0.3  0.3196  18.8301  30.3872
224.0  0.3  0.3196  19.4063  30.0864
224.0  0.3  0.3196  20.0000  30.2074
224.0  0.3  0.3196  20.6119  29.0402
224.0  0.3  0.3196  21.2425  29.1454
224.0  0.3  0.3196  21.8925  29.2573
224.0  0.3  0.3196  22.5623  29.3751
224.0  0.3  0.3196  23.2526  29.4981
224.0  0.3  0.3196  23.9640  28.6474
224.0  0.3  0.3196  24.6972  28.7621
224.0  0.3  0.3196  25.4528  28.8805
224.0  0.3  0.3196  26.2316  29.0022
224.0  0.3  0.3196  27.0341  27.7036
224.0  0.3  0.3196  27.8613  27.7675
224.0  0.3  0.3196  28.7137  27.8350
224.0  0.3  0.3196  29.5922  27.9057
224.0  0.3  0.3196  30.4976  26.4921
224.0  0.3  0.3196  31.4307  26.5394
224.0  0.3  0.3196  32.3923  26.5898
224.0  0.3  0.3196  33.3834  26.6428
224.0  0.3  0.3196  34.4048  26.6982
224.0  0.3  0.3196  35.4574  26.7557
224.0  0.3  0.3196  36.5422  26.8150
224.0  0.3  0.3196  37.6603  26.8760
224.0  0.3  0.3196  38.8125  26.5933
224.0  0.3  0.3196  40.0000  26.6501
224.0  0.3  0.3304  5.0000  40.3981
224.0  0.3  0.3304  5.1530  40.5817
224.0  0.3  0.3304  5.3106  39.7956
224.0  0.3  0.3304  5.4731  40.8257
224.0  0.3  0.3304  5.6406  40.3365
224.0  0.3  0.3304  5.8131  40.7285
224.0  0.3  0.3304  5.9910  39.4130
224.0  0.3  0.3304  6.1743  40.0343
224.0  0.3  0.3304  6.3632  39.2914
