# R0=8.178 kpc
# V0[km/s]  gamma  rho0[GeV/cm3]  Rs[kpc]  chi2
220.0  0.6  0.5478  8.3458  100000.0000
220.0  0.6  0.5478  8.6012  100000.0000
220.0  0.6  0.5478  8.8644  100000.0000
220.0  0.6  0.5478  9.1356  100000.0000
220.0  0.6  0.5478  9.4151  100000.0000
220.0  0.6  0.5478  9.7031  100000.0000
220.0  0.6  0.5478  10.0000  100000.0000
220.0  0.6  0.5478  10.3060  100000.0000
220.0  0.6  0.5478  10.6213  139.3091
220.0  0.6  0.5478  10.9462  146.6472
220.0  0.6  0.5478  11.2811  126.5768
220.0  0.6  0.5478  11.6263  123.4466
220.0  0.6  0.5478  11.9820  129.7227
220.0  0.6  0.5478  12.3486  113.9545
220.0  0.6  0.5478  12.7264  112.8723
220.0  0.6  0.5478  13.1158  116.6189
220.0  0.6  0.5478  13.5171  110.7590
220.0  0.6  0.5478  13.9306  115.9090
220.0  0.6  0.5478  14.3568  104.7814
220.0  0.6  0.5478  14.7961  105.5855
220.0  0.6  0.5478  15.2488  104.7023
220.0  0.6  0.5478  15.7153  96.6756
220.0  0.6  0.5478  16.1962  95.9426
220.0  0.6  0.5478  16.6917  94.6655
220.0  0.6  0.5478  17.2024  96.5216
220.0  0.6  0.5478  17.7287  90.4721
220.0  0.6  0.5478  18.2711  86.8552
220.0  0.6  0.5478  18.8301  85.5628
220.0  0.6  0.5478  19.4063  83.6154
220.0  0.6  0.5478  20.0000  86.7054
220.0  0.6  0.5478  20.6119  83.8623
220.0  0.6  0.5478  21.2425  80.7647
220.0  0.6  0.5478  21.8925  83.5196
220.0  0.6  0.5478  22.5623  80.6450
220.0  0.6  0.5478  23.2526  76.1551
220.0  0.6  0.5478  23.9640  77.6459
220.0  0.6  0.5478  24.6972  74.3007
220.0  0.6  0.5478  25.4528  76.5266
220.0  0.6  0.5478  26.2316  75.4677
220.0  0.6  0.5478  27.0341  75.8110
220.0  0.6  0.5478  27.8613  77.9081
220.0  0.6  0.5478  28.7137  74.9955
220.0  0.6  0.5478  29.5922  70.4141
220.0  0.6  0.5478  30.4976  69.5869
220.0  0.6  0.5478  31.4307  71.3612
220.0  0.6  0.5478  32.3923  73.1173
220.0  0.6  0.5478  33.3834  74.8543
220.0  0.6  0.5478  34.4048  72.6882
220.0  0.6  0.5478  35.4574  69.7870
220.0  0.6  0.5478  36.5422  70.3936
220.0  0.6  0.5478  37.6603  71.8991
220.0  0.6  0.5478  38.8125  69.4098
220.0  0.6  0.5478  40.0000  67.1562
220.0  0.6  0.5587  5.0000  100000.0000
220.0  0.6  0.5587  5.1530  100000.0000
220.0  0.6  0.5587  5.3106  100000.0000
220.0  0.6  0.5587  5.4731  100000.0000
220.0  0.6  0.5587  5.6406  100000.0000
220.0  0.6  0.5587  5.8131  100000.0000
220.0  0.6  0.5587  5.9910  100000.0000
220.0  0.6  0.5587  6.1743  100000.0000
220.0  0.6  0.5587  6.3632  100000.0000
220.0  0.6  0.5587  6.5579  100000.0000
220.0  0.6  0.5587  6.7585  100000.0000
220.0  0.6  0.5587  6.9653  100000.0000
220.0  0.6  0.5587  7.1784  100000.0000
220.0  0.6  0.5587  7.3981  100000.0000
220.0  0.6  0.5587  7.6244  100000.0000
220.0  0.6  0.5587  7.8577  100000.0000
220.0  0.6  0.5587  8.0981  100000.0000
220.0  0.6  0.5587  8.3458  100000.0000
220.0  0.6  0.5587  8.6012  100000.0000
220.0  0.6  0.5587  8.8644  100000.0000
220.0  0.6  0.5587  9.1356  100000.0000
220.0  0.6  0.5587  9.4151  100000.0000
220.0  0.6  0.5587  9.7031  100000.0000
220.0  0.6  0.5587  10.0000  100000.0000
220.0  0.6  0.5587  10.3060  100000.0000
220.0  0.6  0.5587  10.6213  100000.0000
220.0  0.6  0.5587  10.9462  100000.0000
220.0  0.6  0.5587  11.2811  142.3800
220.0  0.6  0.5587  11.6263  149.5776
220.0  0.6  0.5587  11.9820  136.2662
220.0  0.6  0.5587  12.3486  128.1977
220.0  0.6  0.5587  12.7264  131.6817
220.0  0.6  0.5587  13.1158  137.8358
220.0  0.6  0.5587  13.5171  121.0391
220.0  0.6  0.5587  13.9306  117.7941
220.0  0.6  0.5587  14.3568  123.1158
220.0  0.6  0.5587  14.7961  116.6956
220.0  0.6  0.5587  15.2488  105.2728
220.0  0.6  0.5587  15.7153  105.9265
220.0  0.6  0.5587  16.1962  104.8978
220.0  0.6  0.5587  16.6917  109.2277
220.0  0.6  0.5587  17.2024  95.7575
220.0  0.6  0.5587  17.7287  99.6424
220.0  0.6  0.5587  18.2711  98.0926
220.0  0.6  0.5587  18.8301  99.8029
220.0  0.6  0.5587  19.4063  93.3068
220.0  0.6  0.5587  20.0000  89.3746
220.0  0.6  0.5587  20.6119  87.8986
220.0  0.6  0.5587  21.2425  91.0066
220.0  0.6  0.5587  21.8925  88.6455
220.0  0.6  0.5587  22.5623  90.9386
220.0  0.6  0.5587  23.2526  82.2003
220.0  0.6  0.5587  23.9640  84.8324
220.0  0.6  0.5587  24.6972  81.7863
220.0  0.6  0.5587  25.4528  84.2639
220.0  0.6  0.5587  26.2316  78.4463
220.0  0.6  0.5587  27.0341  80.7250
220.0  0.6  0.5587  27.8613  77.0030
220.0  0.6  0.5587  28.7137  79.1021
220.0  0.6  0.5587  29.5922  80.0278
220.0  0.6  0.5587  30.4976  78.0841
220.0  0.6  0.5587  31.4307  80.0515
220.0  0.6  0.5587  32.3923  78.7848
220.0  0.6  0.5587  33.3834  78.8254
220.0  0.6  0.5587  34.4048  71.0830
220.0  0.6  0.5587  35.4574  72.7409
220.0  0.6  0.5587  36.5422  74.3792
220.0  0.6  0.5587  37.6603  75.9970
220.0  0.6  0.5587  38.8125  77.5936
220.0  0.6  0.5587  40.0000  75.2912
220.0  0.6  0.5696  5.0000  100000.0000
220.0  0.6  0.5696  5.1530  100000.0000
220.0  0.6  0.5696  5.3106  100000.0000
220.0  0.6  0.5696  5.4731  100000.0000
220.0  0.6  0.5696  5.6406  100000.0000
220.0  0.6  0.5696  5.8131  100000.0000
220.0  0.6  0.5696  5.9910  100000.0000
220.0  0.6  0.5696  6.1743  100000.0000
220.0  0.6  0.5696  6.3632  100000.0000
220.0  0.6  0.5696  6.5579  100000.0000
220.0  0.6  0.5696  6.7585  100000.0000
220.0  0.6  0.5696  6.9653  100000.0000
220.0  0.6  0.5696  7.1784  100000.0000
220.0  0.6  0.5696  7.3981  100000.0000
220.0  0.6  0.5696  7.6244  100000.0000
220.0  0.6  0.5696  7.8577  100000.0000
220.0  0.6  0.5696  8.0981  100000.0000
220.0  0.6  0.5696  8.3458  100000.0000
220.0  0.6  0.5696  8.6012  100000.0000
220.0  0.6  0.5696  8.8644  100000.0000
220.0  0.6  0.5696  9.1356  100000.0000
220.0  0.6  0.5696  9.4151  100000.0000
220.0  0.6  0.5696  9.7031  100000.0000
220.0  0.6  0.5696  10.0000  100000.0000
220.0  0.6  0.5696  10.3060  100000.0000
220.0  0.6  0.5696  10.6213  100000.0000
220.0  0.6  0.5696  10.9462  100000.0000
220.0  0.6  0.5696  11.2811  100000.0000
220.0  0.6  0.5696  11.6263  100000.0000
220.0  0.6  0.5696  11.9820  145.3991
220.0  0.6  0.5696  12.3486  152.4473
220.0  0.6  0.5696  12.7264  138.6924
220.0  0.6  0.5696  13.1158  137.5507
220.0  0.6  0.5696  13.5171  133.5918
220.0  0.6  0.5696  13.9306  139.5931
220.0  0.6  0.5696  14.3568  127.7069
220.0  0.6  0.5696  14.7961  120.7082
220.0  0.6  0.5696  15.2488  124.1100
220.0  0.6  0.5696  15.7153  117.4515
220.0  0.6  0.5696  16.1962  122.3146
220.0  0.6  0.5696  16.6917  110.2137
220.0  0.6  0.5696  17.2024  110.5720
220.0  0.6  0.5696  17.7287  109.2740
220.0  0.6  0.5696  18.2711  113.4524
220.0  0.6  0.5696  18.8301  104.4156
220.0  0.6  0.5696  19.4063  103.0737
220.0  0.6  0.5696  20.0000  101.2595
220.0  0.6  0.5696  20.6119  102.8211
220.0  0.6  0.5696  21.2425  97.4266
220.0  0.6  0.5696  21.8925  91.6734
220.0  0.6  0.5696  22.5623  94.7591
220.0  0.6  0.5696  23.2526  92.9926
220.0  0.6  0.5696  23.9640  90.3825
220.0  0.6  0.5696  24.6972  93.1914
220.0  0.6  0.5696  25.4528  95.4415
220.0  0.6  0.5696  26.2316  85.9747
220.0  0.6  0.5696  27.0341  88.4608
220.0  0.6  0.5696  27.8613  85.1282
220.0  0.6  0.5696  28.7137  87.4615
220.0  0.6  0.5696  29.5922  82.3572
220.0  0.6  0.5696  30.4976  83.4187
220.0  0.6  0.5696  31.4307  85.5371
220.0  0.6  0.5696  32.3923  81.3274
220.0  0.6  0.5696  33.3834  83.2740
220.0  0.6  0.5696  34.4048  82.0461
220.0  0.6  0.5696  35.4574  81.8607
220.0  0.6  0.5696  36.5422  83.6743
220.0  0.6  0.5696  37.6603  82.1963
220.0  0.6  0.5696  38.8125  82.0605
220.0  0.6  0.5696  40.0000  76.4979
220.0  0.6  0.5804  5.0000  100000.0000
220.0  0.6  0.5804  5.1530  100000.0000
220.0  0.6  0.5804  5.3106  100000.0000
220.0  0.6  0.5804  5.4731  100000.0000
220.0  0.6  0.5804  5.6406  100000.0000
220.0  0.6  0.5804  5.8131  100000.0000
220.0  0.6  0.5804  5.9910  100000.0000
220.0  0.6  0.5804  6.1743  100000.0000
220.0  0.6  0.5804  6.3632  100000.0000
220.0  0.6  0.5804  6.5579  100000.0000
220.0  0.6  0.5804  6.7585  100000.0000
220.0  0.6  0.5804  6.9653  100000.0000
220.0  0.6  0.5804  7.1784  100000.0000
220.0  0.6  0.5804  7.3981  100000.0000
220.0  0.6  0.5804  7.6244  100000.0000
220.0  0.6  0.5804  7.8577  100000.0000
220.0  0.6  0.5804  8.0981  100000.0000
220.0  0.6  0.5804  8.3458  100000.0000
220.0  0.6  0.5804  8.6012  100000.0000
220.0  0.6  0.5804  8.8644  100000.0000
220.0  0.6  0.5804  9.1356  100000.0000
220.0  0.6  0.5804  9.4151  100000.0000
220.0  0.6  0.5804  9.7031  100000.0000
220.0  0.6  0.5804  10.0000  100000.0000
220.0  0.6  0.5804  10.3060  100000.0000
220.0  0.6  0.5804  10.6213  100000.0000
220.0  0.6  0.5804  10.9462  100000.0000
220.0  0.6  0.5804  11.2811  100000.0000
220.0  0.6  0.5804  11.6263  100000.0000
220.0  0.6  0.5804  11.9820  100000.0000
220.0  0.6  0.5804  12.3486  100000.0000
220.0  0.6  0.5804  12.7264  100000.0000
220.0  0.6  0.5804  13.1158  155.2415
220.0  0.6  0.5804  13.5171  162.1384
220.0  0.6  0.5804  13.9306  147.3838
220.0  0.6  0.5804  14.3568  138.2561
220.0  0.6  0.5804  14.7961  141.2867
220.0  0.6  0.5804  15.2488  147.1232
220.0  0.6  0.5804  15.7153  128.9701
220.0  0.6  0.5804  16.1962  126.8973
220.0  0.6  0.5804  16.6917  130.0761
220.0  0.6  0.5804  17.2024  122.8865
220.0  0.6  0.5804  17.7287  127.5847
220.0  0.6  0.5804  18.2711  114.8414
220.0  0.6  0.5804  18.8301  114.9088
220.0  0.6  0.5804  19.4063  113.3439
220.0  0.6  0.5804  20.0000  117.3603
220.0  0.6  0.5804  20.6119  107.8621
220.0  0.6  0.5804  21.2425  106.2258
220.0  0.6  0.5804  21.8925  104.1579
220.0  0.6  0.5804  22.5623  107.5781
220.0  0.6  0.5804  23.2526  108.9165
220.0  0.6  0.5804  23.9640  101.3701
220.0  0.6  0.5804  24.6972  96.6947
220.0  0.6  0.5804  25.4528  99.6151
220.0  0.6  0.5804  26.2316  97.5709
220.0  0.6  0.5804  27.0341  94.5919
220.0  0.6  0.5804  27.8613  97.2383
220.0  0.6  0.5804  28.7137  99.4277
220.0  0.6  0.5804  29.5922  89.3127
220.0  0.6  0.5804  30.4976  91.6472
220.0  0.6  0.5804  31.4307  93.9555
220.0  0.6  0.5804  32.3923  90.2417
220.0  0.6  0.5804  33.3834  92.4010
220.0  0.6  0.5804  34.4048  85.7356
220.0  0.6  0.5804  35.4574  87.7129
220.0  0.6  0.5804  36.5422  83.2146
220.0  0.6  0.5804  37.6603  85.0285
220.0  0.6  0.5804  38.8125  86.8183
220.0  0.6  0.5804  40.0000  85.4899
220.0  0.6  0.5913  5.0000  100000.0000
220.0  0.6  0.5913  5.1530  100000.0000
220.0  0.6  0.5913  5.3106  100000.0000
220.0  0.6  0.5913  5.4731  100000.0000
220.0  0.6  0.5913  5.6406  100000.0000
220.0  0.6  0.5913  5.8131  100000.0000
220.0  0.6  0.5913  5.9910  100000.0000
220.0  0.6  0.5913  6.1743  100000.0000
220.0  0.6  0.5913  6.3632  100000.0000
220.0  0.6  0.5913  6.5579  100000.0000
220.0  0.6  0.5913  6.7585  100000.0000
220.0  0.6  0.5913  6.9653  100000.0000
220.0  0.6  0.5913  7.1784  100000.0000
220.0  0.6  0.5913  7.3981  100000.0000
220.0  0.6  0.5913  7.6244  100000.0000
220.0  0.6  0.5913  7.8577  100000.0000
220.0  0.6  0.5913  8.0981  100000.0000
220.0  0.6  0.5913  8.3458  100000.0000
220.0  0.6  0.5913  8.6012  100000.0000
220.0  0.6  0.5913  8.8644  100000.0000
220.0  0.6  0.5913  9.1356  100000.0000
220.0  0.6  0.5913  9.4151  100000.0000
220.0  0.6  0.5913  9.7031  100000.0000
220.0  0.6  0.5913  10.0000  100000.0000
220.0  0.6  0.5913  10.3060  100000.0000
220.0  0.6  0.5913  10.6213  100000.0000
220.0  0.6  0.5913  10.9462  100000.0000
220.0  0.6  0.5913  11.2811  100000.0000
220.0  0.6  0.5913  11.6263  100000.0000
220.0  0.6  0.5913  11.9820  100000.0000
220.0  0.6  0.5913  12.3486  100000.0000
220.0  0.6  0.5913  12.7264  100000.0000
220.0  0.6  0.5913  13.1158  100000.0000
220.0  0.6  0.5913  13.5171  100000.0000
220.0  0.6  0.5913  13.9306  157.9476
220.0  0.6  0.5913  14.3568  164.6714
220.0  0.6  0.5913  14.7961  171.3839
220.0  0.6  0.5913  15.2488  155.6671
220.0  0.6  0.5913  15.7153  145.8446
220.0  0.6  0.5913  16.1962  148.5788
220.0  0.6  0.5913  16.6917  154.2280
220.0  0.6  0.5913  17.2024  135.1713
220.0  0.6  0.5913  17.7287  132.7145
220.0  0.6  0.5913  18.2711  135.6625
220.0  0.6  0.5913  18.8301  127.9641
220.0  0.6  0.5913  19.4063  132.4844
220.0  0.6  0.5913  20.0000  119.1375
220.0  0.6  0.5913  20.6119  123.2632
220.0  0.6  0.5913  21.2425  122.8979
220.0  0.6  0.5913  21.8925  120.9425
220.0  0.6  0.5913  22.5623  122.9292
220.0  0.6  0.5913  23.2526  109.0943
220.0  0.6  0.5913  23.9640  112.5004
220.0  0.6  0.5913  24.6972  110.0485
220.0  0.6  0.5913  25.4528  111.2399
220.0  0.6  0.5913  26.2316  114.3957
220.0  0.6  0.5913  27.0341  106.2725
220.0  0.6  0.5913  27.8613  101.1847
220.0  0.6  0.5913  28.7137  98.9886
220.0  0.6  0.5913  29.5922  101.6269
220.0  0.6  0.5913  30.4976  98.3082
220.0  0.6  0.5913  31.4307  100.7876
220.0  0.6  0.5913  32.3923  102.9039
220.0  0.6  0.5913  33.3834  99.2770
220.0  0.6  0.5913  34.4048  94.4010
220.0  0.6  0.5913  35.4574  96.5540
220.0  0.6  0.5913  36.5422  92.6185
220.0  0.6  0.5913  37.6603  94.6285
220.0  0.6  0.5913  38.8125  88.9113
220.0  0.6  0.5913  40.0000  89.5304
220.0  0.6  0.6022  5.0000  100000.0000
220.0  0.6  0.6022  5.1530  100000.0000
220.0  0.6  0.6022  5.3106  100000.0000
220.0  0.6  0.6022  5.4731  100000.0000
220.0  0.6  0.6022  5.6406  100000.0000
220.0  0.6  0.6022  5.8131  100000.0000
220.0  0.6  0.6022  5.9910  100000.0000
220.0  0.6  0.6022  6.1743  100000.0000
220.0  0.6  0.6022  6.3632  100000.0000
220.0  0.6  0.6022  6.5579  100000.0000
220.0  0.6  0.6022  6.7585  100000.0000
220.0  0.6  0.6022  6.9653  100000.0000
220.0  0.6  0.6022  7.1784  100000.0000
220.0  0.6  0.6022  7.3981  100000.0000
220.0  0.6  0.6022  7.6244  100000.0000
220.0  0.6  0.6022  7.8577  100000.0000
220.0  0.6  0.6022  8.0981  100000.0000
220.0  0.6  0.6022  8.3458  100000.0000
220.0  0.6  0.6022  8.6012  100000.0000
220.0  0.6  0.6022  8.8644  100000.0000
220.0  0.6  0.6022  9.1356  100000.0000
220.0  0.6  0.6022  9.4151  100000.0000
220.0  0.6  0.6022  9.7031  100000.0000
220.0  0.6  0.6022  10.0000  100000.0000
220.0  0.6  0.6022  10.3060  100000.0000
220.0  0.6  0.6022  10.6213  100000.0000
220.0  0.6  0.6022  10.9462  100000.0000
220.0  0.6  0.6022  11.2811  100000.0000
220.0  0.6  0.6022  11.6263  100000.0000
220.0  0.6  0.6022  11.9820  100000.0000
220.0  0.6  0.6022  12.3486  100000.0000
220.0  0.6  0.6022  12.7264  100000.0000
220.0  0.6  0.6022  13.1158  100000.0000
220.0  0.6  0.6022  13.5171  100000.0000
220.0  0.6  0.6022  13.9306  100000.0000
220.0  0.6  0.6022  14.3568  100000.0000
220.0  0.6  0.6022  14.7961  100000.0000
220.0  0.6  0.6022  15.2488  167.1008
220.0  0.6  0.6022  15.7153  173.6280
220.0  0.6  0.6022  16.1962  157.5314
220.0  0.6  0.6022  16.6917  155.2600
220.0  0.6  0.6022  17.2024  149.9555
220.0  0.6  0.6022  17.7287  155.4306
220.0  0.6  0.6022  18.2711  160.7106
220.0  0.6  0.6022  18.8301  140.9703
220.0  0.6  0.6022  19.4063  138.1356
220.0  0.6  0.6022  20.0000  140.8493
220.0  0.6  0.6022  20.6119  132.6677
220.0  0.6  0.6022  21.2425  137.0009
220.0  0.6  0.6022  21.8925  123.0912
220.0  0.6  0.6022  22.5623  127.0390
220.0  0.6  0.6022  23.2526  126.4032
220.0  0.6  0.6022  23.9640  124.1967
220.0  0.6  0.6022  24.6972  127.8348
220.0  0.6  0.6022  25.4528  117.2351
220.0  0.6  0.6022  26.2316  114.9234
220.0  0.6  0.6022  27.0341  112.2497
220.0  0.6  0.6022  27.8613  115.3207
220.0  0.6  0.6022  28.7137  116.2942
220.0  0.6  0.6022  29.5922  115.3476
220.0  0.6  0.6022  30.4976  110.6103
220.0  0.6  0.6022  31.4307  105.1431
220.0  0.6  0.6022  32.3923  107.7127
220.0  0.6  0.6022  33.3834  105.1686
220.0  0.6  0.6022  34.4048  101.5409
220.0  0.6  0.6022  35.4574  103.8529
220.0  0.6  0.6022  36.5422  106.1329
220.0  0.6  0.6022  37.6603  108.1563
220.0  0.6  0.6022  38.8125  96.7403
220.0  0.6  0.6022  40.0000  98.7403
220.0  0.6  0.6130  5.0000  100000.0000
220.0  0.6  0.6130  5.1530  100000.0000
220.0  0.6  0.6130  5.3106  100000.0000
220.0  0.6  0.6130  5.4731  100000.0000
220.0  0.6  0.6130  5.6406  100000.0000
220.0  0.6  0.6130  5.8131  100000.0000
220.0  0.6  0.6130  5.9910  100000.0000
220.0  0.6  0.6130  6.1743  100000.0000
220.0  0.6  0.6130  6.3632  100000.0000
220.0  0.6  0.6130  6.5579  100000.0000
220.0  0.6  0.6130  6.7585  100000.0000
220.0  0.6  0.6130  6.9653  100000.0000
220.0  0.6  0.6130  7.1784  100000.0000
220.0  0.6  0.6130  7.3981  100000.0000
220.0  0.6  0.6130  7.6244  100000.0000
220.0  0.6  0.6130  7.8577  100000.0000
220.0  0.6  0.6130  8.0981  100000.0000
220.0  0.6  0.6130  8.3458  100000.0000
220.0  0.6  0.6130  8.6012  100000.0000
220.0  0.6  0.6130  8.8644  100000.0000
220.0  0.6  0.6130  9.1356  100000.0000
220.0  0.6  0.6130  9.4151  100000.0000
220.0  0.6  0.6130  9.7031  100000.0000
220.0  0.6  0.6130  10.0000  100000.0000
220.0  0.6  0.6130  10.3060  100000.0000
220.0  0.6  0.6130  10.6213  100000.0000
220.0  0.6  0.6130  10.9462  100000.0000
220.0  0.6  0.6130  11.2811  100000.0000
220.0  0.6  0.6130  11.6263  100000.0000
220.0  0.6  0.6130  11.9820  100000.0000
220.0  0.6  0.6130  12.3486  100000.0000
220.0  0.6  0.6130  12.7264  100000.0000
220.0  0.6  0.6130  13.1158  100000.0000
220.0  0.6  0.6130  13.5171  100000.0000
220.0  0.6  0.6130  13.9306  100000.0000
220.0  0.6  0.6130  14.3568  100000.0000
220.0  0.6  0.6130  14.7961  100000.0000
220.0  0.6  0.6130  15.2488  100000.0000
220.0  0.6  0.6130  15.7153  100000.0000
220.0  0.6  0.6130  16.1962  100000.0000
220.0  0.6  0.6130  16.6917  175.7576
220.0  0.6  0.6130  17.2024  182.0647
220.0  0.6  0.6130  17.7287  165.0804
220.0  0.6  0.6130  18.2711  154.2955
220.0  0.6  0.6130  18.8301  156.5504
220.0  0.6  0.6130  19.4063  161.8163
220.0  0.6  0.6130  20.0000  166.9051
220.0  0.6  0.6130  20.6119  146.3486
220.0  0.6  0.6130  21.2425  143.1459
220.0  0.6  0.6130  21.8925  145.6253
220.0  0.6  0.6130  22.5623  136.9889
220.0  0.6  0.6130  23.2526  141.1291
220.0  0.6  0.6130  23.9640  145.2291
220.0  0.6  0.6130  24.6972  130.4649
220.0  0.6  0.6130  25.4528  129.5723
220.0  0.6  0.6130  26.2316  133.1566
220.0  0.6  0.6130  27.0341  130.5851
220.0  0.6  0.6130  27.8613  132.2977
220.0  0.6  0.6130  28.7137  122.7962
220.0  0.6  0.6130  29.5922  120.1137
220.0  0.6  0.6130  30.4976  117.1011
220.0  0.6  0.6130  31.4307  119.9758
220.0  0.6  0.6130  32.3923  120.7398
220.0  0.6  0.6130  33.3834  123.5015
220.0  0.6  0.6130  34.4048  114.3945
220.0  0.6  0.6130  35.4574  108.5828
220.0  0.6  0.6130  36.5422  110.9756
220.0  0.6  0.6130  37.6603  108.2146
220.0  0.6  0.6130  38.8125  110.4750
220.0  0.6  0.6130  40.0000  106.4565
220.0  0.6  0.6239  5.0000  100000.0000
220.0  0.6  0.6239  5.1530  100000.0000
220.0  0.6  0.6239  5.3106  100000.0000
220.0  0.6  0.6239  5.4731  100000.0000
220.0  0.6  0.6239  5.6406  100000.0000
220.0  0.6  0.6239  5.8131  100000.0000
220.0  0.6  0.6239  5.9910  100000.0000
220.0  0.6  0.6239  6.1743  100000.0000
220.0  0.6  0.6239  6.3632  100000.0000
220.0  0.6  0.6239  6.5579  100000.0000
220.0  0.6  0.6239  6.7585  100000.0000
220.0  0.6  0.6239  6.9653  100000.0000
220.0  0.6  0.6239  7.1784  100000.0000
220.0  0.6  0.6239  7.3981  100000.0000
220.0  0.6  0.6239  7.6244  100000.0000
220.0  0.6  0.6239  7.8577  100000.0000
220.0  0.6  0.6239  8.0981  100000.0000
220.0  0.6  0.6239  8.3458  100000.0000
220.0  0.6  0.6239  8.6012  100000.0000
220.0  0.6  0.6239  8.8644  100000.0000
220.0  0.6  0.6239  9.1356  100000.0000
220.0  0.6  0.6239  9.4151  100000.0000
220.0  0.6  0.6239  9.7031  100000.0000
220.0  0.6  0.6239  10.0000  100000.0000
220.0  0.6  0.6239  10.3060  100000.0000
220.0  0.6  0.6239  10.6213  100000.0000
220.0  0.6  0.6239  10.9462  100000.0000
220.0  0.6  0.6239  11.2811  100000.0000
220.0  0.6  0.6239  11.6263  100000.0000
220.0  0.6  0.6239  11.9820  100000.0000
220.0  0.6  0.6239  12.3486  100000.0000
220.0  0.6  0.6239  12.7264  100000.0000
220.0  0.6  0.6239  13.1158  100000.0000
220.0  0.6  0.6239  13.5171  100000.0000
220.0  0.6  0.6239  13.9306  100000.0000
220.0  0.6  0.6239  14.3568  100000.0000
220.0  0.6  0.6239  14.7961  100000.0000
220.0  0.6  0.6239  15.2488  100000.0000
220.0  0.6  0.6239  15.7153  100000.0000
220.0  0.6  0.6239  16.1962  100000.0000
220.0  0.6  0.6239  16.6917  100000.0000
220.0  0.6  0.6239  17.2024  100000.0000
220.0  0.6  0.6239  17.7287  177.7681
220.0  0.6  0.6239  18.2711  183.8793
220.0  0.6  0.6239  18.8301  189.9483
220.0  0.6  0.6239  19.4063  172.1275
220.0  0.6  0.6239  20.0000  160.7209
220.0  0.6  0.6239  20.6119  162.6739
220.0  0.6  0.6239  21.2425  167.7199
220.0  0.6  0.6239  21.8925  172.7202
220.0  0.6  0.6239  22.5623  151.2968
220.0  0.6  0.6239  23.2526  147.7388
220.0  0.6  0.6239  23.9640  149.9868
220.0  0.6  0.6239  24.6972  154.1947
220.0  0.6  0.6239  25.4528  144.8701
220.0  0.6  0.6239  26.2316  148.7706
220.0  0.6  0.6239  27.0341  133.5456
220.0  0.6  0.6239  27.8613  137.0868
220.0  0.6  0.6239  28.7137  135.8138
220.0  0.6  0.6239  29.5922  133.0191
220.0  0.6  0.6239  30.4976  136.2581
220.0  0.6  0.6239  31.4307  137.8078
220.0  0.6  0.6239  32.3923  127.7034
220.0  0.6  0.6239  33.3834  124.6735
220.0  0.6  0.6239  34.4048  127.4770
220.0  0.6  0.6239  35.4574  124.0293
220.0  0.6  0.6239  36.5422  126.6685
220.0  0.6  0.6239  37.6603  127.1615
220.0  0.6  0.6239  38.8125  125.7516
220.0  0.6  0.6239  40.0000  119.9914
220.0  0.6  0.6348  5.0000  100000.0000
220.0  0.6  0.6348  5.1530  100000.0000
220.0  0.6  0.6348  5.3106  100000.0000
220.0  0.6  0.6348  5.4731  100000.0000
220.0  0.6  0.6348  5.6406  100000.0000
220.0  0.6  0.6348  5.8131  100000.0000
220.0  0.6  0.6348  5.9910  100000.0000
220.0  0.6  0.6348  6.1743  100000.0000
220.0  0.6  0.6348  6.3632  100000.0000
220.0  0.6  0.6348  6.5579  100000.0000
220.0  0.6  0.6348  6.7585  100000.0000
220.0  0.6  0.6348  6.9653  100000.0000
220.0  0.6  0.6348  7.1784  100000.0000
220.0  0.6  0.6348  7.3981  100000.0000
220.0  0.6  0.6348  7.6244  100000.0000
220.0  0.6  0.6348  7.8577  100000.0000
220.0  0.6  0.6348  8.0981  100000.0000
220.0  0.6  0.6348  8.3458  100000.0000
220.0  0.6  0.6348  8.6012  100000.0000
220.0  0.6  0.6348  8.8644  100000.0000
220.0  0.6  0.6348  9.1356  100000.0000
220.0  0.6  0.6348  9.4151  100000.0000
220.0  0.6  0.6348  9.7031  100000.0000
220.0  0.6  0.6348  10.0000  100000.0000
220.0  0.6  0.6348  10.3060  100000.0000
220.0  0.6  0.6348  10.6213  100000.0000
220.0  0.6  0.6348  10.9462  100000.0000
220.0  0.6  0.6348  11.2811  100000.0000
220.0  0.6  0.6348  11.6263  100000.0000
220.0  0.6  0.6348  11.9820  100000.0000
220.0  0.6  0.6348  12.3486  100000.0000
220.0  0.6  0.6348  12.7264  100000.0000
220.0  0.6  0.6348  13.1158  100000.0000
220.0  0.6  0.6348  13.5171  100000.0000
220.0  0.6  0.6348  13.9306  100000.0000
220.0  0.6  0.6348  14.3568  100000.0000
220.0  0.6  0.6348  14.7961  100000.0000
220.0  0.6  0.6348  15.2488  100000.0000
220.0  0.6  0.6348  15.7153  100000.0000
220.0  0.6  0.6348  16.1962  100000.0000
220.0  0.6  0.6348  16.6917  100000.0000
220.0  0.6  0.6348  17.2024  100000.0000
220.0  0.6  0.6348  17.7287  100000.0000
220.0  0.6  0.6348  18.2711  100000.0000
220.0  0.6  0.6348  18.8301  100000.0000
220.0  0.6  0.6348  19.4063  185.5709
220.0  0.6  0.6348  20.0000  191.4396
220.0  0.6  0.6348  20.6119  197.2578
220.0  0.6  0.6348  21.2425  178.6549
220.0  0.6  0.6348  21.8925  166.6606
