# R0=8.178 kpc
# V0[km/s]  gamma  rho0[GeV/cm3]  Rs[kpc]  chi2
220.0  1.3  0.5913  6.9653  100000.0000
220.0  1.3  0.5913  7.1784  100000.0000
220.0  1.3  0.5913  7.3981  100000.0000
220.0  1.3  0.5913  7.6244  100000.0000
220.0  1.3  0.5913  7.8577  100000.0000
220.0  1.3  0.5913  8.0981  100000.0000
220.0  1.3  0.5913  8.3458  100000.0000
220.0  1.3  0.5913  8.6012  100000.0000
220.0  1.3  0.5913  8.8644  100000.0000
220.0  1.3  0.5913  9.1356  100000.0000
220.0  1.3  0.5913  9.4151  100000.0000
220.0  1.3  0.5913  9.7031  100000.0000
220.0  1.3  0.5913  10.0000  100000.0000
220.0  1.3  0.5913  10.3060  100000.0000
220.0  1.3  0.5913  10.6213  100000.0000
220.0  1.3  0.5913  10.9462  100000.0000
220.0  1.3  0.5913  11.2811  100000.0000
220.0  1.3  0.5913  11.6263  100000.0000
220.0  1.3  0.5913  11.9820  100000.0000
220.0  1.3  0.5913  12.3486  100000.0000
220.0  1.3  0.5913  12.7264  100000.0000
220.0  1.3  0.5913  13.1158  100000.0000
220.0  1.3  0.5913  13.5171  100000.0000
220.0  1.3  0.5913  13.9306  100000.0000
220.0  1.3  0.5913  14.3568  100000.0000
220.0  1.3  0.5913  14.7961  100000.0000
220.0  1.3  0.5913  15.2488  100000.0000
220.0  1.3  0.5913  15.7153  100000.0000
220.0  1.3  0.5913  16.1962  100000.0000
220.0  1.3  0.5913  16.6917  100000.0000
220.0  1.3  0.5913  17.2024  100000.0000
220.0  1.3  0.5913  17.7287  100000.0000
220.0  1.3  0.5913  18.2711  100000.0000
220.0  1.3  0.5913  18.8301  100000.0000
220.0  1.3  0.5913  19.4063  100000.0000
220.0  1.3  0.5913  20.0000  100000.0000
220.0  1.3  0.5913  20.6119  100000.0000
220.0  1.3  0.5913  21.2425  100000.0000
220.0  1.3  0.5913  21.8925  100000.0000
220.0  1.3  0.5913  22.5623  100000.0000
220.0  1.3  0.5913  23.2526  100000.0000
220.0  1.3  0.5913  23.9640  100000.0000
220.0  1.3  0.5913  24.6972  100000.0000
220.0  1.3  0.5913  25.4528  100000.0000
220.0  1.3  0.5913  26.2316  100000.0000
220.0  1.3  0.5913  27.0341  100000.0000
220.0  1.3  0.5913  27.8613  100000.0000
220.0  1.3  0.5913  28.7137  100000.0000
220.0  1.3  0.5913  29.5922  100000.0000
220.0  1.3  0.5913  30.4976  100000.0000
220.0  1.3  0.5913  31.4307  100000.0000
220.0  1.3  0.5913  32.3923  100000.0000
220.0  1.3  0.5913  33.3834  100000.0000
220.0  1.3  0.5913  34.4048  100000.0000
220.0  1.3  0.5913  35.4574  100000.0000
220.0  1.3  0.5913  36.5422  100000.0000
220.0  1.3  0.5913  37.6603  100000.0000
220.0  1.3  0.5913  38.8125  100000.0000
220.0  1.3  0.5913  40.0000  100000.0000
220.0  1.3  0.6022  5.0000  100000.0000
220.0  1.3  0.6022  5.1530  100000.0000
220.0  1.3  0.6022  5.3106  100000.0000
220.0  1.3  0.6022  5.4731  100000.0000
220.0  1.3  0.6022  5.6406  100000.0000
220.0  1.3  0.6022  5.8131  100000.0000
220.0  1.3  0.6022  5.9910  100000.0000
220.0  1.3  0.6022  6.1743  100000.0000
220.0  1.3  0.6022  6.3632  100000.0000
220.0  1.3  0.6022  6.5579  100000.0000
220.0  1.3  0.6022  6.7585  100000.0000
220.0  1.3  0.6022  6.9653  100000.0000
220.0  1.3  0.6022  7.1784  100000.0000
220.0  1.3  0.6022  7.3981  100000.0000
220.0  1.3  0.6022  7.6244  100000.0000
220.0  1.3  0.6022  7.8577  100000.0000
220.0  1.3  0.6022  8.0981  100000.0000
220.0  1.3  0.6022  8.3458  100000.0000
220.0  1.3  0.6022  8.6012  100000.0000
220.0  1.3  0.6022  8.8644  100000.0000
220.0  1.3  0.6022  9.1356  100000.0000
220.0  1.3  0.6022  9.4151  100000.0000
220.0  1.3  0.6022  9.7031  100000.0000
220.0  1.3  0.6022  10.0000  100000.0000
220.0  1.3  0.6022  10.3060  100000.0000
220.0  1.3  0.6022  10.6213  100000.0000
220.0  1.3  0.6022  10.9462  100000.0000
220.0  1.3  0.6022  11.2811  100000.0000
220.0  1.3  0.6022  11.6263  100000.0000
220.0  1.3  0.6022  11.9820  100000.0000
220.0  1.3  0.6022  12.3486  100000.0000
220.0  1.3  0.6022  12.7264  100000.0000
220.0  1.3  0.6022  13.1158  100000.0000
220.0  1.3  0.6022  13.5171  100000.0000
220.0  1.3  0.6022  13.9306  100000.0000
220.0  1.3  0.6022  14.3568  100000.0000
220.0  1.3  0.6022  14.7961  100000.0000
220.0  1.3  0.6022  15.2488  100000.0000
220.0  1.3  0.6022  15.7153  100000.0000
220.0  1.3  0.6022  16.1962  100000.0000
220.0  1.3  0.6022  16.6917  100000.0000
220.0  1.3  0.6022  17.2024  100000.0000
220.0  1.3  0.6022  17.7287  100000.0000
220.0  1.3  0.6022  18.2711  100000.0000
220.0  1.3  0.6022  18.8301  100000.0000
220.0  1.3  0.6022  19.4063  100000.0000
220.0  1.3  0.6022  20.0000  100000.0000
220.0  1.3  0.6022  20.6119  100000.0000
220.0  1.3  0.6022  21.2425  100000.0000
220.0  1.3  0.6022  21.8925  100000.0000
220.0  1.3  0.6022  22.5623  100000.0000
220.0  1.3  0.6022  23.2526  100000.0000
220.0  1.3  0.6022  23.9640  100000.0000
220.0  1.3  0.6022  24.6972  100000.0000
220.0  1.3  0.6022  25.4528  100000.0000
220.0  1.3  0.6022  26.2316  100000.0000
220.0  1.3  0.6022  27.0341  100000.0000
220.0  1.3  0.6022  27.8613  100000.0000
220.0  1.3  0.6022  28.7137  100000.0000
220.0  1.3  0.6022  29.5922  100000.0000
220.0  1.3  0.6022  30.4976  100000.0000
220.0  1.3  0.6022  31.4307  100000.0000
220.0  1.3  0.6022  32.3923  100000.0000
220.0  1.3  0.6022  33.3834  100000.0000
220.0  1.3  0.6022  34.4048  100000.0000
220.0  1.3  0.6022  35.4574  100000.0000
220.0  1.3  0.6022  36.5422  100000.0000
220.0  1.3  0.6022  37.6603  100000.0000
220.0  1.3  0.6022  38.8125  100000.0000
220.0  1.3  0.6022  40.0000  100000.0000
220.0  1.3  0.6130  5.0000  100000.0000
220.0  1.3  0.6130  5.1530  100000.0000
220.0  1.3  0.6130  5.3106  100000.0000
220.0  1.3  0.6130  5.4731  100000.0000
220.0  1.3  0.6130  5.6406  100000.0000
220.0  1.3  0.6130  5.8131  100000.0000
220.0  1.3  0.6130  5.9910  100000.0000
220.0  1.3  0.6130  6.1743  100000.0000
220.0  1.3  0.6130  6.3632  100000.0000
220.0  1.3  0.6130  6.5579  100000.0000
220.0  1.3  0.6130  6.7585  100000.0000
220.0  1.3  0.6130  6.9653  100000.0000
220.0  1.3  0.6130  7.1784  100000.0000
220.0  1.3  0.6130  7.3981  100000.0000
220.0  1.3  0.6130  7.6244  100000.0000
220.0  1.3  0.6130  7.8577  100000.0000
220.0  1.3  0.6130  8.0981  100000.0000
220.0  1.3  0.6130  8.3458  100000.0000
220.0  1.3  0.6130  8.6012  100000.0000
220.0  1.3  0.6130  8.8644  100000.0000
220.0  1.3  0.6130  9.1356  100000.0000
220.0  1.3  0.6130  9.4151  100000.0000
220.0  1.3  0.6130  9.7031  100000.0000
220.0  1.3  0.6130  10.0000  100000.0000
220.0  1.3  0.6130  10.3060  100000.0000
220.0  1.3  0.6130  10.6213  100000.0000
220.0  1.3  0.6130  10.9462  100000.0000
220.0  1.3  0.6130  11.2811  100000.0000
220.0  1.3  0.6130  11.6263  100000.0000
220.0  1.3  0.6130  11.9820  100000.0000
220.0  1.3  0.6130  12.3486  100000.0000
220.0  1.3  0.6130  12.7264  100000.0000
220.0  1.3  0.6130  13.1158  100000.0000
220.0  1.3  0.6130  13.5171  100000.0000
220.0  1.3  0.6130  13.9306  100000.0000
220.0  1.3  0.6130  14.3568  100000.0000
220.0  1.3  0.6130  14.7961  100000.0000
220.0  1.3  0.6130  15.2488  100000.0000
220.0  1.3  0.6130  15.7153  100000.0000
220.0  1.3  0.6130  16.1962  100000.0000
220.0  1.3  0.6130  16.6917  100000.0000
220.0  1.3  0.6130  17.2024  100000.0000
220.0  1.3  0.6130  17.7287  100000.0000
220.0  1.3  0.6130  18.2711  100000.0000
220.0  1.3  0.6130  18.8301  100000.0000
220.0  1.3  0.6130  19.4063  100000.0000
220.0  1.3  0.6130  20.0000  100000.0000
220.0  1.3  0.6130  20.6119  100000.0000
220.0  1.3  0.6130  21.2425  100000.0000
220.0  1.3  0.6130  21.8925  100000.0000
220.0  1.3  0.6130  22.5623  100000.0000
220.0  1.3  0.6130  23.2526  100000.0000
220.0  1.3  0.6130  23.9640  100000.0000
220.0  1.3  0.6130  24.6972  100000.0000
220.0  1.3  0.6130  25.4528  100000.0000
220.0  1.3  0.6130  26.2316  100000.0000
220.0  1.3  0.6130  27.0341  100000.0000
220.0  1.3  0.6130  27.8613  100000.0000
220.0  1.3  0.6130  28.7137  100000.0000
220.0  1.3  0.6130  29.5922  100000.0000
220.0  1.3  0.6130  30.4976  100000.0000
220.0  1.3  0.6130  31.4307  100000.0000
220.0  1.3  0.6130  32.3923  100000.0000
220.0  1.3  0.6130  33.3834  100000.0000
220.0  1.3  0.6130  34.4048  100000.0000
220.0  1.3  0.6130  35.4574  100000.0000
220.0  1.3  0.6130  36.5422  100000.0000
220.0  1.3  0.6130  37.6603  100000.0000
220.0  1.3  0.6130  38.8125  100000.0000
220.0  1.3  0.6130  40.0000  100000.0000
220.0  1.3  0.6239  5.0000  100000.0000
220.0  1.3  0.6239  5.1530  100000.0000
220.0  1.3  0.6239  5.3106  100000.0000
220.0  1.3  0.6239  5.4731  100000.0000
220.0  1.3  0.6239  5.6406  100000.0000
220.0  1.3  0.6239  5.8131  100000.0000
220.0  1.3  0.6239  5.9910  100000.0000
220.0  1.3  0.6239  6.1743  100000.0000
220.0  1.3  0.6239  6.3632  100000.0000
220.0  1.3  0.6239  6.5579  100000.0000
220.0  1.3  0.6239  6.7585  100000.0000
220.0  1.3  0.6239  6.9653  100000.0000
220.0  1.3  0.6239  7.1784  100000.0000
220.0  1.3  0.6239  7.3981  100000.0000
220.0  1.3  0.6239  7.6244  100000.0000
220.0  1.3  0.6239  7.8577  100000.0000
220.0  1.3  0.6239  8.0981  100000.0000
220.0  1.3  0.6239  8.3458  100000.0000
220.0  1.3  0.6239  8.6012  100000.0000
220.0  1.3  0.6239  8.8644  100000.0000
220.0  1.3  0.6239  9.1356  100000.0000
220.0  1.3  0.6239  9.4151  100000.0000
220.0  1.3  0.6239  9.7031  100000.0000
220.0  1.3  0.6239  10.0000  100000.0000
220.0  1.3  0.6239  10.3060  100000.0000
220.0  1.3  0.6239  10.6213  100000.0000
220.0  1.3  0.6239  10.9462  100000.0000
220.0  1.3  0.6239  11.2811  100000.0000
220.0  1.3  0.6239  11.6263  100000.0000
220.0  1.3  0.6239  11.9820  100000.0000
220.0  1.3  0.6239  12.3486  100000.0000
220.0  1.3  0.6239  12.7264  100000.0000
220.0  1.3  0.6239  13.1158  100000.0000
220.0  1.3  0.6239  13.5171  100000.0000
220.0  1.3  0.6239  13.9306  100000.0000
220.0  1.3  0.6239  14.3568  100000.0000
220.0  1.3  0.6239  14.7961  100000.0000
220.0  1.3  0.6239  15.2488  100000.0000
220.0  1.3  0.6239  15.7153  100000.0000
220.0  1.3  0.6239  16.1962  100000.0000
220.0  1.3  0.6239  16.6917  100000.0000
220.0  1.3  0.6239  17.2024  100000.0000
220.0  1.3  0.6239  17.7287  100000.0000
220.0  1.3  0.6239  18.2711  100000.0000
220.0  1.3  0.6239  18.8301  100000.0000
220.0  1.3  0.6239  19.4063  100000.0000
220.0  1.3  0.6239  20.0000  100000.0000
220.0  1.3  0.6239  20.6119  100000.0000
220.0  1.3  0.6239  21.2425  100000.0000
220.0  1.3  0.6239  21.8925  100000.0000
220.0  1.3  0.6239  22.5623  100000.0000
220.0  1.3  0.6239  23.2526  100000.0000
220.0  1.3  0.6239  23.9640  100000.0000
220.0  1.3  0.6239  24.6972  100000.0000
220.0  1.3  0.6239  25.4528  100000.0000
220.0  1.3  0.6239  26.2316  100000.0000
220.0  1.3  0.6239  27.0341  100000.0000
220.0  1.3  0.6239  27.8613  100000.0000
220.0  1.3  0.6239  28.7137  100000.0000
220.0  1.3  0.6239  29.5922  100000.0000
220.0  1.3  0.6239  30.4976  100000.0000
220.0  1.3  0.6239  31.4307  100000.0000
220.0  1.3  0.6239  32.3923  100000.0000
220.0  1.3  0.6239  33.3834  100000.0000
220.0  1.3  0.6239  34.4048  100000.0000
220.0  1.3  0.6239  35.4574  100000.0000
220.0  1.3  0.6239  36.5422  100000.0000
220.0  1.3  0.6239  37.6603  100000.0000
220.0  1.3  0.6239  38.8125  100000.0000
220.0  1.3  0.6239  40.0000  100000.0000
220.0  1.3  0.6348  5.0000  100000.0000
220.0  1.3  0.6348  5.1530  100000.0000
220.0  1.3  0.6348  5.3106  100000.0000
220.0  1.3  0.6348  5.4731  100000.0000
220.0  1.3  0.6348  5.6406  100000.0000
220.0  1.3  0.6348  5.8131  100000.0000
220.0  1.3  0.6348  5.9910  100000.0000
220.0  1.3  0.6348  6.1743  100000.0000
220.0  1.3  0.6348  6.3632  100000.0000
220.0  1.3  0.6348  6.5579  100000.0000
220.0  1.3  0.6348  6.7585  100000.0000
220.0  1.3  0.6348  6.9653  100000.0000
220.0  1.3  0.6348  7.1784  100000.0000
220.0  1.3  0.6348  7.3981  100000.0000
220.0  1.3  0.6348  7.6244  100000.0000
220.0  1.3  0.6348  7.8577  100000.0000
220.0  1.3  0.6348  8.0981  100000.0000
220.0  1.3  0.6348  8.3458  100000.0000
220.0  1.3  0.6348  8.6012  100000.0000
220.0  1.3  0.6348  8.8644  100000.0000
220.0  1.3  0.6348  9.1356  100000.0000
220.0  1.3  0.6348  9.4151  100000.0000
220.0  1.3  0.6348  9.7031  100000.0000
220.0  1.3  0.6348  10.0000  100000.0000
220.0  1.3  0.6348  10.3060  100000.0000
220.0  1.3  0.6348  10.6213  100000.0000
220.0  1.3  0.6348  10.9462  100000.0000
220.0  1.3  0.6348  11.2811  100000.0000
220.0  1.3  0.6348  11.6263  100000.0000
220.0  1.3  0.6348  11.9820  100000.0000
220.0  1.3  0.6348  12.3486  100000.0000
220.0  1.3  0.6348  12.7264  100000.0000
220.0  1.3  0.6348  13.1158  100000.0000
220.0  1.3  0.6348  13.5171  100000.0000
220.0  1.3  0.6348  13.9306  100000.0000
220.0  1.3  0.6348  14.3568  100000.0000
220.0  1.3  0.6348  14.7961  100000.0000
220.0  1.3  0.6348  15.2488  100000.0000
220.0  1.3  0.6348  15.7153  100000.0000
220.0  1.3  0.6348  16.1962  100000.0000
220.0  1.3  0.6348  16.6917  100000.0000
220.0  1.3  0.6348  17.2024  100000.0000
220.0  1.3  0.6348  17.7287  100000.0000
220.0  1.3  0.6348  18.2711  100000.0000
220.0  1.3  0.6348  18.8301  100000.0000
220.0  1.3  0.6348  19.4063  100000.0000
220.0  1.3  0.6348  20.0000  100000.0000
220.0  1.3  0.6348  20.6119  100000.0000
220.0  1.3  0.6348  21.2425  100000.0000
220.0  1.3  0.6348  21.8925  100000.0000
220.0  1.3  0.6348  22.5623  100000.0000
220.0  1.3  0.6348  23.2526  100000.0000
220.0  1.3  0.6348  23.9640  100000.0000
220.0  1.3  0.6348  24.6972  100000.0000
220.0  1.3  0.6348  25.4528  100000.0000
220.0  1.3  0.6348  26.2316  100000.0000
220.0  1.3  0.6348  27.0341  100000.0000
220.0  1.3  0.6348  27.8613  100000.0000
220.0  1.3  0.6348  28.7137  100000.0000
220.0  1.3  0.6348  29.5922  100000.0000
220.0  1.3  0.6348  30.4976  100000.0000
220.0  1.3  0.6348  31.4307  100000.0000
220.0  1.3  0.6348  32.3923  100000.0000
220.0  1.3  0.6348  33.3834  100000.0000
220.0  1.3  0.6348  34.4048  100000.0000
220.0  1.3  0.6348  35.4574  100000.0000
220.0  1.3  0.6348  36.5422  100000.0000
220.0  1.3  0.6348  37.6603  100000.0000
220.0  1.3  0.6348  38.8125  100000.0000
220.0  1.3  0.6348  40.0000  100000.0000
220.0  1.3  0.6457  5.0000  100000.0000
220.0  1.3  0.6457  5.1530  100000.0000
220.0  1.3  0.6457  5.3106  100000.0000
220.0  1.3  0.6457  5.4731  100000.0000
220.0  1.3  0.6457  5.6406  100000.0000
220.0  1.3  0.6457  5.8131  100000.0000
220.0  1.3  0.6457  5.9910  100000.0000
220.0  1.3  0.6457  6.1743  100000.0000
220.0  1.3  0.6457  6.3632  100000.0000
220.0  1.3  0.6457  6.5579  100000.0000
220.0  1.3  0.6457  6.7585  100000.0000
220.0  1.3  0.6457  6.9653  100000.0000
220.0  1.3  0.6457  7.1784  100000.0000
220.0  1.3  0.6457  7.3981  100000.0000
220.0  1.3  0.6457  7.6244  100000.0000
220.0  1.3  0.6457  7.8577  100000.0000
220.0  1.3  0.6457  8.0981  100000.0000
220.0  1.3  0.6457  8.3458  100000.0000
220.0  1.3  0.6457  8.6012  100000.0000
220.0  1.3  0.6457  8.8644  100000.0000
220.0  1.3  0.6457  9.1356  100000.0000
220.0  1.3  0.6457  9.4151  100000.0000
220.0  1.3  0.6457  9.7031  100000.0000
220.0  1.3  0.6457  10.0000  100000.0000
220.0  1.3  0.6457  10.3060  100000.0000
220.0  1.3  0.6457  10.6213  100000.0000
220.0  1.3  0.6457  10.9462  100000.0000
220.0  1.3  0.6457  11.2811  100000.0000
220.0  1.3  0.6457  11.6263  100000.0000
220.0  1.3  0.6457  11.9820  100000.0000
220.0  1.3  0.6457  12.3486  100000.0000
220.0  1.3  0.6457  12.7264  100000.0000
220.0  1.3  0.6457  13.1158  100000.0000
220.0  1.3  0.6457  13.5171  100000.0000
220.0  1.3  0.6457  13.9306  100000.0000
220.0  1.3  0.6457  14.3568  100000.0000
220.0  1.3  0.6457  14.7961  100000.0000
220.0  1.3  0.6457  15.2488  100000.0000
220.0  1.3  0.6457  15.7153  100000.0000
220.0  1.3  0.6457  16.1962  100000.0000
220.0  1.3  0.6457  16.6917  100000.0000
220.0  1.3  0.6457  17.2024  100000.0000
220.0  1.3  0.6457  17.7287  100000.0000
220.0  1.3  0.6457  18.2711  100000.0000
220.0  1.3  0.6457  18.8301  100000.0000
220.0  1.3  0.6457  19.4063  100000.0000
220.0  1.3  0.6457  20.0000  100000.0000
220.0  1.3  0.6457  20.6119  100000.0000
220.0  1.3  0.6457  21.2425  100000.0000
220.0  1.3  0.6457  21.8925  100000.0000
220.0  1.3  0.6457  22.5623  100000.0000
220.0  1.3  0.6457  23.2526  100000.0000
220.0  1.3  0.6457  23.9640  100000.0000
220.0  1.3  0.6457  24.6972  100000.0000
220.0  1.3  0.6457  25.4528  100000.0000
220.0  1.3  0.6457  26.2316  100000.0000
220.0  1.3  0.6457  27.0341  100000.0000
220.0  1.3  0.6457  27.8613  100000.0000
220.0  1.3  0.6457  28.7137  100000.0000
220.0  1.3  0.6457  29.5922  100000.0000
220.0  1.3  0.6457  30.4976  100000.0000
220.0  1.3  0.6457  31.4307  100000.0000
220.0  1.3  0.6457  32.3923  100000.0000
220.0  1.3  0.6457  33.3834  100000.0000
220.0  1.3  0.6457  34.4048  100000.0000
220.0  1.3  0.6457  35.4574  100000.0000
220.0  1.3  0.6457  36.5422  100000.0000
220.0  1.3  0.6457  37.6603  100000.0000
220.0  1.3  0.6457  38.8125  100000.0000
220.0  1.3  0.6457  40.0000  100000.0000
220.0  1.3  0.6565  5.0000  100000.0000
220.0  1.3  0.6565  5.1530  100000.0000
220.0  1.3  0.6565  5.3106  100000.0000
220.0  1.3  0.6565  5.4731  100000.0000
220.0  1.3  0.6565  5.6406  100000.0000
220.0  1.3  0.6565  5.8131  100000.0000
220.0  1.3  0.6565  5.9910  100000.0000
220.0  1.3  0.6565  6.1743  100000.0000
220.0  1.3  0.6565  6.3632  100000.0000
220.0  1.3  0.6565  6.5579  100000.0000
220.0  1.3  0.6565  6.7585  100000.0000
220.0  1.3  0.6565  6.9653  100000.0000
220.0  1.3  0.6565  7.1784  100000.0000
220.0  1.3  0.6565  7.3981  100000.0000
220.0  1.3  0.6565  7.6244  100000.0000
220.0  1.3  0.6565  7.8577  100000.0000
220.0  1.3  0.6565  8.0981  100000.0000
220.0  1.3  0.6565  8.3458  100000.0000
220.0  1.3  0.6565  8.6012  100000.0000
220.0  1.3  0.6565  8.8644  100000.0000
220.0  1.3  0.6565  9.1356  100000.0000
220.0  1.3  0.6565  9.4151  100000.0000
220.0  1.3  0.6565  9.7031  100000.0000
220.0  1.3  0.6565  10.0000  100000.0000
220.0  1.3  0.6565  10.3060  100000.0000
220.0  1.3  0.6565  10.6213  100000.0000
220.0  1.3  0.6565  10.9462  100000.0000
220.0  1.3  0.6565  11.2811  100000.0000
220.0  1.3  0.6565  11.6263  100000.0000
220.0  1.3  0.6565  11.9820  100000.0000
220.0  1.3  0.6565  12.3486  100000.0000
220.0  1.3  0.6565  12.7264  100000.0000
220.0  1.3  0.6565  13.1158  100000.0000
220.0  1.3  0.6565  13.5171  100000.0000
220.0  1.3  0.6565  13.9306  100000.0000
220.0  1.3  0.6565  14.3568  100000.0000
220.0  1.3  0.6565  14.7961  100000.0000
220.0  1.3  0.6565  15.2488  100000.0000
220.0  1.3  0.6565  15.7153  100000.0000
220.0  1.3  0.6565  16.1962  100000.0000
220.0  1.3  0.6565  16.6917  100000.0000
220.0  1.3  0.6565  17.2024  100000.0000
220.0  1.3  0.6565  17.7287  100000.0000
220.0  1.3  0.6565  18.2711  100000.0000
220.0  1.3  0.6565  18.8301  100000.0000
220.0  1.3  0.6565  19.4063  100000.0000
220.0  1.3  0.6565  20.0000  100000.0000
220.0  1.3  0.6565  20.6119  100000.0000
220.0  1.3  0.6565  21.2425  100000.0000
220.0  1.3  0.6565  21.8925  100000.0000
220.0  1.3  0.6565  22.5623  100000.0000
220.0  1.3  0.6565  23.2526  100000.0000
220.0  1.3  0.6565  23.9640  100000.0000
220.0  1.3  0.6565  24.6972  100000.0000
220.0  1.3  0.6565  25.4528  100000.0000
220.0  1.3  0.6565  26.2316  100000.0000
220.0  1.3  0.6565  27.0341  100000.0000
220.0  1.3  0.6565  27.8613  100000.0000
220.0  1.3  0.6565  28.7137  100000.0000
220.0  1.3  0.6565  29.5922  100000.0000
220.0  1.3  0.6565  30.4976  100000.0000
220.0  1.3  0.6565  31.4307  100000.0000
220.0  1.3  0.6565  32.3923  100000.0000
220.0  1.3  0.6565  33.3834  100000.0000
220.0  1.3  0.6565  34.4048  100000.0000
220.0  1.3  0.6565  35.4574  100000.0000
220.0  1.3  0.6565  36.5422  100000.0000
220.0  1.3  0.6565  37.6603  100000.0000
220.0  1.3  0.6565  38.8125  100000.0000
220.0  1.3  0.6565  40.0000  100000.0000
220.0  1.3  0.6674  5.0000  100000.0000
220.0  1.3  0.6674  5.1530  100000.0000
220.0  1.3  0.6674  5.3106  100000.0000
220.0  1.3  0.6674  5.4731  100000.0000
220.0  1.3  0.6674  5.6406  100000.0000
220.0  1.3  0.6674  5.8131  100000.0000
220.0  1.3  0.6674  5.9910  100000.0000
220.0  1.3  0.6674  6.1743  100000.0000
220.0  1.3  0.6674  6.3632  100000.0000
220.0  1.3  0.6674  6.5579  100000.0000
220.0  1.3  0.6674  6.7585  100000.0000
220.0  1.3  0.6674  6.9653  100000.0000
220.0  1.3  0.6674  7.1784  100000.0000
220.0  1.3  0.6674  7.3981  100000.0000
220.0  1.3  0.6674  7.6244  100000.0000
220.0  1.3  0.6674  7.8577  100000.0000
220.0  1.3  0.6674  8.0981  100000.0000
220.0  1.3  0.6674  8.3458  100000.0000
220.0  1.3  0.6674  8.6012  100000.0000
220.0  1.3  0.6674  8.8644  100000.0000
220.0  1.3  0.6674  9.1356  100000.0000
220.0  1.3  0.6674  9.4151  100000.0000
220.0  1.3  0.6674  9.7031  100000.0000
220.0  1.3  0.6674  10.0000  100000.0000
220.0  1.3  0.6674  10.3060  100000.0000
220.0  1.3  0.6674  10.6213  100000.0000
220.0  1.3  0.6674  10.9462  100000.0000
220.0  1.3  0.6674  11.2811  100000.0000
220.0  1.3  0.6674  11.6263  100000.0000
220.0  1.3  0.6674  11.9820  100000.0000
220.0  1.3  0.6674  12.3486  100000.0000
220.0  1.3  0.6674  12.7264  100000.0000
220.0  1.3  0.6674  13.1158  100000.0000
220.0  1.3  0.6674  13.5171  100000.0000
220.0  1.3  0.6674  13.9306  100000.0000
220.0  1.3  0.6674  14.3568  100000.0000
220.0  1.3  0.6674  14.7961  100000.0000
220.0  1.3  0.6674  15.2488  100000.0000
220.0  1.3  0.6674  15.7153  100000.0000
220.0  1.3  0.6674  16.1962  100000.0000
220.0  1.3  0.6674  16.6917  100000.0000
220.0  1.3  0.6674  17.2024  100000.0000
220.0  1.3  0.6674  17.7287  100000.0000
220.0  1.3  0.6674  18.2711  100000.0000
220.0  1.3  0.6674  18.8301  100000.0000
220.0  1.3  0.6674  19.4063  100000.0000
220.0  1.3  0.6674  20.0000  100000.0000
220.0  1.3  0.6674  20.6119  100000.0000
220.0  1.3  0.6674  21.2425  100000.0000
220.0  1.3  0.6674  21.8925  100000.0000
220.0  1.3  0.6674  22.5623  100000.0000
220.0  1.3  0.6674  23.2526  100000.0000
220.0  1.3  0.6674  23.9640  100000.0000
220.0  1.3  0.6674  24.6972  100000.0000
220.0  1.3  0.6674  25.4528  100000.0000
220.0  1.3  0.6674  26.2316  100000.0000
220.0  1.3  0.6674  27.0341  100000.0000
220.0  1.3  0.6674  27.8613  100000.0000
220.0  1.3  0.6674  28.7137  100000.0000
220.0  1.3  0.6674  29.5922  100000.0000
220.0  1.3  0.6674  30.4976  100000.0000
220.0  1.3  0.6674  31.4307  100000.0000
220.0  1.3  0.6674  32.3923  100000.0000
220.0  1.3  0.6674  33.3834  100000.0000
220.0  1.3  0.6674  34.4048  100000.0000
220.0  1.3  0.6674  35.4574  100000.0000
220.0  1.3  0.6674  36.5422  100000.0000
220.0  1.3  0.6674  37.6603  100000.0000
220.0  1.3  0.6674  38.8125  100000.0000
220.0  1.3  0.6674  40.0000  100000.0000
220.0  1.3  0.6783  5.0000  100000.0000
220.0  1.3  0.6783  5.1530  100000.0000
220.0  1.3  0.6783  5.3106  100000.0000
220.0  1.3  0.6783  5.4731  100000.0000
220.0  1.3  0.6783  5.6406  100000.0000
220.0  1.3  0.6783  5.8131  100000.0000
220.0  1.3  0.6783  5.9910  100000.0000
220.0  1.3  0.6783  6.1743  100000.0000
220.0  1.3  0.6783  6.3632  100000.0000
220.0  1.3  0.6783  6.5579  100000.0000
220.0  1.3  0.6783  6.7585  100000.0000
220.0  1.3  0.6783  6.9653  100000.0000
220.0  1.3  0.6783  7.1784  100000.0000
220.0  1.3  0.6783  7.3981  100000.0000
220.0  1.3  0.6783  7.6244  100000.0000
220.0  1.3  0.6783  7.8577  100000.0000
220.0  1.3  0.6783  8.0981  100000.0000
220.0  1.3  0.6783  8.3458  100000.0000
220.0  1.3  0.6783  8.6012  100000.0000
220.0  1.3  0.6783  8.8644  100000.0000
220.0  1.3  0.6783  9.1356  100000.0000
220.0  1.3  0.6783  9.4151  100000.0000
220.0  1.3  0.6783  9.7031  100000.0000
220.0  1.3  0.6783  10.0000  100000.0000
220.0  1.3  0.6783  10.3060  100000.0000
220.0  1.3  0.6783  10.6213  100000.0000
220.0  1.3  0.6783  10.9462  100000.0000
220.0  1.3  0.6783  11.2811  100000.0000
220.0  1.3  0.6783  11.6263  100000.0000
220.0  1.3  0.6783  11.9820  100000.0000
220.0  1.3  0.6783  12.3486  100000.0000
220.0  1.3  0.6783  12.7264  100000.0000
