# R0=8.178 kpc
# V0[km/s]  gamma  rho0[GeV/cm3]  Rs[kpc]  chi2
220.0  0.4  0.7217  25.4528  100000.0000
220.0  0.4  0.7217  26.2316  100000.0000
220.0  0.4  0.7217  27.0341  256.9584
220.0  0.4  0.7217  27.8613  262.4652
220.0  0.4  0.7217  28.7137  267.8933
220.0  0.4  0.7217  29.5922  244.2163
220.0  0.4  0.7217  30.4976  249.1427
220.0  0.4  0.7217  31.4307  233.2900
220.0  0.4  0.7217  32.3923  233.8116
220.0  0.4  0.7217  33.3834  238.2358
220.0  0.4  0.7217  34.4048  242.5904
220.0  0.4  0.7217  35.4574  246.8747
220.0  0.4  0.7217  36.5422  219.0062
220.0  0.4  0.7217  37.6603  222.8490
220.0  0.4  0.7217  38.8125  216.8088
220.0  0.4  0.7217  40.0000  217.9490
220.0  0.4  0.7326  5.0000  100000.0000
220.0  0.4  0.7326  5.1530  100000.0000
220.0  0.4  0.7326  5.3106  100000.0000
220.0  0.4  0.7326  5.4731  100000.0000
220.0  0.4  0.7326  5.6406  100000.0000
220.0  0.4  0.7326  5.8131  100000.0000
220.0  0.4  0.7326  5.9910  100000.0000
220.0  0.4  0.7326  6.1743  100000.0000
220.0  0.4  0.7326  6.3632  100000.0000
220.0  0.4  0.7326  6.5579  100000.0000
220.0  0.4  0.7326  6.7585  100000.0000
220.0  0.4  0.7326  6.9653  100000.0000
220.0  0.4  0.7326  7.1784  100000.0000
220.0  0.4  0.7326  7.3981  100000.0000
220.0  0.4  0.7326  7.6244  100000.0000
220.0  0.4  0.7326  7.8577  100000.0000
220.0  0.4  0.7326  8.0981  100000.0000
220.0  0.4  0.7326  8.3458  100000.0000
220.0  0.4  0.7326  8.6012  100000.0000
220.0  0.4  0.7326  8.8644  100000.0000
220.0  0.4  0.7326  9.1356  100000.0000
220.0  0.4  0.7326  9.4151  100000.0000
220.0  0.4  0.7326  9.7031  100000.0000
220.0  0.4  0.7326  10.0000  100000.0000
220.0  0.4  0.7326  10.3060  100000.0000
220.0  0.4  0.7326  10.6213  100000.0000
220.0  0.4  0.7326  10.9462  100000.0000
220.0  0.4  0.7326  11.2811  100000.0000
220.0  0.4  0.7326  11.6263  100000.0000
220.0  0.4  0.7326  11.9820  100000.0000
220.0  0.4  0.7326  12.3486  100000.0000
220.0  0.4  0.7326  12.7264  100000.0000
220.0  0.4  0.7326  13.1158  100000.0000
220.0  0.4  0.7326  13.5171  100000.0000
220.0  0.4  0.7326  13.9306  100000.0000
220.0  0.4  0.7326  14.3568  100000.0000
220.0  0.4  0.7326  14.7961  100000.0000
220.0  0.4  0.7326  15.2488  100000.0000
220.0  0.4  0.7326  15.7153  100000.0000
220.0  0.4  0.7326  16.1962  100000.0000
220.0  0.4  0.7326  16.6917  100000.0000
220.0  0.4  0.7326  17.2024  100000.0000
220.0  0.4  0.7326  17.7287  100000.0000
220.0  0.4  0.7326  18.2711  100000.0000
220.0  0.4  0.7326  18.8301  100000.0000
220.0  0.4  0.7326  19.4063  100000.0000
220.0  0.4  0.7326  20.0000  100000.0000
220.0  0.4  0.7326  20.6119  100000.0000
220.0  0.4  0.7326  21.2425  100000.0000
220.0  0.4  0.7326  21.8925  100000.0000
220.0  0.4  0.7326  22.5623  100000.0000
220.0  0.4  0.7326  23.2526  100000.0000
220.0  0.4  0.7326  23.9640  100000.0000
220.0  0.4  0.7326  24.6972  100000.0000
220.0  0.4  0.7326  25.4528  100000.0000
220.0  0.4  0.7326  26.2316  100000.0000
220.0  0.4  0.7326  27.0341  100000.0000
220.0  0.4  0.7326  27.8613  100000.0000
220.0  0.4  0.7326  28.7137  100000.0000
220.0  0.4  0.7326  29.5922  264.5296
220.0  0.4  0.7326  30.4976  269.7596
220.0  0.4  0.7326  31.4307  274.9100
220.0  0.4  0.7326  32.3923  250.6224
220.0  0.4  0.7326  33.3834  255.2935
220.0  0.4  0.7326  34.4048  249.2137
220.0  0.4  0.7326  35.4574  243.2978
220.0  0.4  0.7326  36.5422  243.4127
220.0  0.4  0.7326  37.6603  247.5319
220.0  0.4  0.7326  38.8125  251.5815
220.0  0.4  0.7326  40.0000  255.5613
220.0  0.4  0.7435  5.0000  100000.0000
220.0  0.4  0.7435  5.1530  100000.0000
220.0  0.4  0.7435  5.3106  100000.0000
220.0  0.4  0.7435  5.4731  100000.0000
220.0  0.4  0.7435  5.6406  100000.0000
220.0  0.4  0.7435  5.8131  100000.0000
220.0  0.4  0.7435  5.9910  100000.0000
220.0  0.4  0.7435  6.1743  100000.0000
220.0  0.4  0.7435  6.3632  100000.0000
220.0  0.4  0.7435  6.5579  100000.0000
220.0  0.4  0.7435  6.7585  100000.0000
220.0  0.4  0.7435  6.9653  100000.0000
220.0  0.4  0.7435  7.1784  100000.0000
220.0  0.4  0.7435  7.3981  100000.0000
220.0  0.4  0.7435  7.6244  100000.0000
220.0  0.4  0.7435  7.8577  100000.0000
220.0  0.4  0.7435  8.0981  100000.0000
220.0  0.4  0.7435  8.3458  100000.0000
220.0  0.4  0.7435  8.6012  100000.0000
220.0  0.4  0.7435  8.8644  100000.0000
220.0  0.4  0.7435  9.1356  100000.0000
220.0  0.4  0.7435  9.4151  100000.0000
220.0  0.4  0.7435  9.7031  100000.0000
220.0  0.4  0.7435  10.0000  100000.0000
220.0  0.4  0.7435  10.3060  100000.0000
220.0  0.4  0.7435  10.6213  100000.0000
220.0  0.4  0.7435  10.9462  100000.0000
220.0  0.4  0.7435  11.2811  100000.0000
220.0  0.4  0.7435  11.6263  100000.0000
220.0  0.4  0.7435  11.9820  100000.0000
220.0  0.4  0.7435  12.3486  100000.0000
220.0  0.4  0.7435  12.7264  100000.0000
220.0  0.4  0.7435  13.1158  100000.0000
220.0  0.4  0.7435  13.5171  100000.0000
220.0  0.4  0.7435  13.9306  100000.0000
220.0  0.4  0.7435  14.3568  100000.0000
220.0  0.4  0.7435  14.7961  100000.0000
220.0  0.4  0.7435  15.2488  100000.0000
220.0  0.4  0.7435  15.7153  100000.0000
220.0  0.4  0.7435  16.1962  100000.0000
220.0  0.4  0.7435  16.6917  100000.0000
220.0  0.4  0.7435  17.2024  100000.0000
220.0  0.4  0.7435  17.7287  100000.0000
220.0  0.4  0.7435  18.2711  100000.0000
220.0  0.4  0.7435  18.8301  100000.0000
220.0  0.4  0.7435  19.4063  100000.0000
220.0  0.4  0.7435  20.0000  100000.0000
220.0  0.4  0.7435  20.6119  100000.0000
220.0  0.4  0.7435  21.2425  100000.0000
220.0  0.4  0.7435  21.8925  100000.0000
220.0  0.4  0.7435  22.5623  100000.0000
220.0  0.4  0.7435  23.2526  100000.0000
220.0  0.4  0.7435  23.9640  100000.0000
220.0  0.4  0.7435  24.6972  100000.0000
220.0  0.4  0.7435  25.4528  100000.0000
220.0  0.4  0.7435  26.2316  100000.0000
220.0  0.4  0.7435  27.0341  100000.0000
220.0  0.4  0.7435  27.8613  100000.0000
220.0  0.4  0.7435  28.7137  100000.0000
220.0  0.4  0.7435  29.5922  100000.0000
220.0  0.4  0.7435  30.4976  100000.0000
220.0  0.4  0.7435  31.4307  100000.0000
220.0  0.4  0.7435  32.3923  271.5016
220.0  0.4  0.7435  33.3834  276.4589
220.0  0.4  0.7435  34.4048  281.3365
220.0  0.4  0.7435  35.4574  286.1337
220.0  0.4  0.7435  36.5422  260.9214
220.0  0.4  0.7435  37.6603  265.2688
220.0  0.4  0.7435  38.8125  248.2704
220.0  0.4  0.7435  40.0000  252.2863
220.0  0.4  0.7543  5.0000  100000.0000
220.0  0.4  0.7543  5.1530  100000.0000
220.0  0.4  0.7543  5.3106  100000.0000
220.0  0.4  0.7543  5.4731  100000.0000
220.0  0.4  0.7543  5.6406  100000.0000
220.0  0.4  0.7543  5.8131  100000.0000
220.0  0.4  0.7543  5.9910  100000.0000
220.0  0.4  0.7543  6.1743  100000.0000
220.0  0.4  0.7543  6.3632  100000.0000
220.0  0.4  0.7543  6.5579  100000.0000
220.0  0.4  0.7543  6.7585  100000.0000
220.0  0.4  0.7543  6.9653  100000.0000
220.0  0.4  0.7543  7.1784  100000.0000
220.0  0.4  0.7543  7.3981  100000.0000
220.0  0.4  0.7543  7.6244  100000.0000
220.0  0.4  0.7543  7.8577  100000.0000
220.0  0.4  0.7543  8.0981  100000.0000
220.0  0.4  0.7543  8.3458  100000.0000
220.0  0.4  0.7543  8.6012  100000.0000
220.0  0.4  0.7543  8.8644  100000.0000
220.0  0.4  0.7543  9.1356  100000.0000
220.0  0.4  0.7543  9.4151  100000.0000
220.0  0.4  0.7543  9.7031  100000.0000
220.0  0.4  0.7543  10.0000  100000.0000
220.0  0.4  0.7543  10.3060  100000.0000
220.0  0.4  0.7543  10.6213  100000.0000
220.0  0.4  0.7543  10.9462  100000.0000
220.0  0.4  0.7543  11.2811  100000.0000
220.0  0.4  0.7543  11.6263  100000.0000
220.0  0.4  0.7543  11.9820  100000.0000
220.0  0.4  0.7543  12.3486  100000.0000
220.0  0.4  0.7543  12.7264  100000.0000
220.0  0.4  0.7543  13.1158  100000.0000
220.0  0.4  0.7543  13.5171  100000.0000
220.0  0.4  0.7543  13.9306  100000.0000
220.0  0.4  0.7543  14.3568  100000.0000
220.0  0.4  0.7543  14.7961  100000.0000
220.0  0.4  0.7543  15.2488  100000.0000
220.0  0.4  0.7543  15.7153  100000.0000
220.0  0.4  0.7543  16.1962  100000.0000
220.0  0.4  0.7543  16.6917  100000.0000
220.0  0.4  0.7543  17.2024  100000.0000
220.0  0.4  0.7543  17.7287  100000.0000
220.0  0.4  0.7543  18.2711  100000.0000
220.0  0.4  0.7543  18.8301  100000.0000
220.0  0.4  0.7543  19.4063  100000.0000
220.0  0.4  0.7543  20.0000  100000.0000
220.0  0.4  0.7543  20.6119  100000.0000
220.0  0.4  0.7543  21.2425  100000.0000
220.0  0.4  0.7543  21.8925  100000.0000
220.0  0.4  0.7543  22.5623  100000.0000
220.0  0.4  0.7543  23.2526  100000.0000
220.0  0.4  0.7543  23.9640  100000.0000
220.0  0.4  0.7543  24.6972  100000.0000
220.0  0.4  0.7543  25.4528  100000.0000
220.0  0.4  0.7543  26.2316  100000.0000
220.0  0.4  0.7543  27.0341  100000.0000
220.0  0.4  0.7543  27.8613  100000.0000
220.0  0.4  0.7543  28.7137  100000.0000
220.0  0.4  0.7543  29.5922  100000.0000
220.0  0.4  0.7543  30.4976  100000.0000
220.0  0.4  0.7543  31.4307  100000.0000
220.0  0.4  0.7543  32.3923  100000.0000
220.0  0.4  0.7543  33.3834  100000.0000
220.0  0.4  0.7543  34.4048  100000.0000
220.0  0.4  0.7543  35.4574  100000.0000
220.0  0.4  0.7543  36.5422  282.5855
220.0  0.4  0.7543  37.6603  287.1968
220.0  0.4  0.7543  38.8125  291.7287
220.0  0.4  0.7543  40.0000  296.1809
220.0  0.4  0.7652  5.0000  100000.0000
220.0  0.4  0.7652  5.1530  100000.0000
220.0  0.4  0.7652  5.3106  100000.0000
220.0  0.4  0.7652  5.4731  100000.0000
220.0  0.4  0.7652  5.6406  100000.0000
220.0  0.4  0.7652  5.8131  100000.0000
220.0  0.4  0.7652  5.9910  100000.0000
220.0  0.4  0.7652  6.1743  100000.0000
220.0  0.4  0.7652  6.3632  100000.0000
220.0  0.4  0.7652  6.5579  100000.0000
220.0  0.4  0.7652  6.7585  100000.0000
220.0  0.4  0.7652  6.9653  100000.0000
220.0  0.4  0.7652  7.1784  100000.0000
220.0  0.4  0.7652  7.3981  100000.0000
220.0  0.4  0.7652  7.6244  100000.0000
220.0  0.4  0.7652  7.8577  100000.0000
220.0  0.4  0.7652  8.0981  100000.0000
220.0  0.4  0.7652  8.3458  100000.0000
220.0  0.4  0.7652  8.6012  100000.0000
220.0  0.4  0.7652  8.8644  100000.0000
220.0  0.4  0.7652  9.1356  100000.0000
220.0  0.4  0.7652  9.4151  100000.0000
220.0  0.4  0.7652  9.7031  100000.0000
220.0  0.4  0.7652  10.0000  100000.0000
220.0  0.4  0.7652  10.3060  100000.0000
220.0  0.4  0.7652  10.6213  100000.0000
220.0  0.4  0.7652  10.9462  100000.0000
220.0  0.4  0.7652  11.2811  100000.0000
220.0  0.4  0.7652  11.6263  100000.0000
220.0  0.4  0.7652  11.9820  100000.0000
220.0  0.4  0.7652  12.3486  100000.0000
220.0  0.4  0.7652  12.7264  100000.0000
220.0  0.4  0.7652  13.1158  100000.0000
220.0  0.4  0.7652  13.5171  100000.0000
220.0  0.4  0.7652  13.9306  100000.0000
220.0  0.4  0.7652  14.3568  100000.0000
220.0  0.4  0.7652  14.7961  100000.0000
220.0  0.4  0.7652  15.2488  100000.0000
220.0  0.4  0.7652  15.7153  100000.0000
220.0  0.4  0.7652  16.1962  100000.0000
220.0  0.4  0.7652  16.6917  100000.0000
220.0  0.4  0.7652  17.2024  100000.0000
220.0  0.4  0.7652  17.7287  100000.0000
220.0  0.4  0.7652  18.2711  100000.0000
220.0  0.4  0.7652  18.8301  100000.0000
220.0  0.4  0.7652  19.4063  100000.0000
220.0  0.4  0.7652  20.0000  100000.0000
220.0  0.4  0.7652  20.6119  100000.0000
220.0  0.4  0.7652  21.2425  100000.0000
220.0  0.4  0.7652  21.8925  100000.0000
220.0  0.4  0.7652  22.5623  100000.0000
220.0  0.4  0.7652  23.2526  100000.0000
220.0  0.4  0.7652  23.9640  100000.0000
220.0  0.4  0.7652  24.6972  100000.0000
220.0  0.4  0.7652  25.4528  100000.0000
220.0  0.4  0.7652  26.2316  100000.0000
220.0  0.4  0.7652  27.0341  100000.0000
220.0  0.4  0.7652  27.8613  100000.0000
220.0  0.4  0.7652  28.7137  100000.0000
220.0  0.4  0.7652  29.5922  100000.0000
220.0  0.4  0.7652  30.4976  100000.0000
220.0  0.4  0.7652  31.4307  100000.0000
220.0  0.4  0.7652  32.3923  100000.0000
220.0  0.4  0.7652  33.3834  100000.0000
220.0  0.4  0.7652  34.4048  100000.0000
220.0  0.4  0.7652  35.4574  100000.0000
220.0  0.4  0.7652  36.5422  100000.0000
220.0  0.4  0.7652  37.6603  100000.0000
220.0  0.4  0.7652  38.8125  100000.0000
220.0  0.4  0.7652  40.0000  288.1646
220.0  0.4  0.7761  5.0000  100000.0000
220.0  0.4  0.7761  5.1530  100000.0000
220.0  0.4  0.7761  5.3106  100000.0000
220.0  0.4  0.7761  5.4731  100000.0000
220.0  0.4  0.7761  5.6406  100000.0000
220.0  0.4  0.7761  5.8131  100000.0000
220.0  0.4  0.7761  5.9910  100000.0000
220.0  0.4  0.7761  6.1743  100000.0000
220.0  0.4  0.7761  6.3632  100000.0000
220.0  0.4  0.7761  6.5579  100000.0000
220.0  0.4  0.7761  6.7585  100000.0000
220.0  0.4  0.7761  6.9653  100000.0000
220.0  0.4  0.7761  7.1784  100000.0000
220.0  0.4  0.7761  7.3981  100000.0000
220.0  0.4  0.7761  7.6244  100000.0000
220.0  0.4  0.7761  7.8577  100000.0000
220.0  0.4  0.7761  8.0981  100000.0000
220.0  0.4  0.7761  8.3458  100000.0000
220.0  0.4  0.7761  8.6012  100000.0000
220.0  0.4  0.7761  8.8644  100000.0000
220.0  0.4  0.7761  9.1356  100000.0000
220.0  0.4  0.7761  9.4151  100000.0000
220.0  0.4  0.7761  9.7031  100000.0000
220.0  0.4  0.7761  10.0000  100000.0000
220.0  0.4  0.7761  10.3060  100000.0000
220.0  0.4  0.7761  10.6213  100000.0000
220.0  0.4  0.7761  10.9462  100000.0000
220.0  0.4  0.7761  11.2811  100000.0000
220.0  0.4  0.7761  11.6263  100000.0000
220.0  0.4  0.7761  11.9820  100000.0000
220.0  0.4  0.7761  12.3486  100000.0000
220.0  0.4  0.7761  12.7264  100000.0000
220.0  0.4  0.7761  13.1158  100000.0000
220.0  0.4  0.7761  13.5171  100000.0000
220.0  0.4  0.7761  13.9306  100000.0000
220.0  0.4  0.7761  14.3568  100000.0000
220.0  0.4  0.7761  14.7961  100000.0000
220.0  0.4  0.7761  15.2488  100000.0000
220.0  0.4  0.7761  15.7153  100000.0000
220.0  0.4  0.7761  16.1962  100000.0000
220.0  0.4  0.7761  16.6917  100000.0000
220.0  0.4  0.7761  17.2024  100000.0000
220.0  0.4  0.7761  17.7287  100000.0000
220.0  0.4  0.7761  18.2711  100000.0000
220.0  0.4  0.7761  18.8301  100000.0000
220.0  0.4  0.7761  19.4063  100000.0000
220.0  0.4  0.7761  20.0000  100000.0000
220.0  0.4  0.7761  20.6119  100000.0000
220.0  0.4  0.7761  21.2425  100000.0000
220.0  0.4  0.7761  21.8925  100000.0000
220.0  0.4  0.7761  22.5623  100000.0000
220.0  0.4  0.7761  23.2526  100000.0000
220.0  0.4  0.7761  23.9640  100000.0000
220.0  0.4  0.7761  24.6972  100000.0000
220.0  0.4  0.7761  25.4528  100000.0000
220.0  0.4  0.7761  26.2316  100000.0000
220.0  0.4  0.7761  27.0341  100000.0000
220.0  0.4  0.7761  27.8613  100000.0000
220.0  0.4  0.7761  28.7137  100000.0000
220.0  0.4  0.7761  29.5922  100000.0000
220.0  0.4  0.7761  30.4976  100000.0000
220.0  0.4  0.7761  31.4307  100000.0000
220.0  0.4  0.7761  32.3923  100000.0000
220.0  0.4  0.7761  33.3834  100000.0000
220.0  0.4  0.7761  34.4048  100000.0000
220.0  0.4  0.7761  35.4574  100000.0000
220.0  0.4  0.7761  36.5422  100000.0000
220.0  0.4  0.7761  37.6603  100000.0000
220.0  0.4  0.7761  38.8125  100000.0000
220.0  0.4  0.7761  40.0000  100000.0000
220.0  0.4  0.7870  5.0000  100000.0000
220.0  0.4  0.7870  5.1530  100000.0000
220.0  0.4  0.7870  5.3106  100000.0000
220.0  0.4  0.7870  5.4731  100000.0000
220.0  0.4  0.7870  5.6406  100000.0000
220.0  0.4  0.7870  5.8131  100000.0000
220.0  0.4  0.7870  5.9910  100000.0000
220.0  0.4  0.7870  6.1743  100000.0000
220.0  0.4  0.7870  6.3632  100000.0000
220.0  0.4  0.7870  6.5579  100000.0000
220.0  0.4  0.7870  6.7585  100000.0000
220.0  0.4  0.7870  6.9653  100000.0000
220.0  0.4  0.7870  7.1784  100000.0000
220.0  0.4  0.7870  7.3981  100000.0000
220.0  0.4  0.7870  7.6244  100000.0000
220.0  0.4  0.7870  7.8577  100000.0000
220.0  0.4  0.7870  8.0981  100000.0000
220.0  0.4  0.7870  8.3458  100000.0000
220.0  0.4  0.7870  8.6012  100000.0000
220.0  0.4  0.7870  8.8644  100000.0000
220.0  0.4  0.7870  9.1356  100000.0000
220.0  0.4  0.7870  9.4151  100000.0000
220.0  0.4  0.7870  9.7031  100000.0000
220.0  0.4  0.7870  10.0000  100000.0000
220.0  0.4  0.7870  10.3060  100000.0000
220.0  0.4  0.7870  10.6213  100000.0000
220.0  0.4  0.7870  10.9462  100000.0000
220.0  0.4  0.7870  11.2811  100000.0000
220.0  0.4  0.7870  11.6263  100000.0000
220.0  0.4  0.7870  11.9820  100000.0000
220.0  0.4  0.7870  12.3486  100000.0000
220.0  0.4  0.7870  12.7264  100000.0000
220.0  0.4  0.7870  13.1158  100000.0000
220.0  0.4  0.7870  13.5171  100000.0000
220.0  0.4  0.7870  13.9306  100000.0000
220.0  0.4  0.7870  14.3568  100000.0000
220.0  0.4  0.7870  14.7961  100000.0000
220.0  0.4  0.7870  15.2488  100000.0000
220.0  0.4  0.7870  15.7153  100000.0000
220.0  0.4  0.7870  16.1962  100000.0000
220.0  0.4  0.7870  16.6917  100000.0000
220.0  0.4  0.7870  17.2024  100000.0000
220.0  0.4  0.7870  17.7287  100000.0000
220.0  0.4  0.7870  18.2711  100000.0000
220.0  0.4  0.7870  18.8301  100000.0000
220.0  0.4  0.7870  19.4063  100000.0000
220.0  0.4  0.7870  20.0000  100000.0000
220.0  0.4  0.7870  20.6119  100000.0000
220.0  0.4  0.7870  21.2425  100000.0000
220.0  0.4  0.7870  21.8925  100000.0000
220.0  0.4  0.7870  22.5623  100000.0000
220.0  0.4  0.7870  23.2526  100000.0000
220.0  0.4  0.7870  23.9640  100000.0000
220.0  0.4  0.7870  24.6972  100000.0000
220.0  0.4  0.7870  25.4528  100000.0000
220.0  0.4  0.7870  26.2316  100000.0000
220.0  0.4  0.7870  27.0341  100000.0000
220.0  0.4  0.7870  27.8613  100000.0000
220.0  0.4  0.7870  28.7137  100000.0000
220.0  0.4  0.7870  29.5922  100000.0000
220.0  0.4  0.7870  30.4976  100000.0000
220.0  0.4  0.7870  31.4307  100000.0000
220.0  0.4  0.7870  32.3923  100000.0000
220.0  0.4  0.7870  33.3834  100000.0000
220.0  0.4  0.7870  34.4048  100000.0000
220.0  0.4  0.7870  35.4574  100000.0000
220.0  0.4  0.7870  36.5422  100000.0000
220.0  0.4  0.7870  37.6603  100000.0000
220.0  0.4  0.7870  38.8125  100000.0000
220.0  0.4  0.7870  40.0000  100000.0000
220.0  0.4  0.7978  5.0000  100000.0000
220.0  0.4  0.7978  5.1530  100000.0000
220.0  0.4  0.7978  5.3106  100000.0000
220.0  0.4  0.7978  5.4731  100000.0000
220.0  0.4  0.7978  5.6406  100000.0000
220.0  0.4  0.7978  5.8131  100000.0000
220.0  0.4  0.7978  5.9910  100000.0000
220.0  0.4  0.7978  6.1743  100000.0000
220.0  0.4  0.7978  6.3632  100000.0000
220.0  0.4  0.7978  6.5579  100000.0000
220.0  0.4  0.7978  6.7585  100000.0000
220.0  0.4  0.7978  6.9653  100000.0000
220.0  0.4  0.7978  7.1784  100000.0000
220.0  0.4  0.7978  7.3981  100000.0000
220.0  0.4  0.7978  7.6244  100000.0000
220.0  0.4  0.7978  7.8577  100000.0000
220.0  0.4  0.7978  8.0981  100000.0000
220.0  0.4  0.7978  8.3458  100000.0000
220.0  0.4  0.7978  8.6012  100000.0000
220.0  0.4  0.7978  8.8644  100000.0000
220.0  0.4  0.7978  9.1356  100000.0000
220.0  0.4  0.7978  9.4151  100000.0000
220.0  0.4  0.7978  9.7031  100000.0000
220.0  0.4  0.7978  10.0000  100000.0000
220.0  0.4  0.7978  10.3060  100000.0000
220.0  0.4  0.7978  10.6213  100000.0000
220.0  0.4  0.7978  10.9462  100000.0000
220.0  0.4  0.7978  11.2811  100000.0000
220.0  0.4  0.7978  11.6263  100000.0000
220.0  0.4  0.7978  11.9820  100000.0000
220.0  0.4  0.7978  12.3486  100000.0000
220.0  0.4  0.7978  12.7264  100000.0000
220.0  0.4  0.7978  13.1158  100000.0000
220.0  0.4  0.7978  13.5171  100000.0000
220.0  0.4  0.7978  13.9306  100000.0000
220.0  0.4  0.7978  14.3568  100000.0000
220.0  0.4  0.7978  14.7961  100000.0000
220.0  0.4  0.7978  15.2488  100000.0000
220.0  0.4  0.7978  15.7153  100000.0000
220.0  0.4  0.7978  16.1962  100000.0000
220.0  0.4  0.7978  16.6917  100000.0000
220.0  0.4  0.7978  17.2024  100000.0000
220.0  0.4  0.7978  17.7287  100000.0000
220.0  0.4  0.7978  18.2711  100000.0000
220.0  0.4  0.7978  18.8301  100000.0000
220.0  0.4  0.7978  19.4063  100000.0000
220.0  0.4  0.7978  20.0000  100000.0000
220.0  0.4  0.7978  20.6119  100000.0000
220.0  0.4  0.7978  21.2425  100000.0000
220.0  0.4  0.7978  21.8925  100000.0000
220.0  0.4  0.7978  22.5623  100000.0000
220.0  0.4  0.7978  23.2526  100000.0000
220.0  0.4  0.7978  23.9640  100000.0000
220.0  0.4  0.7978  24.6972  100000.0000
220.0  0.4  0.7978  25.4528  100000.0000
220.0  0.4  0.7978  26.2316  100000.0000
220.0  0.4  0.7978  27.0341  100000.0000
220.0  0.4  0.7978  27.8613  100000.0000
220.0  0.4  0.7978  28.7137  100000.0000
220.0  0.4  0.7978  29.5922  100000.0000
220.0  0.4  0.7978  30.4976  100000.0000
220.0  0.4  0.7978  31.4307  100000.0000
220.0  0.4  0.7978  32.3923  100000.0000
220.0  0.4  0.7978  33.3834  100000.0000
220.0  0.4  0.7978  34.4048  100000.0000
220.0  0.4  0.7978  35.4574  100000.0000
220.0  0.4  0.7978  36.5422  100000.0000
220.0  0.4  0.7978  37.6603  100000.0000
220.0  0.4  0.7978  38.8125  100000.0000
220.0  0.4  0.7978  40.0000  100000.0000
220.0  0.4  0.8087  5.0000  100000.0000
220.0  0.4  0.8087  5.1530  100000.0000
220.0  0.4  0.8087  5.3106  100000.0000
220.0  0.4  0.8087  5.4731  100000.0000
220.0  0.4  0.8087  5.6406  100000.0000
220.0  0.4  0.8087  5.8131  100000.0000
220.0  0.4  0.8087  5.9910  100000.0000
220.0  0.4  0.8087  6.1743  100000.0000
220.0  0.4  0.8087  6.3632  100000.0000
220.0  0.4  0.8087  6.5579  100000.0000
220.0  0.4  0.8087  6.7585  100000.0000
220.0  0.4  0.8087  6.9653  100000.0000
220.0  0.4  0.8087  7.1784  100000.0000
220.0  0.4  0.8087  7.3981  100000.0000
220.0  0.4  0.8087  7.6244  100000.0000
220.0  0.4  0.8087  7.8577  100000.0000
220.0  0.4  0.8087  8.0981  100000.0000
220.0  0.4  0.8087  8.3458  100000.0000
220.0  0.4  0.8087  8.6012  100000.0000
220.0  0.4  0.8087  8.8644  100000.0000
220.0  0.4  0.8087  9.1356  100000.0000
220.0  0.4  0.8087  9.4151  100000.0000
220.0  0.4  0.8087  9.7031  100000.0000
220.0  0.4  0.8087  10.0000  100000.0000
220.0  0.4  0.8087  10.3060  100000.0000
220.0  0.4  0.8087  10.6213  100000.0000
220.0  0.4  0.8087  10.9462  100000.0000
220.0  0.4  0.8087  11.2811  100000.0000
220.0  0.4  0.8087  11.6263  100000.0000
220.0  0.4  0.8087  11.9820  100000.0000
220.0  0.4  0.8087  12.3486  100000.0000
220.0  0.4  0.8087  12.7264  100000.0000
220.0  0.4  0.8087  13.1158  100000.0000
220.0  0.4  0.8087  13.5171  100000.0000
220.0  0.4  0.8087  13.9306  100000.0000
220.0  0.4  0.8087  14.3568  100000.0000
220.0  0.4  0.8087  14.7961  100000.0000
220.0  0.4  0.8087  15.2488  100000.0000
220.0  0.4  0.8087  15.7153  100000.0000
220.0  0.4  0.8087  16.1962  100000.0000
220.0  0.4  0.8087  16.6917  100000.0000
220.0  0.4  0.8087  17.2024  100000.0000
220.0  0.4  0.8087  17.7287  100000.0000
220.0  0.4  0.8087  18.2711  100000.0000
220.0  0.4  0.8087  18.8301  100000.0000
220.0  0.4  0.8087  19.4063  100000.0000
220.0  0.4  0.8087  20.0000  100000.0000
220.0  0.4  0.8087  20.6119  100000.0000
220.0  0.4  0.8087  21.2425  100000.0000
220.0  0.4  0.8087  21.8925  100000.0000
220.0  0.4  0.8087  22.5623  100000.0000
220.0  0.4  0.8087  23.2526  100000.0000
220.0  0.4  0.8087  23.9640  100000.0000
220.0  0.4  0.8087  24.6972  100000.0000
220.0  0.4  0.8087  25.4528  100000.0000
220.0  0.4  0.8087  26.2316  100000.0000
220.0  0.4  0.8087  27.0341  100000.0000
220.0  0.4  0.8087  27.8613  100000.0000
220.0  0.4  0.8087  28.7137  100000.0000
220.0  0.4  0.8087  29.5922  100000.0000
220.0  0.4  0.8087  30.4976  100000.0000
220.0  0.4  0.8087  31.4307  100000.0000
220.0  0.4  0.8087  32.3923  100000.0000
220.0  0.4  0.8087  33.3834  100000.0000
220.0  0.4  0.8087  34.4048  100000.0000
220.0  0.4  0.8087  35.4574  100000.0000
220.0  0.4  0.8087  36.5422  100000.0000
220.0  0.4  0.8087  37.6603  100000.0000
220.0  0.4  0.8087  38.8125  100000.0000
220.0  0.4  0.8087  40.0000  100000.0000
220.0  0.4  0.8196  5.0000  100000.0000
220.0  0.4  0.8196  5.1530  100000.0000
220.0  0.4  0.8196  5.3106  100000.0000
220.0  0.4  0.8196  5.4731  100000.0000
220.0  0.4  0.8196  5.6406  100000.0000
220.0  0.4  0.8196  5.8131  100000.0000
