# R0=8.178 kpc
# V0[km/s]  gamma  rho0[GeV/cm3]  Rs[kpc]  chi2
224.0  0.5  0.5804  23.2526  53.1098
224.0  0.5  0.5804  23.9640  55.0458
224.0  0.5  0.5804  24.6972  53.7263
224.0  0.5  0.5804  25.4528  51.3143
224.0  0.5  0.5804  26.2316  53.0332
224.0  0.5  0.5804  27.0341  52.3782
224.0  0.5  0.5804  27.8613  50.5836
224.0  0.5  0.5804  28.7137  47.1506
224.0  0.5  0.5804  29.5922  48.5526
224.0  0.5  0.5804  30.4976  49.9508
224.0  0.5  0.5804  31.4307  51.1884
224.0  0.5  0.5804  32.3923  50.5563
224.0  0.5  0.5804  33.3834  47.3809
224.0  0.5  0.5804  34.4048  48.6613
224.0  0.5  0.5804  35.4574  49.6463
224.0  0.5  0.5804  36.5422  49.9996
224.0  0.5  0.5804  37.6603  47.8804
224.0  0.5  0.5804  38.8125  49.0378
224.0  0.5  0.5804  40.0000  46.2449
224.0  0.5  0.5913  5.0000  100000.0000
224.0  0.5  0.5913  5.1530  100000.0000
224.0  0.5  0.5913  5.3106  100000.0000
224.0  0.5  0.5913  5.4731  100000.0000
224.0  0.5  0.5913  5.6406  100000.0000
224.0  0.5  0.5913  5.8131  100000.0000
224.0  0.5  0.5913  5.9910  100000.0000
224.0  0.5  0.5913  6.1743  100000.0000
224.0  0.5  0.5913  6.3632  100000.0000
224.0  0.5  0.5913  6.5579  100000.0000
224.0  0.5  0.5913  6.7585  100000.0000
224.0  0.5  0.5913  6.9653  100000.0000
224.0  0.5  0.5913  7.1784  100000.0000
224.0  0.5  0.5913  7.3981  100000.0000
224.0  0.5  0.5913  7.6244  100000.0000
224.0  0.5  0.5913  7.8577  100000.0000
224.0  0.5  0.5913  8.0981  100000.0000
224.0  0.5  0.5913  8.3458  100000.0000
224.0  0.5  0.5913  8.6012  100000.0000
224.0  0.5  0.5913  8.8644  100000.0000
224.0  0.5  0.5913  9.1356  100000.0000
224.0  0.5  0.5913  9.4151  100000.0000
224.0  0.5  0.5913  9.7031  100000.0000
224.0  0.5  0.5913  10.0000  115.7703
224.0  0.5  0.5913  10.3060  122.9011
224.0  0.5  0.5913  10.6213  111.7726
224.0  0.5  0.5913  10.9462  102.9562
224.0  0.5  0.5913  11.2811  109.0720
224.0  0.5  0.5913  11.6263  94.9818
224.0  0.5  0.5913  11.9820  94.2450
224.0  0.5  0.5913  12.3486  98.2444
224.0  0.5  0.5913  12.7264  93.3026
224.0  0.5  0.5913  13.1158  83.6143
224.0  0.5  0.5913  13.5171  85.0164
224.0  0.5  0.5913  13.9306  84.6438
224.0  0.5  0.5913  14.3568  77.9354
224.0  0.5  0.5913  14.7961  77.4442
224.0  0.5  0.5913  15.2488  76.8025
224.0  0.5  0.5913  15.7153  79.0950
224.0  0.5  0.5913  16.1962  67.4956
224.0  0.5  0.5913  16.6917  70.8258
224.0  0.5  0.5913  17.2024  65.5829
224.0  0.5  0.5913  17.7287  68.6673
224.0  0.5  0.5913  18.2711  66.7668
224.0  0.5  0.5913  18.8301  64.2143
224.0  0.5  0.5913  19.4063  62.2792
224.0  0.5  0.5913  20.0000  64.9148
224.0  0.5  0.5913  20.6119  60.4492
224.0  0.5  0.5913  21.2425  58.0431
224.0  0.5  0.5913  21.8925  60.3094
224.0  0.5  0.5913  22.5623  58.2544
224.0  0.5  0.5913  23.2526  60.4288
224.0  0.5  0.5913  23.9640  58.2346
224.0  0.5  0.5913  24.6972  54.8171
224.0  0.5  0.5913  25.4528  54.2868
224.0  0.5  0.5913  26.2316  56.1475
224.0  0.5  0.5913  27.0341  58.0024
224.0  0.5  0.5913  27.8613  56.5725
224.0  0.5  0.5913  28.7137  53.8241
224.0  0.5  0.5913  29.5922  55.4645
224.0  0.5  0.5913  30.4976  54.3335
224.0  0.5  0.5913  31.4307  52.4707
224.0  0.5  0.5913  32.3923  48.8993
224.0  0.5  0.5913  33.3834  50.2338
224.0  0.5  0.5913  34.4048  51.5611
224.0  0.5  0.5913  35.4574  52.7057
224.0  0.5  0.5913  36.5422  52.0299
224.0  0.5  0.5913  37.6603  53.2908
224.0  0.5  0.5913  38.8125  49.9538
224.0  0.5  0.5913  40.0000  51.1426
224.0  0.5  0.6022  5.0000  100000.0000
224.0  0.5  0.6022  5.1530  100000.0000
224.0  0.5  0.6022  5.3106  100000.0000
224.0  0.5  0.6022  5.4731  100000.0000
224.0  0.5  0.6022  5.6406  100000.0000
224.0  0.5  0.6022  5.8131  100000.0000
224.0  0.5  0.6022  5.9910  100000.0000
224.0  0.5  0.6022  6.1743  100000.0000
224.0  0.5  0.6022  6.3632  100000.0000
224.0  0.5  0.6022  6.5579  100000.0000
224.0  0.5  0.6022  6.7585  100000.0000
224.0  0.5  0.6022  6.9653  100000.0000
224.0  0.5  0.6022  7.1784  100000.0000
224.0  0.5  0.6022  7.3981  100000.0000
224.0  0.5  0.6022  7.6244  100000.0000
224.0  0.5  0.6022  7.8577  100000.0000
224.0  0.5  0.6022  8.0981  100000.0000
224.0  0.5  0.6022  8.3458  100000.0000
224.0  0.5  0.6022  8.6012  100000.0000
224.0  0.5  0.6022  8.8644  100000.0000
224.0  0.5  0.6022  9.1356  100000.0000
224.0  0.5  0.6022  9.4151  100000.0000
224.0  0.5  0.6022  9.7031  100000.0000
224.0  0.5  0.6022  10.0000  100000.0000
224.0  0.5  0.6022  10.3060  100000.0000
224.0  0.5  0.6022  10.6213  120.2943
224.0  0.5  0.6022  10.9462  127.3455
224.0  0.5  0.6022  11.2811  115.6792
224.0  0.5  0.6022  11.6263  108.5877
224.0  0.5  0.6022  11.9820  112.4414
224.0  0.5  0.6022  12.3486  102.6306
224.0  0.5  0.6022  12.7264  96.8672
224.0  0.5  0.6022  13.1158  100.7531
224.0  0.5  0.6022  13.5171  95.5218
224.0  0.5  0.6022  13.9306  100.4880
224.0  0.5  0.6022  14.3568  90.0188
224.0  0.5  0.6022  14.7961  86.1930
224.0  0.5  0.6022  15.2488  88.6879
224.0  0.5  0.6022  15.7153  78.5503
224.0  0.5  0.6022  16.1962  77.7708
224.0  0.5  0.6022  16.6917  79.9924
224.0  0.5  0.6022  17.2024  74.5480
224.0  0.5  0.6022  17.7287  71.3153
224.0  0.5  0.6022  18.2711  70.5601
224.0  0.5  0.6022  18.8301  68.9298
224.0  0.5  0.6022  19.4063  71.9305
224.0  0.5  0.6022  20.0000  69.8287
224.0  0.5  0.6022  20.6119  66.9057
224.0  0.5  0.6022  21.2425  64.7636
224.0  0.5  0.6022  21.8925  67.3143
224.0  0.5  0.6022  22.5623  62.5617
224.0  0.5  0.6022  23.2526  64.9196
224.0  0.5  0.6022  23.9640  62.0684
224.0  0.5  0.6022  24.6972  63.1429
224.0  0.5  0.6022  25.4528  61.9972
224.0  0.5  0.6022  26.2316  64.0819
224.0  0.5  0.6022  27.0341  61.6853
224.0  0.5  0.6022  27.8613  55.3884
224.0  0.5  0.6022  28.7137  57.1712
224.0  0.5  0.6022  29.5922  58.9452
224.0  0.5  0.6022  30.4976  60.7087
224.0  0.5  0.6022  31.4307  59.1762
224.0  0.5  0.6022  32.3923  56.9851
224.0  0.5  0.6022  33.3834  57.6808
224.0  0.5  0.6022  34.4048  56.1327
224.0  0.5  0.6022  35.4574  54.2014
224.0  0.5  0.6022  36.5422  55.5273
224.0  0.5  0.6022  37.6603  51.7666
224.0  0.5  0.6022  38.8125  53.0191
224.0  0.5  0.6022  40.0000  54.2609
224.0  0.5  0.6130  5.0000  100000.0000
224.0  0.5  0.6130  5.1530  100000.0000
224.0  0.5  0.6130  5.3106  100000.0000
224.0  0.5  0.6130  5.4731  100000.0000
224.0  0.5  0.6130  5.6406  100000.0000
224.0  0.5  0.6130  5.8131  100000.0000
224.0  0.5  0.6130  5.9910  100000.0000
224.0  0.5  0.6130  6.1743  100000.0000
224.0  0.5  0.6130  6.3632  100000.0000
224.0  0.5  0.6130  6.5579  100000.0000
224.0  0.5  0.6130  6.7585  100000.0000
224.0  0.5  0.6130  6.9653  100000.0000
224.0  0.5  0.6130  7.1784  100000.0000
224.0  0.5  0.6130  7.3981  100000.0000
224.0  0.5  0.6130  7.6244  100000.0000
224.0  0.5  0.6130  7.8577  100000.0000
224.0  0.5  0.6130  8.0981  100000.0000
224.0  0.5  0.6130  8.3458  100000.0000
224.0  0.5  0.6130  8.6012  100000.0000
224.0  0.5  0.6130  8.8644  100000.0000
224.0  0.5  0.6130  9.1356  100000.0000
224.0  0.5  0.6130  9.4151  100000.0000
224.0  0.5  0.6130  9.7031  100000.0000
224.0  0.5  0.6130  10.0000  100000.0000
224.0  0.5  0.6130  10.3060  100000.0000
224.0  0.5  0.6130  10.6213  100000.0000
224.0  0.5  0.6130  10.9462  100000.0000
224.0  0.5  0.6130  11.2811  124.7779
224.0  0.5  0.6130  11.6263  131.7350
224.0  0.5  0.6130  11.9820  119.5386
224.0  0.5  0.6130  12.3486  112.0580
224.0  0.5  0.6130  12.7264  115.7588
224.0  0.5  0.6130  13.1158  121.7255
224.0  0.5  0.6130  13.5171  105.9907
224.0  0.5  0.6130  13.9306  103.2163
224.0  0.5  0.6130  14.3568  97.7005
224.0  0.5  0.6130  14.7961  102.5580
224.0  0.5  0.6130  15.2488  91.7378
224.0  0.5  0.6130  15.7153  92.6950
224.0  0.5  0.6130  16.1962  91.9187
224.0  0.5  0.6130  16.6917  84.3828
224.0  0.5  0.6130  17.2024  83.4125
224.0  0.5  0.6130  17.7287  82.3577
224.0  0.5  0.6130  18.2711  84.4540
224.0  0.5  0.6130  18.8301  78.5215
224.0  0.5  0.6130  19.4063  74.9605
224.0  0.5  0.6130  20.0000  74.0194
224.0  0.5  0.6130  20.6119  72.1106
224.0  0.5  0.6130  21.2425  75.0158
224.0  0.5  0.6130  21.8925  77.4704
224.0  0.5  0.6130  22.5623  69.4453
224.0  0.5  0.6130  23.2526  72.0369
224.0  0.5  0.6130  23.9640  69.5657
224.0  0.5  0.6130  24.6972  65.4564
224.0  0.5  0.6130  25.4528  66.8148
224.0  0.5  0.6130  26.2316  63.7151
224.0  0.5  0.6130  27.0341  65.8105
224.0  0.5  0.6130  27.8613  65.2170
224.0  0.5  0.6130  28.7137  65.4530
224.0  0.5  0.6130  29.5922  64.6649
224.0  0.5  0.6130  30.4976  64.8486
224.0  0.5  0.6130  31.4307  58.1207
224.0  0.5  0.6130  32.3923  59.8130
224.0  0.5  0.6130  33.3834  61.4929
224.0  0.5  0.6130  34.4048  63.1589
224.0  0.5  0.6130  35.4574  61.5338
224.0  0.5  0.6130  36.5422  59.1943
224.0  0.5  0.6130  37.6603  59.6823
224.0  0.5  0.6130  38.8125  61.1332
224.0  0.5  0.6130  40.0000  59.0505
224.0  0.5  0.6239  5.0000  100000.0000
224.0  0.5  0.6239  5.1530  100000.0000
224.0  0.5  0.6239  5.3106  100000.0000
224.0  0.5  0.6239  5.4731  100000.0000
224.0  0.5  0.6239  5.6406  100000.0000
224.0  0.5  0.6239  5.8131  100000.0000
224.0  0.5  0.6239  5.9910  100000.0000
224.0  0.5  0.6239  6.1743  100000.0000
224.0  0.5  0.6239  6.3632  100000.0000
224.0  0.5  0.6239  6.5579  100000.0000
224.0  0.5  0.6239  6.7585  100000.0000
224.0  0.5  0.6239  6.9653  100000.0000
224.0  0.5  0.6239  7.1784  100000.0000
224.0  0.5  0.6239  7.3981  100000.0000
224.0  0.5  0.6239  7.6244  100000.0000
224.0  0.5  0.6239  7.8577  100000.0000
224.0  0.5  0.6239  8.0981  100000.0000
224.0  0.5  0.6239  8.3458  100000.0000
224.0  0.5  0.6239  8.6012  100000.0000
224.0  0.5  0.6239  8.8644  100000.0000
224.0  0.5  0.6239  9.1356  100000.0000
224.0  0.5  0.6239  9.4151  100000.0000
224.0  0.5  0.6239  9.7031  100000.0000
224.0  0.5  0.6239  10.0000  100000.0000
224.0  0.5  0.6239  10.3060  100000.0000
224.0  0.5  0.6239  10.6213  100000.0000
224.0  0.5  0.6239  10.9462  100000.0000
224.0  0.5  0.6239  11.2811  100000.0000
224.0  0.5  0.6239  11.6263  100000.0000
224.0  0.5  0.6239  11.9820  100000.0000
224.0  0.5  0.6239  12.3486  136.0507
224.0  0.5  0.6239  12.7264  123.3343
224.0  0.5  0.6239  13.1158  122.5164
224.0  0.5  0.6239  13.5171  119.0106
224.0  0.5  0.6239  13.9306  124.8581
224.0  0.5  0.6239  14.3568  108.6355
224.0  0.5  0.6239  14.7961  107.0870
224.0  0.5  0.6239  15.2488  110.6701
224.0  0.5  0.6239  15.7153  104.5745
224.0  0.5  0.6239  16.1962  109.3260
224.0  0.5  0.6239  16.6917  97.7734
224.0  0.5  0.6239  17.2024  98.4365
224.0  0.5  0.6239  17.7287  97.3957
224.0  0.5  0.6239  18.2711  89.3132
224.0  0.5  0.6239  18.8301  88.0491
224.0  0.5  0.6239  19.4063  86.7223
224.0  0.5  0.6239  20.0000  88.6845
224.0  0.5  0.6239  20.6119  82.2897
224.0  0.5  0.6239  21.2425  78.4114
224.0  0.5  0.6239  21.8925  77.2872
224.0  0.5  0.6239  22.5623  75.1114
224.0  0.5  0.6239  23.2526  77.9122
224.0  0.5  0.6239  23.9640  80.3492
224.0  0.5  0.6239  24.6972  71.8259
224.0  0.5  0.6239  25.4528  74.3162
224.0  0.5  0.6239  26.2316  71.6658
224.0  0.5  0.6239  27.0341  74.0138
224.0  0.5  0.6239  27.8613  68.5771
224.0  0.5  0.6239  28.7137  70.7375
224.0  0.5  0.6239  29.5922  67.2547
224.0  0.5  0.6239  30.4976  69.2463
224.0  0.5  0.6239  31.4307  68.5963
224.0  0.5  0.6239  32.3923  68.6076
224.0  0.5  0.6239  33.3834  70.4812
224.0  0.5  0.6239  34.4048  67.7180
224.0  0.5  0.6239  35.4574  63.0353
224.0  0.5  0.6239  36.5422  62.2093
224.0  0.5  0.6239  37.6603  63.7908
224.0  0.5  0.6239  38.8125  65.3563
224.0  0.5  0.6239  40.0000  66.9046
224.0  0.5  0.6348  5.0000  100000.0000
224.0  0.5  0.6348  5.1530  100000.0000
224.0  0.5  0.6348  5.3106  100000.0000
224.0  0.5  0.6348  5.4731  100000.0000
224.0  0.5  0.6348  5.6406  100000.0000
224.0  0.5  0.6348  5.8131  100000.0000
224.0  0.5  0.6348  5.9910  100000.0000
224.0  0.5  0.6348  6.1743  100000.0000
224.0  0.5  0.6348  6.3632  100000.0000
224.0  0.5  0.6348  6.5579  100000.0000
224.0  0.5  0.6348  6.7585  100000.0000
224.0  0.5  0.6348  6.9653  100000.0000
224.0  0.5  0.6348  7.1784  100000.0000
224.0  0.5  0.6348  7.3981  100000.0000
224.0  0.5  0.6348  7.6244  100000.0000
224.0  0.5  0.6348  7.8577  100000.0000
224.0  0.5  0.6348  8.0981  100000.0000
224.0  0.5  0.6348  8.3458  100000.0000
224.0  0.5  0.6348  8.6012  100000.0000
224.0  0.5  0.6348  8.8644  100000.0000
224.0  0.5  0.6348  9.1356  100000.0000
224.0  0.5  0.6348  9.4151  100000.0000
224.0  0.5  0.6348  9.7031  100000.0000
224.0  0.5  0.6348  10.0000  100000.0000
224.0  0.5  0.6348  10.3060  100000.0000
224.0  0.5  0.6348  10.6213  100000.0000
224.0  0.5  0.6348  10.9462  100000.0000
224.0  0.5  0.6348  11.2811  100000.0000
224.0  0.5  0.6348  11.6263  100000.0000
224.0  0.5  0.6348  11.9820  100000.0000
224.0  0.5  0.6348  12.3486  100000.0000
224.0  0.5  0.6348  12.7264  100000.0000
224.0  0.5  0.6348  13.1158  140.2760
224.0  0.5  0.6348  13.5171  147.0313
224.0  0.5  0.6348  13.9306  133.2394
224.0  0.5  0.6348  14.3568  124.6275
224.0  0.5  0.6348  14.7961  127.9063
224.0  0.5  0.6348  15.2488  116.3543
224.0  0.5  0.6348  15.7153  109.4422
224.0  0.5  0.6348  16.1962  112.8941
224.0  0.5  0.6348  16.6917  106.5319
224.0  0.5  0.6348  17.2024  111.1586
224.0  0.5  0.6348  17.7287  99.2911
224.0  0.5  0.6348  18.2711  99.8027
224.0  0.5  0.6348  18.8301  98.6176
224.0  0.5  0.6348  19.4063  102.5924
224.0  0.5  0.6348  20.0000  88.8818
224.0  0.5  0.6348  20.6119  92.4359
224.0  0.5  0.6348  21.2425  90.8439
224.0  0.5  0.6348  21.8925  92.6670
224.0  0.5  0.6348  22.5623  85.8375
224.0  0.5  0.6348  23.2526  81.6556
224.0  0.5  0.6348  23.9640  84.5881
224.0  0.5  0.6348  24.6972  83.1785
224.0  0.5  0.6348  25.4528  80.6143
224.0  0.5  0.6348  26.2316  83.0227
224.0  0.5  0.6348  27.0341  80.5084
224.0  0.5  0.6348  27.8613  76.4303
224.0  0.5  0.6348  28.7137  78.7987
224.0  0.5  0.6348  29.5922  75.8593
224.0  0.5  0.6348  30.4976  71.2534
224.0  0.5  0.6348  31.4307  72.2709
224.0  0.5  0.6348  32.3923  74.3150
224.0  0.5  0.6348  33.3834  70.4866
224.0  0.5  0.6348  34.4048  72.3673
224.0  0.5  0.6348  35.4574  71.6585
224.0  0.5  0.6348  36.5422  71.4590
224.0  0.5  0.6348  37.6603  73.2197
224.0  0.5  0.6348  38.8125  72.0826
224.0  0.5  0.6348  40.0000  71.9634
224.0  0.5  0.6457  5.0000  100000.0000
224.0  0.5  0.6457  5.1530  100000.0000
224.0  0.5  0.6457  5.3106  100000.0000
224.0  0.5  0.6457  5.4731  100000.0000
224.0  0.5  0.6457  5.6406  100000.0000
224.0  0.5  0.6457  5.8131  100000.0000
224.0  0.5  0.6457  5.9910  100000.0000
224.0  0.5  0.6457  6.1743  100000.0000
224.0  0.5  0.6457  6.3632  100000.0000
224.0  0.5  0.6457  6.5579  100000.0000
224.0  0.5  0.6457  6.7585  100000.0000
224.0  0.5  0.6457  6.9653  100000.0000
224.0  0.5  0.6457  7.1784  100000.0000
224.0  0.5  0.6457  7.3981  100000.0000
224.0  0.5  0.6457  7.6244  100000.0000
224.0  0.5  0.6457  7.8577  100000.0000
224.0  0.5  0.6457  8.0981  100000.0000
224.0  0.5  0.6457  8.3458  100000.0000
224.0  0.5  0.6457  8.6012  100000.0000
224.0  0.5  0.6457  8.8644  100000.0000
224.0  0.5  0.6457  9.1356  100000.0000
224.0  0.5  0.6457  9.4151  100000.0000
224.0  0.5  0.6457  9.7031  100000.0000
224.0  0.5  0.6457  10.0000  100000.0000
224.0  0.5  0.6457  10.3060  100000.0000
224.0  0.5  0.6457  10.6213  100000.0000
224.0  0.5  0.6457  10.9462  100000.0000
224.0  0.5  0.6457  11.2811  100000.0000
224.0  0.5  0.6457  11.6263  100000.0000
224.0  0.5  0.6457  11.9820  100000.0000
224.0  0.5  0.6457  12.3486  100000.0000
224.0  0.5  0.6457  12.7264  100000.0000
224.0  0.5  0.6457  13.1158  100000.0000
224.0  0.5  0.6457  13.5171  100000.0000
224.0  0.5  0.6457  13.9306  144.3967
224.0  0.5  0.6457  14.3568  151.0106
224.0  0.5  0.6457  14.7961  136.7344
224.0  0.5  0.6457  15.2488  127.7547
224.0  0.5  0.6457  15.7153  130.8614
224.0  0.5  0.6457  16.1962  136.4485
224.0  0.5  0.6457  16.6917  118.7460
224.0  0.5  0.6457  17.2024  116.5941
224.0  0.5  0.6457  17.7287  119.8382
224.0  0.5  0.6457  18.2711  112.9253
224.0  0.5  0.6457  18.8301  117.4142
224.0  0.5  0.6457  19.4063  104.8740
224.0  0.5  0.6457  20.0000  105.0970
224.0  0.5  0.6457  20.6119  103.6499
224.0  0.5  0.6457  21.2425  105.9166
224.0  0.5  0.6457  21.8925  93.1309
224.0  0.5  0.6457  22.5623  96.5570
224.0  0.5  0.6457  23.2526  94.7094
224.0  0.5  0.6457  23.9640  96.3914
224.0  0.5  0.6457  24.6972  90.7362
224.0  0.5  0.6457  25.4528  84.6867
224.0  0.5  0.6457  26.2316  87.4987
224.0  0.5  0.6457  27.0341  85.9206
224.0  0.5  0.6457  27.8613  83.1217
224.0  0.5  0.6457  28.7137  85.6773
224.0  0.5  0.6457  29.5922  88.0530
224.0  0.5  0.6457  30.4976  78.3824
224.0  0.5  0.6457  31.4307  80.6407
224.0  0.5  0.6457  32.3923  82.8781
224.0  0.5  0.6457  33.3834  79.6758
224.0  0.5  0.6457  34.4048  74.7928
224.0  0.5  0.6457  35.4574  75.6226
224.0  0.5  0.6457  36.5422  77.5453
224.0  0.5  0.6457  37.6603  73.4096
224.0  0.5  0.6457  38.8125  75.1758
224.0  0.5  0.6457  40.0000  76.9219
224.0  0.5  0.6565  5.0000  100000.0000
224.0  0.5  0.6565  5.1530  100000.0000
224.0  0.5  0.6565  5.3106  100000.0000
224.0  0.5  0.6565  5.4731  100000.0000
224.0  0.5  0.6565  5.6406  100000.0000
224.0  0.5  0.6565  5.8131  100000.0000
224.0  0.5  0.6565  5.9910  100000.0000
224.0  0.5  0.6565  6.1743  100000.0000
224.0  0.5  0.6565  6.3632  100000.0000
224.0  0.5  0.6565  6.5579  100000.0000
224.0  0.5  0.6565  6.7585  100000.0000
224.0  0.5  0.6565  6.9653  100000.0000
224.0  0.5  0.6565  7.1784  100000.0000
224.0  0.5  0.6565  7.3981  100000.0000
224.0  0.5  0.6565  7.6244  100000.0000
224.0  0.5  0.6565  7.8577  100000.0000
224.0  0.5  0.6565  8.0981  100000.0000
224.0  0.5  0.6565  8.3458  100000.0000
224.0  0.5  0.6565  8.6012  100000.0000
224.0  0.5  0.6565  8.8644  100000.0000
224.0  0.5  0.6565  9.1356  100000.0000
224.0  0.5  0.6565  9.4151  100000.0000
224.0  0.5  0.6565  9.7031  100000.0000
224.0  0.5  0.6565  10.0000  100000.0000
224.0  0.5  0.6565  10.3060  100000.0000
224.0  0.5  0.6565  10.6213  100000.0000
224.0  0.5  0.6565  10.9462  100000.0000
224.0  0.5  0.6565  11.2811  100000.0000
224.0  0.5  0.6565  11.6263  100000.0000
224.0  0.5  0.6565  11.9820  100000.0000
224.0  0.5  0.6565  12.3486  100000.0000
224.0  0.5  0.6565  12.7264  100000.0000
224.0  0.5  0.6565  13.1158  100000.0000
224.0  0.5  0.6565  13.5171  100000.0000
224.0  0.5  0.6565  13.9306  100000.0000
224.0  0.5  0.6565  14.3568  100000.0000
224.0  0.5  0.6565  14.7961  148.4004
224.0  0.5  0.6565  15.2488  154.8649
224.0  0.5  0.6565  15.7153  140.1211
224.0  0.5  0.6565  16.1962  138.3630
224.0  0.5  0.6565  16.6917  133.7169
224.0  0.5  0.6565  17.2024  139.1580
224.0  0.5  0.6565  17.7287  144.5851
224.0  0.5  0.6565  18.2711  125.9264
224.0  0.5  0.6565  18.8301  121.7787
224.0  0.5  0.6565  19.4063  126.4203
224.0  0.5  0.6565  20.0000  118.9789
224.0  0.5  0.6565  20.6119  123.3140
224.0  0.5  0.6565  21.2425  110.1409
224.0  0.5  0.6565  21.8925  110.0813
224.0  0.5  0.6565  22.5623  108.3764
224.0  0.5  0.6565  23.2526  110.5530
224.0  0.5  0.6565  23.9640  102.5203
224.0  0.5  0.6565  24.6972  100.4035
224.0  0.5  0.6565  25.4528  98.3123
224.0  0.5  0.6565  26.2316  99.8538
224.0  0.5  0.6565  27.0341  102.9127
224.0  0.5  0.6565  27.8613  95.0792
224.0  0.5  0.6565  28.7137  90.1914
224.0  0.5  0.6565  29.5922  88.4548
224.0  0.5  0.6565  30.4976  91.0155
224.0  0.5  0.6565  31.4307  87.8733
224.0  0.5  0.6565  32.3923  90.2852
224.0  0.5  0.6565  33.3834  92.6107
224.0  0.5  0.6565  34.4048  82.3264
224.0  0.5  0.6565  35.4574  84.4519
224.0  0.5  0.6565  36.5422  86.5535
224.0  0.5  0.6565  37.6603  83.1162
224.0  0.5  0.6565  38.8125  85.0821
224.0  0.5  0.6565  40.0000  78.6366
224.0  0.5  0.6674  5.0000  100000.0000
224.0  0.5  0.6674  5.1530  100000.0000
224.0  0.5  0.6674  5.3106  100000.0000
224.0  0.5  0.6674  5.4731  100000.0000
224.0  0.5  0.6674  5.6406  100000.0000
224.0  0.5  0.6674  5.8131  100000.0000
224.0  0.5  0.6674  5.9910  100000.0000
224.0  0.5  0.6674  6.1743  100000.0000
224.0  0.5  0.6674  6.3632  100000.0000
224.0  0.5  0.6674  6.5579  100000.0000
224.0  0.5  0.6674  6.7585  100000.0000
224.0  0.5  0.6674  6.9653  100000.0000
224.0  0.5  0.6674  7.1784  100000.0000
224.0  0.5  0.6674  7.3981  100000.0000
224.0  0.5  0.6674  7.6244  100000.0000
224.0  0.5  0.6674  7.8577  100000.0000
224.0  0.5  0.6674  8.0981  100000.0000
224.0  0.5  0.6674  8.3458  100000.0000
224.0  0.5  0.6674  8.6012  100000.0000
224.0  0.5  0.6674  8.8644  100000.0000
224.0  0.5  0.6674  9.1356  100000.0000
224.0  0.5  0.6674  9.4151  100000.0000
224.0  0.5  0.6674  9.7031  100000.0000
224.0  0.5  0.6674  10.0000  100000.0000
224.0  0.5  0.6674  10.3060  100000.0000
224.0  0.5  0.6674  10.6213  100000.0000
224.0  0.5  0.6674  10.9462  100000.0000
224.0  0.5  0.6674  11.2811  100000.0000
224.0  0.5  0.6674  11.6263  100000.0000
224.0  0.5  0.6674  11.9820  100000.0000
224.0  0.5  0.6674  12.3486  100000.0000
224.0  0.5  0.6674  12.7264  100000.0000
224.0  0.5  0.6674  13.1158  100000.0000
224.0  0.5  0.6674  13.5171  100000.0000
224.0  0.5  0.6674  13.9306  100000.0000
224.0  0.5  0.6674  14.3568  100000.0000
224.0  0.5  0.6674  14.7961  100000.0000
224.0  0.5  0.6674  15.2488  100000.0000
224.0  0.5  0.6674  15.7153  100000.0000
224.0  0.5  0.6674  16.1962  158.5851
224.0  0.5  0.6674  16.6917  164.8803
224.0  0.5  0.6674  17.2024  149.1537
224.0  0.5  0.6674  17.7287  139.1153
224.0  0.5  0.6674  18.2711  141.7592
224.0  0.5  0.6674  18.8301  147.0309
224.0  0.5  0.6674  19.4063  133.4962
224.0  0.5  0.6674  20.0000  125.2500
224.0  0.5  0.6674  20.6119  128.1394
224.0  0.5  0.6674  21.2425  132.6150
224.0  0.5  0.6674  21.8925  124.6709
224.0  0.5  0.6674  22.5623  128.8403
224.0  0.5  0.6674  23.2526  115.0761
224.0  0.5  0.6674  23.9640  114.7434
224.0  0.5  0.6674  24.6972  112.7877
224.0  0.5  0.6674  25.4528  116.3221
224.0  0.5  0.6674  26.2316  106.3560
224.0  0.5  0.6674  27.0341  103.9728
224.0  0.5  0.6674  27.8613  101.6515
224.0  0.5  0.6674  28.7137  104.6396
224.0  0.5  0.6674  29.5922  105.9727
224.0  0.5  0.6674  30.4976  99.5263
224.0  0.5  0.6674  31.4307  100.4825
224.0  0.5  0.6674  32.3923  95.2073
224.0  0.5  0.6674  33.3834  93.2226
224.0  0.5  0.6674  34.4048  95.6314
224.0  0.5  0.6674  35.4574  92.1742
224.0  0.5  0.6674  36.5422  94.4377
224.0  0.5  0.6674  37.6603  96.6732
224.0  0.5  0.6674  38.8125  93.1340
224.0  0.5  0.6674  40.0000  87.8700
224.0  0.5  0.6783  5.0000  100000.0000
224.0  0.5  0.6783  5.1530  100000.0000
224.0  0.5  0.6783  5.3106  100000.0000
224.0  0.5  0.6783  5.4731  100000.0000
224.0  0.5  0.6783  5.6406  100000.0000
224.0  0.5  0.6783  5.8131  100000.0000
224.0  0.5  0.6783  5.9910  100000.0000
224.0  0.5  0.6783  6.1743  100000.0000
224.0  0.5  0.6783  6.3632  100000.0000
224.0  0.5  0.6783  6.5579  100000.0000
224.0  0.5  0.6783  6.7585  100000.0000
224.0  0.5  0.6783  6.9653  100000.0000
224.0  0.5  0.6783  7.1784  100000.0000
224.0  0.5  0.6783  7.3981  100000.0000
224.0  0.5  0.6783  7.6244  100000.0000
224.0  0.5  0.6783  7.8577  100000.0000
