# R0=8.178 kpc
# V0[km/s]  alpha  rho0[GeV/cm3]  Rs[kpc]  chi2
222.0  0.9  0.2593  10.4811  50.3036
222.0  0.9  0.2593  10.8571  50.7058
222.0  0.9  0.2593  11.2466  49.6476
222.0  0.9  0.2593  11.6501  48.3348
222.0  0.9  0.2593  12.0680  46.8455
222.0  0.9  0.2593  12.5009  47.0120
222.0  0.9  0.2593  12.9494  47.1949
222.0  0.9  0.2593  13.4139  46.5755
222.0  0.9  0.2593  13.8951  45.1202
222.0  0.9  0.2593  14.3936  45.1811
222.0  0.9  0.2593  14.9099  43.2838
222.0  0.9  0.2593  15.4448  43.2825
222.0  0.9  0.2593  15.9988  43.2907
222.0  0.9  0.2593  16.5728  43.3062
222.0  0.9  0.2593  17.1673  43.1604
222.0  0.9  0.2593  17.7831  42.4624
222.0  0.9  0.2593  18.4211  41.6114
222.0  0.9  0.2593  19.0819  41.5629
222.0  0.9  0.2593  19.7664  40.7470
222.0  0.9  0.2593  20.4755  39.2402
222.0  0.9  0.2593  21.2100  39.1482
222.0  0.9  0.2593  21.9709  38.7224
222.0  0.9  0.2593  22.7591  38.5331
222.0  0.9  0.2593  23.5755  38.3552
222.0  0.9  0.2593  24.4212  38.1880
222.0  0.9  0.2593  25.2973  38.0308
222.0  0.9  0.2593  26.2048  37.8831
222.0  0.9  0.2593  27.1448  37.7444
222.0  0.9  0.2593  28.1186  37.6141
222.0  0.9  0.2593  29.1273  37.4918
222.0  0.9  0.2593  30.1722  37.3772
222.0  0.9  0.2593  31.2546  36.2575
222.0  0.9  0.2593  32.3758  36.1178
222.0  0.9  0.2593  33.5372  35.9863
222.0  0.9  0.2593  34.7403  35.8625
222.0  0.9  0.2593  35.9865  35.7461
222.0  0.9  0.2593  37.2775  35.6367
222.0  0.9  0.2593  38.6148  35.2492
222.0  0.9  0.2593  40.0000  33.5492
222.0  0.9  0.2712  5.0000  63.9293
222.0  0.9  0.2712  5.1794  63.3921
222.0  0.9  0.2712  5.3652  62.3904
222.0  0.9  0.2712  5.5576  61.8618
222.0  0.9  0.2712  5.7570  61.3501
222.0  0.9  0.2712  5.9635  61.7151
222.0  0.9  0.2712  6.1775  61.3361
222.0  0.9  0.2712  6.3991  60.6176
222.0  0.9  0.2712  6.6286  59.7713
222.0  0.9  0.2712  6.8664  59.0125
222.0  0.9  0.2712  7.1127  57.3867
222.0  0.9  0.2712  7.3679  56.7924
222.0  0.9  0.2712  7.6322  56.3729
222.0  0.9  0.2712  7.9060  55.7373
222.0  0.9  0.2712  8.1896  54.0382
222.0  0.9  0.2712  8.4834  52.4612
222.0  0.9  0.2712  8.7877  52.2650
222.0  0.9  0.2712  9.1030  52.3629
222.0  0.9  0.2712  9.4295  51.0587
222.0  0.9  0.2712  9.7678  49.8115
222.0  0.9  0.2712  10.1182  50.0639
222.0  0.9  0.2712  10.4811  48.9364
222.0  0.9  0.2712  10.8571  47.7002
222.0  0.9  0.2712  11.2466  46.5349
222.0  0.9  0.2712  11.6501  46.8631
222.0  0.9  0.2712  12.0680  45.8290
222.0  0.9  0.2712  12.5009  46.1547
222.0  0.9  0.2712  12.9494  44.6276
222.0  0.9  0.2712  13.4139  43.0495
222.0  0.9  0.2712  13.8951  43.1773
222.0  0.9  0.2712  14.3936  43.3182
222.0  0.9  0.2712  14.9099  42.7422
222.0  0.9  0.2712  15.4448  42.6052
222.0  0.9  0.2712  15.9988  41.2228
222.0  0.9  0.2712  16.5728  41.2649
222.0  0.9  0.2712  17.1673  40.2132
222.0  0.9  0.2712  17.7831  39.2683
222.0  0.9  0.2712  18.4211  39.1905
222.0  0.9  0.2712  19.0819  39.0452
222.0  0.9  0.2712  19.7664  38.9134
222.0  0.9  0.2712  20.4755  38.7937
222.0  0.9  0.2712  21.2100  38.2151
222.0  0.9  0.2712  21.9709  37.5589
222.0  0.9  0.2712  22.7591  37.5204
222.0  0.9  0.2712  23.5755  36.6800
222.0  0.9  0.2712  24.4212  36.6177
222.0  0.9  0.2712  25.2973  35.1094
222.0  0.9  0.2712  26.2048  35.0457
222.0  0.9  0.2712  27.1448  34.9886
222.0  0.9  0.2712  28.1186  34.2554
222.0  0.9  0.2712  29.1273  34.1260
222.0  0.9  0.2712  30.1722  34.0057
222.0  0.9  0.2712  31.2546  33.8941
222.0  0.9  0.2712  32.3758  33.7907
222.0  0.9  0.2712  33.5372  33.6951
222.0  0.9  0.2712  34.7403  33.6067
222.0  0.9  0.2712  35.9865  33.5253
222.0  0.9  0.2712  37.2775  33.4505
222.0  0.9  0.2712  38.6148  33.3818
222.0  0.9  0.2712  40.0000  33.3190
222.0  0.9  0.2831  5.0000  63.5069
222.0  0.9  0.2831  5.1794  62.7968
222.0  0.9  0.2831  5.3652  61.7523
222.0  0.9  0.2831  5.5576  61.4278
222.0  0.9  0.2831  5.7570  60.2103
222.0  0.9  0.2831  5.9635  60.2452
222.0  0.9  0.2831  6.1775  60.6200
222.0  0.9  0.2831  6.3991  61.2525
222.0  0.9  0.2831  6.6286  59.9978
222.0  0.9  0.2831  6.8664  58.7132
222.0  0.9  0.2831  7.1127  56.9127
222.0  0.9  0.2831  7.3679  55.7100
222.0  0.9  0.2831  7.6322  55.1059
222.0  0.9  0.2831  7.9060  54.9811
222.0  0.9  0.2831  8.1896  52.5761
222.0  0.9  0.2831  8.4834  51.8988
222.0  0.9  0.2831  8.7877  51.6382
222.0  0.9  0.2831  9.1030  50.7284
222.0  0.9  0.2831  9.4295  49.8657
222.0  0.9  0.2831  9.7678  49.4889
222.0  0.9  0.2831  10.1182  48.2993
222.0  0.9  0.2831  10.4811  47.5011
222.0  0.9  0.2831  10.8571  46.6377
222.0  0.9  0.2831  11.2466  47.0394
222.0  0.9  0.2831  11.6501  45.8909
222.0  0.9  0.2831  12.0680  44.3541
222.0  0.9  0.2831  12.5009  43.1008
222.0  0.9  0.2831  12.9494  43.3897
222.0  0.9  0.2831  13.4139  43.5998
222.0  0.9  0.2831  13.8951  42.6476
222.0  0.9  0.2831  14.3936  40.9566
222.0  0.9  0.2831  14.9099  41.1132
222.0  0.9  0.2831  15.4448  39.4187
222.0  0.9  0.2831  15.9988  39.5301
222.0  0.9  0.2831  16.5728  39.6508
222.0  0.9  0.2831  17.1673  39.1235
222.0  0.9  0.2831  17.7831  38.6586
222.0  0.9  0.2831  18.4211  38.6250
222.0  0.9  0.2831  19.0819  37.4845
222.0  0.9  0.2831  19.7664  37.1918
222.0  0.9  0.2831  20.4755  35.4480
222.0  0.9  0.2831  21.2100  35.4481
222.0  0.9  0.2831  21.9709  35.0713
222.0  0.9  0.2831  22.7591  34.9623
222.0  0.9  0.2831  23.5755  34.8648
222.0  0.9  0.2831  24.4212  34.7778
222.0  0.9  0.2831  25.2973  34.3220
222.0  0.9  0.2831  26.2048  34.2563
222.0  0.9  0.2831  27.1448  34.1990
222.0  0.9  0.2831  28.1186  33.7994
222.0  0.9  0.2831  29.1273  33.7932
222.0  0.9  0.2831  30.1722  32.7165
222.0  0.9  0.2831  31.2546  32.6328
222.0  0.9  0.2831  32.3758  32.5574
222.0  0.9  0.2831  33.5372  31.3783
222.0  0.9  0.2831  34.7403  31.3599
222.0  0.9  0.2831  35.9865  31.3465
222.0  0.9  0.2831  37.2775  30.3866
222.0  0.9  0.2831  38.6148  30.3198
222.0  0.9  0.2831  40.0000  30.2596
222.0  0.9  0.2949  5.0000  64.3762
222.0  0.9  0.2949  5.1794  62.8104
222.0  0.9  0.2949  5.3652  62.0876
222.0  0.9  0.2949  5.5576  60.1570
222.0  0.9  0.2949  5.7570  60.2312
222.0  0.9  0.2949  5.9635  59.7911
222.0  0.9  0.2949  6.1775  59.6839
222.0  0.9  0.2949  6.3991  59.6854
222.0  0.9  0.2949  6.6286  58.5529
222.0  0.9  0.2949  6.8664  57.6276
222.0  0.9  0.2949  7.1127  56.8526
222.0  0.9  0.2949  7.3679  55.8266
222.0  0.9  0.2949  7.6322  54.3200
222.0  0.9  0.2949  7.9060  54.1226
222.0  0.9  0.2949  8.1896  53.2657
222.0  0.9  0.2949  8.4834  52.6347
222.0  0.9  0.2949  8.7877  50.2593
222.0  0.9  0.2949  9.1030  49.2569
222.0  0.9  0.2949  9.4295  49.1533
222.0  0.9  0.2949  9.7678  47.9777
222.0  0.9  0.2949  10.1182  46.8223
222.0  0.9  0.2949  10.4811  46.9881
222.0  0.9  0.2949  10.8571  45.6841
222.0  0.9  0.2949  11.2466  45.4772
222.0  0.9  0.2949  11.6501  43.3332
222.0  0.9  0.2949  12.0680  43.7986
222.0  0.9  0.2949  12.5009  43.6885
222.0  0.9  0.2949  12.9494  42.7887
222.0  0.9  0.2949  13.4139  41.0076
222.0  0.9  0.2949  13.8951  39.6858
222.0  0.9  0.2949  14.3936  39.8496
222.0  0.9  0.2949  14.9099  40.0102
222.0  0.9  0.2949  15.4448  39.1921
222.0  0.9  0.2949  15.9988  39.2095
222.0  0.9  0.2949  16.5728  37.5175
222.0  0.9  0.2949  17.1673  37.6610
222.0  0.9  0.2949  17.7831  35.8923
222.0  0.9  0.2949  18.4211  35.9354
222.0  0.9  0.2949  19.0819  35.8822
222.0  0.9  0.2949  19.7664  35.8431
222.0  0.9  0.2949  20.4755  35.7560
222.0  0.9  0.2949  21.2100  34.9279
222.0  0.9  0.2949  21.9709  34.9193
222.0  0.9  0.2949  22.7591  33.9765
222.0  0.9  0.2949  23.5755  34.0306
222.0  0.9  0.2949  24.4212  32.8136
222.0  0.9  0.2949  25.2973  31.9333
222.0  0.9  0.2949  26.2048  31.9598
222.0  0.9  0.2949  27.1448  31.2966
222.0  0.9  0.2949  28.1186  31.2373
222.0  0.9  0.2949  29.1273  31.1872
222.0  0.9  0.2949  30.1722  31.1455
222.0  0.9  0.2949  31.2546  31.1118
222.0  0.9  0.2949  32.3758  30.7988
222.0  0.9  0.2949  33.5372  30.7812
222.0  0.9  0.2949  34.7403  30.7700
222.0  0.9  0.2949  35.9865  30.5633
222.0  0.9  0.2949  37.2775  30.5912
222.0  0.9  0.2949  38.6148  30.6231
222.0  0.9  0.2949  40.0000  29.7495
222.0  0.9  0.3068  5.0000  65.9405
222.0  0.9  0.3068  5.1794  64.5336
222.0  0.9  0.3068  5.3652  62.2452
222.0  0.9  0.3068  5.5576  61.3763
222.0  0.9  0.3068  5.7570  61.4193
222.0  0.9  0.3068  5.9635  59.4398
222.0  0.9  0.3068  6.1775  58.3480
222.0  0.9  0.3068  6.3991  58.3286
222.0  0.9  0.3068  6.6286  57.8773
222.0  0.9  0.3068  6.8664  57.2374
222.0  0.9  0.3068  7.1127  56.5122
222.0  0.9  0.3068  7.3679  56.3074
222.0  0.9  0.3068  7.6322  54.6872
222.0  0.9  0.3068  7.9060  53.1727
222.0  0.9  0.3068  8.1896  53.0335
222.0  0.9  0.3068  8.4834  52.6100
222.0  0.9  0.3068  8.7877  51.2511
222.0  0.9  0.3068  9.1030  49.0071
222.0  0.9  0.3068  9.4295  47.8774
222.0  0.9  0.3068  9.7678  46.5757
222.0  0.9  0.3068  10.1182  47.6634
222.0  0.9  0.3068  10.4811  45.1869
222.0  0.9  0.3068  10.8571  44.7624
222.0  0.9  0.3068  11.2466  43.8581
222.0  0.9  0.3068  11.6501  43.9871
222.0  0.9  0.3068  12.0680  42.8689
222.0  0.9  0.3068  12.5009  41.2497
222.0  0.9  0.3068  12.9494  40.3139
222.0  0.9  0.3068  13.4139  40.1174
222.0  0.9  0.3068  13.8951  40.3773
222.0  0.9  0.3068  14.3936  39.5688
222.0  0.9  0.3068  14.9099  37.7152
222.0  0.9  0.3068  15.4448  37.9831
222.0  0.9  0.3068  15.9988  36.5767
222.0  0.9  0.3068  16.5728  36.5435
222.0  0.9  0.3068  17.1673  36.7024
222.0  0.9  0.3068  17.7831  36.0773
222.0  0.9  0.3068  18.4211  35.7388
222.0  0.9  0.3068  19.0819  34.2219
222.0  0.9  0.3068  19.7664  34.3617
222.0  0.9  0.3068  20.4755  32.5567
222.0  0.9  0.3068  21.2100  32.6629
222.0  0.9  0.3068  21.9709  32.3433
222.0  0.9  0.3068  22.7591  32.3281
222.0  0.9  0.3068  23.5755  32.3243
222.0  0.9  0.3068  24.4212  32.3307
222.0  0.9  0.3068  25.2973  31.5536
222.0  0.9  0.3068  26.2048  31.5748
222.0  0.9  0.3068  27.1448  30.7967
222.0  0.9  0.3068  28.1186  30.8699
222.0  0.9  0.3068  29.1273  30.9481
222.0  0.9  0.3068  30.1722  29.9760
222.0  0.9  0.3068  31.2546  29.7374
222.0  0.9  0.3068  32.3758  28.9092
222.0  0.9  0.3068  33.5372  28.9701
222.0  0.9  0.3068  34.7403  28.0643
222.0  0.9  0.3068  35.9865  28.0587
222.0  0.9  0.3068  37.2775  28.0596
222.0  0.9  0.3068  38.6148  28.0666
222.0  0.9  0.3068  40.0000  28.0793
222.0  0.9  0.3186  5.0000  67.3339
222.0  0.9  0.3186  5.1794  64.0341
222.0  0.9  0.3186  5.3652  64.3308
222.0  0.9  0.3186  5.5576  62.7599
222.0  0.9  0.3186  5.7570  60.0755
222.0  0.9  0.3186  5.9635  60.0051
222.0  0.9  0.3186  6.1775  58.3748
222.0  0.9  0.3186  6.3991  58.3492
222.0  0.9  0.3186  6.6286  57.0760
222.0  0.9  0.3186  6.8664  57.5514
222.0  0.9  0.3186  7.1127  56.9400
222.0  0.9  0.3186  7.3679  55.6163
222.0  0.9  0.3186  7.6322  54.7570
222.0  0.9  0.3186  7.9060  53.5381
222.0  0.9  0.3186  8.1896  52.4925
222.0  0.9  0.3186  8.4834  51.4462
222.0  0.9  0.3186  8.7877  50.2967
222.0  0.9  0.3186  9.1030  47.9625
222.0  0.9  0.3186  9.4295  48.7136
222.0  0.9  0.3186  9.7678  46.8624
222.0  0.9  0.3186  10.1182  45.4414
222.0  0.9  0.3186  10.4811  44.7454
222.0  0.9  0.3186  10.8571  44.8477
222.0  0.9  0.3186  11.2466  43.3409
222.0  0.9  0.3186  11.6501  42.3370
222.0  0.9  0.3186  12.0680  41.0811
222.0  0.9  0.3186  12.5009  41.4739
222.0  0.9  0.3186  12.9494  39.7997
222.0  0.9  0.3186  13.4139  40.3841
222.0  0.9  0.3186  13.8951  38.3029
222.0  0.9  0.3186  14.3936  37.3248
222.0  0.9  0.3186  14.9099  37.7237
222.0  0.9  0.3186  15.4448  37.1560
222.0  0.9  0.3186  15.9988  36.6322
222.0  0.9  0.3186  16.5728  36.7265
222.0  0.9  0.3186  17.1673  34.7836
222.0  0.9  0.3186  17.7831  33.3573
222.0  0.9  0.3186  18.4211  33.5817
222.0  0.9  0.3186  19.0819  33.4070
222.0  0.9  0.3186  19.7664  33.5695
222.0  0.9  0.3186  20.4755  33.1145
222.0  0.9  0.3186  21.2100  32.5143
222.0  0.9  0.3186  21.9709  32.6052
222.0  0.9  0.3186  22.7591  31.2953
222.0  0.9  0.3186  23.5755  31.4469
222.0  0.9  0.3186  24.4212  30.9063
222.0  0.9  0.3186  25.2973  29.7264
222.0  0.9  0.3186  26.2048  29.8557
222.0  0.9  0.3186  27.1448  29.1860
222.0  0.9  0.3186  28.1186  29.2185
222.0  0.9  0.3186  29.1273  29.2594
222.0  0.9  0.3186  30.1722  29.3079
222.0  0.9  0.3186  31.2546  29.3634
222.0  0.9  0.3186  32.3758  28.7091
222.0  0.9  0.3186  33.5372  28.7743
222.0  0.9  0.3186  34.7403  28.2047
222.0  0.9  0.3186  35.9865  28.3083
222.0  0.9  0.3186  37.2775  28.4152
222.0  0.9  0.3186  38.6148  27.2167
222.0  0.9  0.3186  40.0000  27.2548
222.0  0.9  0.3305  5.0000  69.9711
222.0  0.9  0.3305  5.1794  65.5819
222.0  0.9  0.3305  5.3652  63.7626
222.0  0.9  0.3305  5.5576  63.9401
222.0  0.9  0.3305  5.7570  62.2132
222.0  0.9  0.3305  5.9635  58.8051
222.0  0.9  0.3305  6.1775  58.9395
222.0  0.9  0.3305  6.3991  58.4155
222.0  0.9  0.3305  6.6286  56.1588
222.0  0.9  0.3305  6.8664  55.5218
222.0  0.9  0.3305  7.1127  56.3935
222.0  0.9  0.3305  7.3679  54.5979
222.0  0.9  0.3305  7.6322  54.3737
222.0  0.9  0.3305  7.9060  54.0495
222.0  0.9  0.3305  8.1896  51.8283
222.0  0.9  0.3305  8.4834  51.9007
222.0  0.9  0.3305  8.7877  50.8057
222.0  0.9  0.3305  9.1030  50.0177
222.0  0.9  0.3305  9.4295  47.3037
222.0  0.9  0.3305  9.7678  45.9095
222.0  0.9  0.3305  10.1182  46.1678
222.0  0.9  0.3305  10.4811  45.3386
222.0  0.9  0.3305  10.8571  44.5965
222.0  0.9  0.3305  11.2466  41.8778
222.0  0.9  0.3305  11.6501  42.0407
222.0  0.9  0.3305  12.0680  41.8286
222.0  0.9  0.3305  12.5009  40.5131
222.0  0.9  0.3305  12.9494  39.0501
222.0  0.9  0.3305  13.4139  38.5233
222.0  0.9  0.3305  13.8951  39.0520
222.0  0.9  0.3305  14.3936  37.1782
222.0  0.9  0.3305  14.9099  37.7242
222.0  0.9  0.3305  15.4448  35.4254
222.0  0.9  0.3305  15.9988  34.4195
222.0  0.9  0.3305  16.5728  34.7943
222.0  0.9  0.3305  17.1673  34.0775
222.0  0.9  0.3305  17.7831  33.7261
222.0  0.9  0.3305  18.4211  33.6728
222.0  0.9  0.3305  19.0819  33.8596
222.0  0.9  0.3305  19.7664  32.0088
222.0  0.9  0.3305  20.4755  32.0318
222.0  0.9  0.3305  21.2100  30.7788
222.0  0.9  0.3305  21.9709  30.5102
222.0  0.9  0.3305  22.7591  30.6166
222.0  0.9  0.3305  23.5755  30.7195
222.0  0.9  0.3305  24.4212  30.6060
222.0  0.9  0.3305  25.2973  29.7072
222.0  0.9  0.3305  26.2048  29.8265
222.0  0.9  0.3305  27.1448  28.6873
222.0  0.9  0.3305  28.1186  28.8557
222.0  0.9  0.3305  29.1273  29.0284
222.0  0.9  0.3305  30.1722  27.1522
222.0  0.9  0.3305  31.2546  27.3013
222.0  0.9  0.3305  32.3758  27.4543
222.0  0.9  0.3305  33.5372  26.5635
222.0  0.9  0.3305  34.7403  26.6379
222.0  0.9  0.3305  35.9865  26.7182
222.0  0.9  0.3305  37.2775  26.8038
222.0  0.9  0.3305  38.6148  26.8943
222.0  0.9  0.3305  40.0000  26.9892
222.0  0.9  0.3424  5.0000  79.1585
222.0  0.9  0.3424  5.1794  68.0759
222.0  0.9  0.3424  5.3652  66.5162
222.0  0.9  0.3424  5.5576  63.5787
222.0  0.9  0.3424  5.7570  63.6477
222.0  0.9  0.3424  5.9635  61.7253
222.0  0.9  0.3424  6.1775  59.7642
222.0  0.9  0.3424  6.3991  58.4219
222.0  0.9  0.3424  6.6286  56.7613
222.0  0.9  0.3424  6.8664  56.4145
222.0  0.9  0.3424  7.1127  55.4184
222.0  0.9  0.3424  7.3679  54.7750
222.0  0.9  0.3424  7.6322  53.4719
222.0  0.9  0.3424  7.9060  53.5231
222.0  0.9  0.3424  8.1896  52.1884
222.0  0.9  0.3424  8.4834  51.7271
222.0  0.9  0.3424  8.7877  50.6157
222.0  0.9  0.3424  9.1030  48.8193
222.0  0.9  0.3424  9.4295  49.7805
222.0  0.9  0.3424  9.7678  46.6013
222.0  0.9  0.3424  10.1182  45.5242
222.0  0.9  0.3424  10.4811  43.8109
222.0  0.9  0.3424  10.8571  43.6252
222.0  0.9  0.3424  11.2466  42.8574
222.0  0.9  0.3424  11.6501  41.9437
222.0  0.9  0.3424  12.0680  41.0437
222.0  0.9  0.3424  12.5009  39.3993
222.0  0.9  0.3424  12.9494  40.1562
222.0  0.9  0.3424  13.4139  38.2330
222.0  0.9  0.3424  13.8951  38.5688
222.0  0.9  0.3424  14.3936  36.5412
222.0  0.9  0.3424  14.9099  36.0027
222.0  0.9  0.3424  15.4448  36.5620
222.0  0.9  0.3424  15.9988  34.6183
222.0  0.9  0.3424  16.5728  35.1130
222.0  0.9  0.3424  17.1673  35.2634
222.0  0.9  0.3424  17.7831  33.0473
222.0  0.9  0.3424  18.4211  32.0116
222.0  0.9  0.3424  19.0819  32.1386
222.0  0.9  0.3424  19.7664  31.4414
222.0  0.9  0.3424  20.4755  31.3243
222.0  0.9  0.3424  21.2100  30.9607
222.0  0.9  0.3424  21.9709  31.1633
222.0  0.9  0.3424  22.7591  29.4614
222.0  0.9  0.3424  23.5755  29.7216
222.0  0.9  0.3424  24.4212  28.2344
222.0  0.9  0.3424  25.2973  28.4743
222.0  0.9  0.3424  26.2048  27.9205
222.0  0.9  0.3424  27.1448  28.0484
222.0  0.9  0.3424  28.1186  28.1845
222.0  0.9  0.3424  29.1273  28.3279
222.0  0.9  0.3424  30.1722  28.4778
222.0  0.9  0.3424  31.2546  27.4505
222.0  0.9  0.3424  32.3758  27.6035
222.0  0.9  0.3424  33.5372  27.7612
222.0  0.9  0.3424  34.7403  26.8293
222.0  0.9  0.3424  35.9865  27.0218
222.0  0.9  0.3424  37.2775  25.9584
222.0  0.9  0.3424  38.6148  26.0708
222.0  0.9  0.3424  40.0000  25.4930
222.0  0.9  0.3542  5.0000  82.8787
222.0  0.9  0.3542  5.1794  77.7712
222.0  0.9  0.3542  5.3652  70.2231
222.0  0.9  0.3542  5.5576  65.4893
222.0  0.9  0.3542  5.7570  63.1562
222.0  0.9  0.3542  5.9635  62.9109
222.0  0.9  0.3542  6.1775  61.0463
222.0  0.9  0.3542  6.3991  59.7648
222.0  0.9  0.3542  6.6286  57.6360
222.0  0.9  0.3542  6.8664  57.0864
222.0  0.9  0.3542  7.1127  55.5955
222.0  0.9  0.3542  7.3679  53.8048
222.0  0.9  0.3542  7.6322  53.6791
222.0  0.9  0.3542  7.9060  54.1194
222.0  0.9  0.3542  8.1896  52.2478
222.0  0.9  0.3542  8.4834  51.6575
222.0  0.9  0.3542  8.7877  50.5134
222.0  0.9  0.3542  9.1030  50.2479
222.0  0.9  0.3542  9.4295  48.6117
222.0  0.9  0.3542  9.7678  46.5624
222.0  0.9  0.3542  10.1182  44.8543
222.0  0.9  0.3542  10.4811  44.1859
222.0  0.9  0.3542  10.8571  43.6865
222.0  0.9  0.3542  11.2466  43.8278
222.0  0.9  0.3542  11.6501  41.1054
222.0  0.9  0.3542  12.0680  40.3905
222.0  0.9  0.3542  12.5009  39.3308
222.0  0.9  0.3542  12.9494  39.1140
222.0  0.9  0.3542  13.4139  37.0231
222.0  0.9  0.3542  13.8951  37.3977
222.0  0.9  0.3542  14.3936  38.2126
222.0  0.9  0.3542  14.9099  36.0890
222.0  0.9  0.3542  15.4448  36.6047
222.0  0.9  0.3542  15.9988  34.1130
222.0  0.9  0.3542  16.5728  33.5690
222.0  0.9  0.3542  17.1673  34.0812
222.0  0.9  0.3542  17.7831  32.5493
222.0  0.9  0.3542  18.4211  32.6662
222.0  0.9  0.3542  19.0819  32.7233
222.0  0.9  0.3542  19.7664  30.4561
222.0  0.9  0.3542  20.4755  30.8324
222.0  0.9  0.3542  21.2100  29.7843
222.0  0.9  0.3542  21.9709  29.6012
222.0  0.9  0.3542  22.7591  29.0590
222.0  0.9  0.3542  23.5755  29.3317
222.0  0.9  0.3542  24.4212  29.4837
222.0  0.9  0.3542  25.2973  28.7684
222.0  0.9  0.3542  26.2048  28.9972
222.0  0.9  0.3542  27.1448  27.4669
222.0  0.9  0.3542  28.1186  27.7406
222.0  0.9  0.3542  29.1273  27.1071
222.0  0.9  0.3542  30.1722  26.5036
222.0  0.9  0.3542  31.2546  26.7618
222.0  0.9  0.3542  32.3758  25.9099
222.0  0.9  0.3542  33.5372  26.0763
222.0  0.9  0.3542  34.7403  26.2479
222.0  0.9  0.3542  35.9865  26.4240
222.0  0.9  0.3542  37.2775  26.6040
222.0  0.9  0.3542  38.6148  26.7874
222.0  0.9  0.3542  40.0000  25.8550
222.0  0.9  0.3661  5.0000  100000.0000
222.0  0.9  0.3661  5.1794  88.8554
222.0  0.9  0.3661  5.3652  80.8086
222.0  0.9  0.3661  5.5576  69.5813
222.0  0.9  0.3661  5.7570  66.3980
222.0  0.9  0.3661  5.9635  63.3917
222.0  0.9  0.3661  6.1775  62.8751
222.0  0.9  0.3661  6.3991  60.1470
222.0  0.9  0.3661  6.6286  58.7323
222.0  0.9  0.3661  6.8664  58.8916
222.0  0.9  0.3661  7.1127  55.3958
222.0  0.9  0.3661  7.3679  54.8443
222.0  0.9  0.3661  7.6322  53.9768
222.0  0.9  0.3661  7.9060  53.1459
222.0  0.9  0.3661  8.1896  51.6546
222.0  0.9  0.3661  8.4834  51.0211
222.0  0.9  0.3661  8.7877  50.1385
222.0  0.9  0.3661  9.1030  50.4810
222.0  0.9  0.3661  9.4295  49.3004
222.0  0.9  0.3661  9.7678  46.7725
222.0  0.9  0.3661  10.1182  46.0941
222.0  0.9  0.3661  10.4811  45.1136
222.0  0.9  0.3661  10.8571  43.1170
222.0  0.9  0.3661  11.2466  42.1562
222.0  0.9  0.3661  11.6501  41.6888
222.0  0.9  0.3661  12.0680  41.5292
222.0  0.9  0.3661  12.5009  39.0756
222.0  0.9  0.3661  12.9494  38.8104
222.0  0.9  0.3661  13.4139  39.0164
222.0  0.9  0.3661  13.8951  37.6777
222.0  0.9  0.3661  14.3936  37.0996
222.0  0.9  0.3661  14.9099  35.0360
222.0  0.9  0.3661  15.4448  35.5383
222.0  0.9  0.3661  15.9988  34.6998
222.0  0.9  0.3661  16.5728  34.0111
222.0  0.9  0.3661  17.1673  34.6316
222.0  0.9  0.3661  17.7831  31.8139
222.0  0.9  0.3661  18.4211  31.2727
222.0  0.9  0.3661  19.0819  31.5336
222.0  0.9  0.3661  19.7664  31.8569
222.0  0.9  0.3661  20.4755  30.4455
222.0  0.9  0.3661  21.2100  30.2527
222.0  0.9  0.3661  21.9709  30.5789
222.0  0.9  0.3661  22.7591  28.4621
222.0  0.9  0.3661  23.5755  28.8415
222.0  0.9  0.3661  24.4212  27.7968
222.0  0.9  0.3661  25.2973  28.1654
222.0  0.9  0.3661  26.2048  27.6249
222.0  0.9  0.3661  27.1448  27.2642
222.0  0.9  0.3661  28.1186  27.5567
222.0  0.9  0.3661  29.1273  27.8535
222.0  0.9  0.3661  30.1722  26.9581
222.0  0.9  0.3661  31.2546  27.2104
222.0  0.9  0.3661  32.3758  27.4669
222.0  0.9  0.3661  33.5372  26.1079
222.0  0.9  0.3661  34.7403  26.3967
222.0  0.9  0.3661  35.9865  26.6866
222.0  0.9  0.3661  37.2775  25.1698
222.0  0.9  0.3661  38.6148  25.4418
222.0  0.9  0.3661  40.0000  25.7142
222.0  0.9  0.3780  5.0000  100000.0000
222.0  0.9  0.3780  5.1794  97.1257
222.0  0.9  0.3780  5.3652  84.4989
222.0  0.9  0.3780  5.5576  76.2582
222.0  0.9  0.3780  5.7570  71.7503
222.0  0.9  0.3780  5.9635  67.3940
222.0  0.9  0.3780  6.1775  63.6659
222.0  0.9  0.3780  6.3991  62.4128
222.0  0.9  0.3780  6.6286  59.2097
222.0  0.9  0.3780  6.8664  59.6320
222.0  0.9  0.3780  7.1127  57.0899
222.0  0.9  0.3780  7.3679  55.2300
222.0  0.9  0.3780  7.6322  55.5516
222.0  0.9  0.3780  7.9060  54.2678
222.0  0.9  0.3780  8.1896  52.7774
222.0  0.9  0.3780  8.4834  50.7592
222.0  0.9  0.3780  8.7877  49.9856
222.0  0.9  0.3780  9.1030  49.7834
222.0  0.9  0.3780  9.4295  49.3584
222.0  0.9  0.3780  9.7678  47.8912
222.0  0.9  0.3780  10.1182  46.8213
222.0  0.9  0.3780  10.4811  44.7447
222.0  0.9  0.3780  10.8571  44.4735
222.0  0.9  0.3780  11.2466  43.2665
222.0  0.9  0.3780  11.6501  41.3587
222.0  0.9  0.3780  12.0680  41.3651
222.0  0.9  0.3780  12.5009  39.5484
