# R0=8.178 kpc
# V0[km/s]  alpha  rho0[GeV/cm3]  Rs[kpc]  chi2
220.0  1.0  0.2237  12.9494  56.1385
220.0  1.0  0.2237  13.4139  55.2714
220.0  1.0  0.2237  13.8951  54.5212
220.0  1.0  0.2237  14.3936  53.5955
220.0  1.0  0.2237  14.9099  51.9429
220.0  1.0  0.2237  15.4448  51.8887
220.0  1.0  0.2237  15.9988  51.0075
220.0  1.0  0.2237  16.5728  50.8104
220.0  1.0  0.2237  17.1673  50.6198
220.0  1.0  0.2237  17.7831  50.2147
220.0  1.0  0.2237  18.4211  50.0445
220.0  1.0  0.2237  19.0819  49.8793
220.0  1.0  0.2237  19.7664  49.7190
220.0  1.0  0.2237  20.4755  48.1018
220.0  1.0  0.2237  21.2100  47.8901
220.0  1.0  0.2237  21.9709  47.6861
220.0  1.0  0.2237  22.7591  47.4895
220.0  1.0  0.2237  23.5755  47.3002
220.0  1.0  0.2237  24.4212  44.8145
220.0  1.0  0.2237  25.2973  44.6024
220.0  1.0  0.2237  26.2048  44.3990
220.0  1.0  0.2237  27.1448  44.2039
220.0  1.0  0.2237  28.1186  44.0168
220.0  1.0  0.2237  29.1273  43.8377
220.0  1.0  0.2237  30.1722  43.6662
220.0  1.0  0.2237  31.2546  43.5021
220.0  1.0  0.2237  32.3758  43.3452
220.0  1.0  0.2237  33.5372  43.1952
220.0  1.0  0.2237  34.7403  43.0520
220.0  1.0  0.2237  35.9865  42.9152
220.0  1.0  0.2237  37.2775  42.7848
220.0  1.0  0.2237  38.6148  42.6605
220.0  1.0  0.2237  40.0000  42.5419
220.0  1.0  0.2356  5.0000  72.3509
220.0  1.0  0.2356  5.1794  70.9894
220.0  1.0  0.2356  5.3652  70.5332
220.0  1.0  0.2356  5.5576  72.5500
220.0  1.0  0.2356  5.7570  70.7761
220.0  1.0  0.2356  5.9635  70.8619
220.0  1.0  0.2356  6.1775  69.9258
220.0  1.0  0.2356  6.3991  68.9896
220.0  1.0  0.2356  6.6286  67.5478
220.0  1.0  0.2356  6.8664  67.1387
220.0  1.0  0.2356  7.1127  65.8604
220.0  1.0  0.2356  7.3679  64.6589
220.0  1.0  0.2356  7.6322  64.7115
220.0  1.0  0.2356  7.9060  63.1558
220.0  1.0  0.2356  8.1896  61.8165
220.0  1.0  0.2356  8.4834  62.5377
220.0  1.0  0.2356  8.7877  61.5748
220.0  1.0  0.2356  9.1030  60.3579
220.0  1.0  0.2356  9.4295  59.3621
220.0  1.0  0.2356  9.7678  59.9233
220.0  1.0  0.2356  10.1182  59.0223
220.0  1.0  0.2356  10.4811  57.4033
220.0  1.0  0.2356  10.8571  55.7972
220.0  1.0  0.2356  11.2466  56.1788
220.0  1.0  0.2356  11.6501  55.4743
220.0  1.0  0.2356  12.0680  55.1668
220.0  1.0  0.2356  12.5009  53.9317
220.0  1.0  0.2356  12.9494  52.7573
220.0  1.0  0.2356  13.4139  51.8745
220.0  1.0  0.2356  13.8951  51.4517
220.0  1.0  0.2356  14.3936  51.3569
220.0  1.0  0.2356  14.9099  51.2680
220.0  1.0  0.2356  15.4448  50.4618
220.0  1.0  0.2356  15.9988  49.8373
220.0  1.0  0.2356  16.5728  49.8239
220.0  1.0  0.2356  17.1673  48.5354
220.0  1.0  0.2356  17.7831  47.0613
220.0  1.0  0.2356  18.4211  46.9829
220.0  1.0  0.2356  19.0819  45.8230
220.0  1.0  0.2356  19.7664  45.6361
220.0  1.0  0.2356  20.4755  45.4572
220.0  1.0  0.2356  21.2100  45.2859
220.0  1.0  0.2356  21.9709  45.0111
220.0  1.0  0.2356  22.7591  44.8612
220.0  1.0  0.2356  23.5755  44.7180
220.0  1.0  0.2356  24.4212  44.5813
220.0  1.0  0.2356  25.2973  44.4508
220.0  1.0  0.2356  26.2048  42.7638
220.0  1.0  0.2356  27.1448  42.6002
220.0  1.0  0.2356  28.1186  42.4444
220.0  1.0  0.2356  29.1273  42.2962
220.0  1.0  0.2356  30.1722  42.1554
220.0  1.0  0.2356  31.2546  42.0216
220.0  1.0  0.2356  32.3758  41.8948
220.0  1.0  0.2356  33.5372  41.0118
220.0  1.0  0.2356  34.7403  39.2866
220.0  1.0  0.2356  35.9865  39.1546
220.0  1.0  0.2356  37.2775  39.0296
220.0  1.0  0.2356  38.6148  38.9113
220.0  1.0  0.2356  40.0000  38.7993
220.0  1.0  0.2475  5.0000  71.0052
220.0  1.0  0.2475  5.1794  70.8880
220.0  1.0  0.2475  5.3652  71.3727
220.0  1.0  0.2475  5.5576  70.9516
220.0  1.0  0.2475  5.7570  70.0996
220.0  1.0  0.2475  5.9635  70.7957
220.0  1.0  0.2475  6.1775  69.0765
220.0  1.0  0.2475  6.3991  68.9849
220.0  1.0  0.2475  6.6286  67.6612
220.0  1.0  0.2475  6.8664  65.9988
220.0  1.0  0.2475  7.1127  65.6715
220.0  1.0  0.2475  7.3679  63.6721
220.0  1.0  0.2475  7.6322  63.3277
220.0  1.0  0.2475  7.9060  62.4128
220.0  1.0  0.2475  8.1896  61.9724
220.0  1.0  0.2475  8.4834  61.1000
220.0  1.0  0.2475  8.7877  59.9104
220.0  1.0  0.2475  9.1030  59.1794
220.0  1.0  0.2475  9.4295  58.0064
220.0  1.0  0.2475  9.7678  56.5483
220.0  1.0  0.2475  10.1182  55.4357
220.0  1.0  0.2475  10.4811  55.8195
220.0  1.0  0.2475  10.8571  54.9378
220.0  1.0  0.2475  11.2466  55.2513
220.0  1.0  0.2475  11.6501  53.5719
220.0  1.0  0.2475  12.0680  51.8075
220.0  1.0  0.2475  12.5009  51.8957
220.0  1.0  0.2475  12.9494  51.9393
220.0  1.0  0.2475  13.4139  50.7569
220.0  1.0  0.2475  13.8951  50.8060
220.0  1.0  0.2475  14.3936  49.7261
220.0  1.0  0.2475  14.9099  48.3800
220.0  1.0  0.2475  15.4448  47.4625
220.0  1.0  0.2475  15.9988  46.7071
220.0  1.0  0.2475  16.5728  46.5956
220.0  1.0  0.2475  17.1673  46.4912
220.0  1.0  0.2475  17.7831  46.3933
220.0  1.0  0.2475  18.4211  45.6784
220.0  1.0  0.2475  19.0819  45.2275
220.0  1.0  0.2475  19.7664  45.1970
220.0  1.0  0.2475  20.4755  43.6385
220.0  1.0  0.2475  21.2100  43.4962
220.0  1.0  0.2475  21.9709  42.2977
220.0  1.0  0.2475  22.7591  42.2279
220.0  1.0  0.2475  23.5755  42.1625
220.0  1.0  0.2475  24.4212  40.6778
220.0  1.0  0.2475  25.2973  40.5375
220.0  1.0  0.2475  26.2048  40.4053
220.0  1.0  0.2475  27.1448  40.2807
220.0  1.0  0.2475  28.1186  40.1635
220.0  1.0  0.2475  29.1273  40.0530
220.0  1.0  0.2475  30.1722  39.9502
220.0  1.0  0.2475  31.2546  39.8535
220.0  1.0  0.2475  32.3758  39.7631
220.0  1.0  0.2475  33.5372  39.6787
220.0  1.0  0.2475  34.7403  39.6001
220.0  1.0  0.2475  35.9865  39.5269
220.0  1.0  0.2475  37.2775  37.8048
220.0  1.0  0.2475  38.6148  37.7157
220.0  1.0  0.2475  40.0000  37.6325
220.0  1.0  0.2593  5.0000  70.7666
220.0  1.0  0.2593  5.1794  70.0333
220.0  1.0  0.2593  5.3652  70.4737
220.0  1.0  0.2593  5.5576  69.7632
220.0  1.0  0.2593  5.7570  69.2823
220.0  1.0  0.2593  5.9635  69.5644
220.0  1.0  0.2593  6.1775  67.8679
220.0  1.0  0.2593  6.3991  67.9745
220.0  1.0  0.2593  6.6286  66.4634
220.0  1.0  0.2593  6.8664  66.5642
220.0  1.0  0.2593  7.1127  64.3146
220.0  1.0  0.2593  7.3679  64.1979
220.0  1.0  0.2593  7.6322  62.2270
220.0  1.0  0.2593  7.9060  61.5019
220.0  1.0  0.2593  8.1896  60.7583
220.0  1.0  0.2593  8.4834  59.6954
220.0  1.0  0.2593  8.7877  59.0702
220.0  1.0  0.2593  9.1030  57.9270
220.0  1.0  0.2593  9.4295  56.4612
220.0  1.0  0.2593  9.7678  55.8224
220.0  1.0  0.2593  10.1182  55.7706
220.0  1.0  0.2593  10.4811  54.9861
220.0  1.0  0.2593  10.8571  53.2748
220.0  1.0  0.2593  11.2466  51.9941
220.0  1.0  0.2593  11.6501  52.1028
220.0  1.0  0.2593  12.0680  51.3371
220.0  1.0  0.2593  12.5009  51.2132
220.0  1.0  0.2593  12.9494  49.6300
220.0  1.0  0.2593  13.4139  49.5015
220.0  1.0  0.2593  13.8951  47.9673
220.0  1.0  0.2593  14.3936  47.5429
220.0  1.0  0.2593  14.9099  47.5545
220.0  1.0  0.2593  15.4448  46.4235
220.0  1.0  0.2593  15.9988  46.4406
220.0  1.0  0.2593  16.5728  45.4978
220.0  1.0  0.2593  17.1673  44.4542
220.0  1.0  0.2593  17.7831  43.1238
220.0  1.0  0.2593  18.4211  43.1470
220.0  1.0  0.2593  19.0819  42.0412
220.0  1.0  0.2593  19.7664  41.9421
220.0  1.0  0.2593  20.4755  41.8509
220.0  1.0  0.2593  21.2100  41.7671
220.0  1.0  0.2593  21.9709  41.1630
220.0  1.0  0.2593  22.7591  41.0950
220.0  1.0  0.2593  23.5755  40.8415
220.0  1.0  0.2593  24.4212  40.8229
220.0  1.0  0.2593  25.2973  40.8081
220.0  1.0  0.2593  26.2048  38.9248
220.0  1.0  0.2593  27.1448  38.8312
220.0  1.0  0.2593  28.1186  37.9017
220.0  1.0  0.2593  29.1273  37.8653
220.0  1.0  0.2593  30.1722  37.8336
220.0  1.0  0.2593  31.2546  37.8065
220.0  1.0  0.2593  32.3758  36.1086
220.0  1.0  0.2593  33.5372  36.0300
220.0  1.0  0.2593  34.7403  35.9579
220.0  1.0  0.2593  35.9865  35.8920
220.0  1.0  0.2593  37.2775  35.8321
220.0  1.0  0.2593  38.6148  35.7777
220.0  1.0  0.2593  40.0000  35.7286
220.0  1.0  0.2712  5.0000  71.0190
220.0  1.0  0.2712  5.1794  70.6254
220.0  1.0  0.2712  5.3652  69.1604
220.0  1.0  0.2712  5.5576  68.9130
220.0  1.0  0.2712  5.7570  67.8152
220.0  1.0  0.2712  5.9635  68.8682
220.0  1.0  0.2712  6.1775  67.1526
220.0  1.0  0.2712  6.3991  67.2212
220.0  1.0  0.2712  6.6286  67.3493
220.0  1.0  0.2712  6.8664  65.9244
220.0  1.0  0.2712  7.1127  65.6447
220.0  1.0  0.2712  7.3679  63.8699
220.0  1.0  0.2712  7.6322  62.7373
220.0  1.0  0.2712  7.9060  61.1230
220.0  1.0  0.2712  8.1896  59.6321
220.0  1.0  0.2712  8.4834  59.1028
220.0  1.0  0.2712  8.7877  58.0369
220.0  1.0  0.2712  9.1030  56.6091
220.0  1.0  0.2712  9.4295  56.0297
220.0  1.0  0.2712  9.7678  54.6470
220.0  1.0  0.2712  10.1182  54.7729
220.0  1.0  0.2712  10.4811  52.1784
220.0  1.0  0.2712  10.8571  52.9293
220.0  1.0  0.2712  11.2466  51.3563
220.0  1.0  0.2712  11.6501  51.6993
220.0  1.0  0.2712  12.0680  49.8206
220.0  1.0  0.2712  12.5009  48.4053
220.0  1.0  0.2712  12.9494  48.2960
220.0  1.0  0.2712  13.4139  48.5979
220.0  1.0  0.2712  13.8951  47.1695
220.0  1.0  0.2712  14.3936  46.9965
220.0  1.0  0.2712  14.9099  45.9057
220.0  1.0  0.2712  15.4448  43.8935
220.0  1.0  0.2712  15.9988  44.0595
220.0  1.0  0.2712  16.5728  43.2678
220.0  1.0  0.2712  17.1673  43.2668
220.0  1.0  0.2712  17.7831  43.2726
220.0  1.0  0.2712  18.4211  42.2176
220.0  1.0  0.2712  19.0819  42.2302
220.0  1.0  0.2712  19.7664  41.4668
220.0  1.0  0.2712  20.4755  40.0854
220.0  1.0  0.2712  21.2100  39.9473
220.0  1.0  0.2712  21.9709  39.0421
220.0  1.0  0.2712  22.7591  39.0708
220.0  1.0  0.2712  23.5755  37.6551
220.0  1.0  0.2712  24.4212  37.5933
220.0  1.0  0.2712  25.2973  37.5392
220.0  1.0  0.2712  26.2048  37.4922
220.0  1.0  0.2712  27.1448  37.4519
220.0  1.0  0.2712  28.1186  36.9872
220.0  1.0  0.2712  29.1273  36.9612
220.0  1.0  0.2712  30.1722  36.9409
220.0  1.0  0.2712  31.2546  36.9171
220.0  1.0  0.2712  32.3758  36.9159
220.0  1.0  0.2712  33.5372  36.9107
220.0  1.0  0.2712  34.7403  34.8522
220.0  1.0  0.2712  35.9865  34.8166
220.0  1.0  0.2712  37.2775  34.7866
220.0  1.0  0.2712  38.6148  34.7619
220.0  1.0  0.2712  40.0000  34.1378
220.0  1.0  0.2831  5.0000  72.4675
220.0  1.0  0.2831  5.1794  71.2892
220.0  1.0  0.2831  5.3652  70.0860
220.0  1.0  0.2831  5.5576  68.9390
220.0  1.0  0.2831  5.7570  68.6886
220.0  1.0  0.2831  5.9635  67.5961
220.0  1.0  0.2831  6.1775  66.7647
220.0  1.0  0.2831  6.3991  67.6970
220.0  1.0  0.2831  6.6286  66.0233
220.0  1.0  0.2831  6.8664  66.3297
220.0  1.0  0.2831  7.1127  65.5015
220.0  1.0  0.2831  7.3679  62.4271
220.0  1.0  0.2831  7.6322  63.0938
220.0  1.0  0.2831  7.9060  59.6079
220.0  1.0  0.2831  8.1896  59.2197
220.0  1.0  0.2831  8.4834  58.2826
220.0  1.0  0.2831  8.7877  56.9449
220.0  1.0  0.2831  9.1030  56.5418
220.0  1.0  0.2831  9.4295  55.1816
220.0  1.0  0.2831  9.7678  53.4290
220.0  1.0  0.2831  10.1182  53.2224
220.0  1.0  0.2831  10.4811  52.4636
220.0  1.0  0.2831  10.8571  52.2291
220.0  1.0  0.2831  11.2466  50.0465
220.0  1.0  0.2831  11.6501  49.1733
220.0  1.0  0.2831  12.0680  48.5466
220.0  1.0  0.2831  12.5009  48.1757
220.0  1.0  0.2831  12.9494  48.2206
220.0  1.0  0.2831  13.4139  46.2774
220.0  1.0  0.2831  13.8951  44.7647
220.0  1.0  0.2831  14.3936  44.4921
220.0  1.0  0.2831  14.9099  44.6742
220.0  1.0  0.2831  15.4448  44.2464
220.0  1.0  0.2831  15.9988  43.3361
220.0  1.0  0.2831  16.5728  41.9962
220.0  1.0  0.2831  17.1673  42.1869
220.0  1.0  0.2831  17.7831  41.2231
220.0  1.0  0.2831  18.4211  40.2414
220.0  1.0  0.2831  19.0819  39.2002
220.0  1.0  0.2831  19.7664  39.2052
220.0  1.0  0.2831  20.4755  39.2176
220.0  1.0  0.2831  21.2100  39.2368
220.0  1.0  0.2831  21.9709  38.2801
220.0  1.0  0.2831  22.7591  38.3080
220.0  1.0  0.2831  23.5755  37.7002
220.0  1.0  0.2831  24.4212  37.7753
220.0  1.0  0.2831  25.2973  37.8534
220.0  1.0  0.2831  26.2048  36.0717
220.0  1.0  0.2831  27.1448  35.3473
220.0  1.0  0.2831  28.1186  35.3991
220.0  1.0  0.2831  29.1273  35.4545
220.0  1.0  0.2831  30.1722  33.7996
220.0  1.0  0.2831  31.2546  33.7889
220.0  1.0  0.2831  32.3758  33.7843
220.0  1.0  0.2831  33.5372  33.7853
220.0  1.0  0.2831  34.7403  33.7916
220.0  1.0  0.2831  35.9865  33.8029
220.0  1.0  0.2831  37.2775  33.8187
220.0  1.0  0.2831  38.6148  33.5026
220.0  1.0  0.2831  40.0000  33.5279
220.0  1.0  0.2949  5.0000  74.9869
220.0  1.0  0.2949  5.1794  72.2621
220.0  1.0  0.2949  5.3652  71.6863
220.0  1.0  0.2949  5.5576  69.5530
220.0  1.0  0.2949  5.7570  69.6010
220.0  1.0  0.2949  5.9635  68.3435
220.0  1.0  0.2949  6.1775  67.0912
220.0  1.0  0.2949  6.3991  66.0914
220.0  1.0  0.2949  6.6286  65.0842
220.0  1.0  0.2949  6.8664  64.2449
220.0  1.0  0.2949  7.1127  64.6282
220.0  1.0  0.2949  7.3679  63.1023
220.0  1.0  0.2949  7.6322  62.2443
220.0  1.0  0.2949  7.9060  61.2532
220.0  1.0  0.2949  8.1896  59.1372
220.0  1.0  0.2949  8.4834  57.8383
220.0  1.0  0.2949  8.7877  56.3283
220.0  1.0  0.2949  9.1030  55.8980
220.0  1.0  0.2949  9.4295  54.1614
220.0  1.0  0.2949  9.7678  53.8437
220.0  1.0  0.2949  10.1182  52.2232
220.0  1.0  0.2949  10.4811  52.8072
220.0  1.0  0.2949  10.8571  49.8954
220.0  1.0  0.2949  11.2466  50.6868
220.0  1.0  0.2949  11.6501  48.7455
220.0  1.0  0.2949  12.0680  49.4314
220.0  1.0  0.2949  12.5009  47.0116
220.0  1.0  0.2949  12.9494  46.0346
220.0  1.0  0.2949  13.4139  45.1153
220.0  1.0  0.2949  13.8951  44.9111
220.0  1.0  0.2949  14.3936  44.5890
220.0  1.0  0.2949  14.9099  42.7415
220.0  1.0  0.2949  15.4448  42.4398
220.0  1.0  0.2949  15.9988  41.4699
220.0  1.0  0.2949  16.5728  40.8128
220.0  1.0  0.2949  17.1673  40.9320
220.0  1.0  0.2949  17.7831  40.8724
220.0  1.0  0.2949  18.4211  39.6454
220.0  1.0  0.2949  19.0819  39.7695
220.0  1.0  0.2949  19.7664  38.6187
220.0  1.0  0.2949  20.4755  38.7953
220.0  1.0  0.2949  21.2100  36.6426
220.0  1.0  0.2949  21.9709  36.7824
220.0  1.0  0.2949  22.7591  35.4699
220.0  1.0  0.2949  23.5755  35.5021
220.0  1.0  0.2949  24.4212  35.5415
220.0  1.0  0.2949  25.2973  35.5873
220.0  1.0  0.2949  26.2048  35.6392
220.0  1.0  0.2949  27.1448  34.7980
220.0  1.0  0.2949  28.1186  34.8580
220.0  1.0  0.2949  29.1273  34.9228
220.0  1.0  0.2949  30.1722  34.5165
220.0  1.0  0.2949  31.2546  34.6170
220.0  1.0  0.2949  32.3758  34.7200
220.0  1.0  0.2949  33.5372  32.7234
220.0  1.0  0.2949  34.7403  32.7591
220.0  1.0  0.2949  35.9865  32.3222
220.0  1.0  0.2949  37.2775  32.4081
220.0  1.0  0.2949  38.6148  32.4962
220.0  1.0  0.2949  40.0000  32.5863
220.0  1.0  0.3068  5.0000  76.8235
220.0  1.0  0.3068  5.1794  74.9277
220.0  1.0  0.3068  5.3652  73.3847
220.0  1.0  0.3068  5.5576  72.1620
220.0  1.0  0.3068  5.7570  69.0728
220.0  1.0  0.3068  5.9635  69.1498
220.0  1.0  0.3068  6.1775  67.2214
220.0  1.0  0.3068  6.3991  65.6466
220.0  1.0  0.3068  6.6286  65.0701
220.0  1.0  0.3068  6.8664  64.2599
220.0  1.0  0.3068  7.1127  64.1431
220.0  1.0  0.3068  7.3679  63.2907
220.0  1.0  0.3068  7.6322  61.6303
220.0  1.0  0.3068  7.9060  62.1282
220.0  1.0  0.3068  8.1896  61.3051
220.0  1.0  0.3068  8.4834  57.9018
220.0  1.0  0.3068  8.7877  56.7394
220.0  1.0  0.3068  9.1030  55.0728
220.0  1.0  0.3068  9.4295  54.1120
220.0  1.0  0.3068  9.7678  53.3849
220.0  1.0  0.3068  10.1182  51.2935
220.0  1.0  0.3068  10.4811  51.0443
220.0  1.0  0.3068  10.8571  50.7079
220.0  1.0  0.3068  11.2466  49.8334
220.0  1.0  0.3068  11.6501  47.7494
220.0  1.0  0.3068  12.0680  47.3505
220.0  1.0  0.3068  12.5009  47.9658
220.0  1.0  0.3068  12.9494  46.0290
220.0  1.0  0.3068  13.4139  46.2261
220.0  1.0  0.3068  13.8951  43.9080
220.0  1.0  0.3068  14.3936  42.8556
220.0  1.0  0.3068  14.9099  41.7168
220.0  1.0  0.3068  15.4448  42.0638
220.0  1.0  0.3068  15.9988  41.0571
220.0  1.0  0.3068  16.5728  41.3146
220.0  1.0  0.3068  17.1673  39.6176
220.0  1.0  0.3068  17.7831  38.9045
220.0  1.0  0.3068  18.4211  38.2511
220.0  1.0  0.3068  19.0819  37.2854
220.0  1.0  0.3068  19.7664  37.4100
220.0  1.0  0.3068  20.4755  37.5415
220.0  1.0  0.3068  21.2100  37.6790
220.0  1.0  0.3068  21.9709  36.3446
220.0  1.0  0.3068  22.7591  36.4820
220.0  1.0  0.3068  23.5755  35.4928
220.0  1.0  0.3068  24.4212  35.6740
220.0  1.0  0.3068  25.2973  34.1073
220.0  1.0  0.3068  26.2048  33.6610
220.0  1.0  0.3068  27.1448  33.8048
220.0  1.0  0.3068  28.1186  33.9425
220.0  1.0  0.3068  29.1273  32.3288
220.0  1.0  0.3068  30.1722  32.4070
220.0  1.0  0.3068  31.2546  32.4901
220.0  1.0  0.3068  32.3758  32.5779
220.0  1.0  0.3068  33.5372  32.6698
220.0  1.0  0.3068  34.7403  32.7655
220.0  1.0  0.3068  35.9865  32.0475
220.0  1.0  0.3068  37.2775  32.1477
220.0  1.0  0.3068  38.6148  32.2505
220.0  1.0  0.3068  40.0000  32.3557
220.0  1.0  0.3186  5.0000  84.7311
220.0  1.0  0.3186  5.1794  76.3500
220.0  1.0  0.3186  5.3652  75.4481
220.0  1.0  0.3186  5.5576  73.0736
220.0  1.0  0.3186  5.7570  71.2306
220.0  1.0  0.3186  5.9635  68.4816
220.0  1.0  0.3186  6.1775  68.6508
220.0  1.0  0.3186  6.3991  65.7326
220.0  1.0  0.3186  6.6286  65.7917
220.0  1.0  0.3186  6.8664  64.2032
220.0  1.0  0.3186  7.1127  64.0729
220.0  1.0  0.3186  7.3679  63.2069
220.0  1.0  0.3186  7.6322  62.8787
220.0  1.0  0.3186  7.9060  61.6251
220.0  1.0  0.3186  8.1896  59.8197
220.0  1.0  0.3186  8.4834  58.1493
220.0  1.0  0.3186  8.7877  56.7514
220.0  1.0  0.3186  9.1030  56.2644
220.0  1.0  0.3186  9.4295  54.7190
220.0  1.0  0.3186  9.7678  52.6183
220.0  1.0  0.3186  10.1182  51.7657
220.0  1.0  0.3186  10.4811  50.7742
220.0  1.0  0.3186  10.8571  50.3360
220.0  1.0  0.3186  11.2466  48.4428
220.0  1.0  0.3186  11.6501  49.3725
220.0  1.0  0.3186  12.0680  47.1413
220.0  1.0  0.3186  12.5009  46.7302
220.0  1.0  0.3186  12.9494  44.0004
220.0  1.0  0.3186  13.4139  44.3847
220.0  1.0  0.3186  13.8951  42.8648
220.0  1.0  0.3186  14.3936  43.2421
220.0  1.0  0.3186  14.9099  43.0506
220.0  1.0  0.3186  15.4448  40.8281
220.0  1.0  0.3186  15.9988  39.7287
220.0  1.0  0.3186  16.5728  39.2156
220.0  1.0  0.3186  17.1673  38.7561
220.0  1.0  0.3186  17.7831  38.9234
220.0  1.0  0.3186  18.4211  37.9469
220.0  1.0  0.3186  19.0819  38.1971
220.0  1.0  0.3186  19.7664  36.6358
220.0  1.0  0.3186  20.4755  36.9348
220.0  1.0  0.3186  21.2100  35.2334
220.0  1.0  0.3186  21.9709  35.5027
220.0  1.0  0.3186  22.7591  34.2032
220.0  1.0  0.3186  23.5755  34.3516
220.0  1.0  0.3186  24.4212  34.5058
220.0  1.0  0.3186  25.2973  34.6652
220.0  1.0  0.3186  26.2048  34.8291
220.0  1.0  0.3186  27.1448  33.5871
220.0  1.0  0.3186  28.1186  33.7508
220.0  1.0  0.3186  29.1273  32.9312
220.0  1.0  0.3186  30.1722  33.1285
220.0  1.0  0.3186  31.2546  33.3271
220.0  1.0  0.3186  32.3758  31.4583
220.0  1.0  0.3186  33.5372  31.3114
220.0  1.0  0.3186  34.7403  31.4264
220.0  1.0  0.3186  35.9865  31.5899
220.0  1.0  0.3186  37.2775  29.8420
220.0  1.0  0.3186  38.6148  29.9586
220.0  1.0  0.3186  40.0000  30.0781
220.0  1.0  0.3305  5.0000  89.4789
220.0  1.0  0.3305  5.1794  86.1706
220.0  1.0  0.3305  5.3652  75.8899
220.0  1.0  0.3305  5.5576  72.6213
220.0  1.0  0.3305  5.7570  72.2596
220.0  1.0  0.3305  5.9635  71.1500
220.0  1.0  0.3305  6.1775  67.7982
220.0  1.0  0.3305  6.3991  67.4929
220.0  1.0  0.3305  6.6286  66.5600
220.0  1.0  0.3305  6.8664  64.4675
220.0  1.0  0.3305  7.1127  64.2334
220.0  1.0  0.3305  7.3679  63.1658
220.0  1.0  0.3305  7.6322  61.5064
220.0  1.0  0.3305  7.9060  61.4900
220.0  1.0  0.3305  8.1896  60.4408
220.0  1.0  0.3305  8.4834  60.8594
220.0  1.0  0.3305  8.7877  57.5928
220.0  1.0  0.3305  9.1030  56.1679
220.0  1.0  0.3305  9.4295  53.9683
220.0  1.0  0.3305  9.7678  52.4497
220.0  1.0  0.3305  10.1182  52.5756
220.0  1.0  0.3305  10.4811  50.0890
220.0  1.0  0.3305  10.8571  49.3248
220.0  1.0  0.3305  11.2466  50.6941
220.0  1.0  0.3305  11.6501  48.3772
220.0  1.0  0.3305  12.0680  45.6517
220.0  1.0  0.3305  12.5009  46.3721
220.0  1.0  0.3305  12.9494  45.4844
220.0  1.0  0.3305  13.4139  44.6452
220.0  1.0  0.3305  13.8951  41.8689
220.0  1.0  0.3305  14.3936  41.3913
220.0  1.0  0.3305  14.9099  41.3581
220.0  1.0  0.3305  15.4448  41.7831
220.0  1.0  0.3305  15.9988  40.3616
220.0  1.0  0.3305  16.5728  39.9866
220.0  1.0  0.3305  17.1673  37.8578
220.0  1.0  0.3305  17.7831  38.3092
220.0  1.0  0.3305  18.4211  37.1638
220.0  1.0  0.3305  19.0819  36.2809
220.0  1.0  0.3305  19.7664  35.9681
220.0  1.0  0.3305  20.4755  36.2859
220.0  1.0  0.3305  21.2100  36.6061
220.0  1.0  0.3305  21.9709  35.3407
220.0  1.0  0.3305  22.7591  35.6007
220.0  1.0  0.3305  23.5755  34.2014
220.0  1.0  0.3305  24.4212  34.5005
220.0  1.0  0.3305  25.2973  32.7828
220.0  1.0  0.3305  26.2048  33.0582
220.0  1.0  0.3305  27.1448  31.5481
220.0  1.0  0.3305  28.1186  31.7250
220.0  1.0  0.3305  29.1273  31.9064
220.0  1.0  0.3305  30.1722  32.0916
220.0  1.0  0.3305  31.2546  32.2802
220.0  1.0  0.3305  32.3758  32.4715
220.0  1.0  0.3305  33.5372  32.6652
220.0  1.0  0.3305  34.7403  31.5204
220.0  1.0  0.3305  35.9865  31.7116
220.0  1.0  0.3305  37.2775  31.9042
220.0  1.0  0.3305  38.6148  31.2608
220.0  1.0  0.3305  40.0000  31.4745
220.0  1.0  0.3424  5.0000  103.0846
220.0  1.0  0.3424  5.1794  95.3178
220.0  1.0  0.3424  5.3652  80.8656
220.0  1.0  0.3424  5.5576  75.7369
220.0  1.0  0.3424  5.7570  73.8093
220.0  1.0  0.3424  5.9635  69.9410
220.0  1.0  0.3424  6.1775  71.0728
220.0  1.0  0.3424  6.3991  67.4820
220.0  1.0  0.3424  6.6286  66.3240
220.0  1.0  0.3424  6.8664  66.3616
220.0  1.0  0.3424  7.1127  64.6371
220.0  1.0  0.3424  7.3679  62.3315
220.0  1.0  0.3424  7.6322  61.7679
220.0  1.0  0.3424  7.9060  61.6115
220.0  1.0  0.3424  8.1896  59.6482
220.0  1.0  0.3424  8.4834  60.6358
220.0  1.0  0.3424  8.7877  58.1952
220.0  1.0  0.3424  9.1030  56.4027
220.0  1.0  0.3424  9.4295  56.3830
220.0  1.0  0.3424  9.7678  54.5412
220.0  1.0  0.3424  10.1182  51.9994
220.0  1.0  0.3424  10.4811  50.4252
220.0  1.0  0.3424  10.8571  50.3398
220.0  1.0  0.3424  11.2466  50.1399
220.0  1.0  0.3424  11.6501  47.7554
220.0  1.0  0.3424  12.0680  48.0113
220.0  1.0  0.3424  12.5009  46.2923
220.0  1.0  0.3424  12.9494  43.4437
220.0  1.0  0.3424  13.4139  43.6328
220.0  1.0  0.3424  13.8951  43.9973
220.0  1.0  0.3424  14.3936  41.5657
220.0  1.0  0.3424  14.9099  42.0059
220.0  1.0  0.3424  15.4448  42.4779
