# R0=8.178 kpc
# V0[km/s]  alpha  rho0[GeV/cm3]  Rs[kpc]  chi2
220.0  1.1  0.2237  6.1775  72.4921
220.0  1.1  0.2237  6.3991  70.6601
220.0  1.1  0.2237  6.6286  69.8952
220.0  1.1  0.2237  6.8664  68.2980
220.0  1.1  0.2237  7.1127  68.6092
220.0  1.1  0.2237  7.3679  66.8104
220.0  1.1  0.2237  7.6322  66.9187
220.0  1.1  0.2237  7.9060  66.2057
220.0  1.1  0.2237  8.1896  63.8240
220.0  1.1  0.2237  8.4834  64.7950
220.0  1.1  0.2237  8.7877  63.9245
220.0  1.1  0.2237  9.1030  62.6872
220.0  1.1  0.2237  9.4295  61.2981
220.0  1.1  0.2237  9.7678  61.8526
220.0  1.1  0.2237  10.1182  60.9165
220.0  1.1  0.2237  10.4811  59.6192
220.0  1.1  0.2237  10.8571  58.6118
220.0  1.1  0.2237  11.2466  57.6520
220.0  1.1  0.2237  11.6501  57.5827
220.0  1.1  0.2237  12.0680  57.5176
220.0  1.1  0.2237  12.5009  56.6357
220.0  1.1  0.2237  12.9494  55.9058
220.0  1.1  0.2237  13.4139  54.9251
220.0  1.1  0.2237  13.8951  53.2292
220.0  1.1  0.2237  14.3936  52.3488
220.0  1.1  0.2237  14.9099  52.1041
220.0  1.1  0.2237  15.4448  51.8657
220.0  1.1  0.2237  15.9988  51.4122
220.0  1.1  0.2237  16.5728  51.1949
220.0  1.1  0.2237  17.1673  50.9827
220.0  1.1  0.2237  17.7831  50.7757
220.0  1.1  0.2237  18.4211  49.0841
220.0  1.1  0.2237  19.0819  48.8223
220.0  1.1  0.2237  19.7664  48.5695
220.0  1.1  0.2237  20.4755  48.3256
220.0  1.1  0.2237  21.2100  47.3980
220.0  1.1  0.2237  21.9709  45.5212
220.0  1.1  0.2237  22.7591  45.2647
220.0  1.1  0.2237  23.5755  45.0187
220.0  1.1  0.2237  24.4212  44.7829
220.0  1.1  0.2237  25.2973  44.5572
220.0  1.1  0.2237  26.2048  44.3413
220.0  1.1  0.2237  27.1448  44.1348
220.0  1.1  0.2237  28.1186  43.9377
220.0  1.1  0.2237  29.1273  43.7496
220.0  1.1  0.2237  30.1722  43.5702
220.0  1.1  0.2237  31.2546  43.3992
220.0  1.1  0.2237  32.3758  43.2365
220.0  1.1  0.2237  33.5372  43.0816
220.0  1.1  0.2237  34.7403  42.9344
220.0  1.1  0.2237  35.9865  42.7946
220.0  1.1  0.2237  37.2775  42.6618
220.0  1.1  0.2237  38.6148  42.5358
220.0  1.1  0.2237  40.0000  42.4163
220.0  1.1  0.2356  5.0000  73.3978
220.0  1.1  0.2356  5.1794  73.0406
220.0  1.1  0.2356  5.3652  73.4300
220.0  1.1  0.2356  5.5576  73.3691
220.0  1.1  0.2356  5.7570  72.0955
220.0  1.1  0.2356  5.9635  72.8083
220.0  1.1  0.2356  6.1775  70.6318
220.0  1.1  0.2356  6.3991  71.3226
220.0  1.1  0.2356  6.6286  69.5304
220.0  1.1  0.2356  6.8664  68.1100
220.0  1.1  0.2356  7.1127  66.3947
220.0  1.1  0.2356  7.3679  66.4509
220.0  1.1  0.2356  7.6322  65.3007
220.0  1.1  0.2356  7.9060  64.3565
220.0  1.1  0.2356  8.1896  63.9857
220.0  1.1  0.2356  8.4834  63.2099
220.0  1.1  0.2356  8.7877  62.0240
220.0  1.1  0.2356  9.1030  61.0036
220.0  1.1  0.2356  9.4295  60.1425
220.0  1.1  0.2356  9.7678  60.0286
220.0  1.1  0.2356  10.1182  59.2047
220.0  1.1  0.2356  10.4811  57.5624
220.0  1.1  0.2356  10.8571  57.8002
220.0  1.1  0.2356  11.2466  56.5960
220.0  1.1  0.2356  11.6501  55.3868
220.0  1.1  0.2356  12.0680  55.0485
220.0  1.1  0.2356  12.5009  53.3000
220.0  1.1  0.2356  12.9494  52.7718
220.0  1.1  0.2356  13.4139  52.6487
220.0  1.1  0.2356  13.8951  51.8070
220.0  1.1  0.2356  14.3936  51.6943
220.0  1.1  0.2356  14.9099  51.0937
220.0  1.1  0.2356  15.4448  49.7764
220.0  1.1  0.2356  15.9988  49.5698
220.0  1.1  0.2356  16.5728  48.1406
220.0  1.1  0.2356  17.1673  46.9076
220.0  1.1  0.2356  17.7831  46.6707
220.0  1.1  0.2356  18.4211  46.4430
220.0  1.1  0.2356  19.0819  46.2242
220.0  1.1  0.2356  19.7664  45.9053
220.0  1.1  0.2356  20.4755  45.7109
220.0  1.1  0.2356  21.2100  45.5245
220.0  1.1  0.2356  21.9709  45.3461
220.0  1.1  0.2356  22.7591  45.1755
220.0  1.1  0.2356  23.5755  43.3973
220.0  1.1  0.2356  24.4212  43.1949
220.0  1.1  0.2356  25.2973  43.0022
220.0  1.1  0.2356  26.2048  42.8191
220.0  1.1  0.2356  27.1448  42.6453
220.0  1.1  0.2356  28.1186  41.7232
220.0  1.1  0.2356  29.1273  41.5373
220.0  1.1  0.2356  30.1722  39.7780
220.0  1.1  0.2356  31.2546  39.6127
220.0  1.1  0.2356  32.3758  39.4564
220.0  1.1  0.2356  33.5372  39.3087
220.0  1.1  0.2356  34.7403  39.1692
220.0  1.1  0.2356  35.9865  39.0376
220.0  1.1  0.2356  37.2775  38.9135
220.0  1.1  0.2356  38.6148  38.7967
220.0  1.1  0.2356  40.0000  38.6867
220.0  1.1  0.2475  5.0000  73.7385
220.0  1.1  0.2475  5.1794  72.0844
220.0  1.1  0.2475  5.3652  71.7455
220.0  1.1  0.2475  5.5576  72.2569
220.0  1.1  0.2475  5.7570  71.8573
220.0  1.1  0.2475  5.9635  71.3354
220.0  1.1  0.2475  6.1775  71.0180
220.0  1.1  0.2475  6.3991  69.8711
220.0  1.1  0.2475  6.6286  67.8899
220.0  1.1  0.2475  6.8664  68.4367
220.0  1.1  0.2475  7.1127  66.1511
220.0  1.1  0.2475  7.3679  66.6073
220.0  1.1  0.2475  7.6322  63.6112
220.0  1.1  0.2475  7.9060  63.3604
220.0  1.1  0.2475  8.1896  62.6372
220.0  1.1  0.2475  8.4834  61.5553
220.0  1.1  0.2475  8.7877  60.9791
220.0  1.1  0.2475  9.1030  59.8464
220.0  1.1  0.2475  9.4295  58.3620
220.0  1.1  0.2475  9.7678  57.2772
220.0  1.1  0.2475  10.1182  57.6068
220.0  1.1  0.2475  10.4811  56.6499
220.0  1.1  0.2475  10.8571  55.0052
220.0  1.1  0.2475  11.2466  53.2624
220.0  1.1  0.2475  11.6501  53.3192
220.0  1.1  0.2475  12.0680  53.3533
220.0  1.1  0.2475  12.5009  52.1592
220.0  1.1  0.2475  12.9494  52.1927
220.0  1.1  0.2475  13.4139  51.1416
220.0  1.1  0.2475  13.8951  49.7262
220.0  1.1  0.2475  14.3936  48.7862
220.0  1.1  0.2475  14.9099  47.8645
220.0  1.1  0.2475  15.4448  47.7170
220.0  1.1  0.2475  15.9988  47.5762
220.0  1.1  0.2475  16.5728  46.8178
220.0  1.1  0.2475  17.1673  46.3408
220.0  1.1  0.2475  17.7831  46.2720
220.0  1.1  0.2475  18.4211  44.6195
220.0  1.1  0.2475  19.0819  44.4311
220.0  1.1  0.2475  19.7664  43.2246
220.0  1.1  0.2475  20.4755  43.1150
220.0  1.1  0.2475  21.2100  41.5977
220.0  1.1  0.2475  21.9709  41.4072
220.0  1.1  0.2475  22.7591  41.2269
220.0  1.1  0.2475  23.5755  41.0565
220.0  1.1  0.2475  24.4212  40.8956
220.0  1.1  0.2475  25.2973  40.7429
220.0  1.1  0.2475  26.2048  40.6015
220.0  1.1  0.2475  27.1448  40.4675
220.0  1.1  0.2475  28.1186  40.3419
220.0  1.1  0.2475  29.1273  40.2242
220.0  1.1  0.2475  30.1722  40.1143
220.0  1.1  0.2475  31.2546  40.0117
220.0  1.1  0.2475  32.3758  38.2309
220.0  1.1  0.2475  33.5372  38.1147
220.0  1.1  0.2475  34.7403  38.0062
220.0  1.1  0.2475  35.9865  37.9052
220.0  1.1  0.2475  37.2775  37.8111
220.0  1.1  0.2475  38.6148  37.7236
220.0  1.1  0.2475  40.0000  37.6425
220.0  1.1  0.2593  5.0000  73.3517
220.0  1.1  0.2593  5.1794  72.6282
220.0  1.1  0.2593  5.3652  71.4800
220.0  1.1  0.2593  5.5576  70.5131
220.0  1.1  0.2593  5.7570  70.5900
220.0  1.1  0.2593  5.9635  69.6429
220.0  1.1  0.2593  6.1775  70.1284
220.0  1.1  0.2593  6.3991  70.1239
220.0  1.1  0.2593  6.6286  68.6681
220.0  1.1  0.2593  6.8664  67.7016
220.0  1.1  0.2593  7.1127  65.5991
220.0  1.1  0.2593  7.3679  64.9831
220.0  1.1  0.2593  7.6322  63.8789
220.0  1.1  0.2593  7.9060  62.1483
220.0  1.1  0.2593  8.1896  61.2281
220.0  1.1  0.2593  8.4834  60.8147
220.0  1.1  0.2593  8.7877  59.7529
220.0  1.1  0.2593  9.1030  58.2983
220.0  1.1  0.2593  9.4295  57.7098
220.0  1.1  0.2593  9.7678  56.3326
220.0  1.1  0.2593  10.1182  56.9408
220.0  1.1  0.2593  10.4811  53.3770
220.0  1.1  0.2593  10.8571  53.5281
220.0  1.1  0.2593  11.2466  53.9287
220.0  1.1  0.2593  11.6501  52.6629
220.0  1.1  0.2593  12.0680  51.1163
220.0  1.1  0.2593  12.5009  50.9004
220.0  1.1  0.2593  12.9494  49.4282
220.0  1.1  0.2593  13.4139  48.8795
220.0  1.1  0.2593  13.8951  48.8679
220.0  1.1  0.2593  14.3936  47.7082
220.0  1.1  0.2593  14.9099  46.7321
220.0  1.1  0.2593  15.4448  46.7868
220.0  1.1  0.2593  15.9988  45.2439
220.0  1.1  0.2593  16.5728  44.2876
220.0  1.1  0.2593  17.1673  43.1120
220.0  1.1  0.2593  17.7831  42.9684
220.0  1.1  0.2593  18.4211  42.8339
220.0  1.1  0.2593  19.0819  42.7080
220.0  1.1  0.2593  19.7664  42.0626
220.0  1.1  0.2593  20.4755  41.9553
220.0  1.1  0.2593  21.2100  41.6979
220.0  1.1  0.2593  21.9709  41.6446
220.0  1.1  0.2593  22.7591  39.7179
220.0  1.1  0.2593  23.5755  39.5806
220.0  1.1  0.2593  24.4212  39.4529
220.0  1.1  0.2593  25.2973  38.5471
220.0  1.1  0.2593  26.2048  38.4817
220.0  1.1  0.2593  27.1448  36.7736
220.0  1.1  0.2593  28.1186  36.6536
220.0  1.1  0.2593  29.1273  36.5426
220.0  1.1  0.2593  30.1722  36.4403
220.0  1.1  0.2593  31.2546  36.3462
220.0  1.1  0.2593  32.3758  36.2600
220.0  1.1  0.2593  33.5372  36.1812
220.0  1.1  0.2593  34.7403  36.1094
220.0  1.1  0.2593  35.9865  36.0442
220.0  1.1  0.2593  37.2775  35.9854
220.0  1.1  0.2593  38.6148  35.9324
220.0  1.1  0.2593  40.0000  35.8849
220.0  1.1  0.2712  5.0000  74.5923
220.0  1.1  0.2712  5.1794  74.4899
220.0  1.1  0.2712  5.3652  73.0384
220.0  1.1  0.2712  5.5576  70.9375
220.0  1.1  0.2712  5.7570  70.8759
220.0  1.1  0.2712  5.9635  69.1430
220.0  1.1  0.2712  6.1775  69.6805
220.0  1.1  0.2712  6.3991  69.1675
220.0  1.1  0.2712  6.6286  68.2906
220.0  1.1  0.2712  6.8664  66.1146
220.0  1.1  0.2712  7.1127  65.7908
220.0  1.1  0.2712  7.3679  64.0334
220.0  1.1  0.2712  7.6322  63.5472
220.0  1.1  0.2712  7.9060  61.8130
220.0  1.1  0.2712  8.1896  60.7272
220.0  1.1  0.2712  8.4834  59.7910
220.0  1.1  0.2712  8.7877  58.4204
220.0  1.1  0.2712  9.1030  58.0440
220.0  1.1  0.2712  9.4295  56.6786
220.0  1.1  0.2712  9.7678  54.8986
220.0  1.1  0.2712  10.1182  54.2004
220.0  1.1  0.2712  10.4811  53.8141
220.0  1.1  0.2712  10.8571  53.1252
220.0  1.1  0.2712  11.2466  51.2881
220.0  1.1  0.2712  11.6501  49.8921
220.0  1.1  0.2712  12.0680  49.7688
220.0  1.1  0.2712  12.5009  50.0775
220.0  1.1  0.2712  12.9494  48.5879
220.0  1.1  0.2712  13.4139  47.1320
220.0  1.1  0.2712  13.8951  46.5729
220.0  1.1  0.2712  14.3936  45.2796
220.0  1.1  0.2712  14.9099  44.4901
220.0  1.1  0.2712  15.4448  44.4524
220.0  1.1  0.2712  15.9988  44.4218
220.0  1.1  0.2712  16.5728  43.3292
220.0  1.1  0.2712  17.1673  43.3057
220.0  1.1  0.2712  17.7831  42.5272
220.0  1.1  0.2712  18.4211  41.0526
220.0  1.1  0.2712  19.0819  40.9151
220.0  1.1  0.2712  19.7664  39.9767
220.0  1.1  0.2712  20.4755  38.5469
220.0  1.1  0.2712  21.2100  38.4392
220.0  1.1  0.2712  21.9709  38.3414
220.0  1.1  0.2712  22.7591  38.2531
220.0  1.1  0.2712  23.5755  38.1736
220.0  1.1  0.2712  24.4212  37.6699
220.0  1.1  0.2712  25.2973  37.6091
220.0  1.1  0.2712  26.2048  37.5561
220.0  1.1  0.2712  27.1448  37.5104
220.0  1.1  0.2712  28.1186  37.4717
220.0  1.1  0.2712  29.1273  37.4395
220.0  1.1  0.2712  30.1722  35.3224
220.0  1.1  0.2712  31.2546  35.2612
220.0  1.1  0.2712  32.3758  35.2075
220.0  1.1  0.2712  33.5372  34.5593
220.0  1.1  0.2712  34.7403  34.5504
220.0  1.1  0.2712  35.9865  34.5463
220.0  1.1  0.2712  37.2775  34.5466
220.0  1.1  0.2712  38.6148  34.5510
220.0  1.1  0.2712  40.0000  32.6165
220.0  1.1  0.2831  5.0000  76.2105
220.0  1.1  0.2831  5.1794  75.3957
220.0  1.1  0.2831  5.3652  73.1083
220.0  1.1  0.2831  5.5576  72.7302
220.0  1.1  0.2831  5.7570  70.4203
220.0  1.1  0.2831  5.9635  69.7799
220.0  1.1  0.2831  6.1775  69.7095
220.0  1.1  0.2831  6.3991  67.8023
220.0  1.1  0.2831  6.6286  68.1619
220.0  1.1  0.2831  6.8664  67.8131
220.0  1.1  0.2831  7.1127  66.1811
220.0  1.1  0.2831  7.3679  63.9261
220.0  1.1  0.2831  7.6322  63.6168
220.0  1.1  0.2831  7.9060  62.0637
220.0  1.1  0.2831  8.1896  61.2286
220.0  1.1  0.2831  8.4834  58.6766
220.0  1.1  0.2831  8.7877  58.5197
220.0  1.1  0.2831  9.1030  57.2172
220.0  1.1  0.2831  9.4295  55.4420
220.0  1.1  0.2831  9.7678  55.0865
220.0  1.1  0.2831  10.1182  53.4586
220.0  1.1  0.2831  10.4811  53.7178
220.0  1.1  0.2831  10.8571  50.5876
220.0  1.1  0.2831  11.2466  51.1818
220.0  1.1  0.2831  11.6501  49.6815
220.0  1.1  0.2831  12.0680  49.6864
220.0  1.1  0.2831  12.5009  47.7907
220.0  1.1  0.2831  12.9494  46.2626
220.0  1.1  0.2831  13.4139  45.9174
220.0  1.1  0.2831  13.8951  46.0318
220.0  1.1  0.2831  14.3936  45.7185
220.0  1.1  0.2831  14.9099  44.6465
220.0  1.1  0.2831  15.4448  43.3456
220.0  1.1  0.2831  15.9988  42.3492
220.0  1.1  0.2831  16.5728  41.3491
220.0  1.1  0.2831  17.1673  40.2430
220.0  1.1  0.2831  17.7831  40.2106
220.0  1.1  0.2831  18.4211  40.1868
220.0  1.1  0.2831  19.0819  40.1711
220.0  1.1  0.2831  19.7664  39.1767
220.0  1.1  0.2831  20.4755  39.1720
220.0  1.1  0.2831  21.2100  38.5670
220.0  1.1  0.2831  21.9709  38.6139
220.0  1.1  0.2831  22.7591  36.7960
220.0  1.1  0.2831  23.5755  36.0421
220.0  1.1  0.2831  24.4212  36.0641
220.0  1.1  0.2831  25.2973  36.0915
220.0  1.1  0.2831  26.2048  34.3757
220.0  1.1  0.2831  27.1448  34.3349
220.0  1.1  0.2831  28.1186  34.3025
220.0  1.1  0.2831  29.1273  34.2778
220.0  1.1  0.2831  30.1722  34.2603
220.0  1.1  0.2831  31.2546  34.2497
220.0  1.1  0.2831  32.3758  33.9069
220.0  1.1  0.2831  33.5372  33.9100
220.0  1.1  0.2831  34.7403  33.9185
220.0  1.1  0.2831  35.9865  33.9320
220.0  1.1  0.2831  37.2775  33.9502
220.0  1.1  0.2831  38.6148  33.9726
220.0  1.1  0.2831  40.0000  33.9989
220.0  1.1  0.2949  5.0000  77.1947
220.0  1.1  0.2949  5.1794  76.8511
220.0  1.1  0.2949  5.3652  72.5372
220.0  1.1  0.2949  5.5576  70.4187
220.0  1.1  0.2949  5.7570  71.0362
220.0  1.1  0.2949  5.9635  69.8980
220.0  1.1  0.2949  6.1775  68.6723
220.0  1.1  0.2949  6.3991  68.2518
220.0  1.1  0.2949  6.6286  67.8504
220.0  1.1  0.2949  6.8664  66.4204
220.0  1.1  0.2949  7.1127  65.3684
220.0  1.1  0.2949  7.3679  66.3338
220.0  1.1  0.2949  7.6322  62.7506
220.0  1.1  0.2949  7.9060  61.3428
220.0  1.1  0.2949  8.1896  59.5897
220.0  1.1  0.2949  8.4834  58.1904
220.0  1.1  0.2949  8.7877  57.8791
220.0  1.1  0.2949  9.1030  55.2665
220.0  1.1  0.2949  9.4295  56.0880
220.0  1.1  0.2949  9.7678  54.4586
220.0  1.1  0.2949  10.1182  52.3311
220.0  1.1  0.2949  10.4811  51.9924
220.0  1.1  0.2949  10.8571  50.8831
220.0  1.1  0.2949  11.2466  50.8657
220.0  1.1  0.2949  11.6501  48.5077
220.0  1.1  0.2949  12.0680  47.5547
220.0  1.1  0.2949  12.5009  46.5951
220.0  1.1  0.2949  12.9494  46.4615
220.0  1.1  0.2949  13.4139  46.0264
220.0  1.1  0.2949  13.8951  44.2249
220.0  1.1  0.2949  14.3936  42.6110
220.0  1.1  0.2949  14.9099  41.9681
220.0  1.1  0.2949  15.4448  42.0586
220.0  1.1  0.2949  15.9988  42.1567
220.0  1.1  0.2949  16.5728  40.7139
220.0  1.1  0.2949  17.1673  40.8097
220.0  1.1  0.2949  17.7831  39.6520
220.0  1.1  0.2949  18.4211  39.8044
220.0  1.1  0.2949  19.0819  37.6039
220.0  1.1  0.2949  19.7664  37.7177
220.0  1.1  0.2949  20.4755  36.2932
220.0  1.1  0.2949  21.2100  36.2949
220.0  1.1  0.2949  21.9709  36.3054
220.0  1.1  0.2949  22.7591  36.3241
220.0  1.1  0.2949  23.5755  35.4494
220.0  1.1  0.2949  24.4212  35.4802
220.0  1.1  0.2949  25.2973  35.5179
220.0  1.1  0.2949  26.2048  35.1005
220.0  1.1  0.2949  27.1448  35.1797
220.0  1.1  0.2949  28.1186  35.2630
220.0  1.1  0.2949  29.1273  33.1934
220.0  1.1  0.2949  30.1722  33.2081
220.0  1.1  0.2949  31.2546  32.7897
220.0  1.1  0.2949  32.3758  32.8604
220.0  1.1  0.2949  33.5372  32.9347
220.0  1.1  0.2949  34.7403  31.0379
220.0  1.1  0.2949  35.9865  31.0634
220.0  1.1  0.2949  37.2775  31.0940
220.0  1.1  0.2949  38.6148  31.1293
220.0  1.1  0.2949  40.0000  31.1688
220.0  1.1  0.3068  5.0000  81.9437
220.0  1.1  0.3068  5.1794  78.2550
220.0  1.1  0.3068  5.3652  74.4693
220.0  1.1  0.3068  5.5576  73.2385
220.0  1.1  0.3068  5.7570  70.8642
220.0  1.1  0.3068  5.9635  70.3118
220.0  1.1  0.3068  6.1775  68.9504
220.0  1.1  0.3068  6.3991  68.8956
220.0  1.1  0.3068  6.6286  66.9528
220.0  1.1  0.3068  6.8664  66.2608
220.0  1.1  0.3068  7.1127  65.6424
220.0  1.1  0.3068  7.3679  65.0815
220.0  1.1  0.3068  7.6322  63.3015
220.0  1.1  0.3068  7.9060  62.7302
220.0  1.1  0.3068  8.1896  60.4232
220.0  1.1  0.3068  8.4834  58.6021
220.0  1.1  0.3068  8.7877  57.0114
220.0  1.1  0.3068  9.1030  56.3219
220.0  1.1  0.3068  9.4295  55.6443
220.0  1.1  0.3068  9.7678  52.6417
220.0  1.1  0.3068  10.1182  53.4726
220.0  1.1  0.3068  10.4811  51.5613
220.0  1.1  0.3068  10.8571  49.1361
220.0  1.1  0.3068  11.2466  48.8241
220.0  1.1  0.3068  11.6501  49.4121
220.0  1.1  0.3068  12.0680  47.5726
220.0  1.1  0.3068  12.5009  47.7099
220.0  1.1  0.3068  12.9494  45.4500
220.0  1.1  0.3068  13.4139  43.7490
220.0  1.1  0.3068  13.8951  43.1621
220.0  1.1  0.3068  14.3936  43.1843
220.0  1.1  0.3068  14.9099  42.4163
220.0  1.1  0.3068  15.4448  40.7094
220.0  1.1  0.3068  15.9988  41.0118
220.0  1.1  0.3068  16.5728  39.3112
220.0  1.1  0.3068  17.1673  38.2872
220.0  1.1  0.3068  17.7831  38.3831
220.0  1.1  0.3068  18.4211  38.4872
220.0  1.1  0.3068  19.0819  38.5985
220.0  1.1  0.3068  19.7664  37.2309
220.0  1.1  0.3068  20.4755  37.3437
220.0  1.1  0.3068  21.2100  36.3648
220.0  1.1  0.3068  21.9709  36.5256
220.0  1.1  0.3068  22.7591  34.3050
220.0  1.1  0.3068  23.5755  34.4218
220.0  1.1  0.3068  24.4212  34.5371
220.0  1.1  0.3068  25.2973  32.8798
220.0  1.1  0.3068  26.2048  32.9339
220.0  1.1  0.3068  27.1448  32.9952
220.0  1.1  0.3068  28.1186  33.0631
220.0  1.1  0.3068  29.1273  33.1371
220.0  1.1  0.3068  30.1722  33.2165
220.0  1.1  0.3068  31.2546  32.4800
220.0  1.1  0.3068  32.3758  32.5672
220.0  1.1  0.3068  33.5372  32.6585
220.0  1.1  0.3068  34.7403  32.4396
220.0  1.1  0.3068  35.9865  32.5583
220.0  1.1  0.3068  37.2775  32.6790
220.0  1.1  0.3068  38.6148  32.8013
220.0  1.1  0.3068  40.0000  30.5168
220.0  1.1  0.3186  5.0000  92.4177
220.0  1.1  0.3186  5.1794  82.7974
220.0  1.1  0.3186  5.3652  76.9413
220.0  1.1  0.3186  5.5576  75.7899
220.0  1.1  0.3186  5.7570  74.1170
220.0  1.1  0.3186  5.9635  70.6613
220.0  1.1  0.3186  6.1775  69.5940
220.0  1.1  0.3186  6.3991  67.5994
220.0  1.1  0.3186  6.6286  67.3143
220.0  1.1  0.3186  6.8664  65.8591
220.0  1.1  0.3186  7.1127  65.8024
220.0  1.1  0.3186  7.3679  64.6070
220.0  1.1  0.3186  7.6322  63.3362
220.0  1.1  0.3186  7.9060  62.1101
220.0  1.1  0.3186  8.1896  60.0224
220.0  1.1  0.3186  8.4834  58.7805
220.0  1.1  0.3186  8.7877  58.4101
220.0  1.1  0.3186  9.1030  56.9433
220.0  1.1  0.3186  9.4295  54.3557
220.0  1.1  0.3186  9.7678  54.2370
220.0  1.1  0.3186  10.1182  53.2309
220.0  1.1  0.3186  10.4811  49.8922
220.0  1.1  0.3186  10.8571  50.7253
220.0  1.1  0.3186  11.2466  48.5795
220.0  1.1  0.3186  11.6501  49.4395
220.0  1.1  0.3186  12.0680  45.5215
220.0  1.1  0.3186  12.5009  45.8375
220.0  1.1  0.3186  12.9494  44.3479
220.0  1.1  0.3186  13.4139  44.0847
220.0  1.1  0.3186  13.8951  44.5158
220.0  1.1  0.3186  14.3936  42.3482
220.0  1.1  0.3186  14.9099  41.2272
220.0  1.1  0.3186  15.4448  39.8032
220.0  1.1  0.3186  15.9988  40.1157
220.0  1.1  0.3186  16.5728  40.3710
220.0  1.1  0.3186  17.1673  39.1892
220.0  1.1  0.3186  17.7831  37.6305
220.0  1.1  0.3186  18.4211  37.9144
220.0  1.1  0.3186  19.0819  36.1796
220.0  1.1  0.3186  19.7664  36.4325
220.0  1.1  0.3186  20.4755  35.0230
220.0  1.1  0.3186  21.2100  35.1495
220.0  1.1  0.3186  21.9709  35.2834
220.0  1.1  0.3186  22.7591  35.4241
220.0  1.1  0.3186  23.5755  34.1576
220.0  1.1  0.3186  24.4212  34.3013
220.0  1.1  0.3186  25.2973  33.4757
220.0  1.1  0.3186  26.2048  33.6588
220.0  1.1  0.3186  27.1448  33.8446
220.0  1.1  0.3186  28.1186  31.9105
220.0  1.1  0.3186  29.1273  31.7887
220.0  1.1  0.3186  30.1722  31.8796
220.0  1.1  0.3186  31.2546  32.0337
220.0  1.1  0.3186  32.3758  30.2262
220.0  1.1  0.3186  33.5372  30.3336
220.0  1.1  0.3186  34.7403  30.4451
220.0  1.1  0.3186  35.9865  30.5603
220.0  1.1  0.3186  37.2775  30.6786
220.0  1.1  0.3186  38.6148  30.7997
220.0  1.1  0.3186  40.0000  30.9230
220.0  1.1  0.3305  5.0000  103.7299
220.0  1.1  0.3305  5.1794  90.4355
220.0  1.1  0.3305  5.3652  82.9082
220.0  1.1  0.3305  5.5576  77.9779
220.0  1.1  0.3305  5.7570  75.5534
220.0  1.1  0.3305  5.9635  74.2341
220.0  1.1  0.3305  6.1775  70.5427
220.0  1.1  0.3305  6.3991  68.8584
220.0  1.1  0.3305  6.6286  67.7545
220.0  1.1  0.3305  6.8664  65.7009
220.0  1.1  0.3305  7.1127  65.1361
220.0  1.1  0.3305  7.3679  64.6256
220.0  1.1  0.3305  7.6322  63.5513
220.0  1.1  0.3305  7.9060  61.7026
220.0  1.1  0.3305  8.1896  62.3156
220.0  1.1  0.3305  8.4834  59.5814
220.0  1.1  0.3305  8.7877  58.2916
220.0  1.1  0.3305  9.1030  56.1881
220.0  1.1  0.3305  9.4295  54.8675
220.0  1.1  0.3305  9.7678  53.1645
220.0  1.1  0.3305  10.1182  52.1051
220.0  1.1  0.3305  10.4811  51.8972
220.0  1.1  0.3305  10.8571  50.6464
220.0  1.1  0.3305  11.2466  47.8350
220.0  1.1  0.3305  11.6501  47.8243
220.0  1.1  0.3305  12.0680  47.0228
220.0  1.1  0.3305  12.5009  46.1270
220.0  1.1  0.3305  12.9494  43.4197
220.0  1.1  0.3305  13.4139  42.9622
220.0  1.1  0.3305  13.8951  42.7859
220.0  1.1  0.3305  14.3936  41.3567
220.0  1.1  0.3305  14.9099  40.9930
220.0  1.1  0.3305  15.4448  41.3901
220.0  1.1  0.3305  15.9988  39.3157
220.0  1.1  0.3305  16.5728  38.1628
220.0  1.1  0.3305  17.1673  37.2300
220.0  1.1  0.3305  17.7831  36.9166
220.0  1.1  0.3305  18.4211  37.2211
220.0  1.1  0.3305  19.0819  37.5288
220.0  1.1  0.3305  19.7664  36.2102
220.0  1.1  0.3305  20.4755  36.4551
220.0  1.1  0.3305  21.2100  35.0743
220.0  1.1  0.3305  21.9709  33.6259
220.0  1.1  0.3305  22.7591  33.6063
220.0  1.1  0.3305  23.5755  33.8710
220.0  1.1  0.3305  24.4212  32.2262
220.0  1.1  0.3305  25.2973  32.3910
220.0  1.1  0.3305  26.2048  32.5617
220.0  1.1  0.3305  27.1448  32.7377
220.0  1.1  0.3305  28.1186  32.9183
220.0  1.1  0.3305  29.1273  31.7619
220.0  1.1  0.3305  30.1722  31.9436
220.0  1.1  0.3305  31.2546  32.1284
220.0  1.1  0.3305  32.3758  31.4813
220.0  1.1  0.3305  33.5372  31.6924
220.0  1.1  0.3305  34.7403  31.9042
220.0  1.1  0.3305  35.9865  32.1162
220.0  1.1  0.3305  37.2775  29.9380
220.0  1.1  0.3305  38.6148  30.0843
220.0  1.1  0.3305  40.0000  30.2401
220.0  1.1  0.3424  5.0000  111.6393
220.0  1.1  0.3424  5.1794  99.3159
220.0  1.1  0.3424  5.3652  91.4463
220.0  1.1  0.3424  5.5576  80.0471
220.0  1.1  0.3424  5.7570  76.0209
220.0  1.1  0.3424  5.9635  72.7175
220.0  1.1  0.3424  6.1775  72.4203
220.0  1.1  0.3424  6.3991  70.3932
220.0  1.1  0.3424  6.6286  68.0866
220.0  1.1  0.3424  6.8664  66.6108
220.0  1.1  0.3424  7.1127  66.2700
220.0  1.1  0.3424  7.3679  65.1048
