# R0=8.178 kpc
# V0[km/s]  alpha  rho0[GeV/cm3]  Rs[kpc]  chi2
222.0  0.7  0.8051  40.0000  260.2451
222.0  0.7  0.8169  5.0000  100000.0000
222.0  0.7  0.8169  5.1794  100000.0000
222.0  0.7  0.8169  5.3652  100000.0000
222.0  0.7  0.8169  5.5576  100000.0000
222.0  0.7  0.8169  5.7570  100000.0000
222.0  0.7  0.8169  5.9635  100000.0000
222.0  0.7  0.8169  6.1775  100000.0000
222.0  0.7  0.8169  6.3991  100000.0000
222.0  0.7  0.8169  6.6286  100000.0000
222.0  0.7  0.8169  6.8664  100000.0000
222.0  0.7  0.8169  7.1127  100000.0000
222.0  0.7  0.8169  7.3679  100000.0000
222.0  0.7  0.8169  7.6322  100000.0000
222.0  0.7  0.8169  7.9060  100000.0000
222.0  0.7  0.8169  8.1896  100000.0000
222.0  0.7  0.8169  8.4834  100000.0000
222.0  0.7  0.8169  8.7877  100000.0000
222.0  0.7  0.8169  9.1030  100000.0000
222.0  0.7  0.8169  9.4295  100000.0000
222.0  0.7  0.8169  9.7678  100000.0000
222.0  0.7  0.8169  10.1182  100000.0000
222.0  0.7  0.8169  10.4811  100000.0000
222.0  0.7  0.8169  10.8571  100000.0000
222.0  0.7  0.8169  11.2466  100000.0000
222.0  0.7  0.8169  11.6501  100000.0000
222.0  0.7  0.8169  12.0680  100000.0000
222.0  0.7  0.8169  12.5009  100000.0000
222.0  0.7  0.8169  12.9494  100000.0000
222.0  0.7  0.8169  13.4139  100000.0000
222.0  0.7  0.8169  13.8951  100000.0000
222.0  0.7  0.8169  14.3936  100000.0000
222.0  0.7  0.8169  14.9099  100000.0000
222.0  0.7  0.8169  15.4448  100000.0000
222.0  0.7  0.8169  15.9988  100000.0000
222.0  0.7  0.8169  16.5728  100000.0000
222.0  0.7  0.8169  17.1673  100000.0000
222.0  0.7  0.8169  17.7831  100000.0000
222.0  0.7  0.8169  18.4211  100000.0000
222.0  0.7  0.8169  19.0819  100000.0000
222.0  0.7  0.8169  19.7664  100000.0000
222.0  0.7  0.8169  20.4755  100000.0000
222.0  0.7  0.8169  21.2100  100000.0000
222.0  0.7  0.8169  21.9709  100000.0000
222.0  0.7  0.8169  22.7591  100000.0000
222.0  0.7  0.8169  23.5755  100000.0000
222.0  0.7  0.8169  24.4212  100000.0000
222.0  0.7  0.8169  25.2973  100000.0000
222.0  0.7  0.8169  26.2048  100000.0000
222.0  0.7  0.8169  27.1448  100000.0000
222.0  0.7  0.8169  28.1186  100000.0000
222.0  0.7  0.8169  29.1273  100000.0000
222.0  0.7  0.8169  30.1722  100000.0000
222.0  0.7  0.8169  31.2546  311.6671
222.0  0.7  0.8169  32.3758  319.2859
222.0  0.7  0.8169  33.5372  326.7705
222.0  0.7  0.8169  34.7403  301.7547
222.0  0.7  0.8169  35.9865  296.9194
222.0  0.7  0.8169  37.2775  287.6159
222.0  0.7  0.8169  38.6148  293.8263
222.0  0.7  0.8169  40.0000  299.9261
222.0  0.7  0.8288  5.0000  100000.0000
222.0  0.7  0.8288  5.1794  100000.0000
222.0  0.7  0.8288  5.3652  100000.0000
222.0  0.7  0.8288  5.5576  100000.0000
222.0  0.7  0.8288  5.7570  100000.0000
222.0  0.7  0.8288  5.9635  100000.0000
222.0  0.7  0.8288  6.1775  100000.0000
222.0  0.7  0.8288  6.3991  100000.0000
222.0  0.7  0.8288  6.6286  100000.0000
222.0  0.7  0.8288  6.8664  100000.0000
222.0  0.7  0.8288  7.1127  100000.0000
222.0  0.7  0.8288  7.3679  100000.0000
222.0  0.7  0.8288  7.6322  100000.0000
222.0  0.7  0.8288  7.9060  100000.0000
222.0  0.7  0.8288  8.1896  100000.0000
222.0  0.7  0.8288  8.4834  100000.0000
222.0  0.7  0.8288  8.7877  100000.0000
222.0  0.7  0.8288  9.1030  100000.0000
222.0  0.7  0.8288  9.4295  100000.0000
222.0  0.7  0.8288  9.7678  100000.0000
222.0  0.7  0.8288  10.1182  100000.0000
222.0  0.7  0.8288  10.4811  100000.0000
222.0  0.7  0.8288  10.8571  100000.0000
222.0  0.7  0.8288  11.2466  100000.0000
222.0  0.7  0.8288  11.6501  100000.0000
222.0  0.7  0.8288  12.0680  100000.0000
222.0  0.7  0.8288  12.5009  100000.0000
222.0  0.7  0.8288  12.9494  100000.0000
222.0  0.7  0.8288  13.4139  100000.0000
222.0  0.7  0.8288  13.8951  100000.0000
222.0  0.7  0.8288  14.3936  100000.0000
222.0  0.7  0.8288  14.9099  100000.0000
222.0  0.7  0.8288  15.4448  100000.0000
222.0  0.7  0.8288  15.9988  100000.0000
222.0  0.7  0.8288  16.5728  100000.0000
222.0  0.7  0.8288  17.1673  100000.0000
222.0  0.7  0.8288  17.7831  100000.0000
222.0  0.7  0.8288  18.4211  100000.0000
222.0  0.7  0.8288  19.0819  100000.0000
222.0  0.7  0.8288  19.7664  100000.0000
222.0  0.7  0.8288  20.4755  100000.0000
222.0  0.7  0.8288  21.2100  100000.0000
222.0  0.7  0.8288  21.9709  100000.0000
222.0  0.7  0.8288  22.7591  100000.0000
222.0  0.7  0.8288  23.5755  100000.0000
222.0  0.7  0.8288  24.4212  100000.0000
222.0  0.7  0.8288  25.2973  100000.0000
222.0  0.7  0.8288  26.2048  100000.0000
222.0  0.7  0.8288  27.1448  100000.0000
222.0  0.7  0.8288  28.1186  100000.0000
222.0  0.7  0.8288  29.1273  100000.0000
222.0  0.7  0.8288  30.1722  100000.0000
222.0  0.7  0.8288  31.2546  100000.0000
222.0  0.7  0.8288  32.3758  100000.0000
222.0  0.7  0.8288  33.5372  100000.0000
222.0  0.7  0.8288  34.7403  326.4612
222.0  0.7  0.8288  35.9865  333.6600
222.0  0.7  0.8288  37.2775  308.1598
222.0  0.7  0.8288  38.6148  314.7032
222.0  0.7  0.8288  40.0000  297.8202
222.0  0.7  0.8407  5.0000  100000.0000
222.0  0.7  0.8407  5.1794  100000.0000
222.0  0.7  0.8407  5.3652  100000.0000
222.0  0.7  0.8407  5.5576  100000.0000
222.0  0.7  0.8407  5.7570  100000.0000
222.0  0.7  0.8407  5.9635  100000.0000
222.0  0.7  0.8407  6.1775  100000.0000
222.0  0.7  0.8407  6.3991  100000.0000
222.0  0.7  0.8407  6.6286  100000.0000
222.0  0.7  0.8407  6.8664  100000.0000
222.0  0.7  0.8407  7.1127  100000.0000
222.0  0.7  0.8407  7.3679  100000.0000
222.0  0.7  0.8407  7.6322  100000.0000
222.0  0.7  0.8407  7.9060  100000.0000
222.0  0.7  0.8407  8.1896  100000.0000
222.0  0.7  0.8407  8.4834  100000.0000
222.0  0.7  0.8407  8.7877  100000.0000
222.0  0.7  0.8407  9.1030  100000.0000
222.0  0.7  0.8407  9.4295  100000.0000
222.0  0.7  0.8407  9.7678  100000.0000
222.0  0.7  0.8407  10.1182  100000.0000
222.0  0.7  0.8407  10.4811  100000.0000
222.0  0.7  0.8407  10.8571  100000.0000
222.0  0.7  0.8407  11.2466  100000.0000
222.0  0.7  0.8407  11.6501  100000.0000
222.0  0.7  0.8407  12.0680  100000.0000
222.0  0.7  0.8407  12.5009  100000.0000
222.0  0.7  0.8407  12.9494  100000.0000
222.0  0.7  0.8407  13.4139  100000.0000
222.0  0.7  0.8407  13.8951  100000.0000
222.0  0.7  0.8407  14.3936  100000.0000
222.0  0.7  0.8407  14.9099  100000.0000
222.0  0.7  0.8407  15.4448  100000.0000
222.0  0.7  0.8407  15.9988  100000.0000
222.0  0.7  0.8407  16.5728  100000.0000
222.0  0.7  0.8407  17.1673  100000.0000
222.0  0.7  0.8407  17.7831  100000.0000
222.0  0.7  0.8407  18.4211  100000.0000
222.0  0.7  0.8407  19.0819  100000.0000
222.0  0.7  0.8407  19.7664  100000.0000
222.0  0.7  0.8407  20.4755  100000.0000
222.0  0.7  0.8407  21.2100  100000.0000
222.0  0.7  0.8407  21.9709  100000.0000
222.0  0.7  0.8407  22.7591  100000.0000
222.0  0.7  0.8407  23.5755  100000.0000
222.0  0.7  0.8407  24.4212  100000.0000
222.0  0.7  0.8407  25.2973  100000.0000
222.0  0.7  0.8407  26.2048  100000.0000
222.0  0.7  0.8407  27.1448  100000.0000
222.0  0.7  0.8407  28.1186  100000.0000
222.0  0.7  0.8407  29.1273  100000.0000
222.0  0.7  0.8407  30.1722  100000.0000
222.0  0.7  0.8407  31.2546  100000.0000
222.0  0.7  0.8407  32.3758  100000.0000
222.0  0.7  0.8407  33.5372  100000.0000
222.0  0.7  0.8407  34.7403  100000.0000
222.0  0.7  0.8407  35.9865  100000.0000
222.0  0.7  0.8407  37.2775  333.3428
222.0  0.7  0.8407  38.6148  340.2676
222.0  0.7  0.8407  40.0000  347.0658
222.0  0.7  0.8525  5.0000  100000.0000
222.0  0.7  0.8525  5.1794  100000.0000
222.0  0.7  0.8525  5.3652  100000.0000
222.0  0.7  0.8525  5.5576  100000.0000
222.0  0.7  0.8525  5.7570  100000.0000
222.0  0.7  0.8525  5.9635  100000.0000
222.0  0.7  0.8525  6.1775  100000.0000
222.0  0.7  0.8525  6.3991  100000.0000
222.0  0.7  0.8525  6.6286  100000.0000
222.0  0.7  0.8525  6.8664  100000.0000
222.0  0.7  0.8525  7.1127  100000.0000
222.0  0.7  0.8525  7.3679  100000.0000
222.0  0.7  0.8525  7.6322  100000.0000
222.0  0.7  0.8525  7.9060  100000.0000
222.0  0.7  0.8525  8.1896  100000.0000
222.0  0.7  0.8525  8.4834  100000.0000
222.0  0.7  0.8525  8.7877  100000.0000
222.0  0.7  0.8525  9.1030  100000.0000
222.0  0.7  0.8525  9.4295  100000.0000
222.0  0.7  0.8525  9.7678  100000.0000
222.0  0.7  0.8525  10.1182  100000.0000
222.0  0.7  0.8525  10.4811  100000.0000
222.0  0.7  0.8525  10.8571  100000.0000
222.0  0.7  0.8525  11.2466  100000.0000
222.0  0.7  0.8525  11.6501  100000.0000
222.0  0.7  0.8525  12.0680  100000.0000
222.0  0.7  0.8525  12.5009  100000.0000
222.0  0.7  0.8525  12.9494  100000.0000
222.0  0.7  0.8525  13.4139  100000.0000
222.0  0.7  0.8525  13.8951  100000.0000
222.0  0.7  0.8525  14.3936  100000.0000
222.0  0.7  0.8525  14.9099  100000.0000
222.0  0.7  0.8525  15.4448  100000.0000
222.0  0.7  0.8525  15.9988  100000.0000
222.0  0.7  0.8525  16.5728  100000.0000
222.0  0.7  0.8525  17.1673  100000.0000
222.0  0.7  0.8525  17.7831  100000.0000
222.0  0.7  0.8525  18.4211  100000.0000
222.0  0.7  0.8525  19.0819  100000.0000
222.0  0.7  0.8525  19.7664  100000.0000
222.0  0.7  0.8525  20.4755  100000.0000
222.0  0.7  0.8525  21.2100  100000.0000
222.0  0.7  0.8525  21.9709  100000.0000
222.0  0.7  0.8525  22.7591  100000.0000
222.0  0.7  0.8525  23.5755  100000.0000
222.0  0.7  0.8525  24.4212  100000.0000
222.0  0.7  0.8525  25.2973  100000.0000
222.0  0.7  0.8525  26.2048  100000.0000
222.0  0.7  0.8525  27.1448  100000.0000
222.0  0.7  0.8525  28.1186  100000.0000
222.0  0.7  0.8525  29.1273  100000.0000
222.0  0.7  0.8525  30.1722  100000.0000
222.0  0.7  0.8525  31.2546  100000.0000
222.0  0.7  0.8525  32.3758  100000.0000
222.0  0.7  0.8525  33.5372  100000.0000
222.0  0.7  0.8525  34.7403  100000.0000
222.0  0.7  0.8525  35.9865  100000.0000
222.0  0.7  0.8525  37.2775  100000.0000
222.0  0.7  0.8525  38.6148  100000.0000
222.0  0.7  0.8525  40.0000  100000.0000
222.0  0.7  0.8644  5.0000  100000.0000
222.0  0.7  0.8644  5.1794  100000.0000
222.0  0.7  0.8644  5.3652  100000.0000
222.0  0.7  0.8644  5.5576  100000.0000
222.0  0.7  0.8644  5.7570  100000.0000
222.0  0.7  0.8644  5.9635  100000.0000
222.0  0.7  0.8644  6.1775  100000.0000
222.0  0.7  0.8644  6.3991  100000.0000
222.0  0.7  0.8644  6.6286  100000.0000
222.0  0.7  0.8644  6.8664  100000.0000
222.0  0.7  0.8644  7.1127  100000.0000
222.0  0.7  0.8644  7.3679  100000.0000
222.0  0.7  0.8644  7.6322  100000.0000
222.0  0.7  0.8644  7.9060  100000.0000
222.0  0.7  0.8644  8.1896  100000.0000
222.0  0.7  0.8644  8.4834  100000.0000
222.0  0.7  0.8644  8.7877  100000.0000
222.0  0.7  0.8644  9.1030  100000.0000
222.0  0.7  0.8644  9.4295  100000.0000
222.0  0.7  0.8644  9.7678  100000.0000
222.0  0.7  0.8644  10.1182  100000.0000
222.0  0.7  0.8644  10.4811  100000.0000
222.0  0.7  0.8644  10.8571  100000.0000
222.0  0.7  0.8644  11.2466  100000.0000
222.0  0.7  0.8644  11.6501  100000.0000
222.0  0.7  0.8644  12.0680  100000.0000
222.0  0.7  0.8644  12.5009  100000.0000
222.0  0.7  0.8644  12.9494  100000.0000
222.0  0.7  0.8644  13.4139  100000.0000
222.0  0.7  0.8644  13.8951  100000.0000
222.0  0.7  0.8644  14.3936  100000.0000
222.0  0.7  0.8644  14.9099  100000.0000
222.0  0.7  0.8644  15.4448  100000.0000
222.0  0.7  0.8644  15.9988  100000.0000
222.0  0.7  0.8644  16.5728  100000.0000
222.0  0.7  0.8644  17.1673  100000.0000
222.0  0.7  0.8644  17.7831  100000.0000
222.0  0.7  0.8644  18.4211  100000.0000
222.0  0.7  0.8644  19.0819  100000.0000
222.0  0.7  0.8644  19.7664  100000.0000
222.0  0.7  0.8644  20.4755  100000.0000
222.0  0.7  0.8644  21.2100  100000.0000
222.0  0.7  0.8644  21.9709  100000.0000
222.0  0.7  0.8644  22.7591  100000.0000
222.0  0.7  0.8644  23.5755  100000.0000
222.0  0.7  0.8644  24.4212  100000.0000
222.0  0.7  0.8644  25.2973  100000.0000
222.0  0.7  0.8644  26.2048  100000.0000
222.0  0.7  0.8644  27.1448  100000.0000
222.0  0.7  0.8644  28.1186  100000.0000
222.0  0.7  0.8644  29.1273  100000.0000
222.0  0.7  0.8644  30.1722  100000.0000
222.0  0.7  0.8644  31.2546  100000.0000
222.0  0.7  0.8644  32.3758  100000.0000
222.0  0.7  0.8644  33.5372  100000.0000
222.0  0.7  0.8644  34.7403  100000.0000
222.0  0.7  0.8644  35.9865  100000.0000
222.0  0.7  0.8644  37.2775  100000.0000
222.0  0.7  0.8644  38.6148  100000.0000
222.0  0.7  0.8644  40.0000  100000.0000
222.0  0.7  0.8763  5.0000  100000.0000
222.0  0.7  0.8763  5.1794  100000.0000
222.0  0.7  0.8763  5.3652  100000.0000
222.0  0.7  0.8763  5.5576  100000.0000
222.0  0.7  0.8763  5.7570  100000.0000
222.0  0.7  0.8763  5.9635  100000.0000
222.0  0.7  0.8763  6.1775  100000.0000
222.0  0.7  0.8763  6.3991  100000.0000
222.0  0.7  0.8763  6.6286  100000.0000
222.0  0.7  0.8763  6.8664  100000.0000
222.0  0.7  0.8763  7.1127  100000.0000
222.0  0.7  0.8763  7.3679  100000.0000
222.0  0.7  0.8763  7.6322  100000.0000
222.0  0.7  0.8763  7.9060  100000.0000
222.0  0.7  0.8763  8.1896  100000.0000
222.0  0.7  0.8763  8.4834  100000.0000
222.0  0.7  0.8763  8.7877  100000.0000
222.0  0.7  0.8763  9.1030  100000.0000
222.0  0.7  0.8763  9.4295  100000.0000
222.0  0.7  0.8763  9.7678  100000.0000
222.0  0.7  0.8763  10.1182  100000.0000
222.0  0.7  0.8763  10.4811  100000.0000
222.0  0.7  0.8763  10.8571  100000.0000
222.0  0.7  0.8763  11.2466  100000.0000
222.0  0.7  0.8763  11.6501  100000.0000
222.0  0.7  0.8763  12.0680  100000.0000
222.0  0.7  0.8763  12.5009  100000.0000
222.0  0.7  0.8763  12.9494  100000.0000
222.0  0.7  0.8763  13.4139  100000.0000
222.0  0.7  0.8763  13.8951  100000.0000
222.0  0.7  0.8763  14.3936  100000.0000
222.0  0.7  0.8763  14.9099  100000.0000
222.0  0.7  0.8763  15.4448  100000.0000
222.0  0.7  0.8763  15.9988  100000.0000
222.0  0.7  0.8763  16.5728  100000.0000
222.0  0.7  0.8763  17.1673  100000.0000
222.0  0.7  0.8763  17.7831  100000.0000
222.0  0.7  0.8763  18.4211  100000.0000
222.0  0.7  0.8763  19.0819  100000.0000
222.0  0.7  0.8763  19.7664  100000.0000
222.0  0.7  0.8763  20.4755  100000.0000
222.0  0.7  0.8763  21.2100  100000.0000
222.0  0.7  0.8763  21.9709  100000.0000
222.0  0.7  0.8763  22.7591  100000.0000
222.0  0.7  0.8763  23.5755  100000.0000
222.0  0.7  0.8763  24.4212  100000.0000
222.0  0.7  0.8763  25.2973  100000.0000
222.0  0.7  0.8763  26.2048  100000.0000
222.0  0.7  0.8763  27.1448  100000.0000
222.0  0.7  0.8763  28.1186  100000.0000
222.0  0.7  0.8763  29.1273  100000.0000
222.0  0.7  0.8763  30.1722  100000.0000
222.0  0.7  0.8763  31.2546  100000.0000
222.0  0.7  0.8763  32.3758  100000.0000
222.0  0.7  0.8763  33.5372  100000.0000
222.0  0.7  0.8763  34.7403  100000.0000
222.0  0.7  0.8763  35.9865  100000.0000
222.0  0.7  0.8763  37.2775  100000.0000
222.0  0.7  0.8763  38.6148  100000.0000
222.0  0.7  0.8763  40.0000  100000.0000
222.0  0.7  0.8881  5.0000  100000.0000
222.0  0.7  0.8881  5.1794  100000.0000
222.0  0.7  0.8881  5.3652  100000.0000
222.0  0.7  0.8881  5.5576  100000.0000
222.0  0.7  0.8881  5.7570  100000.0000
222.0  0.7  0.8881  5.9635  100000.0000
222.0  0.7  0.8881  6.1775  100000.0000
222.0  0.7  0.8881  6.3991  100000.0000
222.0  0.7  0.8881  6.6286  100000.0000
222.0  0.7  0.8881  6.8664  100000.0000
222.0  0.7  0.8881  7.1127  100000.0000
222.0  0.7  0.8881  7.3679  100000.0000
222.0  0.7  0.8881  7.6322  100000.0000
222.0  0.7  0.8881  7.9060  100000.0000
222.0  0.7  0.8881  8.1896  100000.0000
222.0  0.7  0.8881  8.4834  100000.0000
222.0  0.7  0.8881  8.7877  100000.0000
222.0  0.7  0.8881  9.1030  100000.0000
222.0  0.7  0.8881  9.4295  100000.0000
222.0  0.7  0.8881  9.7678  100000.0000
222.0  0.7  0.8881  10.1182  100000.0000
222.0  0.7  0.8881  10.4811  100000.0000
222.0  0.7  0.8881  10.8571  100000.0000
222.0  0.7  0.8881  11.2466  100000.0000
222.0  0.7  0.8881  11.6501  100000.0000
222.0  0.7  0.8881  12.0680  100000.0000
222.0  0.7  0.8881  12.5009  100000.0000
222.0  0.7  0.8881  12.9494  100000.0000
222.0  0.7  0.8881  13.4139  100000.0000
222.0  0.7  0.8881  13.8951  100000.0000
222.0  0.7  0.8881  14.3936  100000.0000
222.0  0.7  0.8881  14.9099  100000.0000
222.0  0.7  0.8881  15.4448  100000.0000
222.0  0.7  0.8881  15.9988  100000.0000
222.0  0.7  0.8881  16.5728  100000.0000
222.0  0.7  0.8881  17.1673  100000.0000
222.0  0.7  0.8881  17.7831  100000.0000
222.0  0.7  0.8881  18.4211  100000.0000
222.0  0.7  0.8881  19.0819  100000.0000
222.0  0.7  0.8881  19.7664  100000.0000
222.0  0.7  0.8881  20.4755  100000.0000
222.0  0.7  0.8881  21.2100  100000.0000
222.0  0.7  0.8881  21.9709  100000.0000
222.0  0.7  0.8881  22.7591  100000.0000
222.0  0.7  0.8881  23.5755  100000.0000
222.0  0.7  0.8881  24.4212  100000.0000
222.0  0.7  0.8881  25.2973  100000.0000
222.0  0.7  0.8881  26.2048  100000.0000
222.0  0.7  0.8881  27.1448  100000.0000
222.0  0.7  0.8881  28.1186  100000.0000
222.0  0.7  0.8881  29.1273  100000.0000
222.0  0.7  0.8881  30.1722  100000.0000
222.0  0.7  0.8881  31.2546  100000.0000
222.0  0.7  0.8881  32.3758  100000.0000
222.0  0.7  0.8881  33.5372  100000.0000
222.0  0.7  0.8881  34.7403  100000.0000
222.0  0.7  0.8881  35.9865  100000.0000
222.0  0.7  0.8881  37.2775  100000.0000
222.0  0.7  0.8881  38.6148  100000.0000
222.0  0.7  0.8881  40.0000  100000.0000
222.0  0.7  0.9000  5.0000  100000.0000
222.0  0.7  0.9000  5.1794  100000.0000
222.0  0.7  0.9000  5.3652  100000.0000
222.0  0.7  0.9000  5.5576  100000.0000
222.0  0.7  0.9000  5.7570  100000.0000
222.0  0.7  0.9000  5.9635  100000.0000
222.0  0.7  0.9000  6.1775  100000.0000
222.0  0.7  0.9000  6.3991  100000.0000
222.0  0.7  0.9000  6.6286  100000.0000
222.0  0.7  0.9000  6.8664  100000.0000
222.0  0.7  0.9000  7.1127  100000.0000
222.0  0.7  0.9000  7.3679  100000.0000
222.0  0.7  0.9000  7.6322  100000.0000
222.0  0.7  0.9000  7.9060  100000.0000
222.0  0.7  0.9000  8.1896  100000.0000
222.0  0.7  0.9000  8.4834  100000.0000
222.0  0.7  0.9000  8.7877  100000.0000
222.0  0.7  0.9000  9.1030  100000.0000
222.0  0.7  0.9000  9.4295  100000.0000
222.0  0.7  0.9000  9.7678  100000.0000
222.0  0.7  0.9000  10.1182  100000.0000
222.0  0.7  0.9000  10.4811  100000.0000
222.0  0.7  0.9000  10.8571  100000.0000
222.0  0.7  0.9000  11.2466  100000.0000
222.0  0.7  0.9000  11.6501  100000.0000
222.0  0.7  0.9000  12.0680  100000.0000
222.0  0.7  0.9000  12.5009  100000.0000
222.0  0.7  0.9000  12.9494  100000.0000
222.0  0.7  0.9000  13.4139  100000.0000
222.0  0.7  0.9000  13.8951  100000.0000
222.0  0.7  0.9000  14.3936  100000.0000
222.0  0.7  0.9000  14.9099  100000.0000
222.0  0.7  0.9000  15.4448  100000.0000
222.0  0.7  0.9000  15.9988  100000.0000
222.0  0.7  0.9000  16.5728  100000.0000
222.0  0.7  0.9000  17.1673  100000.0000
222.0  0.7  0.9000  17.7831  100000.0000
222.0  0.7  0.9000  18.4211  100000.0000
222.0  0.7  0.9000  19.0819  100000.0000
222.0  0.7  0.9000  19.7664  100000.0000
222.0  0.7  0.9000  20.4755  100000.0000
222.0  0.7  0.9000  21.2100  100000.0000
222.0  0.7  0.9000  21.9709  100000.0000
222.0  0.7  0.9000  22.7591  100000.0000
222.0  0.7  0.9000  23.5755  100000.0000
222.0  0.7  0.9000  24.4212  100000.0000
222.0  0.7  0.9000  25.2973  100000.0000
222.0  0.7  0.9000  26.2048  100000.0000
222.0  0.7  0.9000  27.1448  100000.0000
222.0  0.7  0.9000  28.1186  100000.0000
222.0  0.7  0.9000  29.1273  100000.0000
222.0  0.7  0.9000  30.1722  100000.0000
222.0  0.7  0.9000  31.2546  100000.0000
222.0  0.7  0.9000  32.3758  100000.0000
222.0  0.7  0.9000  33.5372  100000.0000
222.0  0.7  0.9000  34.7403  100000.0000
222.0  0.7  0.9000  35.9865  100000.0000
222.0  0.7  0.9000  37.2775  100000.0000
222.0  0.7  0.9000  38.6148  100000.0000
222.0  0.7  0.9000  40.0000  100000.0000
224.0  0.7  0.2000  5.0000  65.9805
224.0  0.7  0.2000  5.1794  65.0920
224.0  0.7  0.2000  5.3652  65.1335
224.0  0.7  0.2000  5.5576  64.2480
224.0  0.7  0.2000  5.7570  64.0640
224.0  0.7  0.2000  5.9635  63.8340
224.0  0.7  0.2000  6.1775  63.7851
224.0  0.7  0.2000  6.3991  63.8166
224.0  0.7  0.2000  6.6286  63.2686
224.0  0.7  0.2000  6.8664  62.9072
224.0  0.7  0.2000  7.1127  62.5401
224.0  0.7  0.2000  7.3679  62.5356
224.0  0.7  0.2000  7.6322  62.0491
224.0  0.7  0.2000  7.9060  61.4591
224.0  0.7  0.2000  8.1896  61.6171
224.0  0.7  0.2000  8.4834  61.8678
224.0  0.7  0.2000  8.7877  61.6858
224.0  0.7  0.2000  9.1030  61.6419
224.0  0.7  0.2000  9.4295  60.7227
224.0  0.7  0.2000  9.7678  60.4989
224.0  0.7  0.2000  10.1182  60.3352
224.0  0.7  0.2000  10.4811  60.2217
224.0  0.7  0.2000  10.8571  60.1500
224.0  0.7  0.2000  11.2466  60.1129
224.0  0.7  0.2000  11.6501  60.1043
224.0  0.7  0.2000  12.0680  60.1189
224.0  0.7  0.2000  12.5009  60.1521
224.0  0.7  0.2000  12.9494  59.9500
224.0  0.7  0.2000  13.4139  59.5890
224.0  0.7  0.2000  13.8951  59.2557
224.0  0.7  0.2000  14.3936  58.9469
224.0  0.7  0.2000  14.9099  58.6596
224.0  0.7  0.2000  15.4448  58.3912
224.0  0.7  0.2000  15.9988  58.1395
224.0  0.7  0.2000  16.5728  57.9026
224.0  0.7  0.2000  17.1673  57.6787
224.0  0.7  0.2000  17.7831  57.4663
224.0  0.7  0.2000  18.4211  57.2643
224.0  0.7  0.2000  19.0819  57.0714
224.0  0.7  0.2000  19.7664  56.8868
224.0  0.7  0.2000  20.4755  56.7096
224.0  0.7  0.2000  21.2100  56.5390
224.0  0.7  0.2000  21.9709  56.3745
224.0  0.7  0.2000  22.7591  56.2155
224.0  0.7  0.2000  23.5755  56.0614
224.0  0.7  0.2000  24.4212  55.9121
224.0  0.7  0.2000  25.2973  55.7669
224.0  0.7  0.2000  26.2048  55.6258
224.0  0.7  0.2000  27.1448  55.4884
224.0  0.7  0.2000  28.1186  55.3544
224.0  0.7  0.2000  29.1273  55.2237
224.0  0.7  0.2000  30.1722  55.0962
224.0  0.7  0.2000  31.2546  54.9716
224.0  0.7  0.2000  32.3758  54.8499
224.0  0.7  0.2000  33.5372  54.7309
224.0  0.7  0.2000  34.7403  54.4907
224.0  0.7  0.2000  35.9865  54.2503
224.0  0.7  0.2000  37.2775  54.0169
224.0  0.7  0.2000  38.6148  53.7903
224.0  0.7  0.2000  40.0000  53.5701
224.0  0.7  0.2119  5.0000  63.9295
224.0  0.7  0.2119  5.1794  63.2230
224.0  0.7  0.2119  5.3652  63.5228
224.0  0.7  0.2119  5.5576  62.3542
224.0  0.7  0.2119  5.7570  62.1307
224.0  0.7  0.2119  5.9635  61.4145
224.0  0.7  0.2119  6.1775  61.0092
224.0  0.7  0.2119  6.3991  61.0571
224.0  0.7  0.2119  6.6286  60.7185
224.0  0.7  0.2119  6.8664  60.2451
224.0  0.7  0.2119  7.1127  60.0107
224.0  0.7  0.2119  7.3679  59.7535
224.0  0.7  0.2119  7.6322  59.5019
224.0  0.7  0.2119  7.9060  59.1071
224.0  0.7  0.2119  8.1896  58.8816
224.0  0.7  0.2119  8.4834  58.5753
224.0  0.7  0.2119  8.7877  57.8170
224.0  0.7  0.2119  9.1030  57.9851
224.0  0.7  0.2119  9.4295  58.1348
224.0  0.7  0.2119  9.7678  57.7027
224.0  0.7  0.2119  10.1182  57.5293
224.0  0.7  0.2119  10.4811  57.3952
224.0  0.7  0.2119  10.8571  56.2974
224.0  0.7  0.2119  11.2466  56.1175
224.0  0.7  0.2119  11.6501  55.9785
224.0  0.7  0.2119  12.0680  55.8738
224.0  0.7  0.2119  12.5009  55.7980
224.0  0.7  0.2119  12.9494  55.7463
224.0  0.7  0.2119  13.4139  55.7145
224.0  0.7  0.2119  13.8951  55.6993
224.0  0.7  0.2119  14.3936  55.5337
224.0  0.7  0.2119  14.9099  55.1581
224.0  0.7  0.2119  15.4448  54.8082
224.0  0.7  0.2119  15.9988  54.4809
224.0  0.7  0.2119  16.5728  54.1740
224.0  0.7  0.2119  17.1673  53.8853
224.0  0.7  0.2119  17.7831  53.6130
224.0  0.7  0.2119  18.4211  53.3554
224.0  0.7  0.2119  19.0819  53.1110
224.0  0.7  0.2119  19.7664  52.8787
224.0  0.7  0.2119  20.4755  52.6573
224.0  0.7  0.2119  21.2100  52.4457
224.0  0.7  0.2119  21.9709  52.2433
224.0  0.7  0.2119  22.7591  52.0492
224.0  0.7  0.2119  23.5755  51.8627
