# R0=8.178 kpc
# V0[km/s]  alpha  rho0[GeV/cm3]  Rs[kpc]  chi2
218.0  0.3  0.8407  12.5009  100000.0000
218.0  0.3  0.8407  12.9494  100000.0000
218.0  0.3  0.8407  13.4139  100000.0000
218.0  0.3  0.8407  13.8951  100000.0000
218.0  0.3  0.8407  14.3936  100000.0000
218.0  0.3  0.8407  14.9099  100000.0000
218.0  0.3  0.8407  15.4448  100000.0000
218.0  0.3  0.8407  15.9988  100000.0000
218.0  0.3  0.8407  16.5728  100000.0000
218.0  0.3  0.8407  17.1673  100000.0000
218.0  0.3  0.8407  17.7831  100000.0000
218.0  0.3  0.8407  18.4211  100000.0000
218.0  0.3  0.8407  19.0819  100000.0000
218.0  0.3  0.8407  19.7664  100000.0000
218.0  0.3  0.8407  20.4755  100000.0000
218.0  0.3  0.8407  21.2100  100000.0000
218.0  0.3  0.8407  21.9709  100000.0000
218.0  0.3  0.8407  22.7591  100000.0000
218.0  0.3  0.8407  23.5755  100000.0000
218.0  0.3  0.8407  24.4212  100000.0000
218.0  0.3  0.8407  25.2973  100000.0000
218.0  0.3  0.8407  26.2048  100000.0000
218.0  0.3  0.8407  27.1448  100000.0000
218.0  0.3  0.8407  28.1186  100000.0000
218.0  0.3  0.8407  29.1273  100000.0000
218.0  0.3  0.8407  30.1722  100000.0000
218.0  0.3  0.8407  31.2546  100000.0000
218.0  0.3  0.8407  32.3758  100000.0000
218.0  0.3  0.8407  33.5372  100000.0000
218.0  0.3  0.8407  34.7403  100000.0000
218.0  0.3  0.8407  35.9865  100000.0000
218.0  0.3  0.8407  37.2775  100000.0000
218.0  0.3  0.8407  38.6148  100000.0000
218.0  0.3  0.8407  40.0000  100000.0000
218.0  0.3  0.8525  5.0000  100000.0000
218.0  0.3  0.8525  5.1794  100000.0000
218.0  0.3  0.8525  5.3652  100000.0000
218.0  0.3  0.8525  5.5576  100000.0000
218.0  0.3  0.8525  5.7570  100000.0000
218.0  0.3  0.8525  5.9635  100000.0000
218.0  0.3  0.8525  6.1775  100000.0000
218.0  0.3  0.8525  6.3991  100000.0000
218.0  0.3  0.8525  6.6286  100000.0000
218.0  0.3  0.8525  6.8664  100000.0000
218.0  0.3  0.8525  7.1127  100000.0000
218.0  0.3  0.8525  7.3679  100000.0000
218.0  0.3  0.8525  7.6322  100000.0000
218.0  0.3  0.8525  7.9060  100000.0000
218.0  0.3  0.8525  8.1896  100000.0000
218.0  0.3  0.8525  8.4834  100000.0000
218.0  0.3  0.8525  8.7877  100000.0000
218.0  0.3  0.8525  9.1030  100000.0000
218.0  0.3  0.8525  9.4295  100000.0000
218.0  0.3  0.8525  9.7678  100000.0000
218.0  0.3  0.8525  10.1182  100000.0000
218.0  0.3  0.8525  10.4811  100000.0000
218.0  0.3  0.8525  10.8571  100000.0000
218.0  0.3  0.8525  11.2466  100000.0000
218.0  0.3  0.8525  11.6501  100000.0000
218.0  0.3  0.8525  12.0680  100000.0000
218.0  0.3  0.8525  12.5009  100000.0000
218.0  0.3  0.8525  12.9494  100000.0000
218.0  0.3  0.8525  13.4139  100000.0000
218.0  0.3  0.8525  13.8951  100000.0000
218.0  0.3  0.8525  14.3936  100000.0000
218.0  0.3  0.8525  14.9099  100000.0000
218.0  0.3  0.8525  15.4448  100000.0000
218.0  0.3  0.8525  15.9988  100000.0000
218.0  0.3  0.8525  16.5728  100000.0000
218.0  0.3  0.8525  17.1673  100000.0000
218.0  0.3  0.8525  17.7831  100000.0000
218.0  0.3  0.8525  18.4211  100000.0000
218.0  0.3  0.8525  19.0819  100000.0000
218.0  0.3  0.8525  19.7664  100000.0000
218.0  0.3  0.8525  20.4755  100000.0000
218.0  0.3  0.8525  21.2100  100000.0000
218.0  0.3  0.8525  21.9709  100000.0000
218.0  0.3  0.8525  22.7591  100000.0000
218.0  0.3  0.8525  23.5755  100000.0000
218.0  0.3  0.8525  24.4212  100000.0000
218.0  0.3  0.8525  25.2973  100000.0000
218.0  0.3  0.8525  26.2048  100000.0000
218.0  0.3  0.8525  27.1448  100000.0000
218.0  0.3  0.8525  28.1186  100000.0000
218.0  0.3  0.8525  29.1273  100000.0000
218.0  0.3  0.8525  30.1722  100000.0000
218.0  0.3  0.8525  31.2546  100000.0000
218.0  0.3  0.8525  32.3758  100000.0000
218.0  0.3  0.8525  33.5372  100000.0000
218.0  0.3  0.8525  34.7403  100000.0000
218.0  0.3  0.8525  35.9865  100000.0000
218.0  0.3  0.8525  37.2775  100000.0000
218.0  0.3  0.8525  38.6148  100000.0000
218.0  0.3  0.8525  40.0000  100000.0000
218.0  0.3  0.8644  5.0000  100000.0000
218.0  0.3  0.8644  5.1794  100000.0000
218.0  0.3  0.8644  5.3652  100000.0000
218.0  0.3  0.8644  5.5576  100000.0000
218.0  0.3  0.8644  5.7570  100000.0000
218.0  0.3  0.8644  5.9635  100000.0000
218.0  0.3  0.8644  6.1775  100000.0000
218.0  0.3  0.8644  6.3991  100000.0000
218.0  0.3  0.8644  6.6286  100000.0000
218.0  0.3  0.8644  6.8664  100000.0000
218.0  0.3  0.8644  7.1127  100000.0000
218.0  0.3  0.8644  7.3679  100000.0000
218.0  0.3  0.8644  7.6322  100000.0000
218.0  0.3  0.8644  7.9060  100000.0000
218.0  0.3  0.8644  8.1896  100000.0000
218.0  0.3  0.8644  8.4834  100000.0000
218.0  0.3  0.8644  8.7877  100000.0000
218.0  0.3  0.8644  9.1030  100000.0000
218.0  0.3  0.8644  9.4295  100000.0000
218.0  0.3  0.8644  9.7678  100000.0000
218.0  0.3  0.8644  10.1182  100000.0000
218.0  0.3  0.8644  10.4811  100000.0000
218.0  0.3  0.8644  10.8571  100000.0000
218.0  0.3  0.8644  11.2466  100000.0000
218.0  0.3  0.8644  11.6501  100000.0000
218.0  0.3  0.8644  12.0680  100000.0000
218.0  0.3  0.8644  12.5009  100000.0000
218.0  0.3  0.8644  12.9494  100000.0000
218.0  0.3  0.8644  13.4139  100000.0000
218.0  0.3  0.8644  13.8951  100000.0000
218.0  0.3  0.8644  14.3936  100000.0000
218.0  0.3  0.8644  14.9099  100000.0000
218.0  0.3  0.8644  15.4448  100000.0000
218.0  0.3  0.8644  15.9988  100000.0000
218.0  0.3  0.8644  16.5728  100000.0000
218.0  0.3  0.8644  17.1673  100000.0000
218.0  0.3  0.8644  17.7831  100000.0000
218.0  0.3  0.8644  18.4211  100000.0000
218.0  0.3  0.8644  19.0819  100000.0000
218.0  0.3  0.8644  19.7664  100000.0000
218.0  0.3  0.8644  20.4755  100000.0000
218.0  0.3  0.8644  21.2100  100000.0000
218.0  0.3  0.8644  21.9709  100000.0000
218.0  0.3  0.8644  22.7591  100000.0000
218.0  0.3  0.8644  23.5755  100000.0000
218.0  0.3  0.8644  24.4212  100000.0000
218.0  0.3  0.8644  25.2973  100000.0000
218.0  0.3  0.8644  26.2048  100000.0000
218.0  0.3  0.8644  27.1448  100000.0000
218.0  0.3  0.8644  28.1186  100000.0000
218.0  0.3  0.8644  29.1273  100000.0000
218.0  0.3  0.8644  30.1722  100000.0000
218.0  0.3  0.8644  31.2546  100000.0000
218.0  0.3  0.8644  32.3758  100000.0000
218.0  0.3  0.8644  33.5372  100000.0000
218.0  0.3  0.8644  34.7403  100000.0000
218.0  0.3  0.8644  35.9865  100000.0000
218.0  0.3  0.8644  37.2775  100000.0000
218.0  0.3  0.8644  38.6148  100000.0000
218.0  0.3  0.8644  40.0000  100000.0000
218.0  0.3  0.8763  5.0000  100000.0000
218.0  0.3  0.8763  5.1794  100000.0000
218.0  0.3  0.8763  5.3652  100000.0000
218.0  0.3  0.8763  5.5576  100000.0000
218.0  0.3  0.8763  5.7570  100000.0000
218.0  0.3  0.8763  5.9635  100000.0000
218.0  0.3  0.8763  6.1775  100000.0000
218.0  0.3  0.8763  6.3991  100000.0000
218.0  0.3  0.8763  6.6286  100000.0000
218.0  0.3  0.8763  6.8664  100000.0000
218.0  0.3  0.8763  7.1127  100000.0000
218.0  0.3  0.8763  7.3679  100000.0000
218.0  0.3  0.8763  7.6322  100000.0000
218.0  0.3  0.8763  7.9060  100000.0000
218.0  0.3  0.8763  8.1896  100000.0000
218.0  0.3  0.8763  8.4834  100000.0000
218.0  0.3  0.8763  8.7877  100000.0000
218.0  0.3  0.8763  9.1030  100000.0000
218.0  0.3  0.8763  9.4295  100000.0000
218.0  0.3  0.8763  9.7678  100000.0000
218.0  0.3  0.8763  10.1182  100000.0000
218.0  0.3  0.8763  10.4811  100000.0000
218.0  0.3  0.8763  10.8571  100000.0000
218.0  0.3  0.8763  11.2466  100000.0000
218.0  0.3  0.8763  11.6501  100000.0000
218.0  0.3  0.8763  12.0680  100000.0000
218.0  0.3  0.8763  12.5009  100000.0000
218.0  0.3  0.8763  12.9494  100000.0000
218.0  0.3  0.8763  13.4139  100000.0000
218.0  0.3  0.8763  13.8951  100000.0000
218.0  0.3  0.8763  14.3936  100000.0000
218.0  0.3  0.8763  14.9099  100000.0000
218.0  0.3  0.8763  15.4448  100000.0000
218.0  0.3  0.8763  15.9988  100000.0000
218.0  0.3  0.8763  16.5728  100000.0000
218.0  0.3  0.8763  17.1673  100000.0000
218.0  0.3  0.8763  17.7831  100000.0000
218.0  0.3  0.8763  18.4211  100000.0000
218.0  0.3  0.8763  19.0819  100000.0000
218.0  0.3  0.8763  19.7664  100000.0000
218.0  0.3  0.8763  20.4755  100000.0000
218.0  0.3  0.8763  21.2100  100000.0000
218.0  0.3  0.8763  21.9709  100000.0000
218.0  0.3  0.8763  22.7591  100000.0000
218.0  0.3  0.8763  23.5755  100000.0000
218.0  0.3  0.8763  24.4212  100000.0000
218.0  0.3  0.8763  25.2973  100000.0000
218.0  0.3  0.8763  26.2048  100000.0000
218.0  0.3  0.8763  27.1448  100000.0000
218.0  0.3  0.8763  28.1186  100000.0000
218.0  0.3  0.8763  29.1273  100000.0000
218.0  0.3  0.8763  30.1722  100000.0000
218.0  0.3  0.8763  31.2546  100000.0000
218.0  0.3  0.8763  32.3758  100000.0000
218.0  0.3  0.8763  33.5372  100000.0000
218.0  0.3  0.8763  34.7403  100000.0000
218.0  0.3  0.8763  35.9865  100000.0000
218.0  0.3  0.8763  37.2775  100000.0000
218.0  0.3  0.8763  38.6148  100000.0000
218.0  0.3  0.8763  40.0000  100000.0000
218.0  0.3  0.8881  5.0000  100000.0000
218.0  0.3  0.8881  5.1794  100000.0000
218.0  0.3  0.8881  5.3652  100000.0000
218.0  0.3  0.8881  5.5576  100000.0000
218.0  0.3  0.8881  5.7570  100000.0000
218.0  0.3  0.8881  5.9635  100000.0000
218.0  0.3  0.8881  6.1775  100000.0000
218.0  0.3  0.8881  6.3991  100000.0000
218.0  0.3  0.8881  6.6286  100000.0000
218.0  0.3  0.8881  6.8664  100000.0000
218.0  0.3  0.8881  7.1127  100000.0000
218.0  0.3  0.8881  7.3679  100000.0000
218.0  0.3  0.8881  7.6322  100000.0000
218.0  0.3  0.8881  7.9060  100000.0000
218.0  0.3  0.8881  8.1896  100000.0000
218.0  0.3  0.8881  8.4834  100000.0000
218.0  0.3  0.8881  8.7877  100000.0000
218.0  0.3  0.8881  9.1030  100000.0000
218.0  0.3  0.8881  9.4295  100000.0000
218.0  0.3  0.8881  9.7678  100000.0000
218.0  0.3  0.8881  10.1182  100000.0000
218.0  0.3  0.8881  10.4811  100000.0000
218.0  0.3  0.8881  10.8571  100000.0000
218.0  0.3  0.8881  11.2466  100000.0000
218.0  0.3  0.8881  11.6501  100000.0000
218.0  0.3  0.8881  12.0680  100000.0000
218.0  0.3  0.8881  12.5009  100000.0000
218.0  0.3  0.8881  12.9494  100000.0000
218.0  0.3  0.8881  13.4139  100000.0000
218.0  0.3  0.8881  13.8951  100000.0000
218.0  0.3  0.8881  14.3936  100000.0000
218.0  0.3  0.8881  14.9099  100000.0000
218.0  0.3  0.8881  15.4448  100000.0000
218.0  0.3  0.8881  15.9988  100000.0000
218.0  0.3  0.8881  16.5728  100000.0000
218.0  0.3  0.8881  17.1673  100000.0000
218.0  0.3  0.8881  17.7831  100000.0000
218.0  0.3  0.8881  18.4211  100000.0000
218.0  0.3  0.8881  19.0819  100000.0000
218.0  0.3  0.8881  19.7664  100000.0000
218.0  0.3  0.8881  20.4755  100000.0000
218.0  0.3  0.8881  21.2100  100000.0000
218.0  0.3  0.8881  21.9709  100000.0000
218.0  0.3  0.8881  22.7591  100000.0000
218.0  0.3  0.8881  23.5755  100000.0000
218.0  0.3  0.8881  24.4212  100000.0000
218.0  0.3  0.8881  25.2973  100000.0000
218.0  0.3  0.8881  26.2048  100000.0000
218.0  0.3  0.8881  27.1448  100000.0000
218.0  0.3  0.8881  28.1186  100000.0000
218.0  0.3  0.8881  29.1273  100000.0000
218.0  0.3  0.8881  30.1722  100000.0000
218.0  0.3  0.8881  31.2546  100000.0000
218.0  0.3  0.8881  32.3758  100000.0000
218.0  0.3  0.8881  33.5372  100000.0000
218.0  0.3  0.8881  34.7403  100000.0000
218.0  0.3  0.8881  35.9865  100000.0000
218.0  0.3  0.8881  37.2775  100000.0000
218.0  0.3  0.8881  38.6148  100000.0000
218.0  0.3  0.8881  40.0000  100000.0000
218.0  0.3  0.9000  5.0000  100000.0000
218.0  0.3  0.9000  5.1794  100000.0000
218.0  0.3  0.9000  5.3652  100000.0000
218.0  0.3  0.9000  5.5576  100000.0000
218.0  0.3  0.9000  5.7570  100000.0000
218.0  0.3  0.9000  5.9635  100000.0000
218.0  0.3  0.9000  6.1775  100000.0000
218.0  0.3  0.9000  6.3991  100000.0000
218.0  0.3  0.9000  6.6286  100000.0000
218.0  0.3  0.9000  6.8664  100000.0000
218.0  0.3  0.9000  7.1127  100000.0000
218.0  0.3  0.9000  7.3679  100000.0000
218.0  0.3  0.9000  7.6322  100000.0000
218.0  0.3  0.9000  7.9060  100000.0000
218.0  0.3  0.9000  8.1896  100000.0000
218.0  0.3  0.9000  8.4834  100000.0000
218.0  0.3  0.9000  8.7877  100000.0000
218.0  0.3  0.9000  9.1030  100000.0000
218.0  0.3  0.9000  9.4295  100000.0000
218.0  0.3  0.9000  9.7678  100000.0000
218.0  0.3  0.9000  10.1182  100000.0000
218.0  0.3  0.9000  10.4811  100000.0000
218.0  0.3  0.9000  10.8571  100000.0000
218.0  0.3  0.9000  11.2466  100000.0000
218.0  0.3  0.9000  11.6501  100000.0000
218.0  0.3  0.9000  12.0680  100000.0000
218.0  0.3  0.9000  12.5009  100000.0000
218.0  0.3  0.9000  12.9494  100000.0000
218.0  0.3  0.9000  13.4139  100000.0000
218.0  0.3  0.9000  13.8951  100000.0000
218.0  0.3  0.9000  14.3936  100000.0000
218.0  0.3  0.9000  14.9099  100000.0000
218.0  0.3  0.9000  15.4448  100000.0000
218.0  0.3  0.9000  15.9988  100000.0000
218.0  0.3  0.9000  16.5728  100000.0000
218.0  0.3  0.9000  17.1673  100000.0000
218.0  0.3  0.9000  17.7831  100000.0000
218.0  0.3  0.9000  18.4211  100000.0000
218.0  0.3  0.9000  19.0819  100000.0000
218.0  0.3  0.9000  19.7664  100000.0000
218.0  0.3  0.9000  20.4755  100000.0000
218.0  0.3  0.9000  21.2100  100000.0000
218.0  0.3  0.9000  21.9709  100000.0000
218.0  0.3  0.9000  22.7591  100000.0000
218.0  0.3  0.9000  23.5755  100000.0000
218.0  0.3  0.9000  24.4212  100000.0000
218.0  0.3  0.9000  25.2973  100000.0000
218.0  0.3  0.9000  26.2048  100000.0000
218.0  0.3  0.9000  27.1448  100000.0000
218.0  0.3  0.9000  28.1186  100000.0000
218.0  0.3  0.9000  29.1273  100000.0000
218.0  0.3  0.9000  30.1722  100000.0000
218.0  0.3  0.9000  31.2546  100000.0000
218.0  0.3  0.9000  32.3758  100000.0000
218.0  0.3  0.9000  33.5372  100000.0000
218.0  0.3  0.9000  34.7403  100000.0000
218.0  0.3  0.9000  35.9865  100000.0000
218.0  0.3  0.9000  37.2775  100000.0000
218.0  0.3  0.9000  38.6148  100000.0000
218.0  0.3  0.9000  40.0000  100000.0000
220.0  0.3  0.2000  5.0000  64.5999
220.0  0.3  0.2000  5.1794  62.7965
220.0  0.3  0.2000  5.3652  63.0504
220.0  0.3  0.2000  5.5576  64.2415
220.0  0.3  0.2000  5.7570  65.0531
220.0  0.3  0.2000  5.9635  62.1927
220.0  0.3  0.2000  6.1775  62.3372
220.0  0.3  0.2000  6.3991  62.0417
220.0  0.3  0.2000  6.6286  62.5951
220.0  0.3  0.2000  6.8664  63.2006
220.0  0.3  0.2000  7.1127  61.5279
220.0  0.3  0.2000  7.3679  61.4457
220.0  0.3  0.2000  7.6322  60.5276
220.0  0.3  0.2000  7.9060  61.2564
220.0  0.3  0.2000  8.1896  60.8423
220.0  0.3  0.2000  8.4834  60.4343
220.0  0.3  0.2000  8.7877  60.4349
220.0  0.3  0.2000  9.1030  59.9659
220.0  0.3  0.2000  9.4295  59.7098
220.0  0.3  0.2000  9.7678  59.4835
220.0  0.3  0.2000  10.1182  59.8819
220.0  0.3  0.2000  10.4811  59.5050
220.0  0.3  0.2000  10.8571  59.2982
220.0  0.3  0.2000  11.2466  58.7175
220.0  0.3  0.2000  11.6501  59.1932
220.0  0.3  0.2000  12.0680  58.4694
220.0  0.3  0.2000  12.5009  58.3093
220.0  0.3  0.2000  12.9494  58.0155
220.0  0.3  0.2000  13.4139  58.3989
220.0  0.3  0.2000  13.8951  58.2346
220.0  0.3  0.2000  14.3936  58.4173
220.0  0.3  0.2000  14.9099  57.7461
220.0  0.3  0.2000  15.4448  58.0234
220.0  0.3  0.2000  15.9988  57.2229
220.0  0.3  0.2000  16.5728  57.1759
220.0  0.3  0.2000  17.1673  57.5146
220.0  0.3  0.2000  17.7831  56.6274
220.0  0.3  0.2000  18.4211  56.9427
220.0  0.3  0.2000  19.0819  56.7908
220.0  0.3  0.2000  19.7664  56.9396
220.0  0.3  0.2000  20.4755  56.7459
220.0  0.3  0.2000  21.2100  56.9706
220.0  0.3  0.2000  21.9709  56.0314
220.0  0.3  0.2000  22.7591  56.2125
220.0  0.3  0.2000  23.5755  56.4014
220.0  0.3  0.2000  24.4212  56.5973
220.0  0.3  0.2000  25.2973  55.6142
220.0  0.3  0.2000  26.2048  55.3173
220.0  0.3  0.2000  27.1448  55.5476
220.0  0.3  0.2000  28.1186  55.4160
220.0  0.3  0.2000  29.1273  54.4005
220.0  0.3  0.2000  30.1722  54.5041
220.0  0.3  0.2000  31.2546  54.6131
220.0  0.3  0.2000  32.3758  54.7267
220.0  0.3  0.2000  33.5372  54.8446
220.0  0.3  0.2000  34.7403  54.9664
220.0  0.3  0.2000  35.9865  54.3546
220.0  0.3  0.2000  37.2775  54.4818
220.0  0.3  0.2000  38.6148  54.6116
220.0  0.3  0.2000  40.0000  54.7437
220.0  0.3  0.2119  5.0000  63.9806
220.0  0.3  0.2119  5.1794  61.8967
220.0  0.3  0.2119  5.3652  61.3772
220.0  0.3  0.2119  5.5576  62.2390
220.0  0.3  0.2119  5.7570  61.4606
220.0  0.3  0.2119  5.9635  60.6563
220.0  0.3  0.2119  6.1775  60.3553
220.0  0.3  0.2119  6.3991  60.9821
220.0  0.3  0.2119  6.6286  61.4190
220.0  0.3  0.2119  6.8664  59.2858
220.0  0.3  0.2119  7.1127  59.1617
220.0  0.3  0.2119  7.3679  60.0415
220.0  0.3  0.2119  7.6322  59.1029
220.0  0.3  0.2119  7.9060  59.5114
220.0  0.3  0.2119  8.1896  58.4124
220.0  0.3  0.2119  8.4834  57.9892
220.0  0.3  0.2119  8.7877  58.8487
220.0  0.3  0.2119  9.1030  57.6205
220.0  0.3  0.2119  9.4295  58.1005
220.0  0.3  0.2119  9.7678  57.6077
220.0  0.3  0.2119  10.1182  58.2403
220.0  0.3  0.2119  10.4811  57.5684
220.0  0.3  0.2119  10.8571  56.9738
220.0  0.3  0.2119  11.2466  57.5042
220.0  0.3  0.2119  11.6501  56.7604
220.0  0.3  0.2119  12.0680  56.1509
220.0  0.3  0.2119  12.5009  56.5819
220.0  0.3  0.2119  12.9494  56.5373
220.0  0.3  0.2119  13.4139  56.2312
220.0  0.3  0.2119  13.8951  55.4948
220.0  0.3  0.2119  14.3936  55.9682
220.0  0.3  0.2119  14.9099  55.0266
220.0  0.3  0.2119  15.4448  55.4289
220.0  0.3  0.2119  15.9988  54.4599
220.0  0.3  0.2119  16.5728  54.8325
220.0  0.3  0.2119  17.1673  55.2197
220.0  0.3  0.2119  17.7831  54.9952
220.0  0.3  0.2119  18.4211  54.9605
220.0  0.3  0.2119  19.0819  54.6059
220.0  0.3  0.2119  19.7664  54.2487
220.0  0.3  0.2119  20.4755  54.4758
220.0  0.3  0.2119  21.2100  53.7254
220.0  0.3  0.2119  21.9709  53.7760
220.0  0.3  0.2119  22.7591  53.0694
220.0  0.3  0.2119  23.5755  53.3646
220.0  0.3  0.2119  24.4212  52.7095
220.0  0.3  0.2119  25.2973  52.8533
220.0  0.3  0.2119  26.2048  53.0057
220.0  0.3  0.2119  27.1448  53.0694
220.0  0.3  0.2119  28.1186  53.2825
220.0  0.3  0.2119  29.1273  53.5009
220.0  0.3  0.2119  30.1722  52.3672
220.0  0.3  0.2119  31.2546  52.5435
220.0  0.3  0.2119  32.3758  52.7244
220.0  0.3  0.2119  33.5372  52.9093
220.0  0.3  0.2119  34.7403  51.6819
220.0  0.3  0.2119  35.9865  51.8078
220.0  0.3  0.2119  37.2775  51.9377
220.0  0.3  0.2119  38.6148  51.3073
220.0  0.3  0.2119  40.0000  50.3196
220.0  0.3  0.2237  5.0000  61.4465
220.0  0.3  0.2237  5.1794  60.8445
220.0  0.3  0.2237  5.3652  61.2023
220.0  0.3  0.2237  5.5576  60.8501
220.0  0.3  0.2237  5.7570  61.1241
220.0  0.3  0.2237  5.9635  59.7289
220.0  0.3  0.2237  6.1775  58.8935
220.0  0.3  0.2237  6.3991  59.7618
220.0  0.3  0.2237  6.6286  58.5714
220.0  0.3  0.2237  6.8664  58.3067
220.0  0.3  0.2237  7.1127  57.8850
220.0  0.3  0.2237  7.3679  57.9341
220.0  0.3  0.2237  7.6322  57.9743
220.0  0.3  0.2237  7.9060  56.9779
220.0  0.3  0.2237  8.1896  57.1179
220.0  0.3  0.2237  8.4834  56.8463
220.0  0.3  0.2237  8.7877  56.3456
220.0  0.3  0.2237  9.1030  56.4011
220.0  0.3  0.2237  9.4295  56.6404
220.0  0.3  0.2237  9.7678  55.7711
220.0  0.3  0.2237  10.1182  55.4676
220.0  0.3  0.2237  10.4811  55.6571
220.0  0.3  0.2237  10.8571  55.1110
220.0  0.3  0.2237  11.2466  55.4835
220.0  0.3  0.2237  11.6501  55.0792
220.0  0.3  0.2237  12.0680  55.1075
220.0  0.3  0.2237  12.5009  54.3427
220.0  0.3  0.2237  12.9494  54.9331
220.0  0.3  0.2237  13.4139  54.0925
220.0  0.3  0.2237  13.8951  54.6393
220.0  0.3  0.2237  14.3936  53.6192
220.0  0.3  0.2237  14.9099  52.9359
220.0  0.3  0.2237  15.4448  53.3750
220.0  0.3  0.2237  15.9988  53.6072
220.0  0.3  0.2237  16.5728  53.2027
220.0  0.3  0.2237  17.1673  53.7169
220.0  0.3  0.2237  17.7831  52.7807
220.0  0.3  0.2237  18.4211  53.0521
220.0  0.3  0.2237  19.0819  52.0318
220.0  0.3  0.2237  19.7664  51.5855
220.0  0.3  0.2237  20.4755  51.3208
220.0  0.3  0.2237  21.2100  51.6863
220.0  0.3  0.2237  21.9709  51.5757
220.0  0.3  0.2237  22.7591  51.7725
220.0  0.3  0.2237  23.5755  51.4294
220.0  0.3  0.2237  24.4212  51.6999
220.0  0.3  0.2237  25.2973  51.8349
220.0  0.3  0.2237  26.2048  50.7787
220.0  0.3  0.2237  27.1448  50.8156
220.0  0.3  0.2237  28.1186  50.5988
220.0  0.3  0.2237  29.1273  50.0354
220.0  0.3  0.2237  30.1722  49.8175
220.0  0.3  0.2237  31.2546  50.0940
220.0  0.3  0.2237  32.3758  50.1540
220.0  0.3  0.2237  33.5372  49.0121
220.0  0.3  0.2237  34.7403  49.1592
220.0  0.3  0.2237  35.9865  49.3116
220.0  0.3  0.2237  37.2775  49.4687
220.0  0.3  0.2237  38.6148  49.6300
220.0  0.3  0.2237  40.0000  49.7950
220.0  0.3  0.2356  5.0000  59.6878
220.0  0.3  0.2356  5.1794  59.7636
220.0  0.3  0.2356  5.3652  59.7097
220.0  0.3  0.2356  5.5576  59.8782
220.0  0.3  0.2356  5.7570  59.7046
220.0  0.3  0.2356  5.9635  58.9336
220.0  0.3  0.2356  6.1775  58.4849
220.0  0.3  0.2356  6.3991  58.4827
220.0  0.3  0.2356  6.6286  58.5839
220.0  0.3  0.2356  6.8664  57.7871
220.0  0.3  0.2356  7.1127  56.6275
220.0  0.3  0.2356  7.3679  57.3796
220.0  0.3  0.2356  7.6322  55.8743
220.0  0.3  0.2356  7.9060  55.5688
220.0  0.3  0.2356  8.1896  56.5999
220.0  0.3  0.2356  8.4834  56.2274
220.0  0.3  0.2356  8.7877  55.4418
220.0  0.3  0.2356  9.1030  55.4519
220.0  0.3  0.2356  9.4295  55.0756
220.0  0.3  0.2356  9.7678  55.1237
220.0  0.3  0.2356  10.1182  54.6884
220.0  0.3  0.2356  10.4811  53.9351
220.0  0.3  0.2356  10.8571  53.8438
220.0  0.3  0.2356  11.2466  53.9079
220.0  0.3  0.2356  11.6501  53.7405
220.0  0.3  0.2356  12.0680  53.3867
220.0  0.3  0.2356  12.5009  52.5349
220.0  0.3  0.2356  12.9494  52.9324
220.0  0.3  0.2356  13.4139  52.1486
220.0  0.3  0.2356  13.8951  51.7290
220.0  0.3  0.2356  14.3936  52.0432
220.0  0.3  0.2356  14.9099  52.4246
220.0  0.3  0.2356  15.4448  51.7179
220.0  0.3  0.2356  15.9988  52.3101
220.0  0.3  0.2356  16.5728  51.2843
220.0  0.3  0.2356  17.1673  51.8267
220.0  0.3  0.2356  17.7831  50.5570
220.0  0.3  0.2356  18.4211  49.7997
220.0  0.3  0.2356  19.0819  50.2320
220.0  0.3  0.2356  19.7664  50.6619
220.0  0.3  0.2356  20.4755  50.2017
220.0  0.3  0.2356  21.2100  50.2958
220.0  0.3  0.2356  21.9709  49.6286
220.0  0.3  0.2356  22.7591  50.0742
220.0  0.3  0.2356  23.5755  49.6936
220.0  0.3  0.2356  24.4212  49.0652
220.0  0.3  0.2356  25.2973  49.4491
220.0  0.3  0.2356  26.2048  48.2146
220.0  0.3  0.2356  27.1448  48.5632
220.0  0.3  0.2356  28.1186  47.9058
220.0  0.3  0.2356  29.1273  48.1008
220.0  0.3  0.2356  30.1722  47.9654
220.0  0.3  0.2356  31.2546  48.2216
220.0  0.3  0.2356  32.3758  48.4836
220.0  0.3  0.2356  33.5372  48.7506
220.0  0.3  0.2356  34.7403  47.3781
220.0  0.3  0.2356  35.9865  47.5967
220.0  0.3  0.2356  37.2775  47.8199
220.0  0.3  0.2356  38.6148  47.7534
220.0  0.3  0.2356  40.0000  46.5536
220.0  0.3  0.2475  5.0000  58.4000
220.0  0.3  0.2475  5.1794  57.3897
220.0  0.3  0.2475  5.3652  57.4684
220.0  0.3  0.2475  5.5576  58.5678
220.0  0.3  0.2475  5.7570  58.4746
220.0  0.3  0.2475  5.9635  57.6529
220.0  0.3  0.2475  6.1775  58.2515
220.0  0.3  0.2475  6.3991  57.8221
220.0  0.3  0.2475  6.6286  56.7184
220.0  0.3  0.2475  6.8664  56.0357
220.0  0.3  0.2475  7.1127  55.9377
220.0  0.3  0.2475  7.3679  56.3698
220.0  0.3  0.2475  7.6322  56.2763
220.0  0.3  0.2475  7.9060  55.4710
220.0  0.3  0.2475  8.1896  55.0748
220.0  0.3  0.2475  8.4834  54.5396
220.0  0.3  0.2475  8.7877  55.4747
