# R0=8.178 kpc
# V0[km/s]  alpha  rho0[GeV/cm3]  Rs[kpc]  chi2
220.0  1.4  0.4254  20.4755  36.3117
220.0  1.4  0.4254  21.2100  36.6537
220.0  1.4  0.4254  21.9709  35.4494
220.0  1.4  0.4254  22.7591  35.4268
220.0  1.4  0.4254  23.5755  36.0903
220.0  1.4  0.4254  24.4212  36.7534
220.0  1.4  0.4254  25.2973  37.4143
220.0  1.4  0.4254  26.2048  35.2584
220.0  1.4  0.4254  27.1448  35.9009
220.0  1.4  0.4254  28.1186  36.2554
220.0  1.4  0.4254  29.1273  36.8754
220.0  1.4  0.4254  30.1722  37.4879
220.0  1.4  0.4254  31.2546  38.0918
220.0  1.4  0.4254  32.3758  36.3050
220.0  1.4  0.4254  33.5372  36.8998
220.0  1.4  0.4254  34.7403  37.4830
220.0  1.4  0.4254  35.9865  37.0253
220.0  1.4  0.4254  37.2775  35.6673
220.0  1.4  0.4254  38.6148  36.1591
220.0  1.4  0.4254  40.0000  36.6401
220.0  1.4  0.4373  5.0000  100000.0000
220.0  1.4  0.4373  5.1794  100000.0000
220.0  1.4  0.4373  5.3652  100000.0000
220.0  1.4  0.4373  5.5576  100000.0000
220.0  1.4  0.4373  5.7570  100000.0000
220.0  1.4  0.4373  5.9635  100000.0000
220.0  1.4  0.4373  6.1775  150.1213
220.0  1.4  0.4373  6.3991  134.8441
220.0  1.4  0.4373  6.6286  110.6919
220.0  1.4  0.4373  6.8664  101.7788
220.0  1.4  0.4373  7.1127  92.9004
220.0  1.4  0.4373  7.3679  82.3503
220.0  1.4  0.4373  7.6322  81.1669
220.0  1.4  0.4373  7.9060  77.9269
220.0  1.4  0.4373  8.1896  71.4916
220.0  1.4  0.4373  8.4834  70.2304
220.0  1.4  0.4373  8.7877  67.0895
220.0  1.4  0.4373  9.1030  63.5897
220.0  1.4  0.4373  9.4295  63.2445
220.0  1.4  0.4373  9.7678  61.1789
220.0  1.4  0.4373  10.1182  60.1151
220.0  1.4  0.4373  10.4811  57.0099
220.0  1.4  0.4373  10.8571  58.5748
220.0  1.4  0.4373  11.2466  54.8431
220.0  1.4  0.4373  11.6501  55.2303
220.0  1.4  0.4373  12.0680  52.3921
220.0  1.4  0.4373  12.5009  49.4048
220.0  1.4  0.4373  12.9494  49.3289
220.0  1.4  0.4373  13.4139  47.6521
220.0  1.4  0.4373  13.8951  46.6188
220.0  1.4  0.4373  14.3936  45.3114
220.0  1.4  0.4373  14.9099  42.8050
220.0  1.4  0.4373  15.4448  43.2882
220.0  1.4  0.4373  15.9988  44.4743
220.0  1.4  0.4373  16.5728  41.2716
220.0  1.4  0.4373  17.1673  40.6355
220.0  1.4  0.4373  17.7831  39.1020
220.0  1.4  0.4373  18.4211  40.0714
220.0  1.4  0.4373  19.0819  38.6173
220.0  1.4  0.4373  19.7664  39.4438
220.0  1.4  0.4373  20.4755  40.2723
220.0  1.4  0.4373  21.2100  39.6940
220.0  1.4  0.4373  21.9709  37.4263
220.0  1.4  0.4373  22.7591  38.2081
220.0  1.4  0.4373  23.5755  38.9874
220.0  1.4  0.4373  24.4212  37.2579
220.0  1.4  0.4373  25.2973  37.6427
220.0  1.4  0.4373  26.2048  36.1605
220.0  1.4  0.4373  27.1448  36.2116
220.0  1.4  0.4373  28.1186  36.8890
220.0  1.4  0.4373  29.1273  37.5591
220.0  1.4  0.4373  30.1722  38.2208
220.0  1.4  0.4373  31.2546  38.8730
220.0  1.4  0.4373  32.3758  39.5147
220.0  1.4  0.4373  33.5372  37.3768
220.0  1.4  0.4373  34.7403  37.9882
220.0  1.4  0.4373  35.9865  38.5872
220.0  1.4  0.4373  37.2775  38.8833
220.0  1.4  0.4373  38.6148  39.4492
220.0  1.4  0.4373  40.0000  40.0015
220.0  1.4  0.4492  5.0000  100000.0000
220.0  1.4  0.4492  5.1794  100000.0000
220.0  1.4  0.4492  5.3652  100000.0000
220.0  1.4  0.4492  5.5576  100000.0000
220.0  1.4  0.4492  5.7570  100000.0000
220.0  1.4  0.4492  5.9635  100000.0000
220.0  1.4  0.4492  6.1775  169.6485
220.0  1.4  0.4492  6.3991  146.1387
220.0  1.4  0.4492  6.6286  126.2732
220.0  1.4  0.4492  6.8664  117.7557
220.0  1.4  0.4492  7.1127  96.4013
220.0  1.4  0.4492  7.3679  91.6136
220.0  1.4  0.4492  7.6322  84.9794
220.0  1.4  0.4492  7.9060  78.7125
220.0  1.4  0.4492  8.1896  73.9489
220.0  1.4  0.4492  8.4834  70.9637
220.0  1.4  0.4492  8.7877  69.5267
220.0  1.4  0.4492  9.1030  65.7395
220.0  1.4  0.4492  9.4295  65.0267
220.0  1.4  0.4492  9.7678  64.2117
220.0  1.4  0.4492  10.1182  62.0098
220.0  1.4  0.4492  10.4811  59.3085
220.0  1.4  0.4492  10.8571  58.6023
220.0  1.4  0.4492  11.2466  56.9966
220.0  1.4  0.4492  11.6501  55.2277
220.0  1.4  0.4492  12.0680  54.1402
220.0  1.4  0.4492  12.5009  54.7304
220.0  1.4  0.4492  12.9494  51.5699
220.0  1.4  0.4492  13.4139  48.2280
220.0  1.4  0.4492  13.8951  47.9295
220.0  1.4  0.4492  14.3936  46.3369
220.0  1.4  0.4492  14.9099  46.6699
220.0  1.4  0.4492  15.4448  43.6865
220.0  1.4  0.4492  15.9988  42.5312
220.0  1.4  0.4492  16.5728  41.8730
220.0  1.4  0.4492  17.1673  42.8383
220.0  1.4  0.4492  17.7831  43.8098
220.0  1.4  0.4492  18.4211  42.9113
220.0  1.4  0.4492  19.0819  40.0700
220.0  1.4  0.4492  19.7664  41.0038
220.0  1.4  0.4492  20.4755  39.6495
220.0  1.4  0.4492  21.2100  38.2470
220.0  1.4  0.4492  21.9709  38.9717
220.0  1.4  0.4492  22.7591  39.8231
220.0  1.4  0.4492  23.5755  40.6711
220.0  1.4  0.4492  24.4212  41.5137
220.0  1.4  0.4492  25.2973  41.2196
220.0  1.4  0.4492  26.2048  38.6810
220.0  1.4  0.4492  27.1448  39.4666
220.0  1.4  0.4492  28.1186  40.2428
220.0  1.4  0.4492  29.1273  41.0084
220.0  1.4  0.4492  30.1722  39.3670
220.0  1.4  0.4492  31.2546  39.7528
220.0  1.4  0.4492  32.3758  40.4960
220.0  1.4  0.4492  33.5372  38.6547
220.0  1.4  0.4492  34.7403  39.2957
220.0  1.4  0.4492  35.9865  39.3627
220.0  1.4  0.4492  37.2775  39.9846
220.0  1.4  0.4492  38.6148  40.5921
220.0  1.4  0.4492  40.0000  41.1848
220.0  1.4  0.4610  5.0000  100000.0000
220.0  1.4  0.4610  5.1794  100000.0000
220.0  1.4  0.4610  5.3652  100000.0000
220.0  1.4  0.4610  5.5576  100000.0000
220.0  1.4  0.4610  5.7570  100000.0000
220.0  1.4  0.4610  5.9635  100000.0000
220.0  1.4  0.4610  6.1775  100000.0000
220.0  1.4  0.4610  6.3991  167.4353
220.0  1.4  0.4610  6.6286  145.9154
220.0  1.4  0.4610  6.8664  129.4162
220.0  1.4  0.4610  7.1127  107.8555
220.0  1.4  0.4610  7.3679  101.6141
220.0  1.4  0.4610  7.6322  91.9650
220.0  1.4  0.4610  7.9060  87.2997
220.0  1.4  0.4610  8.1896  79.7186
220.0  1.4  0.4610  8.4834  74.3821
220.0  1.4  0.4610  8.7877  70.6324
220.0  1.4  0.4610  9.1030  68.7021
220.0  1.4  0.4610  9.4295  66.5929
220.0  1.4  0.4610  9.7678  65.5811
220.0  1.4  0.4610  10.1182  64.3108
220.0  1.4  0.4610  10.4811  59.9751
220.0  1.4  0.4610  10.8571  60.4121
220.0  1.4  0.4610  11.2466  58.6414
220.0  1.4  0.4610  11.6501  58.0169
220.0  1.4  0.4610  12.0680  56.2709
220.0  1.4  0.4610  12.5009  54.9694
220.0  1.4  0.4610  12.9494  53.5806
220.0  1.4  0.4610  13.4139  54.2136
220.0  1.4  0.4610  13.8951  50.7902
220.0  1.4  0.4610  14.3936  49.6587
220.0  1.4  0.4610  14.9099  46.6832
220.0  1.4  0.4610  15.4448  48.0817
220.0  1.4  0.4610  15.9988  46.6428
220.0  1.4  0.4610  16.5728  44.9152
220.0  1.4  0.4610  17.1673  43.4337
220.0  1.4  0.4610  17.7831  42.4628
220.0  1.4  0.4610  18.4211  41.5262
220.0  1.4  0.4610  19.0819  42.5190
220.0  1.4  0.4610  19.7664  43.5146
220.0  1.4  0.4610  20.4755  42.9002
220.0  1.4  0.4610  21.2100  41.5473
220.0  1.4  0.4610  21.9709  40.8493
220.0  1.4  0.4610  22.7591  41.7994
220.0  1.4  0.4610  23.5755  40.5761
220.0  1.4  0.4610  24.4212  41.5473
220.0  1.4  0.4610  25.2973  39.8192
220.0  1.4  0.4610  26.2048  40.6308
220.0  1.4  0.4610  27.1448  41.4806
220.0  1.4  0.4610  28.1186  42.3039
220.0  1.4  0.4610  29.1273  43.1120
220.0  1.4  0.4610  30.1722  43.9079
220.0  1.4  0.4610  31.2546  43.8745
220.0  1.4  0.4610  32.3758  44.7042
220.0  1.4  0.4610  33.5372  41.8124
220.0  1.4  0.4610  34.7403  42.5416
220.0  1.4  0.4610  35.9865  43.2545
220.0  1.4  0.4610  37.2775  43.9507
220.0  1.4  0.4610  38.6148  44.6297
220.0  1.4  0.4610  40.0000  45.2910
220.0  1.4  0.4729  5.0000  100000.0000
220.0  1.4  0.4729  5.1794  100000.0000
220.0  1.4  0.4729  5.3652  100000.0000
220.0  1.4  0.4729  5.5576  100000.0000
220.0  1.4  0.4729  5.7570  100000.0000
220.0  1.4  0.4729  5.9635  100000.0000
220.0  1.4  0.4729  6.1775  100000.0000
220.0  1.4  0.4729  6.3991  100000.0000
220.0  1.4  0.4729  6.6286  165.5928
220.0  1.4  0.4729  6.8664  146.6210
220.0  1.4  0.4729  7.1127  122.1815
220.0  1.4  0.4729  7.3679  109.7798
220.0  1.4  0.4729  7.6322  100.2577
220.0  1.4  0.4729  7.9060  92.9611
220.0  1.4  0.4729  8.1896  89.3121
220.0  1.4  0.4729  8.4834  80.4999
220.0  1.4  0.4729  8.7877  74.6210
220.0  1.4  0.4729  9.1030  70.0075
220.0  1.4  0.4729  9.4295  67.7802
220.0  1.4  0.4729  9.7678  67.8659
220.0  1.4  0.4729  10.1182  67.0762
220.0  1.4  0.4729  10.4811  62.4477
220.0  1.4  0.4729  10.8571  59.9026
220.0  1.4  0.4729  11.2466  61.3300
220.0  1.4  0.4729  11.6501  57.2790
220.0  1.4  0.4729  12.0680  56.7802
220.0  1.4  0.4729  12.5009  54.3862
220.0  1.4  0.4729  12.9494  55.9775
220.0  1.4  0.4729  13.4139  54.6461
220.0  1.4  0.4729  13.8951  53.0248
220.0  1.4  0.4729  14.3936  54.2842
220.0  1.4  0.4729  14.9099  50.1710
220.0  1.4  0.4729  15.4448  48.6639
220.0  1.4  0.4729  15.9988  45.9996
220.0  1.4  0.4729  16.5728  47.0334
220.0  1.4  0.4729  17.1673  48.4118
220.0  1.4  0.4729  17.7831  47.1127
220.0  1.4  0.4729  18.4211  45.0700
220.0  1.4  0.4729  19.0819  43.5201
220.0  1.4  0.4729  19.7664  42.6991
220.0  1.4  0.4729  20.4755  43.8896
220.0  1.4  0.4729  21.2100  42.5925
220.0  1.4  0.4729  21.9709  43.6086
220.0  1.4  0.4729  22.7591  44.6205
220.0  1.4  0.4729  23.5755  45.6261
220.0  1.4  0.4729  24.4212  45.4373
220.0  1.4  0.4729  25.2973  43.7527
220.0  1.4  0.4729  26.2048  42.9869
220.0  1.4  0.4729  27.1448  43.9233
220.0  1.4  0.4729  28.1186  42.7992
220.0  1.4  0.4729  29.1273  43.7342
220.0  1.4  0.4729  30.1722  44.6519
220.0  1.4  0.4729  31.2546  42.6077
220.0  1.4  0.4729  32.3758  43.4081
220.0  1.4  0.4729  33.5372  44.1930
220.0  1.4  0.4729  34.7403  44.9615
220.0  1.4  0.4729  35.9865  45.7130
220.0  1.4  0.4729  37.2775  46.4468
220.0  1.4  0.4729  38.6148  47.1625
220.0  1.4  0.4729  40.0000  47.8596
220.0  1.4  0.4847  5.0000  100000.0000
220.0  1.4  0.4847  5.1794  100000.0000
220.0  1.4  0.4847  5.3652  100000.0000
220.0  1.4  0.4847  5.5576  100000.0000
220.0  1.4  0.4847  5.7570  100000.0000
220.0  1.4  0.4847  5.9635  100000.0000
220.0  1.4  0.4847  6.1775  100000.0000
220.0  1.4  0.4847  6.3991  100000.0000
220.0  1.4  0.4847  6.6286  192.2154
220.0  1.4  0.4847  6.8664  155.1697
220.0  1.4  0.4847  7.1127  134.9192
220.0  1.4  0.4847  7.3679  122.4629
220.0  1.4  0.4847  7.6322  109.4558
220.0  1.4  0.4847  7.9060  95.6819
220.0  1.4  0.4847  8.1896  95.6967
220.0  1.4  0.4847  8.4834  91.0278
220.0  1.4  0.4847  8.7877  81.0720
220.0  1.4  0.4847  9.1030  74.6874
220.0  1.4  0.4847  9.4295  69.2815
220.0  1.4  0.4847  9.7678  72.1231
220.0  1.4  0.4847  10.1182  67.8439
220.0  1.4  0.4847  10.4811  65.3908
220.0  1.4  0.4847  10.8571  63.5253
220.0  1.4  0.4847  11.2466  61.7033
220.0  1.4  0.4847  11.6501  59.2501
220.0  1.4  0.4847  12.0680  59.2638
220.0  1.4  0.4847  12.5009  57.4342
220.0  1.4  0.4847  12.9494  56.7176
220.0  1.4  0.4847  13.4139  54.2505
220.0  1.4  0.4847  13.8951  55.6911
220.0  1.4  0.4847  14.3936  54.2841
220.0  1.4  0.4847  14.9099  52.5529
220.0  1.4  0.4847  15.4448  53.7844
220.0  1.4  0.4847  15.9988  49.5101
220.0  1.4  0.4847  16.5728  51.1861
220.0  1.4  0.4847  17.1673  49.3791
220.0  1.4  0.4847  17.7831  46.6701
220.0  1.4  0.4847  18.4211  47.6302
220.0  1.4  0.4847  19.0819  48.9980
220.0  1.4  0.4847  19.7664  47.8208
220.0  1.4  0.4847  20.4755  47.9757
220.0  1.4  0.4847  21.2100  46.7632
220.0  1.4  0.4847  21.9709  45.1075
220.0  1.4  0.4847  22.7591  44.4534
220.0  1.4  0.4847  23.5755  45.6273
220.0  1.4  0.4847  24.4212  44.0835
220.0  1.4  0.4847  25.2973  45.1021
220.0  1.4  0.4847  26.2048  46.1098
220.0  1.4  0.4847  27.1448  47.1046
220.0  1.4  0.4847  28.1186  48.0851
220.0  1.4  0.4847  29.1273  48.1589
220.0  1.4  0.4847  30.1722  49.1832
220.0  1.4  0.4847  31.2546  47.1696
220.0  1.4  0.4847  32.3758  46.2964
220.0  1.4  0.4847  33.5372  47.1687
220.0  1.4  0.4847  34.7403  48.0214
220.0  1.4  0.4847  35.9865  48.8538
220.0  1.4  0.4847  37.2775  47.7627
220.0  1.4  0.4847  38.6148  48.5706
220.0  1.4  0.4847  40.0000  49.3562
220.0  1.4  0.4966  5.0000  100000.0000
220.0  1.4  0.4966  5.1794  100000.0000
220.0  1.4  0.4966  5.3652  100000.0000
220.0  1.4  0.4966  5.5576  100000.0000
220.0  1.4  0.4966  5.7570  100000.0000
220.0  1.4  0.4966  5.9635  100000.0000
220.0  1.4  0.4966  6.1775  100000.0000
220.0  1.4  0.4966  6.3991  100000.0000
220.0  1.4  0.4966  6.6286  100000.0000
220.0  1.4  0.4966  6.8664  169.5070
220.0  1.4  0.4966  7.1127  157.9163
220.0  1.4  0.4966  7.3679  138.4309
220.0  1.4  0.4966  7.6322  117.9883
220.0  1.4  0.4966  7.9060  114.1534
220.0  1.4  0.4966  8.1896  99.0016
220.0  1.4  0.4966  8.4834  96.5182
220.0  1.4  0.4966  8.7877  87.8931
220.0  1.4  0.4966  9.1030  81.4560
220.0  1.4  0.4966  9.4295  76.9276
220.0  1.4  0.4966  9.7678  75.7503
220.0  1.4  0.4966  10.1182  72.4663
220.0  1.4  0.4966  10.4811  69.7717
220.0  1.4  0.4966  10.8571  63.7310
220.0  1.4  0.4966  11.2466  61.7556
220.0  1.4  0.4966  11.6501  62.2645
220.0  1.4  0.4966  12.0680  58.4400
220.0  1.4  0.4966  12.5009  60.3089
220.0  1.4  0.4966  12.9494  59.6488
220.0  1.4  0.4966  13.4139  57.4182
220.0  1.4  0.4966  13.8951  56.3360
220.0  1.4  0.4966  14.3936  54.1819
220.0  1.4  0.4966  14.9099  55.4715
220.0  1.4  0.4966  15.4448  53.8101
220.0  1.4  0.4966  15.9988  52.6772
220.0  1.4  0.4966  16.5728  53.4936
220.0  1.4  0.4966  17.1673  55.1688
220.0  1.4  0.4966  17.7831  50.7212
220.0  1.4  0.4966  18.4211  52.3574
220.0  1.4  0.4966  19.0819  50.3383
220.0  1.4  0.4966  19.7664  47.6072
220.0  1.4  0.4966  20.4755  48.5195
220.0  1.4  0.4966  21.2100  49.8773
220.0  1.4  0.4966  21.9709  48.8001
220.0  1.4  0.4966  22.7591  50.1678
220.0  1.4  0.4966  23.5755  50.2579
220.0  1.4  0.4966  24.4212  48.7852
220.0  1.4  0.4966  25.2973  49.9570
220.0  1.4  0.4966  26.2048  48.1609
220.0  1.4  0.4966  27.1448  47.6361
220.0  1.4  0.4966  28.1186  48.7560
220.0  1.4  0.4966  29.1273  47.6274
220.0  1.4  0.4966  30.1722  47.9049
220.0  1.4  0.4966  31.2546  48.8680
220.0  1.4  0.4966  32.3758  49.8118
220.0  1.4  0.4966  33.5372  50.7356
220.0  1.4  0.4966  34.7403  51.6384
220.0  1.4  0.4966  35.9865  52.5195
220.0  1.4  0.4966  37.2775  52.8021
220.0  1.4  0.4966  38.6148  53.6918
220.0  1.4  0.4966  40.0000  54.5559
220.0  1.4  0.5085  5.0000  100000.0000
220.0  1.4  0.5085  5.1794  100000.0000
220.0  1.4  0.5085  5.3652  100000.0000
220.0  1.4  0.5085  5.5576  100000.0000
220.0  1.4  0.5085  5.7570  100000.0000
220.0  1.4  0.5085  5.9635  100000.0000
220.0  1.4  0.5085  6.1775  100000.0000
220.0  1.4  0.5085  6.3991  100000.0000
220.0  1.4  0.5085  6.6286  100000.0000
220.0  1.4  0.5085  6.8664  194.7667
220.0  1.4  0.5085  7.1127  180.8719
220.0  1.4  0.5085  7.3679  156.2109
220.0  1.4  0.5085  7.6322  126.7857
220.0  1.4  0.5085  7.9060  115.9151
220.0  1.4  0.5085  8.1896  105.2471
220.0  1.4  0.5085  8.4834  95.1758
220.0  1.4  0.5085  8.7877  94.7597
220.0  1.4  0.5085  9.1030  89.0777
220.0  1.4  0.5085  9.4295  81.6765
220.0  1.4  0.5085  9.7678  79.4841
220.0  1.4  0.5085  10.1182  75.7910
220.0  1.4  0.5085  10.4811  71.3491
220.0  1.4  0.5085  10.8571  68.6689
220.0  1.4  0.5085  11.2466  64.1274
220.0  1.4  0.5085  11.6501  65.7683
220.0  1.4  0.5085  12.0680  63.2905
220.0  1.4  0.5085  12.5009  60.9037
220.0  1.4  0.5085  12.9494  59.0162
220.0  1.4  0.5085  13.4139  60.7812
220.0  1.4  0.5085  13.8951  55.6030
220.0  1.4  0.5085  14.3936  57.8520
220.0  1.4  0.5085  14.9099  56.1270
220.0  1.4  0.5085  15.4448  54.2443
220.0  1.4  0.5085  15.9988  55.4365
220.0  1.4  0.5085  16.5728  57.0688
220.0  1.4  0.5085  17.1673  55.1753
220.0  1.4  0.5085  17.7831  53.9382
220.0  1.4  0.5085  18.4211  55.1116
220.0  1.4  0.5085  19.0819  56.7621
220.0  1.4  0.5085  19.7664  52.1396
220.0  1.4  0.5085  20.4755  53.7415
220.0  1.4  0.5085  21.2100  51.5749
220.0  1.4  0.5085  21.9709  50.8550
220.0  1.4  0.5085  22.7591  50.2291
220.0  1.4  0.5085  23.5755  51.0542
220.0  1.4  0.5085  24.4212  52.3782
220.0  1.4  0.5085  25.2973  53.6821
220.0  1.4  0.5085  26.2048  52.7052
220.0  1.4  0.5085  27.1448  53.9948
220.0  1.4  0.5085  28.1186  53.9793
220.0  1.4  0.5085  29.1273  52.2032
220.0  1.4  0.5085  30.1722  53.3113
220.0  1.4  0.5085  31.2546  51.3957
220.0  1.4  0.5085  32.3758  52.4244
220.0  1.4  0.5085  33.5372  51.9504
220.0  1.4  0.5085  34.7403  52.9632
220.0  1.4  0.5085  35.9865  53.9500
220.0  1.4  0.5085  37.2775  54.9102
220.0  1.4  0.5085  38.6148  52.5931
220.0  1.4  0.5085  40.0000  53.4373
220.0  1.4  0.5203  5.0000  100000.0000
220.0  1.4  0.5203  5.1794  100000.0000
220.0  1.4  0.5203  5.3652  100000.0000
220.0  1.4  0.5203  5.5576  100000.0000
220.0  1.4  0.5203  5.7570  100000.0000
220.0  1.4  0.5203  5.9635  100000.0000
220.0  1.4  0.5203  6.1775  100000.0000
220.0  1.4  0.5203  6.3991  100000.0000
220.0  1.4  0.5203  6.6286  100000.0000
220.0  1.4  0.5203  6.8664  100000.0000
220.0  1.4  0.5203  7.1127  187.2564
220.0  1.4  0.5203  7.3679  166.9955
220.0  1.4  0.5203  7.6322  146.6020
220.0  1.4  0.5203  7.9060  127.5928
220.0  1.4  0.5203  8.1896  116.1166
220.0  1.4  0.5203  8.4834  108.8805
220.0  1.4  0.5203  8.7877  97.5000
220.0  1.4  0.5203  9.1030  96.4692
220.0  1.4  0.5203  9.4295  90.0468
220.0  1.4  0.5203  9.7678  81.7603
220.0  1.4  0.5203  10.1182  79.2334
220.0  1.4  0.5203  10.4811  74.9799
220.0  1.4  0.5203  10.8571  71.5101
220.0  1.4  0.5203  11.2466  68.0251
220.0  1.4  0.5203  11.6501  67.3903
220.0  1.4  0.5203  12.0680  64.0960
220.0  1.4  0.5203  12.5009  65.0441
220.0  1.4  0.5203  12.9494  61.8746
220.0  1.4  0.5203  13.4139  61.3766
220.0  1.4  0.5203  13.8951  59.3879
220.0  1.4  0.5203  14.3936  59.0119
220.0  1.4  0.5203  14.9099  55.9921
220.0  1.4  0.5203  15.4448  58.1870
220.0  1.4  0.5203  15.9988  58.3733
220.0  1.4  0.5203  16.5728  57.8867
220.0  1.4  0.5203  17.1673  56.4625
220.0  1.4  0.5203  17.7831  57.4368
220.0  1.4  0.5203  18.4211  55.2201
220.0  1.4  0.5203  19.0819  56.8170
220.0  1.4  0.5203  19.7664  55.8093
220.0  1.4  0.5203  20.4755  56.9691
220.0  1.4  0.5203  21.2100  58.5927
220.0  1.4  0.5203  21.9709  55.6136
220.0  1.4  0.5203  22.7591  55.3583
220.0  1.4  0.5203  23.5755  56.8993
220.0  1.4  0.5203  24.4212  57.1314
220.0  1.4  0.5203  25.2973  55.8986
220.0  1.4  0.5203  26.2048  53.0589
220.0  1.4  0.5203  27.1448  54.3815
220.0  1.4  0.5203  28.1186  55.0756
220.0  1.4  0.5203  29.1273  56.3208
220.0  1.4  0.5203  30.1722  57.5397
220.0  1.4  0.5203  31.2546  58.7312
220.0  1.4  0.5203  32.3758  57.7807
220.0  1.4  0.5203  33.5372  58.9374
220.0  1.4  0.5203  34.7403  58.7708
220.0  1.4  0.5203  35.9865  59.8536
220.0  1.4  0.5203  37.2775  57.6693
220.0  1.4  0.5203  38.6148  58.6329
220.0  1.4  0.5203  40.0000  59.5690
220.0  1.4  0.5322  5.0000  100000.0000
220.0  1.4  0.5322  5.1794  100000.0000
220.0  1.4  0.5322  5.3652  100000.0000
220.0  1.4  0.5322  5.5576  100000.0000
220.0  1.4  0.5322  5.7570  100000.0000
220.0  1.4  0.5322  5.9635  100000.0000
220.0  1.4  0.5322  6.1775  100000.0000
220.0  1.4  0.5322  6.3991  100000.0000
220.0  1.4  0.5322  6.6286  100000.0000
220.0  1.4  0.5322  6.8664  100000.0000
220.0  1.4  0.5322  7.1127  100000.0000
220.0  1.4  0.5322  7.3679  184.0323
220.0  1.4  0.5322  7.6322  167.6166
220.0  1.4  0.5322  7.9060  149.9641
220.0  1.4  0.5322  8.1896  133.8275
220.0  1.4  0.5322  8.4834  120.6861
220.0  1.4  0.5322  8.7877  112.1417
220.0  1.4  0.5322  9.1030  99.5398
220.0  1.4  0.5322  9.4295  97.9324
220.0  1.4  0.5322  9.7678  90.8301
220.0  1.4  0.5322  10.1182  81.7361
220.0  1.4  0.5322  10.4811  82.1838
220.0  1.4  0.5322  10.8571  78.2249
220.0  1.4  0.5322  11.2466  70.4462
220.0  1.4  0.5322  11.6501  73.4584
220.0  1.4  0.5322  12.0680  70.0572
220.0  1.4  0.5322  12.5009  64.4370
220.0  1.4  0.5322  12.9494  65.8618
220.0  1.4  0.5322  13.4139  63.0588
220.0  1.4  0.5322  13.8951  63.2325
220.0  1.4  0.5322  14.3936  61.5408
220.0  1.4  0.5322  14.9099  60.2898
220.0  1.4  0.5322  15.4448  61.7373
220.0  1.4  0.5322  15.9988  61.5765
220.0  1.4  0.5322  16.5728  58.6891
220.0  1.4  0.5322  17.1673  60.0002
220.0  1.4  0.5322  17.7831  58.1526
220.0  1.4  0.5322  18.4211  56.9003
220.0  1.4  0.5322  19.0819  58.8292
220.0  1.4  0.5322  19.7664  59.6536
220.0  1.4  0.5322  20.4755  61.4203
220.0  1.4  0.5322  21.2100  58.7464
220.0  1.4  0.5322  21.9709  58.5630
220.0  1.4  0.5322  22.7591  59.5833
220.0  1.4  0.5322  23.5755  60.6597
220.0  1.4  0.5322  24.4212  62.2240
220.0  1.4  0.5322  25.2973  63.7618
220.0  1.4  0.5322  26.2048  58.6950
220.0  1.4  0.5322  27.1448  60.1594
220.0  1.4  0.5322  28.1186  61.5929
220.0  1.4  0.5322  29.1273  61.8239
220.0  1.4  0.5322  30.1722  60.2196
220.0  1.4  0.5322  31.2546  59.4916
220.0  1.4  0.5322  32.3758  58.4975
220.0  1.4  0.5322  33.5372  59.6874
220.0  1.4  0.5322  34.7403  60.2049
220.0  1.4  0.5322  35.9865  61.3144
220.0  1.4  0.5322  37.2775  62.3935
220.0  1.4  0.5322  38.6148  63.4418
220.0  1.4  0.5322  40.0000  64.4593
220.0  1.4  0.5441  5.0000  100000.0000
220.0  1.4  0.5441  5.1794  100000.0000
220.0  1.4  0.5441  5.3652  100000.0000
220.0  1.4  0.5441  5.5576  100000.0000
220.0  1.4  0.5441  5.7570  100000.0000
220.0  1.4  0.5441  5.9635  100000.0000
220.0  1.4  0.5441  6.1775  100000.0000
220.0  1.4  0.5441  6.3991  100000.0000
220.0  1.4  0.5441  6.6286  100000.0000
220.0  1.4  0.5441  6.8664  100000.0000
220.0  1.4  0.5441  7.1127  100000.0000
220.0  1.4  0.5441  7.3679  212.8754
220.0  1.4  0.5441  7.6322  193.4547
220.0  1.4  0.5441  7.9060  163.7155
220.0  1.4  0.5441  8.1896  151.1671
220.0  1.4  0.5441  8.4834  137.5159
220.0  1.4  0.5441  8.7877  117.8641
220.0  1.4  0.5441  9.1030  108.2432
220.0  1.4  0.5441  9.4295  101.3218
220.0  1.4  0.5441  9.7678  99.1800
220.0  1.4  0.5441  10.1182  95.9724
220.0  1.4  0.5441  10.4811  85.3467
220.0  1.4  0.5441  10.8571  81.7761
220.0  1.4  0.5441  11.2466  77.5409
220.0  1.4  0.5441  11.6501  78.0942
220.0  1.4  0.5441  12.0680  72.2782
220.0  1.4  0.5441  12.5009  69.7488
220.0  1.4  0.5441  12.9494  72.6378
220.0  1.4  0.5441  13.4139  64.3780
220.0  1.4  0.5441  13.8951  67.0868
220.0  1.4  0.5441  14.3936  64.5061
220.0  1.4  0.5441  14.9099  64.5893
220.0  1.4  0.5441  15.4448  62.7650
220.0  1.4  0.5441  15.9988  61.1066
220.0  1.4  0.5441  16.5728  62.4591
220.0  1.4  0.5441  17.1673  62.3340
220.0  1.4  0.5441  17.7831  59.3952
220.0  1.4  0.5441  18.4211  61.4981
220.0  1.4  0.5441  19.0819  62.5987
220.0  1.4  0.5441  19.7664  60.4433
220.0  1.4  0.5441  20.4755  59.4912
220.0  1.4  0.5441  21.2100  61.3725
