# R0=8.178 kpc
# V0[km/s]  alpha  rho0[GeV/cm3]  Rs[kpc]  chi2
222.0  0.6  0.5441  12.5009  83.5354
222.0  0.6  0.5441  12.9494  78.8429
222.0  0.6  0.5441  13.4139  79.0700
222.0  0.6  0.5441  13.8951  74.0981
222.0  0.6  0.5441  14.3936  67.5365
222.0  0.6  0.5441  14.9099  66.0369
222.0  0.6  0.5441  15.4448  67.5010
222.0  0.6  0.5441  15.9988  67.5806
222.0  0.6  0.5441  16.5728  60.9333
222.0  0.6  0.5441  17.1673  64.7190
222.0  0.6  0.5441  17.7831  60.6927
222.0  0.6  0.5441  18.4211  59.8905
222.0  0.6  0.5441  19.0819  59.4606
222.0  0.6  0.5441  19.7664  57.1790
222.0  0.6  0.5441  20.4755  60.0571
222.0  0.6  0.5441  21.2100  55.5756
222.0  0.6  0.5441  21.9709  55.8785
222.0  0.6  0.5441  22.7591  56.0052
222.0  0.6  0.5441  23.5755  51.9691
222.0  0.6  0.5441  24.4212  54.2759
222.0  0.6  0.5441  25.2973  55.9220
222.0  0.6  0.5441  26.2048  52.4901
222.0  0.6  0.5441  27.1448  52.8140
222.0  0.6  0.5441  28.1186  52.7053
222.0  0.6  0.5441  29.1273  51.4872
222.0  0.6  0.5441  30.1722  50.0108
222.0  0.6  0.5441  31.2546  51.7188
222.0  0.6  0.5441  32.3758  53.4264
222.0  0.6  0.5441  33.5372  51.1986
222.0  0.6  0.5441  34.7403  48.9403
222.0  0.6  0.5441  35.9865  50.5046
222.0  0.6  0.5441  37.2775  50.6663
222.0  0.6  0.5441  38.6148  50.8449
222.0  0.6  0.5441  40.0000  49.4546
222.0  0.6  0.5559  5.0000  100000.0000
222.0  0.6  0.5559  5.1794  100000.0000
222.0  0.6  0.5559  5.3652  100000.0000
222.0  0.6  0.5559  5.5576  100000.0000
222.0  0.6  0.5559  5.7570  100000.0000
222.0  0.6  0.5559  5.9635  100000.0000
222.0  0.6  0.5559  6.1775  100000.0000
222.0  0.6  0.5559  6.3991  100000.0000
222.0  0.6  0.5559  6.6286  100000.0000
222.0  0.6  0.5559  6.8664  100000.0000
222.0  0.6  0.5559  7.1127  100000.0000
222.0  0.6  0.5559  7.3679  100000.0000
222.0  0.6  0.5559  7.6322  100000.0000
222.0  0.6  0.5559  7.9060  100000.0000
222.0  0.6  0.5559  8.1896  100000.0000
222.0  0.6  0.5559  8.4834  100000.0000
222.0  0.6  0.5559  8.7877  100000.0000
222.0  0.6  0.5559  9.1030  100000.0000
222.0  0.6  0.5559  9.4295  100000.0000
222.0  0.6  0.5559  9.7678  143.5431
222.0  0.6  0.5559  10.1182  121.7326
222.0  0.6  0.5559  10.4811  130.4286
222.0  0.6  0.5559  10.8571  111.8890
222.0  0.6  0.5559  11.2466  108.7632
222.0  0.6  0.5559  11.6501  101.5778
222.0  0.6  0.5559  12.0680  100.7209
222.0  0.6  0.5559  12.5009  91.2498
222.0  0.6  0.5559  12.9494  91.5182
222.0  0.6  0.5559  13.4139  81.3073
222.0  0.6  0.5559  13.8951  83.0549
222.0  0.6  0.5559  14.3936  83.0337
222.0  0.6  0.5559  14.9099  77.2937
222.0  0.6  0.5559  15.4448  70.2562
222.0  0.6  0.5559  15.9988  68.2861
222.0  0.6  0.5559  16.5728  71.6466
222.0  0.6  0.5559  17.1673  72.0556
222.0  0.6  0.5559  17.7831  62.4431
222.0  0.6  0.5559  18.4211  66.1359
222.0  0.6  0.5559  19.0819  66.0897
222.0  0.6  0.5559  19.7664  64.3589
222.0  0.6  0.5559  20.4755  60.1615
222.0  0.6  0.5559  21.2100  57.7688
222.0  0.6  0.5559  21.9709  60.5584
222.0  0.6  0.5559  22.7591  60.8276
222.0  0.6  0.5559  23.5755  58.2425
222.0  0.6  0.5559  24.4212  58.3290
222.0  0.6  0.5559  25.2973  58.7951
222.0  0.6  0.5559  26.2048  54.2985
222.0  0.6  0.5559  27.1448  56.5451
222.0  0.6  0.5559  28.1186  58.7890
222.0  0.6  0.5559  29.1273  54.4175
222.0  0.6  0.5559  30.1722  54.7909
222.0  0.6  0.5559  31.2546  56.8553
222.0  0.6  0.5559  32.3758  55.1194
222.0  0.6  0.5559  33.5372  51.3646
222.0  0.6  0.5559  34.7403  53.0294
222.0  0.6  0.5559  35.9865  54.6910
222.0  0.6  0.5559  37.2775  54.6098
222.0  0.6  0.5559  38.6148  53.8297
222.0  0.6  0.5559  40.0000  51.6266
222.0  0.6  0.5678  5.0000  100000.0000
222.0  0.6  0.5678  5.1794  100000.0000
222.0  0.6  0.5678  5.3652  100000.0000
222.0  0.6  0.5678  5.5576  100000.0000
222.0  0.6  0.5678  5.7570  100000.0000
222.0  0.6  0.5678  5.9635  100000.0000
222.0  0.6  0.5678  6.1775  100000.0000
222.0  0.6  0.5678  6.3991  100000.0000
222.0  0.6  0.5678  6.6286  100000.0000
222.0  0.6  0.5678  6.8664  100000.0000
222.0  0.6  0.5678  7.1127  100000.0000
222.0  0.6  0.5678  7.3679  100000.0000
222.0  0.6  0.5678  7.6322  100000.0000
222.0  0.6  0.5678  7.9060  100000.0000
222.0  0.6  0.5678  8.1896  100000.0000
222.0  0.6  0.5678  8.4834  100000.0000
222.0  0.6  0.5678  8.7877  100000.0000
222.0  0.6  0.5678  9.1030  100000.0000
222.0  0.6  0.5678  9.4295  100000.0000
222.0  0.6  0.5678  9.7678  100000.0000
222.0  0.6  0.5678  10.1182  144.1802
222.0  0.6  0.5678  10.4811  136.2805
222.0  0.6  0.5678  10.8571  130.2968
222.0  0.6  0.5678  11.2466  118.2246
222.0  0.6  0.5678  11.6501  119.2080
222.0  0.6  0.5678  12.0680  116.9463
222.0  0.6  0.5678  12.5009  104.8385
222.0  0.6  0.5678  12.9494  105.5561
222.0  0.6  0.5678  13.4139  91.6779
222.0  0.6  0.5678  13.8951  96.7585
222.0  0.6  0.5678  14.3936  85.6286
222.0  0.6  0.5678  14.9099  81.6788
222.0  0.6  0.5678  15.4448  86.8530
222.0  0.6  0.5678  15.9988  80.3878
222.0  0.6  0.5678  16.5728  72.9045
222.0  0.6  0.5678  17.1673  76.3213
222.0  0.6  0.5678  17.7831  74.7377
222.0  0.6  0.5678  18.4211  74.0021
222.0  0.6  0.5678  19.0819  66.3754
222.0  0.6  0.5678  19.7664  67.5482
222.0  0.6  0.5678  20.4755  71.1525
222.0  0.6  0.5678  21.2100  65.4503
222.0  0.6  0.5678  21.9709  64.3569
222.0  0.6  0.5678  22.7591  63.7848
222.0  0.6  0.5678  23.5755  61.1820
222.0  0.6  0.5678  24.4212  63.8564
222.0  0.6  0.5678  25.2973  61.6735
222.0  0.6  0.5678  26.2048  61.1233
222.0  0.6  0.5678  27.1448  60.7775
222.0  0.6  0.5678  28.1186  61.5326
222.0  0.6  0.5678  29.1273  56.6194
222.0  0.6  0.5678  30.1722  58.8023
222.0  0.6  0.5678  31.2546  60.8487
222.0  0.6  0.5678  32.3758  56.3721
222.0  0.6  0.5678  33.5372  58.3229
222.0  0.6  0.5678  34.7403  58.7788
222.0  0.6  0.5678  35.9865  56.8162
222.0  0.6  0.5678  37.2775  55.7262
222.0  0.6  0.5678  38.6148  54.4190
222.0  0.6  0.5678  40.0000  56.0347
222.0  0.6  0.5797  5.0000  100000.0000
222.0  0.6  0.5797  5.1794  100000.0000
222.0  0.6  0.5797  5.3652  100000.0000
222.0  0.6  0.5797  5.5576  100000.0000
222.0  0.6  0.5797  5.7570  100000.0000
222.0  0.6  0.5797  5.9635  100000.0000
222.0  0.6  0.5797  6.1775  100000.0000
222.0  0.6  0.5797  6.3991  100000.0000
222.0  0.6  0.5797  6.6286  100000.0000
222.0  0.6  0.5797  6.8664  100000.0000
222.0  0.6  0.5797  7.1127  100000.0000
222.0  0.6  0.5797  7.3679  100000.0000
222.0  0.6  0.5797  7.6322  100000.0000
222.0  0.6  0.5797  7.9060  100000.0000
222.0  0.6  0.5797  8.1896  100000.0000
222.0  0.6  0.5797  8.4834  100000.0000
222.0  0.6  0.5797  8.7877  100000.0000
222.0  0.6  0.5797  9.1030  100000.0000
222.0  0.6  0.5797  9.4295  100000.0000
222.0  0.6  0.5797  9.7678  100000.0000
222.0  0.6  0.5797  10.1182  100000.0000
222.0  0.6  0.5797  10.4811  100000.0000
222.0  0.6  0.5797  10.8571  157.3343
222.0  0.6  0.5797  11.2466  132.8278
222.0  0.6  0.5797  11.6501  140.8914
222.0  0.6  0.5797  12.0680  120.2755
222.0  0.6  0.5797  12.5009  116.0620
222.0  0.6  0.5797  12.9494  107.6711
222.0  0.6  0.5797  13.4139  106.0607
222.0  0.6  0.5797  13.8951  100.7049
222.0  0.6  0.5797  14.3936  96.9120
222.0  0.6  0.5797  14.9099  97.9762
222.0  0.6  0.5797  15.4448  89.8008
222.0  0.6  0.5797  15.9988  85.3818
222.0  0.6  0.5797  16.5728  90.5331
222.0  0.6  0.5797  17.1673  83.3858
222.0  0.6  0.5797  17.7831  82.5426
222.0  0.6  0.5797  18.4211  78.7115
222.0  0.6  0.5797  19.0819  76.7963
222.0  0.6  0.5797  19.7664  75.9174
222.0  0.6  0.5797  20.4755  74.9492
222.0  0.6  0.5797  21.2100  68.9659
222.0  0.6  0.5797  21.9709  72.4715
222.0  0.6  0.5797  22.7591  72.1934
222.0  0.6  0.5797  23.5755  69.7473
222.0  0.6  0.5797  24.4212  67.9849
222.0  0.6  0.5797  25.2973  61.8299
222.0  0.6  0.5797  26.2048  64.5209
222.0  0.6  0.5797  27.1448  67.0762
222.0  0.6  0.5797  28.1186  64.5681
222.0  0.6  0.5797  29.1273  63.9637
222.0  0.6  0.5797  30.1722  63.2277
222.0  0.6  0.5797  31.2546  64.2290
222.0  0.6  0.5797  32.3758  59.5740
222.0  0.6  0.5797  33.5372  61.0587
222.0  0.6  0.5797  34.7403  62.8366
222.0  0.6  0.5797  35.9865  63.4958
222.0  0.6  0.5797  37.2775  60.2575
222.0  0.6  0.5797  38.6148  60.7272
222.0  0.6  0.5797  40.0000  62.6498
222.0  0.6  0.5915  5.0000  100000.0000
222.0  0.6  0.5915  5.1794  100000.0000
222.0  0.6  0.5915  5.3652  100000.0000
222.0  0.6  0.5915  5.5576  100000.0000
222.0  0.6  0.5915  5.7570  100000.0000
222.0  0.6  0.5915  5.9635  100000.0000
222.0  0.6  0.5915  6.1775  100000.0000
222.0  0.6  0.5915  6.3991  100000.0000
222.0  0.6  0.5915  6.6286  100000.0000
222.0  0.6  0.5915  6.8664  100000.0000
222.0  0.6  0.5915  7.1127  100000.0000
222.0  0.6  0.5915  7.3679  100000.0000
222.0  0.6  0.5915  7.6322  100000.0000
222.0  0.6  0.5915  7.9060  100000.0000
222.0  0.6  0.5915  8.1896  100000.0000
222.0  0.6  0.5915  8.4834  100000.0000
222.0  0.6  0.5915  8.7877  100000.0000
222.0  0.6  0.5915  9.1030  100000.0000
222.0  0.6  0.5915  9.4295  100000.0000
222.0  0.6  0.5915  9.7678  100000.0000
222.0  0.6  0.5915  10.1182  100000.0000
222.0  0.6  0.5915  10.4811  100000.0000
222.0  0.6  0.5915  10.8571  100000.0000
222.0  0.6  0.5915  11.2466  157.7669
222.0  0.6  0.5915  11.6501  148.1105
222.0  0.6  0.5915  12.0680  140.6416
222.0  0.6  0.5915  12.5009  132.3647
222.0  0.6  0.5915  12.9494  127.0518
222.0  0.6  0.5915  13.4139  123.8185
222.0  0.6  0.5915  13.8951  114.5319
222.0  0.6  0.5915  14.3936  112.3508
222.0  0.6  0.5915  14.9099  100.8331
222.0  0.6  0.5915  15.4448  101.9531
222.0  0.6  0.5915  15.9988  95.6697
222.0  0.6  0.5915  16.5728  93.8271
222.0  0.6  0.5915  17.1673  88.9649
222.0  0.6  0.5915  17.7831  94.0830
222.0  0.6  0.5915  18.4211  86.2960
222.0  0.6  0.5915  19.0819  85.2091
222.0  0.6  0.5915  19.7664  81.0505
222.0  0.6  0.5915  20.4755  78.8241
222.0  0.6  0.5915  21.2100  77.8121
222.0  0.6  0.5915  21.9709  79.0070
222.0  0.6  0.5915  22.7591  72.8538
222.0  0.6  0.5915  23.5755  73.8086
222.0  0.6  0.5915  24.4212  77.2083
222.0  0.6  0.5915  25.2973  71.3765
222.0  0.6  0.5915  26.2048  73.9026
222.0  0.6  0.5915  27.1448  68.0619
222.0  0.6  0.5915  28.1186  65.1779
222.0  0.6  0.5915  29.1273  67.7910
222.0  0.6  0.5915  30.1722  70.2270
222.0  0.6  0.5915  31.2546  67.4327
222.0  0.6  0.5915  32.3758  66.7732
222.0  0.6  0.5915  33.5372  65.6864
222.0  0.6  0.5915  34.7403  67.8090
222.0  0.6  0.5915  35.9865  61.7972
222.0  0.6  0.5915  37.2775  63.3260
222.0  0.6  0.5915  38.6148  64.8691
222.0  0.6  0.5915  40.0000  66.7395
222.0  0.6  0.6034  5.0000  100000.0000
222.0  0.6  0.6034  5.1794  100000.0000
222.0  0.6  0.6034  5.3652  100000.0000
222.0  0.6  0.6034  5.5576  100000.0000
222.0  0.6  0.6034  5.7570  100000.0000
222.0  0.6  0.6034  5.9635  100000.0000
222.0  0.6  0.6034  6.1775  100000.0000
222.0  0.6  0.6034  6.3991  100000.0000
222.0  0.6  0.6034  6.6286  100000.0000
222.0  0.6  0.6034  6.8664  100000.0000
222.0  0.6  0.6034  7.1127  100000.0000
222.0  0.6  0.6034  7.3679  100000.0000
222.0  0.6  0.6034  7.6322  100000.0000
222.0  0.6  0.6034  7.9060  100000.0000
222.0  0.6  0.6034  8.1896  100000.0000
222.0  0.6  0.6034  8.4834  100000.0000
222.0  0.6  0.6034  8.7877  100000.0000
222.0  0.6  0.6034  9.1030  100000.0000
222.0  0.6  0.6034  9.4295  100000.0000
222.0  0.6  0.6034  9.7678  100000.0000
222.0  0.6  0.6034  10.1182  100000.0000
222.0  0.6  0.6034  10.4811  100000.0000
222.0  0.6  0.6034  10.8571  100000.0000
222.0  0.6  0.6034  11.2466  100000.0000
222.0  0.6  0.6034  11.6501  100000.0000
222.0  0.6  0.6034  12.0680  170.2107
222.0  0.6  0.6034  12.5009  143.2342
222.0  0.6  0.6034  12.9494  150.6580
222.0  0.6  0.6034  13.4139  128.1494
222.0  0.6  0.6034  13.8951  135.2105
222.0  0.6  0.6034  14.3936  131.2669
222.0  0.6  0.6034  14.9099  116.7758
222.0  0.6  0.6034  15.4448  118.3939
222.0  0.6  0.6034  15.9988  106.0297
222.0  0.6  0.6034  16.5728  106.8047
222.0  0.6  0.6034  17.1673  99.9457
222.0  0.6  0.6034  17.7831  97.7144
222.0  0.6  0.6034  18.4211  92.4362
222.0  0.6  0.6034  19.0819  97.5135
222.0  0.6  0.6034  19.7664  89.1287
222.0  0.6  0.6034  20.4755  87.8131
222.0  0.6  0.6034  21.2100  83.3491
222.0  0.6  0.6034  21.9709  80.8320
222.0  0.6  0.6034  22.7591  84.7479
222.0  0.6  0.6034  23.5755  83.4708
222.0  0.6  0.6034  24.4212  82.0871
222.0  0.6  0.6034  25.2973  75.1744
222.0  0.6  0.6034  26.2048  78.4777
222.0  0.6  0.6034  27.1448  81.7648
222.0  0.6  0.6034  28.1186  74.9476
222.0  0.6  0.6034  29.1273  77.9252
222.0  0.6  0.6034  30.1722  71.5288
222.0  0.6  0.6034  31.2546  68.4695
222.0  0.6  0.6034  32.3758  71.0019
222.0  0.6  0.6034  33.5372  73.3208
222.0  0.6  0.6034  34.7403  73.3589
222.0  0.6  0.6034  35.9865  70.6150
222.0  0.6  0.6034  37.2775  71.8186
222.0  0.6  0.6034  38.6148  70.2218
222.0  0.6  0.6034  40.0000  71.7382
222.0  0.6  0.6153  5.0000  100000.0000
222.0  0.6  0.6153  5.1794  100000.0000
222.0  0.6  0.6153  5.3652  100000.0000
222.0  0.6  0.6153  5.5576  100000.0000
222.0  0.6  0.6153  5.7570  100000.0000
222.0  0.6  0.6153  5.9635  100000.0000
222.0  0.6  0.6153  6.1775  100000.0000
222.0  0.6  0.6153  6.3991  100000.0000
222.0  0.6  0.6153  6.6286  100000.0000
222.0  0.6  0.6153  6.8664  100000.0000
222.0  0.6  0.6153  7.1127  100000.0000
222.0  0.6  0.6153  7.3679  100000.0000
222.0  0.6  0.6153  7.6322  100000.0000
222.0  0.6  0.6153  7.9060  100000.0000
222.0  0.6  0.6153  8.1896  100000.0000
222.0  0.6  0.6153  8.4834  100000.0000
222.0  0.6  0.6153  8.7877  100000.0000
222.0  0.6  0.6153  9.1030  100000.0000
222.0  0.6  0.6153  9.4295  100000.0000
222.0  0.6  0.6153  9.7678  100000.0000
222.0  0.6  0.6153  10.1182  100000.0000
222.0  0.6  0.6153  10.4811  100000.0000
222.0  0.6  0.6153  10.8571  100000.0000
222.0  0.6  0.6153  11.2466  100000.0000
222.0  0.6  0.6153  11.6501  100000.0000
222.0  0.6  0.6153  12.0680  100000.0000
222.0  0.6  0.6153  12.5009  170.4657
222.0  0.6  0.6153  12.9494  159.1717
222.0  0.6  0.6153  13.4139  150.3206
222.0  0.6  0.6153  13.8951  160.2653
222.0  0.6  0.6153  14.3936  136.2784
222.0  0.6  0.6153  14.9099  130.2840
222.0  0.6  0.6153  15.4448  138.4057
222.0  0.6  0.6153  15.9988  122.9225
222.0  0.6  0.6153  16.5728  124.1941
222.0  0.6  0.6153  17.1673  111.0322
222.0  0.6  0.6153  17.7831  111.4745
222.0  0.6  0.6153  18.4211  104.0754
222.0  0.6  0.6153  19.0819  101.4727
222.0  0.6  0.6153  19.7664  101.9966
222.0  0.6  0.6153  20.4755  100.8302
222.0  0.6  0.6153  21.2100  91.8951
222.0  0.6  0.6153  21.9709  90.3664
222.0  0.6  0.6153  22.7591  87.0762
222.0  0.6  0.6153  23.5755  89.6766
222.0  0.6  0.6153  24.4212  86.6367
222.0  0.6  0.6153  25.2973  85.2508
222.0  0.6  0.6153  26.2048  88.8991
222.0  0.6  0.6153  27.1448  87.2629
222.0  0.6  0.6153  28.1186  79.7896
222.0  0.6  0.6153  29.1273  82.9822
222.0  0.6  0.6153  30.1722  82.3765
222.0  0.6  0.6153  31.2546  78.9531
222.0  0.6  0.6153  32.3758  81.8284
222.0  0.6  0.6153  33.5372  74.9354
222.0  0.6  0.6153  34.7403  71.7146
222.0  0.6  0.6153  35.9865  74.1653
222.0  0.6  0.6153  37.2775  76.3710
222.0  0.6  0.6153  38.6148  76.3670
222.0  0.6  0.6153  40.0000  73.4971
222.0  0.6  0.6271  5.0000  100000.0000
222.0  0.6  0.6271  5.1794  100000.0000
222.0  0.6  0.6271  5.3652  100000.0000
222.0  0.6  0.6271  5.5576  100000.0000
222.0  0.6  0.6271  5.7570  100000.0000
222.0  0.6  0.6271  5.9635  100000.0000
222.0  0.6  0.6271  6.1775  100000.0000
222.0  0.6  0.6271  6.3991  100000.0000
222.0  0.6  0.6271  6.6286  100000.0000
222.0  0.6  0.6271  6.8664  100000.0000
222.0  0.6  0.6271  7.1127  100000.0000
222.0  0.6  0.6271  7.3679  100000.0000
222.0  0.6  0.6271  7.6322  100000.0000
222.0  0.6  0.6271  7.9060  100000.0000
222.0  0.6  0.6271  8.1896  100000.0000
222.0  0.6  0.6271  8.4834  100000.0000
222.0  0.6  0.6271  8.7877  100000.0000
222.0  0.6  0.6271  9.1030  100000.0000
222.0  0.6  0.6271  9.4295  100000.0000
222.0  0.6  0.6271  9.7678  100000.0000
222.0  0.6  0.6271  10.1182  100000.0000
222.0  0.6  0.6271  10.4811  100000.0000
222.0  0.6  0.6271  10.8571  100000.0000
222.0  0.6  0.6271  11.2466  100000.0000
222.0  0.6  0.6271  11.6501  100000.0000
222.0  0.6  0.6271  12.0680  100000.0000
222.0  0.6  0.6271  12.5009  100000.0000
222.0  0.6  0.6271  12.9494  100000.0000
222.0  0.6  0.6271  13.4139  182.1945
222.0  0.6  0.6271  13.8951  161.1849
222.0  0.6  0.6271  14.3936  159.7760
222.0  0.6  0.6271  14.9099  149.1925
222.0  0.6  0.6271  15.4448  142.1403
222.0  0.6  0.6271  15.9988  137.3434
222.0  0.6  0.6271  16.5728  126.2236
222.0  0.6  0.6271  17.1673  128.8263
222.0  0.6  0.6271  17.7831  129.7605
222.0  0.6  0.6271  18.4211  115.8496
222.0  0.6  0.6271  19.0819  115.9735
222.0  0.6  0.6271  19.7664  116.1840
222.0  0.6  0.6271  20.4755  105.1137
222.0  0.6  0.6271  21.2100  105.4212
222.0  0.6  0.6271  21.9709  103.9649
222.0  0.6  0.6271  22.7591  102.5363
222.0  0.6  0.6271  23.5755  99.0217
222.0  0.6  0.6271  24.4212  97.0943
222.0  0.6  0.6271  25.2973  91.8125
222.0  0.6  0.6271  26.2048  88.5302
222.0  0.6  0.6271  27.1448  92.2096
222.0  0.6  0.6271  28.1186  90.5892
222.0  0.6  0.6271  29.1273  91.2391
222.0  0.6  0.6271  30.1722  83.6437
222.0  0.6  0.6271  31.2546  84.2556
222.0  0.6  0.6271  32.3758  87.3360
222.0  0.6  0.6271  33.5372  90.3923
222.0  0.6  0.6271  34.7403  83.2079
222.0  0.6  0.6271  35.9865  85.6277
222.0  0.6  0.6271  37.2775  81.7635
222.0  0.6  0.6271  38.6148  80.7574
222.0  0.6  0.6271  40.0000  77.2939
222.0  0.6  0.6390  5.0000  100000.0000
222.0  0.6  0.6390  5.1794  100000.0000
222.0  0.6  0.6390  5.3652  100000.0000
222.0  0.6  0.6390  5.5576  100000.0000
222.0  0.6  0.6390  5.7570  100000.0000
222.0  0.6  0.6390  5.9635  100000.0000
222.0  0.6  0.6390  6.1775  100000.0000
222.0  0.6  0.6390  6.3991  100000.0000
222.0  0.6  0.6390  6.6286  100000.0000
222.0  0.6  0.6390  6.8664  100000.0000
222.0  0.6  0.6390  7.1127  100000.0000
222.0  0.6  0.6390  7.3679  100000.0000
222.0  0.6  0.6390  7.6322  100000.0000
222.0  0.6  0.6390  7.9060  100000.0000
222.0  0.6  0.6390  8.1896  100000.0000
222.0  0.6  0.6390  8.4834  100000.0000
222.0  0.6  0.6390  8.7877  100000.0000
222.0  0.6  0.6390  9.1030  100000.0000
222.0  0.6  0.6390  9.4295  100000.0000
222.0  0.6  0.6390  9.7678  100000.0000
222.0  0.6  0.6390  10.1182  100000.0000
222.0  0.6  0.6390  10.4811  100000.0000
222.0  0.6  0.6390  10.8571  100000.0000
222.0  0.6  0.6390  11.2466  100000.0000
222.0  0.6  0.6390  11.6501  100000.0000
222.0  0.6  0.6390  12.0680  100000.0000
222.0  0.6  0.6390  12.5009  100000.0000
222.0  0.6  0.6390  12.9494  100000.0000
222.0  0.6  0.6390  13.4139  100000.0000
222.0  0.6  0.6390  13.8951  182.3061
222.0  0.6  0.6390  14.3936  169.5056
222.0  0.6  0.6390  14.9099  162.4389
222.0  0.6  0.6390  15.4448  168.8331
222.0  0.6  0.6390  15.9988  151.3240
222.0  0.6  0.6390  16.5728  149.5460
222.0  0.6  0.6390  17.1673  144.1144
222.0  0.6  0.6390  17.7831  132.2476
222.0  0.6  0.6390  18.4211  134.4970
222.0  0.6  0.6390  19.0819  135.1053
222.0  0.6  0.6390  19.7664  120.4936
222.0  0.6  0.6390  20.4755  120.3143
222.0  0.6  0.6390  21.2100  124.2361
222.0  0.6  0.6390  21.9709  108.6499
222.0  0.6  0.6390  22.7591  108.7535
222.0  0.6  0.6390  23.5755  107.0243
222.0  0.6  0.6390  24.4212  111.7308
222.0  0.6  0.6390  25.2973  101.5631
222.0  0.6  0.6390  26.2048  99.4594
222.0  0.6  0.6390  27.1448  103.5233
222.0  0.6  0.6390  28.1186  97.7507
222.0  0.6  0.6390  29.1273  94.0130
222.0  0.6  0.6390  30.1722  97.5618
222.0  0.6  0.6390  31.2546  95.7256
222.0  0.6  0.6390  32.3758  96.1788
222.0  0.6  0.6390  33.5372  88.0983
222.0  0.6  0.6390  34.7403  88.5868
222.0  0.6  0.6390  35.9865  91.5553
222.0  0.6  0.6390  37.2775  94.4975
222.0  0.6  0.6390  38.6148  90.7411
222.0  0.6  0.6390  40.0000  89.3391
222.0  0.6  0.6508  5.0000  100000.0000
222.0  0.6  0.6508  5.1794  100000.0000
222.0  0.6  0.6508  5.3652  100000.0000
222.0  0.6  0.6508  5.5576  100000.0000
222.0  0.6  0.6508  5.7570  100000.0000
222.0  0.6  0.6508  5.9635  100000.0000
222.0  0.6  0.6508  6.1775  100000.0000
222.0  0.6  0.6508  6.3991  100000.0000
222.0  0.6  0.6508  6.6286  100000.0000
222.0  0.6  0.6508  6.8664  100000.0000
222.0  0.6  0.6508  7.1127  100000.0000
222.0  0.6  0.6508  7.3679  100000.0000
222.0  0.6  0.6508  7.6322  100000.0000
222.0  0.6  0.6508  7.9060  100000.0000
222.0  0.6  0.6508  8.1896  100000.0000
222.0  0.6  0.6508  8.4834  100000.0000
222.0  0.6  0.6508  8.7877  100000.0000
222.0  0.6  0.6508  9.1030  100000.0000
222.0  0.6  0.6508  9.4295  100000.0000
222.0  0.6  0.6508  9.7678  100000.0000
222.0  0.6  0.6508  10.1182  100000.0000
222.0  0.6  0.6508  10.4811  100000.0000
222.0  0.6  0.6508  10.8571  100000.0000
222.0  0.6  0.6508  11.2466  100000.0000
222.0  0.6  0.6508  11.6501  100000.0000
222.0  0.6  0.6508  12.0680  100000.0000
222.0  0.6  0.6508  12.5009  100000.0000
222.0  0.6  0.6508  12.9494  100000.0000
222.0  0.6  0.6508  13.4139  100000.0000
222.0  0.6  0.6508  13.8951  100000.0000
222.0  0.6  0.6508  14.3936  100000.0000
222.0  0.6  0.6508  14.9099  193.3459
222.0  0.6  0.6508  15.4448  179.4031
222.0  0.6  0.6508  15.9988  168.3153
222.0  0.6  0.6508  16.5728  177.4968
222.0  0.6  0.6508  17.1673  158.9483
222.0  0.6  0.6508  17.7831  156.6431
222.0  0.6  0.6508  18.4211  150.6077
222.0  0.6  0.6508  19.0819  138.0368
222.0  0.6  0.6508  19.7664  139.9475
222.0  0.6  0.6508  20.4755  140.2431
222.0  0.6  0.6508  21.2100  124.9773
222.0  0.6  0.6508  21.9709  124.5111
222.0  0.6  0.6508  22.7591  128.2568
222.0  0.6  0.6508  23.5755  120.8759
222.0  0.6  0.6508  24.4212  117.0310
222.0  0.6  0.6508  25.2973  116.7730
222.0  0.6  0.6508  26.2048  114.5864
222.0  0.6  0.6508  27.1448  112.5989
222.0  0.6  0.6508  28.1186  108.2091
222.0  0.6  0.6508  29.1273  105.7564
222.0  0.6  0.6508  30.1722  101.4820
222.0  0.6  0.6508  31.2546  103.4469
222.0  0.6  0.6508  32.3758  99.2921
222.0  0.6  0.6508  33.5372  102.7095
222.0  0.6  0.6508  34.7403  100.6766
222.0  0.6  0.6508  35.9865  100.9415
222.0  0.6  0.6508  37.2775  101.6480
222.0  0.6  0.6508  38.6148  92.7987
222.0  0.6  0.6508  40.0000  95.6571
222.0  0.6  0.6627  5.0000  100000.0000
222.0  0.6  0.6627  5.1794  100000.0000
222.0  0.6  0.6627  5.3652  100000.0000
222.0  0.6  0.6627  5.5576  100000.0000
222.0  0.6  0.6627  5.7570  100000.0000
222.0  0.6  0.6627  5.9635  100000.0000
222.0  0.6  0.6627  6.1775  100000.0000
222.0  0.6  0.6627  6.3991  100000.0000
222.0  0.6  0.6627  6.6286  100000.0000
222.0  0.6  0.6627  6.8664  100000.0000
222.0  0.6  0.6627  7.1127  100000.0000
222.0  0.6  0.6627  7.3679  100000.0000
222.0  0.6  0.6627  7.6322  100000.0000
222.0  0.6  0.6627  7.9060  100000.0000
222.0  0.6  0.6627  8.1896  100000.0000
222.0  0.6  0.6627  8.4834  100000.0000
222.0  0.6  0.6627  8.7877  100000.0000
222.0  0.6  0.6627  9.1030  100000.0000
222.0  0.6  0.6627  9.4295  100000.0000
222.0  0.6  0.6627  9.7678  100000.0000
222.0  0.6  0.6627  10.1182  100000.0000
