# R0=8.178 kpc
# V0[km/s]  alpha  rho0[GeV/cm3]  Rs[kpc]  chi2
222.0  0.4  0.2237  10.4811  52.8603
222.0  0.4  0.2237  10.8571  53.2982
222.0  0.4  0.2237  11.2466  52.7649
222.0  0.4  0.2237  11.6501  52.0598
222.0  0.4  0.2237  12.0680  52.3900
222.0  0.4  0.2237  12.5009  52.2016
222.0  0.4  0.2237  12.9494  52.6288
222.0  0.4  0.2237  13.4139  52.0710
222.0  0.4  0.2237  13.8951  51.3507
222.0  0.4  0.2237  14.3936  51.3142
222.0  0.4  0.2237  14.9099  50.5870
222.0  0.4  0.2237  15.4448  50.8560
222.0  0.4  0.2237  15.9988  50.9350
222.0  0.4  0.2237  16.5728  50.7082
222.0  0.4  0.2237  17.1673  50.8733
222.0  0.4  0.2237  17.7831  50.1317
222.0  0.4  0.2237  18.4211  50.2544
222.0  0.4  0.2237  19.0819  50.3921
222.0  0.4  0.2237  19.7664  49.7053
222.0  0.4  0.2237  20.4755  49.2921
222.0  0.4  0.2237  21.2100  49.4848
222.0  0.4  0.2237  21.9709  48.4674
222.0  0.4  0.2237  22.7591  48.5063
222.0  0.4  0.2237  23.5755  48.5560
222.0  0.4  0.2237  24.4212  48.6155
222.0  0.4  0.2237  25.2973  48.2224
222.0  0.4  0.2237  26.2048  48.2962
222.0  0.4  0.2237  27.1448  48.3770
222.0  0.4  0.2237  28.1186  47.5420
222.0  0.4  0.2237  29.1273  47.5682
222.0  0.4  0.2237  30.1722  47.2369
222.0  0.4  0.2237  31.2546  47.2418
222.0  0.4  0.2237  32.3758  47.2529
222.0  0.4  0.2237  33.5372  46.0199
222.0  0.4  0.2237  34.7403  46.0181
222.0  0.4  0.2237  35.9865  46.0215
222.0  0.4  0.2237  37.2775  46.0296
222.0  0.4  0.2237  38.6148  46.0420
222.0  0.4  0.2237  40.0000  46.0583
222.0  0.4  0.2356  5.0000  58.6314
222.0  0.4  0.2356  5.1794  58.0597
222.0  0.4  0.2356  5.3652  57.9942
222.0  0.4  0.2356  5.5576  58.4082
222.0  0.4  0.2356  5.7570  56.3505
222.0  0.4  0.2356  5.9635  56.4595
222.0  0.4  0.2356  6.1775  55.9275
222.0  0.4  0.2356  6.3991  55.3338
222.0  0.4  0.2356  6.6286  55.6444
222.0  0.4  0.2356  6.8664  55.5915
222.0  0.4  0.2356  7.1127  53.8981
222.0  0.4  0.2356  7.3679  53.9080
222.0  0.4  0.2356  7.6322  53.4639
222.0  0.4  0.2356  7.9060  53.8054
222.0  0.4  0.2356  8.1896  52.8409
222.0  0.4  0.2356  8.4834  52.8027
222.0  0.4  0.2356  8.7877  52.1356
222.0  0.4  0.2356  9.1030  52.6862
222.0  0.4  0.2356  9.4295  52.1067
222.0  0.4  0.2356  9.7678  51.6851
222.0  0.4  0.2356  10.1182  51.2255
222.0  0.4  0.2356  10.4811  51.7261
222.0  0.4  0.2356  10.8571  51.1915
222.0  0.4  0.2356  11.2466  50.6686
222.0  0.4  0.2356  11.6501  50.7428
222.0  0.4  0.2356  12.0680  50.5364
222.0  0.4  0.2356  12.5009  49.9462
222.0  0.4  0.2356  12.9494  49.2669
222.0  0.4  0.2356  13.4139  49.0573
222.0  0.4  0.2356  13.8951  48.8090
222.0  0.4  0.2356  14.3936  49.1536
222.0  0.4  0.2356  14.9099  48.9792
222.0  0.4  0.2356  15.4448  49.1896
222.0  0.4  0.2356  15.9988  48.8874
222.0  0.4  0.2356  16.5728  47.9924
222.0  0.4  0.2356  17.1673  47.8933
222.0  0.4  0.2356  17.7831  48.1370
222.0  0.4  0.2356  18.4211  47.3500
222.0  0.4  0.2356  19.0819  47.0107
222.0  0.4  0.2356  19.7664  47.0896
222.0  0.4  0.2356  20.4755  47.1220
222.0  0.4  0.2356  21.2100  47.2885
222.0  0.4  0.2356  21.9709  46.4148
222.0  0.4  0.2356  22.7591  46.5380
222.0  0.4  0.2356  23.5755  46.6717
222.0  0.4  0.2356  24.4212  45.8156
222.0  0.4  0.2356  25.2973  45.8825
222.0  0.4  0.2356  26.2048  45.9049
222.0  0.4  0.2356  27.1448  44.4973
222.0  0.4  0.2356  28.1186  44.5343
222.0  0.4  0.2356  29.1273  44.5795
222.0  0.4  0.2356  30.1722  44.6322
222.0  0.4  0.2356  31.2546  44.6917
222.0  0.4  0.2356  32.3758  44.7572
222.0  0.4  0.2356  33.5372  44.4770
222.0  0.4  0.2356  34.7403  44.5504
222.0  0.4  0.2356  35.9865  44.6282
222.0  0.4  0.2356  37.2775  43.6118
222.0  0.4  0.2356  38.6148  43.6407
222.0  0.4  0.2356  40.0000  43.6741
222.0  0.4  0.2475  5.0000  55.7195
222.0  0.4  0.2475  5.1794  56.4485
222.0  0.4  0.2475  5.3652  57.2854
222.0  0.4  0.2475  5.5576  55.9680
222.0  0.4  0.2475  5.7570  55.5133
222.0  0.4  0.2475  5.9635  55.3830
222.0  0.4  0.2475  6.1775  55.7933
222.0  0.4  0.2475  6.3991  54.2216
222.0  0.4  0.2475  6.6286  54.1294
222.0  0.4  0.2475  6.8664  53.2365
222.0  0.4  0.2475  7.1127  53.2290
222.0  0.4  0.2475  7.3679  53.1925
222.0  0.4  0.2475  7.6322  52.8683
222.0  0.4  0.2475  7.9060  51.7371
222.0  0.4  0.2475  8.1896  52.0151
222.0  0.4  0.2475  8.4834  51.9033
222.0  0.4  0.2475  8.7877  50.8395
222.0  0.4  0.2475  9.1030  51.1980
222.0  0.4  0.2475  9.4295  50.4802
222.0  0.4  0.2475  9.7678  50.0037
222.0  0.4  0.2475  10.1182  49.6314
222.0  0.4  0.2475  10.4811  49.2528
222.0  0.4  0.2475  10.8571  49.2755
222.0  0.4  0.2475  11.2466  48.7119
222.0  0.4  0.2475  11.6501  49.2969
222.0  0.4  0.2475  12.0680  48.6338
222.0  0.4  0.2475  12.5009  47.9116
222.0  0.4  0.2475  12.9494  47.3425
222.0  0.4  0.2475  13.4139  47.6264
222.0  0.4  0.2475  13.8951  47.3495
222.0  0.4  0.2475  14.3936  47.8532
222.0  0.4  0.2475  14.9099  47.1044
222.0  0.4  0.2475  15.4448  46.1960
222.0  0.4  0.2475  15.9988  45.8635
222.0  0.4  0.2475  16.5728  45.6344
222.0  0.4  0.2475  17.1673  45.9242
222.0  0.4  0.2475  17.7831  46.0504
222.0  0.4  0.2475  18.4211  45.7106
222.0  0.4  0.2475  19.0819  45.7379
222.0  0.4  0.2475  19.7664  45.0165
222.0  0.4  0.2475  20.4755  44.9788
222.0  0.4  0.2475  21.2100  44.8064
222.0  0.4  0.2475  21.9709  44.4855
222.0  0.4  0.2475  22.7591  44.1601
222.0  0.4  0.2475  23.5755  43.2897
222.0  0.4  0.2475  24.4212  43.3782
222.0  0.4  0.2475  25.2973  43.4783
222.0  0.4  0.2475  26.2048  43.5890
222.0  0.4  0.2475  27.1448  43.7091
222.0  0.4  0.2475  28.1186  42.9225
222.0  0.4  0.2475  29.1273  43.0483
222.0  0.4  0.2475  30.1722  43.1809
222.0  0.4  0.2475  31.2546  42.1223
222.0  0.4  0.2475  32.3758  42.1934
222.0  0.4  0.2475  33.5372  42.2710
222.0  0.4  0.2475  34.7403  41.7175
222.0  0.4  0.2475  35.9865  40.7525
222.0  0.4  0.2475  37.2775  40.7991
222.0  0.4  0.2475  38.6148  40.8511
222.0  0.4  0.2475  40.0000  40.9079
222.0  0.4  0.2593  5.0000  55.3202
222.0  0.4  0.2593  5.1794  54.1649
222.0  0.4  0.2593  5.3652  54.8131
222.0  0.4  0.2593  5.5576  55.3380
222.0  0.4  0.2593  5.7570  54.4728
222.0  0.4  0.2593  5.9635  54.6065
222.0  0.4  0.2593  6.1775  53.8312
222.0  0.4  0.2593  6.3991  53.6102
222.0  0.4  0.2593  6.6286  53.1536
222.0  0.4  0.2593  6.8664  53.4343
222.0  0.4  0.2593  7.1127  52.2747
222.0  0.4  0.2593  7.3679  51.9238
222.0  0.4  0.2593  7.6322  52.7941
222.0  0.4  0.2593  7.9060  50.5900
222.0  0.4  0.2593  8.1896  50.4535
222.0  0.4  0.2593  8.4834  49.9827
222.0  0.4  0.2593  8.7877  50.0859
222.0  0.4  0.2593  9.1030  49.2388
222.0  0.4  0.2593  9.4295  49.0279
222.0  0.4  0.2593  9.7678  48.5399
222.0  0.4  0.2593  10.1182  48.5560
222.0  0.4  0.2593  10.4811  48.7502
222.0  0.4  0.2593  10.8571  47.7831
222.0  0.4  0.2593  11.2466  47.1457
222.0  0.4  0.2593  11.6501  47.2040
222.0  0.4  0.2593  12.0680  46.9790
222.0  0.4  0.2593  12.5009  46.5226
222.0  0.4  0.2593  12.9494  45.8209
222.0  0.4  0.2593  13.4139  46.4033
222.0  0.4  0.2593  13.8951  45.6141
222.0  0.4  0.2593  14.3936  46.1563
222.0  0.4  0.2593  14.9099  45.1482
222.0  0.4  0.2593  15.4448  44.5078
222.0  0.4  0.2593  15.9988  44.9384
222.0  0.4  0.2593  16.5728  44.5595
222.0  0.4  0.2593  17.1673  44.8492
222.0  0.4  0.2593  17.7831  43.9177
222.0  0.4  0.2593  18.4211  44.1479
222.0  0.4  0.2593  19.0819  43.5578
222.0  0.4  0.2593  19.7664  42.5277
222.0  0.4  0.2593  20.4755  42.8583
222.0  0.4  0.2593  21.2100  42.4810
222.0  0.4  0.2593  21.9709  42.3285
222.0  0.4  0.2593  22.7591  42.5513
222.0  0.4  0.2593  23.5755  42.7863
222.0  0.4  0.2593  24.4212  41.7018
222.0  0.4  0.2593  25.2973  41.8850
222.0  0.4  0.2593  26.2048  41.7686
222.0  0.4  0.2593  27.1448  40.9724
222.0  0.4  0.2593  28.1186  41.0274
222.0  0.4  0.2593  29.1273  41.2186
222.0  0.4  0.2593  30.1722  39.8061
222.0  0.4  0.2593  31.2546  39.9060
222.0  0.4  0.2593  32.3758  40.0136
222.0  0.4  0.2593  33.5372  40.1283
222.0  0.4  0.2593  34.7403  40.2493
222.0  0.4  0.2593  35.9865  39.5503
222.0  0.4  0.2593  37.2775  39.6728
222.0  0.4  0.2593  38.6148  39.7999
222.0  0.4  0.2593  40.0000  39.9311
222.0  0.4  0.2712  5.0000  52.7968
222.0  0.4  0.2712  5.1794  53.9810
222.0  0.4  0.2712  5.3652  52.7620
222.0  0.4  0.2712  5.5576  52.6003
222.0  0.4  0.2712  5.7570  51.9271
222.0  0.4  0.2712  5.9635  52.6949
222.0  0.4  0.2712  6.1775  52.6775
222.0  0.4  0.2712  6.3991  52.4075
222.0  0.4  0.2712  6.6286  52.7457
222.0  0.4  0.2712  6.8664  51.4821
222.0  0.4  0.2712  7.1127  51.9430
222.0  0.4  0.2712  7.3679  51.1433
222.0  0.4  0.2712  7.6322  51.2654
222.0  0.4  0.2712  7.9060  50.4584
222.0  0.4  0.2712  8.1896  49.9151
222.0  0.4  0.2712  8.4834  50.1317
222.0  0.4  0.2712  8.7877  49.5348
222.0  0.4  0.2712  9.1030  47.8227
222.0  0.4  0.2712  9.4295  47.3630
222.0  0.4  0.2712  9.7678  47.1536
222.0  0.4  0.2712  10.1182  47.4728
222.0  0.4  0.2712  10.4811  47.2419
222.0  0.4  0.2712  10.8571  46.5733
222.0  0.4  0.2712  11.2466  46.0502
222.0  0.4  0.2712  11.6501  45.6230
222.0  0.4  0.2712  12.0680  46.3589
222.0  0.4  0.2712  12.5009  45.1960
222.0  0.4  0.2712  12.9494  44.4006
222.0  0.4  0.2712  13.4139  44.8265
222.0  0.4  0.2712  13.8951  44.0292
222.0  0.4  0.2712  14.3936  43.6757
222.0  0.4  0.2712  14.9099  43.7997
222.0  0.4  0.2712  15.4448  43.5709
222.0  0.4  0.2712  15.9988  42.6659
222.0  0.4  0.2712  16.5728  43.1890
222.0  0.4  0.2712  17.1673  42.0311
222.0  0.4  0.2712  17.7831  42.4279
222.0  0.4  0.2712  18.4211  41.7235
222.0  0.4  0.2712  19.0819  41.9844
222.0  0.4  0.2712  19.7664  41.4675
222.0  0.4  0.2712  20.4755  41.7616
222.0  0.4  0.2712  21.2100  41.5517
222.0  0.4  0.2712  21.9709  40.9201
222.0  0.4  0.2712  22.7591  40.6118
222.0  0.4  0.2712  23.5755  40.0243
222.0  0.4  0.2712  24.4212  39.8119
222.0  0.4  0.2712  25.2973  40.1362
222.0  0.4  0.2712  26.2048  39.1968
222.0  0.4  0.2712  27.1448  39.2692
222.0  0.4  0.2712  28.1186  39.4904
222.0  0.4  0.2712  29.1273  39.7124
222.0  0.4  0.2712  30.1722  38.5066
222.0  0.4  0.2712  31.2546  38.6864
222.0  0.4  0.2712  32.3758  38.8735
222.0  0.4  0.2712  33.5372  38.9217
222.0  0.4  0.2712  34.7403  37.7248
222.0  0.4  0.2712  35.9865  37.8494
222.0  0.4  0.2712  37.2775  37.9804
222.0  0.4  0.2712  38.6148  36.4902
222.0  0.4  0.2712  40.0000  36.5938
222.0  0.4  0.2831  5.0000  52.1672
222.0  0.4  0.2831  5.1794  52.1874
222.0  0.4  0.2831  5.3652  52.5466
222.0  0.4  0.2831  5.5576  52.0097
222.0  0.4  0.2831  5.7570  50.6599
222.0  0.4  0.2831  5.9635  50.9465
222.0  0.4  0.2831  6.1775  51.4833
222.0  0.4  0.2831  6.3991  50.5169
222.0  0.4  0.2831  6.6286  51.4866
222.0  0.4  0.2831  6.8664  50.1257
222.0  0.4  0.2831  7.1127  50.5926
222.0  0.4  0.2831  7.3679  50.1735
222.0  0.4  0.2831  7.6322  50.0334
222.0  0.4  0.2831  7.9060  49.8396
222.0  0.4  0.2831  8.1896  49.2924
222.0  0.4  0.2831  8.4834  49.2380
222.0  0.4  0.2831  8.7877  48.4563
222.0  0.4  0.2831  9.1030  47.9590
222.0  0.4  0.2831  9.4295  47.5656
222.0  0.4  0.2831  9.7678  47.1063
222.0  0.4  0.2831  10.1182  46.8002
222.0  0.4  0.2831  10.4811  46.3733
222.0  0.4  0.2831  10.8571  45.4793
222.0  0.4  0.2831  11.2466  45.1861
222.0  0.4  0.2831  11.6501  44.9531
222.0  0.4  0.2831  12.0680  44.4865
222.0  0.4  0.2831  12.5009  44.1120
222.0  0.4  0.2831  12.9494  43.4108
222.0  0.4  0.2831  13.4139  43.1070
222.0  0.4  0.2831  13.8951  43.7003
222.0  0.4  0.2831  14.3936  42.6910
222.0  0.4  0.2831  14.9099  43.3819
222.0  0.4  0.2831  15.4448  42.3497
222.0  0.4  0.2831  15.9988  41.1736
222.0  0.4  0.2831  16.5728  40.8006
222.0  0.4  0.2831  17.1673  40.7638
222.0  0.4  0.2831  17.7831  41.1841
222.0  0.4  0.2831  18.4211  41.2003
222.0  0.4  0.2831  19.0819  40.2960
222.0  0.4  0.2831  19.7664  40.4100
222.0  0.4  0.2831  20.4755  39.4230
222.0  0.4  0.2831  21.2100  39.6794
222.0  0.4  0.2831  21.9709  38.9423
222.0  0.4  0.2831  22.7591  38.8060
222.0  0.4  0.2831  23.5755  39.0250
222.0  0.4  0.2831  24.4212  38.7760
222.0  0.4  0.2831  25.2973  38.8513
222.0  0.4  0.2831  26.2048  37.8114
222.0  0.4  0.2831  27.1448  38.0538
222.0  0.4  0.2831  28.1186  38.0846
222.0  0.4  0.2831  29.1273  37.3744
222.0  0.4  0.2831  30.1722  37.1497
222.0  0.4  0.2831  31.2546  37.3289
222.0  0.4  0.2831  32.3758  36.0651
222.0  0.4  0.2831  33.5372  36.2290
222.0  0.4  0.2831  34.7403  36.4008
222.0  0.4  0.2831  35.9865  36.5797
222.0  0.4  0.2831  37.2775  36.7649
222.0  0.4  0.2831  38.6148  35.6209
222.0  0.4  0.2831  40.0000  35.8002
222.0  0.4  0.2949  5.0000  51.8927
222.0  0.4  0.2949  5.1794  52.2677
222.0  0.4  0.2949  5.3652  51.7965
222.0  0.4  0.2949  5.5576  50.0939
222.0  0.4  0.2949  5.7570  51.0119
222.0  0.4  0.2949  5.9635  50.3553
222.0  0.4  0.2949  6.1775  50.5038
222.0  0.4  0.2949  6.3991  50.3244
222.0  0.4  0.2949  6.6286  50.0930
222.0  0.4  0.2949  6.8664  50.5200
222.0  0.4  0.2949  7.1127  49.3948
222.0  0.4  0.2949  7.3679  49.5562
222.0  0.4  0.2949  7.6322  49.1557
222.0  0.4  0.2949  7.9060  49.1026
222.0  0.4  0.2949  8.1896  49.1911
222.0  0.4  0.2949  8.4834  48.0229
222.0  0.4  0.2949  8.7877  47.6871
222.0  0.4  0.2949  9.1030  47.1743
222.0  0.4  0.2949  9.4295  47.3172
222.0  0.4  0.2949  9.7678  46.3218
222.0  0.4  0.2949  10.1182  45.8537
222.0  0.4  0.2949  10.4811  45.1026
222.0  0.4  0.2949  10.8571  44.4481
222.0  0.4  0.2949  11.2466  44.2877
222.0  0.4  0.2949  11.6501  43.9043
222.0  0.4  0.2949  12.0680  43.0003
222.0  0.4  0.2949  12.5009  43.0130
222.0  0.4  0.2949  12.9494  43.3334
222.0  0.4  0.2949  13.4139  42.0380
222.0  0.4  0.2949  13.8951  42.7897
222.0  0.4  0.2949  14.3936  41.7625
222.0  0.4  0.2949  14.9099  41.3491
222.0  0.4  0.2949  15.4448  40.5346
222.0  0.4  0.2949  15.9988  41.1344
222.0  0.4  0.2949  16.5728  40.2565
222.0  0.4  0.2949  17.1673  40.9335
222.0  0.4  0.2949  17.7831  39.7660
222.0  0.4  0.2949  18.4211  40.3821
222.0  0.4  0.2949  19.0819  38.9072
222.0  0.4  0.2949  19.7664  38.5077
222.0  0.4  0.2949  20.4755  38.2440
222.0  0.4  0.2949  21.2100  38.6572
222.0  0.4  0.2949  21.9709  38.5411
222.0  0.4  0.2949  22.7591  37.9817
222.0  0.4  0.2949  23.5755  37.5861
222.0  0.4  0.2949  24.4212  37.9004
222.0  0.4  0.2949  25.2973  37.3113
222.0  0.4  0.2949  26.2048  36.4683
222.0  0.4  0.2949  27.1448  36.6166
222.0  0.4  0.2949  28.1186  35.9936
222.0  0.4  0.2949  29.1273  35.9041
222.0  0.4  0.2949  30.1722  36.1960
222.0  0.4  0.2949  31.2546  36.4964
222.0  0.4  0.2949  32.3758  36.8044
222.0  0.4  0.2949  33.5372  35.3130
222.0  0.4  0.2949  34.7403  35.5629
222.0  0.4  0.2949  35.9865  35.8194
222.0  0.4  0.2949  37.2775  34.2122
222.0  0.4  0.2949  38.6148  34.3915
222.0  0.4  0.2949  40.0000  34.5774
222.0  0.4  0.3068  5.0000  51.5088
222.0  0.4  0.3068  5.1794  52.0763
222.0  0.4  0.3068  5.3652  50.9830
222.0  0.4  0.3068  5.5576  50.5884
222.0  0.4  0.3068  5.7570  50.1705
222.0  0.4  0.3068  5.9635  49.7142
222.0  0.4  0.3068  6.1775  49.3740
222.0  0.4  0.3068  6.3991  49.1922
222.0  0.4  0.3068  6.6286  49.7776
222.0  0.4  0.3068  6.8664  48.6202
222.0  0.4  0.3068  7.1127  47.9812
222.0  0.4  0.3068  7.3679  48.6929
222.0  0.4  0.3068  7.6322  48.4711
222.0  0.4  0.3068  7.9060  48.3645
222.0  0.4  0.3068  8.1896  48.5234
222.0  0.4  0.3068  8.4834  47.5994
222.0  0.4  0.3068  8.7877  47.6201
222.0  0.4  0.3068  9.1030  47.6693
222.0  0.4  0.3068  9.4295  46.1639
222.0  0.4  0.3068  9.7678  45.6745
222.0  0.4  0.3068  10.1182  44.9369
222.0  0.4  0.3068  10.4811  45.4796
222.0  0.4  0.3068  10.8571  44.2747
222.0  0.4  0.3068  11.2466  43.6699
222.0  0.4  0.3068  11.6501  42.7321
222.0  0.4  0.3068  12.0680  43.4150
222.0  0.4  0.3068  12.5009  42.8320
222.0  0.4  0.3068  12.9494  42.4455
222.0  0.4  0.3068  13.4139  41.4173
222.0  0.4  0.3068  13.8951  41.4280
222.0  0.4  0.3068  14.3936  40.5163
222.0  0.4  0.3068  14.9099  41.2023
222.0  0.4  0.3068  15.4448  39.9474
222.0  0.4  0.3068  15.9988  40.7276
222.0  0.4  0.3068  16.5728  39.5016
222.0  0.4  0.3068  17.1673  39.6782
222.0  0.4  0.3068  17.7831  38.0596
222.0  0.4  0.3068  18.4211  38.6545
222.0  0.4  0.3068  19.0819  37.9166
222.0  0.4  0.3068  19.7664  38.3921
222.0  0.4  0.3068  20.4755  38.8912
222.0  0.4  0.3068  21.2100  37.6068
222.0  0.4  0.3068  21.9709  37.9891
222.0  0.4  0.3068  22.7591  36.7258
222.0  0.4  0.3068  23.5755  36.2945
222.0  0.4  0.3068  24.4212  35.8289
222.0  0.4  0.3068  25.2973  36.2544
222.0  0.4  0.3068  26.2048  35.9921
222.0  0.4  0.3068  27.1448  36.3730
222.0  0.4  0.3068  28.1186  36.2120
222.0  0.4  0.3068  29.1273  35.2021
222.0  0.4  0.3068  30.1722  34.8498
222.0  0.4  0.3068  31.2546  34.8273
222.0  0.4  0.3068  32.3758  34.0191
222.0  0.4  0.3068  33.5372  34.3754
222.0  0.4  0.3068  34.7403  33.3416
222.0  0.4  0.3068  35.9865  33.5785
222.0  0.4  0.3068  37.2775  33.7307
222.0  0.4  0.3068  38.6148  33.8415
222.0  0.4  0.3068  40.0000  34.0039
222.0  0.4  0.3186  5.0000  51.6212
222.0  0.4  0.3186  5.1794  51.7917
222.0  0.4  0.3186  5.3652  50.9396
222.0  0.4  0.3186  5.5576  50.7578
222.0  0.4  0.3186  5.7570  50.9586
222.0  0.4  0.3186  5.9635  49.8338
222.0  0.4  0.3186  6.1775  48.8154
222.0  0.4  0.3186  6.3991  49.1324
222.0  0.4  0.3186  6.6286  48.5512
222.0  0.4  0.3186  6.8664  48.2097
222.0  0.4  0.3186  7.1127  47.6031
222.0  0.4  0.3186  7.3679  47.8236
222.0  0.4  0.3186  7.6322  47.6018
222.0  0.4  0.3186  7.9060  46.7359
222.0  0.4  0.3186  8.1896  46.7965
222.0  0.4  0.3186  8.4834  46.0318
222.0  0.4  0.3186  8.7877  45.7196
222.0  0.4  0.3186  9.1030  46.4928
222.0  0.4  0.3186  9.4295  46.3266
222.0  0.4  0.3186  9.7678  45.7547
222.0  0.4  0.3186  10.1182  46.2391
222.0  0.4  0.3186  10.4811  44.4212
222.0  0.4  0.3186  10.8571  43.7731
222.0  0.4  0.3186  11.2466  43.3155
222.0  0.4  0.3186  11.6501  43.7104
222.0  0.4  0.3186  12.0680  42.7628
222.0  0.4  0.3186  12.5009  43.2367
222.0  0.4  0.3186  12.9494  42.1438
222.0  0.4  0.3186  13.4139  41.5070
222.0  0.4  0.3186  13.8951  40.3569
222.0  0.4  0.3186  14.3936  41.3326
222.0  0.4  0.3186  14.9099  40.7238
222.0  0.4  0.3186  15.4448  39.4765
222.0  0.4  0.3186  15.9988  39.8111
222.0  0.4  0.3186  16.5728  38.3660
222.0  0.4  0.3186  17.1673  39.0640
222.0  0.4  0.3186  17.7831  37.9350
222.0  0.4  0.3186  18.4211  38.4703
222.0  0.4  0.3186  19.0819  37.3210
222.0  0.4  0.3186  19.7664  37.3220
222.0  0.4  0.3186  20.4755  36.2865
222.0  0.4  0.3186  21.2100  36.2629
222.0  0.4  0.3186  21.9709  36.6710
222.0  0.4  0.3186  22.7591  35.7777
222.0  0.4  0.3186  23.5755  36.2634
222.0  0.4  0.3186  24.4212  36.7660
222.0  0.4  0.3186  25.2973  35.2178
222.0  0.4  0.3186  26.2048  35.6073
222.0  0.4  0.3186  27.1448  34.6231
222.0  0.4  0.3186  28.1186  34.1602
222.0  0.4  0.3186  29.1273  34.5858
222.0  0.4  0.3186  30.1722  33.7986
222.0  0.4  0.3186  31.2546  33.5592
222.0  0.4  0.3186  32.3758  33.9308
222.0  0.4  0.3186  33.5372  34.0137
222.0  0.4  0.3186  34.7403  34.4159
222.0  0.4  0.3186  35.9865  32.9515
222.0  0.4  0.3186  37.2775  32.8831
222.0  0.4  0.3186  38.6148  33.2799
222.0  0.4  0.3186  40.0000  31.6747
222.0  0.4  0.3305  5.0000  51.8172
222.0  0.4  0.3305  5.1794  51.5773
222.0  0.4  0.3305  5.3652  50.5181
222.0  0.4  0.3305  5.5576  51.2252
222.0  0.4  0.3305  5.7570  51.0971
222.0  0.4  0.3305  5.9635  49.6535
222.0  0.4  0.3305  6.1775  49.6578
222.0  0.4  0.3305  6.3991  48.4569
222.0  0.4  0.3305  6.6286  48.7454
222.0  0.4  0.3305  6.8664  47.5635
222.0  0.4  0.3305  7.1127  47.7608
222.0  0.4  0.3305  7.3679  47.6615
222.0  0.4  0.3305  7.6322  46.7477
222.0  0.4  0.3305  7.9060  47.4370
222.0  0.4  0.3305  8.1896  45.9607
222.0  0.4  0.3305  8.4834  45.6519
222.0  0.4  0.3305  8.7877  45.2542
222.0  0.4  0.3305  9.1030  45.7293
222.0  0.4  0.3305  9.4295  45.5121
222.0  0.4  0.3305  9.7678  44.6696
222.0  0.4  0.3305  10.1182  44.8156
222.0  0.4  0.3305  10.4811  45.1791
222.0  0.4  0.3305  10.8571  44.0270
222.0  0.4  0.3305  11.2466  44.4922
222.0  0.4  0.3305  11.6501  42.7711
222.0  0.4  0.3305  12.0680  43.8438
222.0  0.4  0.3305  12.5009  41.8810
222.0  0.4  0.3305  12.9494  41.9647
222.0  0.4  0.3305  13.4139  42.7948
222.0  0.4  0.3305  13.8951  40.9010
222.0  0.4  0.3305  14.3936  40.7023
222.0  0.4  0.3305  14.9099  40.5505
222.0  0.4  0.3305  15.4448  40.2823
222.0  0.4  0.3305  15.9988  38.9223
222.0  0.4  0.3305  16.5728  38.2026
222.0  0.4  0.3305  17.1673  39.0866
222.0  0.4  0.3305  17.7831  37.6353
222.0  0.4  0.3305  18.4211  38.3491
222.0  0.4  0.3305  19.0819  36.6255
222.0  0.4  0.3305  19.7664  37.0155
222.0  0.4  0.3305  20.4755  37.7372
222.0  0.4  0.3305  21.2100  36.0853
222.0  0.4  0.3305  21.9709  36.6266
222.0  0.4  0.3305  22.7591  35.9018
222.0  0.4  0.3305  23.5755  35.6607
222.0  0.4  0.3305  24.4212  34.5624
222.0  0.4  0.3305  25.2973  34.5508
222.0  0.4  0.3305  26.2048  34.3853
222.0  0.4  0.3305  27.1448  33.7543
222.0  0.4  0.3305  28.1186  34.2281
222.0  0.4  0.3305  29.1273  34.6965
222.0  0.4  0.3305  30.1722  34.1968
222.0  0.4  0.3305  31.2546  33.3525
222.0  0.4  0.3305  32.3758  32.6073
222.0  0.4  0.3305  33.5372  33.0902
222.0  0.4  0.3305  34.7403  32.1242
222.0  0.4  0.3305  35.9865  31.3541
222.0  0.4  0.3305  37.2775  31.6638
222.0  0.4  0.3305  38.6148  31.6164
222.0  0.4  0.3305  40.0000  31.9832
222.0  0.4  0.3424  5.0000  54.2402
222.0  0.4  0.3424  5.1794  51.8720
222.0  0.4  0.3424  5.3652  52.3423
222.0  0.4  0.3424  5.5576  51.5180
222.0  0.4  0.3424  5.7570  49.7092
222.0  0.4  0.3424  5.9635  50.4722
222.0  0.4  0.3424  6.1775  50.1755
222.0  0.4  0.3424  6.3991  48.7334
222.0  0.4  0.3424  6.6286  48.6396
222.0  0.4  0.3424  6.8664  47.0117
222.0  0.4  0.3424  7.1127  48.3469
222.0  0.4  0.3424  7.3679  47.7583
222.0  0.4  0.3424  7.6322  46.4051
222.0  0.4  0.3424  7.9060  45.7502
222.0  0.4  0.3424  8.1896  46.1101
222.0  0.4  0.3424  8.4834  45.6793
222.0  0.4  0.3424  8.7877  45.7608
222.0  0.4  0.3424  9.1030  45.4454
222.0  0.4  0.3424  9.4295  45.6049
222.0  0.4  0.3424  9.7678  44.7100
222.0  0.4  0.3424  10.1182  44.7768
222.0  0.4  0.3424  10.4811  44.2502
222.0  0.4  0.3424  10.8571  43.7502
222.0  0.4  0.3424  11.2466  43.2931
222.0  0.4  0.3424  11.6501  44.1242
222.0  0.4  0.3424  12.0680  43.6700
222.0  0.4  0.3424  12.5009  42.7482
