# R0[kpc]  rhoc[GeV/cm3]  Rc[kpc] chi2
7.5  4.0408  4.2866  17.6248
7.5  4.1633  4.2866  16.5278
7.5  4.2857  4.2866  15.8281
7.5  4.4082  4.2866  15.1974
7.5  4.5306  4.2866  14.5507
7.5  4.6531  4.2866  14.0496
7.5  4.7755  4.2866  13.6067
7.5  4.8980  4.2866  12.9339
7.5  5.0204  4.2866  12.7296
7.5  5.1429  4.2866  12.4007
7.5  5.2653  4.2866  12.2392
7.5  5.3878  4.2866  12.0619
7.5  5.5102  4.2866  12.0207
7.5  5.6327  4.2866  12.2220
7.5  5.7551  4.2866  12.4360
7.5  5.8776  4.2866  12.5447
7.5  6.0000  4.2866  12.8896
7.5  0.0000  4.8988  98.0851
7.5  0.1224  4.8988  91.6305
7.5  0.2449  4.8988  84.7986
7.5  0.3673  4.8988  78.9310
7.5  0.4898  4.8988  74.0005
7.5  0.6122  4.8988  68.3783
7.5  0.7347  4.8988  63.2488
7.5  0.8571  4.8988  59.0222
7.5  0.9796  4.8988  55.4333
7.5  1.1020  4.8988  50.9559
7.5  1.2245  4.8988  47.3527
7.5  1.3469  4.8988  44.4471
7.5  1.4694  4.8988  41.5105
7.5  1.5918  4.8988  38.8825
7.5  1.7143  4.8988  36.0481
7.5  1.8367  4.8988  33.6231
7.5  1.9592  4.8988  31.2863
7.5  2.0816  4.8988  29.1239
7.5  2.2041  4.8988  27.1768
7.5  2.3265  4.8988  25.5154
7.5  2.4490  4.8988  24.0227
7.5  2.5714  4.8988  22.5620
7.5  2.6939  4.8988  21.2673
7.5  2.8163  4.8988  20.2137
7.5  2.9388  4.8988  19.2113
7.5  3.0612  4.8988  18.1488
7.5  3.1837  4.8988  16.9073
7.5  3.3061  4.8988  15.4526
7.5  3.4286  4.8988  14.4035
7.5  3.5510  4.8988  13.4995
7.5  3.6735  4.8988  12.6590
7.5  3.7959  4.8988  12.3480
7.5  3.9184  4.8988  11.9778
7.5  4.0408  4.8988  11.5654
7.5  4.1633  4.8988  11.0790
7.5  4.2857  4.8988  10.8604
7.5  4.4082  4.8988  11.0520
7.5  4.5306  4.8988  11.2795
7.5  4.6531  4.8988  11.5679
7.5  4.7755  4.8988  11.8853
